date_obj,Armadyl%20chainskirt price
2018-11-09,33896547
2018-11-10,33659647
2018-11-11,33297833
2018-11-12,33070551
2018-11-13,32823367
2018-11-14,32448339
2018-11-15,32262240
2018-11-16,32199328
2018-11-17,32675701
2018-11-18,32624075
2018-11-19,32440456
2018-11-20,31841509
2018-11-21,31942374
2018-11-22,31111652
2018-11-23,29571875
2018-11-24,30204479
2018-11-25,31227872
2018-11-26,31523719
2018-11-27,31849118
2018-11-28,32461114
2018-11-29,32626651
2018-12-01,33652400
2018-12-02,33649747
2018-12-03,33547229
2018-12-04,33391192
2018-12-05,33212899
2018-12-07,33059342
2018-12-09,33415820
2018-12-10,33620245
2018-12-11,33412279
2018-12-12,33495537
2018-12-13,33529455
2018-12-14,33439386
2018-12-15,33510854
2018-12-16,33445032
2018-12-17,33677315
2018-12-18,33746646
2018-12-19,33720789
2018-12-20,33743186
2018-12-21,33785317
2018-12-22,33753938
2018-12-23,33833134
2018-12-24,33942739
2018-12-25,34420744
2018-12-26,34413953
2018-12-27,34928727
2018-12-28,35073953
2018-12-29,35954956
2018-12-30,35609058
2018-12-31,34901529
2019-01-01,34440048
2019-01-02,34450264
2019-01-03,35771958
2019-01-04,35733522
2019-01-05,36385397
2019-01-06,36915262
2019-01-08,37770083
2019-01-10,39200411
2019-01-11,41160432
2019-01-12,43216344
2019-01-13,45193145
2019-01-14,46176581
2019-01-15,44295302
2019-01-16,42238649
2019-01-17,42969210
2019-01-18,43700113
2019-01-19,43769035
2019-01-20,43817642
2019-01-21,44689145
2019-01-22,44282525
2019-01-23,44167422
2019-01-24,43666021
2019-01-25,43540889
2019-01-26,43418230
2019-01-27,42956308
2019-01-28,41677769
2019-01-29,40962061
2019-01-30,41085860
2019-01-31,41010015
2019-02-01,42542388
2019-02-02,43347602
2019-02-03,43613515
2019-02-04,43503004
2019-02-05,42987063
2019-02-06,42227179
2019-02-07,42289825
2019-02-08,42794576
2019-02-09,44014239
2019-02-10,43884463
2019-02-11,43452833
2019-02-12,43226704
2019-02-13,42565100
2019-02-14,42555526
2019-02-15,42742581
2019-02-16,42952845
2019-02-17,43156883
2019-02-18,43213313
2019-02-19,42778165
2019-02-20,42500217
2019-02-21,42257133
2019-02-22,42281380
2019-02-23,42426121
2019-02-24,42484557
2019-02-25,42240868
2019-02-26,42280438
2019-02-27,41920305
2019-02-28,40921051
2019-03-01,40576430
2019-03-02,40424141
2019-03-03,40419992
2019-03-04,40338098
2019-03-05,40416893
2019-03-06,40611366
2019-03-07,40876792
2019-03-08,41083041
2019-03-09,41689430
2019-03-10,42014492
2019-03-11,41884180
2019-03-12,41486248
2019-03-13,41268024
2019-03-14,40996472
2019-03-15,40745091
2019-03-16,40931905
2019-03-17,40864616
2019-03-18,40597752
2019-03-19,40174906
2019-03-20,39592900
2019-03-21,39514759
2019-03-22,39390169
2019-03-23,38915237
2019-03-24,38755385
2019-03-25,38314564
2019-03-26,37822465
2019-03-27,36708864
2019-03-28,35044757
2019-03-29,35916736
2019-03-30,36775507
2019-03-31,37745040
2019-04-01,38612915
2019-04-02,38327518
2019-04-03,38217429
2019-04-04,37958494
2019-04-05,37527574
2019-04-06,37503796
2019-04-07,37399838
2019-04-08,37121682
2019-04-09,36754367
2019-04-10,36694500
2019-04-11,36495836
2019-04-12,36227535
2019-04-13,36461731
2019-04-14,36237044
2019-04-15,36156061
2019-04-16,35589313
2019-04-17,35654219
2019-04-18,34535284
2019-04-19,34764052
2019-04-20,35363472
2019-04-21,35536316
2019-04-22,35468058
2019-04-23,35272265
2019-04-24,35310587
2019-04-25,35440798
2019-04-26,35902306
2019-04-27,36608654
2019-04-28,36760142
2019-04-29,36486951
2019-04-30,36410223
2019-05-01,36484137
2019-05-02,36279912
2019-05-03,36004882
2019-05-04,36065880
2019-05-05,36030078
2019-05-06,35931334
2019-05-07,35829956
2019-05-08,35477978
2019-05-09,35203469
2019-05-10,34903402
2019-05-11,34768935
2019-05-12,34709730
2019-05-13,34686044
2019-05-14,34688587
2019-05-15,34877010
2019-05-16,34932273
2019-05-17,34661259
2019-05-18,34115385
2019-05-19,33484446
2019-05-20,33270584
2019-05-21,32826003
2019-05-22,32643024
2019-05-23,32129806
2019-05-24,31997828
2019-05-25,32479484
2019-05-26,32455806
2019-05-27,32389214
2019-05-28,32413219
2019-05-29,32536371
2019-05-30,32538378
2019-05-31,32433532
2019-06-01,32376053
2019-06-02,32302418
2019-06-03,32198307
2019-06-04,31590126
2019-06-05,30935995
2019-06-06,30463040
2019-06-07,29822515
2019-06-08,29653629
2019-06-09,30181881
2019-06-10,30305204
2019-06-11,30960759
2019-06-12,30868020
2019-06-13,30562440
2019-06-14,30389781
2019-06-15,30365982
2019-06-16,30337935
2019-06-17,30168367
2019-06-18,29983631
2019-06-19,29228044
2019-06-20,27837495
2019-06-21,27457543
2019-06-22,26690244
2019-06-23,26563722
2019-06-24,27209129
2019-06-25,28569586
2019-06-26,29981150
2019-06-27,31480131
2019-06-28,33027815
2019-06-29,34139963
2019-06-30,34585671
2019-07-01,32914000
2019-07-02,31884505
2019-07-03,31236420
2019-07-04,30108371
2019-07-05,30635622
2019-07-06,31135647
2019-07-07,31941417
2019-07-08,32387908
2019-07-09,32132708
2019-07-10,31905862
2019-07-11,31658546
2019-07-12,32212251
2019-07-13,33191255
2019-07-14,33328415
2019-07-15,33161745
2019-07-16,32915083
2019-07-17,32736626
2019-07-18,32536925
2019-07-19,32623064
2019-07-20,32872562
2019-07-21,33177391
2019-07-22,33352394
2019-07-23,33046032
2019-07-24,32923890
2019-07-25,32718119
2019-07-26,32616060
2019-07-27,32866566
2019-07-28,32883987
2019-07-29,32925403
2019-07-30,32727576
2019-07-31,32663139
2019-08-01,32644967
2019-08-02,32586182
2019-08-03,32756525
2019-08-04,32911203
2019-08-05,32959857
2019-08-06,33022569
2019-08-07,33171016
2019-08-08,33245549
2019-08-09,33527237
2019-08-10,34559908
2019-08-11,35165564
2019-08-12,35047912
2019-08-13,34558320
2019-08-14,34319959
2019-08-15,34252019
2019-08-16,34346105
2019-08-17,35069494
2019-08-18,35007118
2019-08-19,34923218
2019-08-20,34761403
2019-08-21,34679653
2019-08-22,34367854
2019-08-23,34177578
2019-08-24,34245130
2019-08-24,34245130
2019-08-25,34295373
2019-08-25,34295373
2019-08-26,34467090
2019-08-27,34798453
2019-08-27,34798453
2019-08-28,34470906
2019-08-29,33876736
2019-08-30,33765608
2019-08-31,33731858
2019-09-01,34010983
2019-09-02,33945589
2019-09-03,33495255
2019-09-04,33438570
2019-09-05,33327055
2019-09-06,33241130
2019-09-07,33021171
2019-09-08,32878727
2019-09-09,32664051
2019-09-10,32314311
2019-09-11,31898042
2019-09-12,31564644
2019-09-13,31421986
2019-09-14,31907091
2019-09-15,32775012
2019-09-16,32644844
2019-09-17,32541784
2019-09-18,32089744
2019-09-19,31905104
2019-09-20,31880740
2019-09-21,31795390
2019-09-22,31790465
2019-09-23,31637872
2019-09-24,31478441
2019-09-25,31359677
2019-09-26,31362654
2019-09-27,32050435
2019-09-28,32878105
2019-09-29,32571729
2019-09-30,33242254
2019-10-01,33462079
2019-10-02,33419963
2019-10-03,33469829
2019-10-04,33809561
2019-10-05,33917775
2019-10-06,34198295
2019-10-07,34360050
2019-10-08,34103139
2019-10-09,34362702
2019-10-10,34537869
2019-10-11,34663737
2019-10-12,34344512
2019-10-13,34251428
2019-10-14,34206550
2019-10-15,34114070
2019-10-16,34055310
2019-10-17,33908864
2019-10-18,33898340
2019-10-19,33828189
2019-10-20,33843992
2019-10-21,33799100
2019-10-22,33727736
2019-10-23,33417310
2019-10-24,33222965
2019-10-25,33181390
2019-10-26,33590411
2019-10-27,33915375
2019-10-28,33772820
2019-10-29,33857407
2019-10-30,33787364
2019-10-31,33688866
2019-11-01,34144429
2019-11-02,34140711
2019-11-03,34454142
2019-11-04,34212059
2019-11-05,34029992
2019-11-06,33685075
2019-11-07,33374465
2019-11-08,32956527
2019-11-09,33086563
2019-11-10,33795150
2019-11-11,34064208
2019-11-12,33941045
2019-11-13,33847695
2019-11-14,33714979
2019-11-15,33528293
2019-11-16,33729815
2019-11-17,33936857
2019-11-18,33811347
2019-11-19,33893147
2019-11-20,33917330
2019-11-21,33974775
2019-11-22,33822196
2019-11-23,33842163
2019-11-24,33838938
2019-11-25,33774203
2019-11-26,33653407
2019-11-27,33461557
2019-11-28,33553063
2019-11-29,33896726
2019-11-30,34003882
2019-12-01,34165015
2019-12-02,34014064
2019-12-03,33617798
2019-12-04,33231793
2019-12-05,32860303
2019-12-06,33357020
2019-12-07,33558915
2019-12-08,33742501
2019-12-09,33393794
2019-12-10,32998488
2019-12-11,32603918
2019-12-12,32855260
2019-12-13,32806317
2019-12-14,32942833
2019-12-15,32878611
2019-12-16,32615835
2019-12-17,32555134
2019-12-18,32403445
2019-12-19,32380736
2019-12-20,32337430
2019-12-21,33184343
2019-12-22,33247707
2019-12-23,32906802
2019-12-24,32889838
2019-12-25,33340684
2019-12-26,33818560
2019-12-27,33983879
2019-12-28,34145827
2019-12-29,33973399
2019-12-30,33613144
2019-12-31,33431923
2020-01-01,33314560
2020-01-02,33287244
2020-01-03,33352526
2020-01-04,33295426
2020-01-05,33124565
2020-01-06,32927801
2020-01-07,32844736
2020-01-08,32726703
2020-01-09,32696927
2020-01-10,32843739
2020-01-11,33027274
2020-01-12,32922264
2020-01-13,32932835
2020-01-14,32941008
2020-01-15,33156450
2020-01-16,33273840
2020-01-17,33232662
2020-01-18,33607344
2020-01-19,33763293
2020-01-20,33721422
2020-01-21,33586483
2020-01-22,33511592
2020-01-23,33227254
2020-01-24,33370393
2020-01-25,33311516
2020-01-26,33757146
2020-01-27,33491768
2020-01-28,33397224
2020-01-29,33160442
2020-01-30,33122135
2020-01-31,33902093
2020-02-01,34701462
2020-02-02,34749335
2020-02-03,34663944
2020-02-04,34649861
2020-02-05,34620928
2020-02-06,33112509
2020-02-07,31982437
2020-02-08,32123187
2020-02-09,32365202
2020-02-10,32261982
2020-02-11,32129973
2020-02-12,31851638
2020-02-13,31006409
2020-02-14,30865655
2020-02-15,31115279
2020-02-16,31448770
2020-02-17,31503608
2020-02-18,31580330
2020-02-19,31617840
2020-02-20,31477329
2020-02-21,31576963
2020-02-22,31672475
2020-02-23,31602480
2020-02-24,31648451
2020-02-25,31588917
2020-02-26,31579652
2020-02-27,31528670
2020-02-28,31847906
2020-02-29,31968237
2020-03-01,32251185
2020-03-02,32346829
2020-03-03,32390510
2020-03-04,32206754
2020-03-05,32028946
2020-03-06,31839863
2020-03-07,31802506
2020-03-08,31926158
2020-03-09,31996088
2020-03-10,31899736
2020-03-11,32153398
2020-03-12,32155016
2020-03-13,32150824
2020-03-14,32303252
2020-03-15,32272954
2020-03-16,32278105
2020-03-17,32255441
2020-03-18,32486840
2020-03-19,32624417
2020-03-20,32858689
2020-03-21,32787545
2020-03-22,32686340
2020-03-23,32551198
2020-03-24,32457460
2020-03-25,32296437
2020-03-26,32210711
2020-03-27,32165880
2020-03-28,32040313
2020-03-29,31709268
2020-03-30,31573055
2020-03-31,31615946
2020-04-01,31706244
2020-04-02,32115968
2020-04-03,32324079
2020-04-04,32489653
2020-04-05,32396489
2020-04-06,32233383
2020-04-07,32365832
2020-04-08,32521897
2020-04-09,32865624
2020-04-10,33272295
2020-04-11,33363410
2020-04-12,33732252
2020-04-13,33665275
2020-04-14,34066548
2020-04-15,34239981
2020-04-16,34071495
2020-04-17,33986004
2020-04-18,34016671
2020-04-19,33871548
2020-04-20,33770837
2020-04-21,33713447
2020-04-22,33321302
2020-04-23,32925417
2020-04-24,32734391
2020-04-25,32607912
2020-04-26,32624939
2020-04-27,32570749
2020-04-28,32537009
2020-04-29,32446882
2020-04-30,32531421
2020-05-01,32613965
2020-05-02,32877470
2020-05-03,33276652
2020-05-04,32979653
2020-05-05,32969321
2020-05-06,32991358
2020-05-07,33264319
2020-05-08,33471317
2020-05-09,33813612
2020-05-10,33813211
2020-05-11,33937166
2020-05-12,34136818
2020-05-13,34205392
