date_obj,Odium%20shard%202 price
2019-03-24,954066
2019-03-25,954066
2019-03-26,954066
2019-03-27,954066
2019-03-28,954066
2019-03-29,954066
2019-03-30,954066
2019-03-31,954066
2019-04-01,954066
2019-04-02,914168
2019-04-03,914168
2019-04-04,914168
2019-04-05,914168
2019-04-06,914168
2019-04-07,914168
2019-04-08,914168
2019-04-09,914168
2019-04-10,914168
2019-04-11,914168
2019-04-12,914168
2019-04-13,873843
2019-04-14,873843
2019-04-15,873843
2019-04-16,873843
2019-04-17,873843
2019-04-18,873843
2019-04-19,873843
2019-04-20,873843
2019-04-21,873843
2019-04-22,873843
2019-04-23,873843
2019-04-24,873843
2019-04-25,838179
2019-04-26,838179
2019-04-27,838179
2019-04-28,838179
2019-04-29,838179
2019-04-30,838179
2019-05-01,838179
2019-05-02,838179
2019-05-03,838179
2019-05-04,838179
2019-05-05,838179
2019-05-06,838179
2019-05-07,838179
2019-05-08,796985
2019-05-09,796985
2019-05-10,796985
2019-05-11,796985
2019-05-12,796985
2019-05-13,796985
2019-05-14,796985
2019-05-15,796985
2019-05-16,796985
2019-05-17,796985
2019-05-18,796985
2019-05-19,796985
2019-05-20,796985
2019-05-21,796985
2019-05-22,767482
2019-05-23,767482
2019-05-24,767482
2019-05-25,767482
2019-05-26,767482
2019-05-27,767482
2019-05-28,767482
2019-05-29,767482
2019-05-30,767482
2019-05-31,767482
2019-06-01,767482
2019-06-02,767482
2019-06-03,767482
2019-06-04,742829
2019-06-05,742829
2019-06-06,742829
2019-06-07,742829
2019-06-08,742829
2019-06-09,742829
2019-06-10,742829
2019-06-11,742829
2019-06-12,742829
2019-06-13,742829
2019-06-14,742829
2019-06-15,742829
2019-06-16,762504
2019-06-17,762504
2019-06-18,762504
2019-06-19,762504
2019-06-20,762504
2019-06-21,762504
2019-06-22,762504
2019-06-23,762504
2019-06-24,762504
2019-06-25,762504
2019-06-26,762504
2019-06-27,798559
2019-06-28,798559
2019-06-29,798559
2019-06-30,798559
2019-07-01,798559
2019-07-02,798559
2019-07-03,798559
2019-07-04,798559
2019-07-05,798559
2019-07-06,798559
2019-07-07,798559
2019-07-08,798559
2019-07-09,835451
2019-07-10,835451
2019-07-11,835451
2019-07-12,835451
2019-07-13,835451
2019-07-14,835451
2019-07-15,835451
2019-07-16,835451
2019-07-17,835451
2019-07-18,835451
2019-07-19,835451
2019-07-20,873824
2019-07-21,873824
2019-07-22,873824
2019-07-23,873824
2019-07-24,873824
2019-07-25,873824
2019-07-26,873824
2019-07-27,873824
2019-07-28,873824
2019-07-29,873824
2019-07-30,911256
2019-07-31,911256
2019-08-01,911256
2019-08-02,911256
2019-08-03,911256
2019-08-04,911256
2019-08-05,911256
2019-08-06,911256
2019-08-07,911256
2019-08-08,911256
2019-08-09,911256
2019-08-10,911256
2019-08-11,953980
2019-08-12,953980
2019-08-13,953980
2019-08-14,953980
2019-08-15,953980
2019-08-16,953980
2019-08-17,953980
2019-08-18,953980
2019-08-19,953980
2019-08-20,953980
2019-08-21,953980
2019-08-22,996302
2019-08-23,996302
2019-08-24,996302
2019-08-24,996302
2019-08-25,996302
2019-08-25,996302
2019-08-26,996302
2019-08-26,996302
2019-08-27,996302
2019-08-27,996302
2019-08-28,996302
2019-08-29,996302
2019-08-30,996302
2019-08-31,996302
2019-09-01,996302
2019-09-02,996302
2019-09-03,996302
2019-09-04,996302
2019-09-05,996302
2019-09-06,1020525
2019-09-07,1020525
2019-09-08,1020525
2019-09-09,1020525
2019-09-10,1020525
2019-09-11,1020525
2019-09-12,1020525
2019-09-13,1020525
2019-09-14,1020525
2019-09-15,1020525
2019-09-16,1020525
2019-09-17,1020525
2019-09-18,1020525
2019-09-19,1020525
2019-09-20,1020525
2019-09-21,1020525
2019-09-22,1020525
2019-09-23,992149
2019-09-24,992149
2019-09-25,992149
2019-09-26,992149
2019-09-27,992149
2019-09-28,992149
2019-09-29,992149
2019-09-30,992149
2019-10-01,992149
2019-10-02,992149
2019-10-03,992149
2019-10-04,992149
2019-10-05,992149
2019-10-06,992149
2019-10-07,992149
2019-10-08,1024968
2019-10-09,1024968
2019-10-10,1024968
2019-10-11,1024968
2019-10-12,1024968
2019-10-13,1024968
2019-10-14,1024968
2019-10-15,1024968
2019-10-16,1024968
2019-10-17,1024968
2019-10-18,1024968
2019-10-19,1024968
2019-10-20,1024968
2019-10-21,1024968
2019-10-22,1024968
2019-10-23,1024968
2019-10-24,1024968
2019-10-25,1001480
2019-10-26,1001480
2019-10-27,1001480
2019-10-28,1001480
2019-10-29,1001480
2019-10-30,1001480
2019-10-31,1001480
2019-11-01,1001480
2019-11-02,1001480
2019-11-03,1001480
2019-11-04,1001480
2019-11-05,1001480
2019-11-06,1001480
2019-11-07,1001480
2019-11-08,1001480
2019-11-09,1001480
2019-11-10,960966
2019-11-11,960966
2019-11-12,960966
2019-11-13,960966
2019-11-14,960966
2019-11-15,960966
2019-11-16,960966
2019-11-17,960966
2019-11-18,960966
2019-11-19,960966
2019-11-20,960966
2019-11-21,960966
2019-11-22,960966
2019-11-23,960966
2019-11-24,960966
2019-11-25,960966
2019-11-26,960966
2019-11-27,1005025
2019-11-28,1005025
2019-11-29,1005025
2019-11-30,1005025
2019-12-01,1005025
2019-12-02,1005025
2019-12-03,1005025
2019-12-04,1005025
2019-12-05,1005025
2019-12-06,1005025
2019-12-07,1005025
2019-12-08,1005025
2019-12-09,1005025
2019-12-10,1005025
2019-12-11,1005025
2019-12-12,1005025
2019-12-13,1051150
2019-12-14,1051150
2019-12-15,1051150
2019-12-16,1051150
2019-12-17,1051150
2019-12-18,1051150
2019-12-19,1051150
2019-12-20,1051150
2019-12-21,1051150
2019-12-22,1051150
2019-12-23,1051150
2019-12-24,1051150
2019-12-25,1051150
2019-12-26,1051150
2019-12-27,1051150
2019-12-28,1051082
2019-12-29,1051082
2019-12-30,1051082
2019-12-31,1051082
2020-01-01,1051082
2020-01-02,1051082
2020-01-03,1051082
2020-01-04,1051082
2020-01-05,1051082
2020-01-06,1051082
2020-01-07,1051082
2020-01-08,1051082
2020-01-09,1051082
2020-01-10,1090017
2020-01-11,1090017
2020-01-12,1090017
2020-01-13,1090017
2020-01-14,1090017
2020-01-15,1090017
2020-01-16,1090017
2020-01-17,1090017
2020-01-18,1090017
2020-01-19,1090017
2020-01-20,1134078
2020-01-21,1134078
2020-01-22,1134078
2020-01-23,1134078
2020-01-24,1134078
2020-01-25,1134078
2020-01-26,1134078
2020-01-27,1134078
2020-01-28,1134078
2020-01-29,1134078
2020-01-30,1134078
2020-01-31,1134078
2020-02-01,1181698
2020-02-02,1181698
2020-02-03,1181698
2020-02-04,1181698
2020-02-05,1181698
2020-02-06,1181698
2020-02-07,1181698
2020-02-08,1181698
2020-02-09,1181698
2020-02-10,1230967
2020-02-11,1230967
2020-02-12,1230967
2020-02-13,1230967
2020-02-14,1230967
2020-02-15,1230967
2020-02-16,1230967
2020-02-17,1230967
2020-02-18,1230967
2020-02-19,1230967
2020-02-20,1269810
2020-02-21,1269810
2020-02-22,1269810
2020-02-23,1269810
2020-02-24,1269810
2020-02-25,1269810
2020-02-26,1269810
2020-02-27,1269810
2020-02-28,1269810
2020-02-29,1269810
2020-03-01,1269810
2020-03-02,1293390
2020-03-03,1293390
2020-03-04,1293390
2020-03-05,1293390
2020-03-06,1293390
2020-03-07,1293390
2020-03-08,1293390
2020-03-09,1293390
2020-03-10,1293390
2020-03-11,1293390
2020-03-12,1293390
2020-03-13,1293390
2020-03-14,1352204
2020-03-15,1352204
2020-03-16,1352204
2020-03-17,1352204
2020-03-18,1352204
2020-03-19,1352204
2020-03-20,1352204
2020-03-21,1352204
2020-03-22,1352204
2020-03-23,1352204
2020-03-24,1397433
2020-03-25,1397433
2020-03-26,1397433
2020-03-27,1397433
2020-03-28,1397433
2020-03-29,1397433
2020-03-30,1397433
2020-03-31,1397433
2020-04-01,1459077
2020-04-02,1459077
2020-04-03,1459077
2020-04-04,1459077
2020-04-05,1459077
2020-04-06,1459077
2020-04-07,1459077
2020-04-08,1522037
2020-04-09,1522037
2020-04-10,1522037
2020-04-11,1522037
2020-04-12,1522037
2020-04-13,1522037
2020-04-14,1522037
2020-04-15,1522037
2020-04-16,1497430
2020-04-17,1497430
2020-04-18,1497430
2020-04-19,1497430
2020-04-20,1497430
2020-04-21,1497430
2020-04-22,1497430
2020-04-23,1497430
2020-04-24,1473884
2020-04-25,1473884
2020-04-26,1473884
2020-04-27,1473884
2020-04-28,1473884
2020-04-29,1473884
2020-04-30,1486608
2020-05-01,1486608
2020-05-02,1486608
2020-05-03,1486608
2020-05-04,1486608
2020-05-05,1486608
2020-05-06,1486608
2020-05-07,1463217
2020-05-08,1463217
2020-05-09,1463217
2020-05-10,1463217
2020-05-11,1463217
2020-05-12,1463217
2020-05-13,1463217
