date_obj,Adamant%20shield%20(h5) price
2019-03-15,3101
2019-03-16,3096
2019-03-17,3098
2019-03-18,3098
2019-03-19,3098
2019-03-20,3021
2019-03-21,3021
2019-03-22,3083
2019-03-23,3035
2019-03-24,3088
2019-03-25,3088
2019-03-26,3103
2019-03-27,3103
2019-03-28,3089
2019-03-29,3089
2019-03-30,2983
2019-03-31,2983
2019-04-01,3023
2019-04-02,3023
2019-04-03,3095
2019-04-04,3095
2019-04-05,3106
2019-04-06,3106
2019-04-07,3102
2019-04-08,3102
2019-04-09,3072
2019-04-10,3072
2019-04-11,3101
2019-04-12,3120
2019-04-13,3119
2019-04-14,3108
2019-04-15,3108
2019-04-16,3138
2019-04-17,3138
2019-04-18,3107
2019-04-19,3107
2019-04-20,3113
2019-04-21,3113
2019-04-22,3099
2019-04-23,3106
2019-04-24,3151
2019-04-25,3111
2019-04-26,3135
2019-04-27,3135
2019-04-28,3115
2019-04-29,3104
2019-04-30,3109
2019-05-01,3109
2019-05-02,3102
2019-05-03,3121
2019-05-04,3111
2019-05-05,3111
2019-05-06,3108
2019-05-07,3112
2019-05-08,3112
2019-05-09,3110
2019-05-10,3110
2019-05-11,3114
2019-05-12,3126
2019-05-13,3126
2019-05-14,3109
2019-05-15,3109
2019-05-16,3130
2019-05-17,3130
2019-05-18,3146
2019-05-19,3146
2019-05-20,3201
2019-05-21,3201
2019-05-22,3112
2019-05-23,3112
2019-05-24,3103
2019-05-25,3103
2019-05-26,3122
2019-05-27,3117
2019-05-28,3117
2019-05-29,3107
2019-05-30,3107
2019-05-31,3167
2019-06-01,3167
2019-06-02,3107
2019-06-03,3107
2019-06-04,3114
2019-06-05,3114
2019-06-06,3115
2019-06-07,3115
2019-06-08,3105
2019-06-09,3111
2019-06-10,3111
2019-06-11,3218
2019-06-12,3218
2019-06-13,3164
2019-06-14,3164
2019-06-15,3094
2019-06-16,3094
2019-06-17,3087
2019-06-18,3087
2019-06-19,2999
2019-06-20,2999
2019-06-21,2985
2019-06-22,2985
2019-06-23,2994
2019-06-24,2994
2019-06-25,2980
2019-06-26,2980
2019-06-27,2946
2019-06-28,2946
2019-06-29,2941
2019-06-30,2941
2019-07-01,2919
2019-07-02,2919
2019-07-03,2912
2019-07-04,2912
2019-07-05,2983
2019-07-06,2983
2019-07-07,3086
2019-07-08,3086
2019-07-09,3112
2019-07-10,3112
2019-07-11,3108
2019-07-12,3108
2019-07-13,3107
2019-07-14,3173
2019-07-15,3173
2019-07-16,3173
2019-07-17,3137
2019-07-18,3137
2019-07-19,3137
2019-07-20,3108
2019-07-21,3108
2019-07-22,3104
2019-07-23,3104
2019-07-24,3113
2019-07-25,3113
2019-07-26,3113
2019-07-27,3111
2019-07-28,3111
2019-07-29,3105
2019-07-30,3105
2019-07-31,3101
2019-08-01,3101
2019-08-02,3179
2019-08-03,3179
2019-08-04,3095
2019-08-05,3095
2019-08-06,3187
2019-08-07,3187
2019-08-08,3204
2019-08-09,3204
2019-08-10,3209
2019-08-11,3209
2019-08-12,3148
2019-08-13,3148
2019-08-14,3135
2019-08-15,3135
2019-08-16,3106
2019-08-17,3106
2019-08-18,3001
2019-08-19,3001
2019-08-20,2890
2019-08-21,2890
2019-08-22,2818
2019-08-23,2818
2019-08-24,2959
2019-08-24,2959
2019-08-25,2959
2019-08-25,2959
2019-08-26,3100
2019-08-27,3100
2019-08-27,3100
2019-08-28,3100
2019-08-29,3100
2019-08-30,3114
2019-08-31,3114
2019-09-01,3245
2019-09-02,3245
2019-09-03,3148
2019-09-04,3148
2019-09-05,3132
2019-09-06,3132
2019-09-07,3119
2019-09-08,3119
2019-09-09,3119
2019-09-10,3134
2019-09-11,3134
2019-09-12,3113
2019-09-13,3113
2019-09-14,3113
2019-09-15,3113
2019-09-16,3118
2019-09-17,3118
2019-09-18,3114
2019-09-19,3114
2019-09-20,3114
2019-09-21,3132
2019-09-22,3132
2019-09-23,3112
2019-09-24,3112
2019-09-25,3127
2019-09-26,3127
2019-09-27,3108
2019-09-28,3108
2019-09-29,3108
2019-09-30,3109
2019-10-01,3109
2019-10-02,3114
2019-10-03,3114
2019-10-04,3114
2019-10-05,3143
2019-10-06,3143
2019-10-07,3114
2019-10-08,3114
2019-10-09,3114
2019-10-10,3115
2019-10-11,3115
2019-10-12,3165
2019-10-13,3165
2019-10-14,3240
2019-10-15,3240
2019-10-16,3267
2019-10-17,3267
2019-10-18,3267
2019-10-19,3173
2019-10-20,3173
2019-10-21,3173
2019-10-22,3119
2019-10-23,3119
2019-10-24,3128
2019-10-25,3128
2019-10-26,3106
2019-10-27,3106
2019-10-28,3108
2019-10-29,3108
2019-10-30,3108
2019-10-31,3059
2019-11-01,3059
2019-11-02,3047
2019-11-03,3047
2019-11-04,2995
2019-11-05,2995
2019-11-06,2972
2019-11-07,2972
2019-11-08,2859
2019-11-09,2859
2019-11-10,2836
2019-11-11,2836
2019-11-12,2753
2019-11-13,2753
2019-11-14,2766
2019-11-15,2766
2019-11-16,2671
2019-11-17,2671
2019-11-18,2682
2019-11-19,2682
2019-11-20,2703
2019-11-21,2703
2019-11-22,2703
2019-11-23,2617
2019-11-24,2617
2019-11-25,2657
2019-11-26,2657
2019-11-27,2678
2019-11-28,2678
2019-11-29,2736
2019-11-30,2736
2019-12-01,2682
2019-12-02,2682
2019-12-03,2710
2019-12-04,2710
2019-12-05,2710
2019-12-06,2686
2019-12-07,2686
2019-12-08,2686
2019-12-09,2720
2019-12-10,2720
2019-12-11,2720
2019-12-12,2740
2019-12-13,2740
2019-12-14,2756
2019-12-15,2756
2019-12-16,2699
2019-12-17,2699
2019-12-18,2721
2019-12-19,2721
2019-12-20,2772
2019-12-21,2772
2019-12-22,2782
2019-12-23,2782
2019-12-24,2782
2019-12-25,2831
2019-12-26,2831
2019-12-27,2831
2019-12-28,2802
2019-12-29,2802
2019-12-30,2802
2019-12-31,2732
2020-01-01,2732
2020-01-02,2772
2020-01-03,2772
2020-01-04,2772
2020-01-05,2765
2020-01-06,2765
2020-01-07,2745
2020-01-08,2745
2020-01-09,2745
2020-01-10,2731
2020-01-11,2731
2020-01-12,2732
2020-01-13,2732
2020-01-14,2732
2020-01-15,2740
2020-01-16,2740
2020-01-17,2764
2020-01-18,2764
2020-01-19,2775
2020-01-20,2775
2020-01-21,2775
2020-01-22,2888
2020-01-23,2888
2020-01-24,2781
2020-01-25,2781
2020-01-26,2901
2020-01-27,2901
2020-01-28,2917
2020-01-29,2917
2020-01-30,2904
2020-01-31,2904
2020-02-01,2900
2020-02-02,2900
2020-02-03,2878
2020-02-04,2878
2020-02-05,2878
2020-02-06,2923
2020-02-07,2923
2020-02-08,2940
2020-02-09,2940
2020-02-10,2899
2020-02-11,2899
2020-02-12,2943
2020-02-13,2943
2020-02-14,2943
2020-02-15,2944
2020-02-16,2944
2020-02-17,2965
2020-02-18,2965
2020-02-19,2954
2020-02-20,2954
2020-02-21,2954
2020-02-22,2928
2020-02-23,2928
2020-02-24,2801
2020-02-25,2801
2020-02-26,2675
2020-02-27,2675
2020-02-28,2726
2020-02-29,2726
2020-03-01,2809
2020-03-02,2809
2020-03-03,2896
2020-03-04,2896
2020-03-05,2825
2020-03-06,2825
2020-03-07,2849
2020-03-08,2849
2020-03-09,2825
2020-03-10,2825
2020-03-11,2856
2020-03-12,2856
2020-03-13,2807
2020-03-14,2807
2020-03-15,2756
2020-03-16,2756
2020-03-17,2794
2020-03-18,2794
2020-03-19,2727
2020-03-20,2767
2020-03-21,2767
2020-03-22,2756
2020-03-23,2756
2020-03-24,2757
2020-03-25,2757
2020-03-26,2767
2020-03-27,2767
2020-03-28,2816
2020-03-29,2891
2020-03-30,2850
2020-03-31,2850
2020-04-01,2901
2020-04-02,2886
2020-04-03,2886
2020-04-04,2872
2020-04-05,2872
2020-04-06,2858
2020-04-07,2858
2020-04-08,2858
2020-04-09,2858
2020-04-10,2880
2020-04-11,2771
2020-04-12,2700
2020-04-13,2700
2020-04-14,2681
2020-04-15,2694
2020-04-16,2694
2020-04-17,2708
2020-04-18,2718
2020-04-19,2739
2020-04-20,2739
2020-04-21,2784
2020-04-22,2785
2020-04-23,2796
2020-04-24,2796
2020-04-25,2795
2020-04-26,2803
2020-04-27,2817
2020-04-28,2806
2020-04-29,2806
2020-04-30,2733
2020-05-01,2733
2020-05-02,2681
2020-05-03,2769
2020-05-04,2769
2020-05-05,2735
2020-05-06,2743
2020-05-07,2743
2020-05-08,2769
2020-05-09,2845
2020-05-10,2847
2020-05-11,2847
2020-05-12,2861
2020-05-13,2775
