date_obj,Rune%20javelin price
2018-11-20,154
2018-11-21,159
2018-11-22,159
2018-11-23,157
2018-11-24,158
2018-11-25,158
2018-11-26,158
2018-11-27,153
2018-11-28,150
2018-11-29,153
2018-12-01,154
2018-12-02,156
2018-12-03,154
2018-12-04,157
2018-12-05,158
2018-12-07,160
2018-12-09,149
2018-12-10,150
2018-12-11,155
2018-12-12,161
2018-12-13,162
2018-12-14,161
2018-12-15,158
2018-12-16,154
2018-12-17,152
2018-12-18,150
2018-12-19,150
2018-12-20,148
2018-12-21,146
2018-12-22,144
2018-12-23,148
2018-12-24,154
2018-12-25,156
2018-12-26,155
2018-12-27,155
2018-12-28,154
2018-12-29,153
2018-12-30,151
2018-12-31,150
2019-01-01,151
2019-01-02,151
2019-01-03,149
2019-01-04,148
2019-01-05,147
2019-01-06,145
2019-01-08,146
2019-01-10,144
2019-01-11,138
2019-01-12,136
2019-01-13,136
2019-01-14,137
2019-01-15,140
2019-01-16,143
2019-01-17,147
2019-01-18,150
2019-01-19,151
2019-01-20,148
2019-01-21,146
2019-01-22,148
2019-01-23,150
2019-01-24,150
2019-01-25,152
2019-01-26,154
2019-01-27,150
2019-01-28,148
2019-01-29,149
2019-01-30,151
2019-01-31,152
2019-02-01,154
2019-02-02,153
2019-02-03,153
2019-02-04,156
2019-02-05,162
2019-02-06,166
2019-02-07,165
2019-02-08,158
2019-02-09,154
2019-02-10,154
2019-02-11,159
2019-02-12,164
2019-02-13,163
2019-02-14,164
2019-02-15,162
2019-02-16,161
2019-02-17,160
2019-02-18,161
2019-02-19,163
2019-02-20,162
2019-02-21,161
2019-02-22,159
2019-02-23,159
2019-02-24,158
2019-02-25,157
2019-02-26,159
2019-02-27,163
2019-02-28,162
2019-03-01,160
2019-03-02,158
2019-03-03,158
2019-03-04,160
2019-03-05,162
2019-03-06,163
2019-03-07,160
2019-03-08,159
2019-03-09,159
2019-03-10,156
2019-03-11,158
2019-03-12,161
2019-03-13,163
2019-03-14,161
2019-03-15,157
2019-03-16,158
2019-03-17,158
2019-03-18,161
2019-03-19,159
2019-03-20,162
2019-03-21,163
2019-03-22,160
2019-03-23,160
2019-03-24,160
2019-03-25,161
2019-03-26,160
2019-03-27,160
2019-03-28,160
2019-03-29,163
2019-03-30,163
2019-03-31,162
2019-04-01,161
2019-04-02,162
2019-04-03,163
2019-04-04,163
2019-04-05,163
2019-04-06,163
2019-04-07,163
2019-04-08,163
2019-04-09,162
2019-04-10,164
2019-04-11,165
2019-04-12,162
2019-04-13,160
2019-04-14,161
2019-04-15,160
2019-04-16,162
2019-04-17,163
2019-04-18,163
2019-04-19,165
2019-04-20,165
2019-04-21,165
2019-04-22,165
2019-04-23,165
2019-04-24,164
2019-04-25,162
2019-04-26,159
2019-04-27,162
2019-04-28,165
2019-04-29,164
2019-04-30,166
2019-05-01,163
2019-05-02,164
2019-05-03,168
2019-05-04,166
2019-05-05,165
2019-05-06,168
2019-05-07,168
2019-05-08,165
2019-05-09,166
2019-05-10,165
2019-05-11,167
2019-05-12,165
2019-05-13,164
2019-05-14,167
2019-05-15,167
2019-05-16,166
2019-05-17,167
2019-05-18,165
2019-05-19,163
2019-05-20,163
2019-05-21,167
2019-05-22,167
2019-05-23,168
2019-05-24,167
2019-05-25,165
2019-05-26,166
2019-05-27,167
2019-05-28,166
2019-05-29,166
2019-05-30,167
2019-05-31,166
2019-06-01,166
2019-06-02,165
2019-06-03,164
2019-06-04,163
2019-06-05,160
2019-06-06,155
2019-06-07,156
2019-06-08,156
2019-06-09,161
2019-06-10,163
2019-06-11,165
2019-06-12,165
2019-06-13,167
2019-06-14,166
2019-06-15,165
2019-06-16,167
2019-06-17,167
2019-06-18,167
2019-06-19,169
2019-06-20,171
2019-06-21,167
2019-06-22,165
2019-06-23,161
2019-06-24,157
2019-06-25,159
2019-06-26,162
2019-06-27,163
2019-06-28,164
2019-06-29,162
2019-06-30,159
2019-07-01,162
2019-07-02,164
2019-07-03,166
2019-07-04,165
2019-07-05,167
2019-07-06,165
2019-07-07,167
2019-07-08,167
2019-07-09,168
2019-07-10,168
2019-07-11,171
2019-07-12,176
2019-07-13,174
2019-07-14,171
2019-07-15,171
2019-07-16,169
2019-07-17,166
2019-07-18,168
2019-07-19,170
2019-07-20,168
2019-07-21,167
2019-07-22,166
2019-07-23,170
2019-07-24,171
2019-07-25,171
2019-07-26,169
2019-07-27,167
2019-07-28,162
2019-07-29,159
2019-07-30,159
2019-07-31,157
2019-08-01,156
2019-08-02,156
2019-08-03,155
2019-08-04,156
2019-08-05,156
2019-08-06,157
2019-08-07,159
2019-08-08,161
2019-08-09,163
2019-08-10,164
2019-08-11,163
2019-08-12,164
2019-08-13,166
2019-08-14,166
2019-08-15,168
2019-08-16,167
2019-08-17,167
2019-08-18,166
2019-08-19,167
2019-08-20,167
2019-08-21,166
2019-08-22,165
2019-08-23,165
2019-08-24,164
2019-08-24,164
2019-08-25,162
2019-08-25,162
2019-08-26,165
2019-08-26,165
2019-08-27,167
2019-08-27,167
2019-08-28,168
2019-08-29,169
2019-08-30,168
2019-08-31,167
2019-09-01,168
