date_obj,Proselyte%20sallet price
2019-04-06,4616
2019-04-07,4529
2019-04-08,4659
2019-04-09,4505
2019-04-10,4505
2019-04-11,4554
2019-04-12,4597
2019-04-13,4472
2019-04-14,4519
2019-04-15,4519
2019-04-16,4513
2019-04-17,4493
2019-04-18,4548
2019-04-19,4548
2019-04-20,4591
2019-04-21,4591
2019-04-22,4561
2019-04-23,4482
2019-04-24,4635
2019-04-25,4718
2019-04-26,4591
2019-04-27,4591
2019-04-28,4505
2019-04-29,4470
2019-04-30,4489
2019-05-01,4489
2019-05-02,4469
2019-05-03,4457
2019-05-04,4438
2019-05-05,4491
2019-05-06,4491
2019-05-07,4513
2019-05-08,4513
2019-05-09,4573
2019-05-10,4573
2019-05-11,4599
2019-05-12,4593
2019-05-13,4600
2019-05-14,4583
2019-05-15,4583
2019-05-16,4579
2019-05-17,4579
2019-05-18,4608
2019-05-19,4608
2019-05-20,4599
2019-05-21,4599
2019-05-22,4498
2019-05-23,4553
2019-05-24,4553
2019-05-25,4525
2019-05-26,4525
2019-05-27,4588
2019-05-28,4588
2019-05-29,4658
2019-05-30,4619
2019-05-31,4619
2019-06-01,4619
2019-06-02,4494
2019-06-03,4494
2019-06-04,4493
2019-06-05,4594
2019-06-06,4585
2019-06-07,4561
2019-06-08,4469
2019-06-09,4503
2019-06-10,4503
2019-06-11,4435
2019-06-12,4435
2019-06-13,4438
2019-06-14,4486
2019-06-15,4486
2019-06-16,4615
2019-06-17,4504
2019-06-18,4504
2019-06-19,4494
2019-06-20,4468
2019-06-21,4468
2019-06-22,4474
2019-06-23,4479
2019-06-24,4479
2019-06-25,4415
2019-06-26,4474
2019-06-27,4397
2019-06-28,4397
2019-06-29,4436
2019-06-30,4504
2019-07-01,4504
2019-07-02,4499
2019-07-03,4492
2019-07-04,4492
2019-07-05,4452
2019-07-06,4571
2019-07-07,4799
2019-07-08,4612
2019-07-09,4459
2019-07-10,4418
2019-07-11,4418
2019-07-12,4530
2019-07-13,4530
2019-07-14,4527
2019-07-15,4527
2019-07-16,4621
2019-07-17,4640
2019-07-18,4640
2019-07-19,4596
2019-07-20,4596
2019-07-21,4626
2019-07-22,4626
2019-07-23,4574
2019-07-24,4574
2019-07-25,4551
2019-07-26,4551
2019-07-27,4563
2019-07-28,4530
2019-07-29,4577
2019-07-30,4516
2019-07-31,4506
2019-08-01,4506
2019-08-02,4405
2019-08-03,4454
2019-08-04,4454
2019-08-05,4518
2019-08-06,4518
2019-08-07,4516
2019-08-08,4516
2019-08-09,4491
2019-08-10,4473
2019-08-11,4473
2019-08-12,4447
2019-08-13,4447
2019-08-14,4453
2019-08-15,4444
2019-08-16,4403
2019-08-17,4403
2019-08-18,4359
2019-08-19,4393
2019-08-20,4393
2019-08-21,4411
2019-08-22,4438
2019-08-23,4438
2019-08-24,4486
2019-08-24,4486
2019-08-25,4486
2019-08-25,4486
2019-08-26,4329
2019-08-26,4329
2019-08-27,4329
2019-08-27,4329
2019-08-28,4427
2019-08-29,4427
2019-08-30,4464
2019-08-31,4464
2019-09-01,4561
2019-09-02,4561
2019-09-03,4470
2019-09-04,4470
2019-09-05,4501
2019-09-06,4501
2019-09-07,4418
2019-09-08,4413
2019-09-09,4413
2019-09-10,4415
2019-09-11,4463
2019-09-12,4463
2019-09-13,4402
2019-09-14,4451
2019-09-15,4453
2019-09-16,4430
2019-09-17,4487
2019-09-18,4479
2019-09-19,4479
2019-09-20,4559
2019-09-21,4389
2019-09-22,4389
2019-09-23,4487
2019-09-24,4487
2019-09-25,4639
2019-09-26,4540
2019-09-27,4540
2019-09-28,4473
2019-09-29,4473
2019-09-30,4495
2019-10-01,4531
2019-10-02,4531
2019-10-03,4511
2019-10-04,4511
2019-10-05,4410
2019-10-06,4353
2019-10-07,4353
2019-10-08,4366
2019-10-09,4366
2019-10-10,4392
2019-10-11,4392
2019-10-12,4349
2019-10-13,4383
2019-10-14,4412
2019-10-15,4412
2019-10-16,4320
2019-10-17,4320
2019-10-18,4408
2019-10-19,4371
2019-10-20,4371
2019-10-21,4317
2019-10-22,4317
2019-10-23,4373
2019-10-24,4373
2019-10-25,4444
2019-10-26,4444
2019-10-27,4435
2019-10-28,4388
2019-10-29,4388
2019-10-30,4424
2019-10-31,4405
2019-11-01,4405
2019-11-02,4401
2019-11-03,4386
2019-11-04,4235
2019-11-05,4235
2019-11-06,4337
2019-11-07,4337
2019-11-08,4355
2019-11-09,4291
2019-11-10,4309
2019-11-11,4309
2019-11-12,4313
2019-11-13,4313
2019-11-14,4370
2019-11-15,4370
2019-11-16,4419
2019-11-17,4419
2019-11-18,4408
2019-11-19,4408
2019-11-20,4342
2019-11-21,4342
2019-11-22,4483
2019-11-23,4483
2019-11-24,4484
2019-11-25,4484
2019-11-26,4502
2019-11-27,4502
2019-11-28,4460
2019-11-29,4460
2019-11-30,4377
2019-12-01,4377
2019-12-02,4356
2019-12-03,4356
2019-12-04,4370
2019-12-05,4370
2019-12-06,4357
2019-12-07,4291
2019-12-08,4291
2019-12-09,4341
2019-12-10,4275
2019-12-11,4275
2019-12-12,4289
2019-12-13,4289
2019-12-14,4302
2019-12-15,4314
2019-12-16,4314
2019-12-17,4368
2019-12-18,4368
2019-12-19,4291
2019-12-20,4323
2019-12-21,4354
2019-12-22,4295
2019-12-23,4295
2019-12-24,4336
2019-12-25,4367
2019-12-26,4367
2019-12-27,4359
2019-12-28,4410
2019-12-29,4410
2019-12-30,4517
2019-12-31,4517
2020-01-01,4506
2020-01-02,4447
2020-01-03,4447
2020-01-04,4455
2020-01-05,4468
2020-01-06,4468
2020-01-07,4404
2020-01-08,4404
2020-01-09,4301
2020-01-10,4336
2020-01-11,4356
2020-01-12,4240
2020-01-13,4240
2020-01-14,4304
2020-01-15,4280
2020-01-16,4275
2020-01-17,4303
2020-01-18,4303
2020-01-19,4374
2020-01-20,4374
2020-01-21,4391
2020-01-22,4503
2020-01-23,4321
2020-01-24,4383
2020-01-25,4383
2020-01-26,4354
2020-01-27,4330
2020-01-28,4330
2020-01-29,4383
2020-01-30,4383
2020-01-31,4391
2020-02-01,4421
2020-02-02,4412
2020-02-03,4412
2020-02-04,4450
2020-02-05,4450
2020-02-06,4393
2020-02-07,4393
2020-02-08,4345
2020-02-09,4233
2020-02-10,4353
2020-02-11,4353
2020-02-12,4344
2020-02-13,4344
2020-02-14,4282
2020-02-15,4282
2020-02-16,4327
2020-02-17,4288
2020-02-18,4317
2020-02-19,4317
2020-02-20,4369
2020-02-21,4369
2020-02-22,4389
2020-02-23,4452
2020-02-24,4538
2020-02-25,4620
2020-02-26,4851
2020-02-27,4768
2020-02-28,4821
2020-02-29,4821
2020-03-01,4698
2020-03-02,4698
2020-03-03,4577
2020-03-04,4577
2020-03-05,4495
2020-03-06,4413
2020-03-07,4413
2020-03-08,4428
2020-03-09,4379
2020-03-10,4448
2020-03-11,4448
2020-03-12,4398
2020-03-13,4398
2020-03-14,4367
2020-03-15,4374
2020-03-16,4332
2020-03-17,4462
2020-03-18,4343
2020-03-19,4409
2020-03-20,4560
2020-03-21,4518
2020-03-22,4493
2020-03-23,4306
2020-03-24,4164
2020-03-25,4337
2020-03-26,4441
2020-03-27,4559
2020-03-28,4577
2020-03-29,4612
2020-03-30,4538
2020-03-31,4449
2020-04-01,4467
2020-04-02,4380
2020-04-03,4380
2020-04-04,4397
2020-04-05,4447
2020-04-06,4435
2020-04-07,4518
2020-04-08,4416
2020-04-09,4421
2020-04-10,4439
2020-04-11,4431
2020-04-12,4465
2020-04-13,4396
2020-04-14,4422
2020-04-15,4414
2020-04-16,4428
2020-04-17,4365
2020-04-18,4402
2020-04-19,4399
2020-04-20,4489
2020-04-21,4395
2020-04-22,4387
2020-04-23,4445
2020-04-24,4472
2020-04-25,4435
2020-04-26,4434
2020-04-27,4451
2020-04-28,4434
2020-04-29,4550
2020-04-30,4423
2020-05-01,4459
2020-05-02,4415
2020-05-03,4511
2020-05-04,4574
2020-05-05,4705
2020-05-06,4698
2020-05-07,4560
2020-05-08,4487
2020-05-09,4592
2020-05-10,4822
2020-05-11,4980
2020-05-12,5011
2020-05-13,4932
