date_obj,Black%20boater price
2019-03-23,2331
2019-03-24,2274
2019-03-25,2274
2019-03-26,2267
2019-03-27,2267
2019-03-28,2326
2019-03-29,2413
2019-03-30,2413
2019-03-31,2422
2019-04-01,2422
2019-04-02,2380
2019-04-03,2423
2019-04-04,2423
2019-04-05,2389
2019-04-06,2389
2019-04-07,2392
2019-04-08,2420
2019-04-09,2420
2019-04-10,2398
2019-04-11,2366
2019-04-12,2297
2019-04-13,2252
2019-04-14,2207
2019-04-15,2238
2019-04-16,2225
2019-04-17,2225
2019-04-18,2233
2019-04-19,2258
2019-04-20,2333
2019-04-21,2325
2019-04-22,2281
2019-04-23,2356
2019-04-24,2356
2019-04-25,2390
2019-04-26,2413
2019-04-27,2413
2019-04-28,2311
2019-04-29,2311
2019-04-30,2268
2019-05-01,2268
2019-05-02,2245
2019-05-03,2273
2019-05-04,2237
2019-05-05,2237
2019-05-06,2164
2019-05-07,2146
2019-05-08,2146
2019-05-09,2099
2019-05-10,2076
2019-05-11,2076
2019-05-12,2065
2019-05-13,2093
2019-05-14,2093
2019-05-15,2084
2019-05-16,2084
2019-05-17,2089
2019-05-18,2067
2019-05-19,2067
2019-05-20,2087
2019-05-21,2087
2019-05-22,2070
2019-05-23,2091
2019-05-24,2091
2019-05-25,2063
2019-05-26,2063
2019-05-27,2054
2019-05-28,2054
2019-05-29,2008
2019-05-30,2008
2019-05-31,1959
2019-06-01,1910
2019-06-02,1910
2019-06-03,1829
2019-06-04,1791
2019-06-05,1791
2019-06-06,1717
2019-06-07,1641
2019-06-08,1560
2019-06-09,1560
2019-06-10,1484
2019-06-11,1409
2019-06-12,1409
2019-06-13,1343
2019-06-14,1326
2019-06-15,1326
2019-06-16,1313
2019-06-17,1313
2019-06-18,1287
2019-06-19,1228
2019-06-20,1174
2019-06-21,1174
2019-06-22,1145
2019-06-23,1113
2019-06-24,1113
2019-06-25,1099
2019-06-26,1099
2019-06-27,1108
2019-06-28,1108
2019-06-29,1157
2019-06-30,1177
2019-07-01,1177
2019-07-02,1210
2019-07-03,1210
2019-07-04,1253
2019-07-05,1253
2019-07-06,1313
2019-07-07,1313
2019-07-08,1364
2019-07-09,1364
2019-07-10,1419
2019-07-11,1419
2019-07-12,1463
2019-07-13,1463
2019-07-14,1511
2019-07-15,1511
2019-07-16,1511
2019-07-17,1535
2019-07-18,1535
2019-07-19,1559
2019-07-20,1559
2019-07-21,1616
2019-07-22,1616
2019-07-23,1629
2019-07-24,1629
2019-07-25,1697
2019-07-26,1697
2019-07-27,1770
2019-07-28,1770
2019-07-29,1800
2019-07-30,1800
2019-07-31,1837
2019-08-01,1837
2019-08-02,1866
2019-08-03,1795
2019-08-04,1795
2019-08-05,1809
2019-08-06,1809
2019-08-07,1834
2019-08-08,1834
2019-08-09,1862
2019-08-10,1908
2019-08-11,1908
2019-08-12,1931
2019-08-13,1931
2019-08-14,1985
2019-08-15,1985
2019-08-16,2074
2019-08-17,2074
2019-08-18,2140
2019-08-19,2140
2019-08-20,2185
2019-08-21,2185
2019-08-22,2254
2019-08-23,2254
2019-08-24,2309
2019-08-24,2309
2019-08-25,2309
2019-08-25,2309
2019-08-26,2397
2019-08-27,2397
2019-08-27,2397
2019-08-28,2447
2019-08-29,2447
2019-08-30,2431
2019-08-31,2431
2019-09-01,2432
2019-09-02,2432
2019-09-03,2414
2019-09-04,2414
2019-09-05,2417
2019-09-06,2417
2019-09-07,2415
2019-09-08,2415
2019-09-09,2402
2019-09-10,2402
2019-09-11,2450
2019-09-12,2450
2019-09-13,2388
2019-09-14,2388
2019-09-15,2344
2019-09-16,2378
2019-09-17,2378
2019-09-18,2408
2019-09-19,2408
2019-09-20,2343
2019-09-21,2343
2019-09-22,2305
2019-09-23,2305
2019-09-24,2289
2019-09-25,2289
2019-09-26,2303
2019-09-27,2303
2019-09-28,2293
2019-09-29,2293
2019-09-30,2293
2019-10-01,2258
2019-10-02,2258
2019-10-03,2218
2019-10-04,2218
2019-10-05,2252
2019-10-06,2223
2019-10-07,2223
2019-10-08,2140
2019-10-09,2140
2019-10-10,2077
2019-10-11,2077
2019-10-12,1989
2019-10-13,1914
2019-10-14,1914
2019-10-15,1876
2019-10-16,1876
2019-10-17,1793
2019-10-18,1793
2019-10-19,1794
2019-10-20,1794
2019-10-21,1824
2019-10-22,1824
2019-10-23,1866
2019-10-24,1866
2019-10-25,1909
2019-10-26,1909
2019-10-27,1885
2019-10-28,1818
2019-10-29,1818
2019-10-30,1747
2019-10-31,1747
2019-11-01,1767
2019-11-02,1767
2019-11-03,1772
2019-11-04,1772
2019-11-05,1769
2019-11-06,1769
2019-11-07,1829
2019-11-08,1829
2019-11-09,1875
2019-11-10,1875
2019-11-11,1935
2019-11-12,1935
2019-11-13,1977
2019-11-14,1977
2019-11-15,2009
2019-11-16,2009
2019-11-17,2071
2019-11-18,2071
2019-11-19,2155
2019-11-20,2155
2019-11-21,2155
2019-11-22,2129
2019-11-23,2129
2019-11-24,2062
2019-11-25,2062
2019-11-26,1978
2019-11-27,1978
2019-11-28,1978
2019-11-29,1902
2019-11-30,1902
2019-12-01,1910
2019-12-02,1910
2019-12-03,1952
2019-12-04,1952
2019-12-05,1952
2019-12-06,1944
2019-12-07,1944
2019-12-08,2001
2019-12-09,2001
2019-12-10,2043
2019-12-11,2043
2019-12-12,2123
2019-12-13,2123
2019-12-14,2213
2019-12-15,2213
2019-12-16,2172
2019-12-17,2172
2019-12-18,2172
2019-12-19,2116
2019-12-20,2116
2019-12-21,2135
2019-12-22,2135
2019-12-23,2189
2019-12-24,2189
2019-12-25,2188
2019-12-26,2188
2019-12-27,2205
2019-12-28,2205
2019-12-29,2174
2019-12-30,2174
2019-12-31,2136
2020-01-01,2136
2020-01-02,2157
2020-01-03,2157
2020-01-04,2109
2020-01-05,2109
2020-01-06,2055
2020-01-07,2055
2020-01-08,2109
2020-01-09,2109
2020-01-10,2173
2020-01-11,2173
2020-01-12,2240
2020-01-13,2240
2020-01-14,2240
2020-01-15,2278
2020-01-16,2278
2020-01-17,2381
2020-01-18,2381
2020-01-19,2434
2020-01-20,2434
2020-01-21,2485
2020-01-22,2485
2020-01-23,2443
2020-01-24,2443
2020-01-25,2437
2020-01-26,2423
2020-01-27,2423
2020-01-28,2336
2020-01-29,2336
2020-01-30,2398
2020-01-31,2398
2020-02-01,2340
2020-02-02,2340
2020-02-03,2345
2020-02-04,2345
2020-02-05,2383
2020-02-06,2383
2020-02-07,2440
2020-02-08,2440
2020-02-09,2469
2020-02-10,2368
2020-02-11,2368
2020-02-12,2399
2020-02-13,2399
2020-02-14,2467
2020-02-15,2467
2020-02-16,2504
2020-02-17,2504
2020-02-18,2571
2020-02-19,2571
2020-02-20,2655
2020-02-21,2655
2020-02-22,2734
2020-02-23,2734
2020-02-24,2696
2020-02-25,2696
2020-02-26,2695
2020-02-27,2695
2020-02-28,2808
2020-02-29,2808
2020-03-01,2906
2020-03-02,2906
2020-03-03,2974
2020-03-04,2974
2020-03-05,3036
2020-03-06,3076
2020-03-07,3076
2020-03-08,3080
2020-03-09,3080
2020-03-10,3086
2020-03-11,3086
2020-03-12,3095
2020-03-13,3095
2020-03-14,3008
2020-03-15,3008
2020-03-16,2965
2020-03-17,2965
2020-03-18,2906
2020-03-19,2906
2020-03-20,2805
2020-03-21,2805
2020-03-22,2694
2020-03-23,2694
2020-03-24,2692
2020-03-25,2670
2020-03-26,2550
2020-03-27,2431
2020-03-28,2320
2020-03-29,2218
2020-03-30,2200
2020-03-31,2234
2020-04-01,2293
2020-04-02,2284
2020-04-03,2284
2020-04-04,2187
2020-04-05,2087
2020-04-06,1982
2020-04-07,1882
2020-04-08,1829
2020-04-09,1782
2020-04-10,1782
2020-04-11,1762
2020-04-12,1711
2020-04-13,1710
2020-04-14,1689
2020-04-15,1705
2020-04-16,1705
2020-04-17,1764
2020-04-18,1828
2020-04-19,1853
2020-04-20,1885
2020-04-21,1887
2020-04-22,1838
2020-04-23,1860
2020-04-24,1896
2020-04-25,1904
2020-04-26,1892
2020-04-27,1918
2020-04-28,1936
2020-04-29,1936
2020-04-30,1946
2020-05-01,1946
2020-05-02,1912
2020-05-03,1816
2020-05-04,1837
2020-05-05,1865
2020-05-06,1868
2020-05-07,1885
2020-05-08,1885
2020-05-09,1877
2020-05-10,1838
2020-05-11,1838
2020-05-12,1899
2020-05-13,1944
