date_obj,Karambwan%20vessel price
2019-03-23,889
2019-03-24,889
2019-03-25,889
2019-03-26,909
2019-03-27,909
2019-03-28,909
2019-03-29,918
2019-03-30,918
2019-03-31,918
2019-04-01,941
2019-04-02,941
2019-04-03,941
2019-04-04,928
2019-04-05,928
2019-04-06,928
2019-04-07,926
2019-04-08,926
2019-04-09,902
2019-04-10,902
2019-04-11,891
2019-04-12,891
2019-04-13,867
2019-04-14,867
2019-04-15,867
2019-04-16,830
2019-04-17,830
2019-04-18,830
2019-04-19,841
2019-04-20,841
2019-04-21,868
2019-04-22,868
2019-04-23,845
2019-04-24,845
2019-04-25,815
2019-04-26,815
2019-04-27,808
2019-04-28,808
2019-04-29,805
2019-04-30,805
2019-05-01,777
2019-05-02,777
2019-05-03,790
2019-05-04,790
2019-05-05,801
2019-05-06,801
2019-05-07,815
2019-05-08,815
2019-05-09,815
2019-05-10,796
2019-05-11,796
2019-05-12,819
2019-05-13,819
2019-05-14,854
2019-05-15,854
2019-05-16,854
2019-05-17,853
2019-05-18,853
2019-05-19,867
2019-05-20,867
2019-05-21,867
2019-05-22,855
2019-05-23,855
2019-05-24,861
2019-05-25,861
2019-05-26,831
2019-05-27,831
2019-05-28,836
2019-05-29,836
2019-05-30,836
2019-05-31,799
2019-06-01,799
2019-06-02,799
2019-06-03,759
2019-06-04,759
2019-06-05,722
2019-06-06,722
2019-06-07,715
2019-06-08,715
2019-06-09,716
2019-06-10,716
2019-06-11,716
2019-06-12,729
2019-06-13,729
2019-06-14,731
2019-06-15,731
2019-06-16,757
2019-06-17,757
2019-06-18,757
2019-06-19,792
2019-06-20,792
2019-06-21,792
2019-06-22,810
2019-06-23,810
2019-06-24,841
2019-06-25,841
2019-06-26,869
2019-06-27,869
2019-06-28,869
2019-06-29,873
2019-06-30,873
2019-07-01,873
2019-07-02,886
2019-07-03,886
2019-07-04,886
2019-07-05,904
2019-07-06,904
2019-07-07,904
2019-07-08,949
2019-07-09,949
2019-07-10,992
2019-07-11,992
2019-07-12,1020
2019-07-13,1020
2019-07-14,1051
2019-07-15,1051
2019-07-16,1051
2019-07-17,1058
2019-07-18,1058
2019-07-19,1058
2019-07-20,1082
2019-07-21,1082
2019-07-22,1100
2019-07-23,1100
2019-07-24,1100
2019-07-25,1152
2019-07-26,1152
2019-07-27,1152
2019-07-28,1168
2019-07-29,1168
2019-07-30,1149
2019-07-31,1149
2019-08-01,1149
2019-08-02,1197
2019-08-03,1197
2019-08-04,1175
2019-08-05,1175
2019-08-06,1130
2019-08-07,1130
2019-08-08,1130
2019-08-09,1185
2019-08-10,1185
2019-08-11,1185
2019-08-12,1241
2019-08-13,1241
2019-08-14,1241
2019-08-15,1272
2019-08-16,1272
2019-08-17,1272
2019-08-18,1313
2019-08-19,1313
2019-08-20,1313
2019-08-21,1347
2019-08-22,1347
2019-08-23,1347
2019-08-24,1348
2019-08-24,1348
2019-08-25,1348
2019-08-25,1348
2019-08-26,1348
2019-08-26,1348
2019-08-27,1392
2019-08-27,1392
2019-08-28,1392
2019-08-29,1392
2019-08-30,1324
2019-08-31,1324
2019-09-01,1262
2019-09-02,1262
2019-09-03,1205
2019-09-04,1205
2019-09-05,1205
2019-09-06,1205
2019-09-07,1175
2019-09-08,1175
2019-09-09,1175
2019-09-10,1127
2019-09-11,1127
2019-09-12,1127
2019-09-13,1070
2019-09-14,1070
2019-09-15,1070
2019-09-16,1065
2019-09-17,1065
2019-09-18,1065
2019-09-19,1068
2019-09-20,1068
2019-09-21,1068
2019-09-22,1071
2019-09-23,1071
2019-09-24,1071
2019-09-25,1077
2019-09-26,1077
2019-09-27,1077
2019-09-28,1086
2019-09-29,1086
2019-09-30,1086
2019-10-01,1111
2019-10-02,1111
2019-10-03,1111
2019-10-04,1136
2019-10-05,1136
2019-10-06,1168
2019-10-07,1168
2019-10-08,1168
2019-10-09,1168
2019-10-10,1146
2019-10-11,1146
2019-10-12,1146
2019-10-13,1127
2019-10-14,1127
2019-10-15,1127
2019-10-16,1147
2019-10-17,1147
2019-10-18,1147
2019-10-19,1115
2019-10-20,1115
2019-10-21,1115
2019-10-22,1077
2019-10-23,1077
2019-10-24,1077
2019-10-25,1063
2019-10-26,1063
2019-10-27,1063
2019-10-28,1021
2019-10-29,1021
2019-10-30,1021
2019-10-31,1019
2019-11-01,1019
2019-11-02,1019
2019-11-03,1008
2019-11-04,1008
2019-11-05,1008
2019-11-06,1000
2019-11-07,1000
2019-11-08,1000
2019-11-09,981
2019-11-10,981
2019-11-11,959
2019-11-12,959
2019-11-13,959
2019-11-14,959
2019-11-15,934
2019-11-16,934
2019-11-17,934
2019-11-18,950
2019-11-19,950
2019-11-20,950
2019-11-21,950
2019-11-22,935
2019-11-23,935
2019-11-24,935
2019-11-25,971
2019-11-26,971
2019-11-27,971
2019-11-28,1011
2019-11-29,1011
2019-11-30,1011
2019-12-01,1021
2019-12-02,1021
2019-12-03,1021
2019-12-04,1049
2019-12-05,1049
2019-12-06,1049
2019-12-07,1049
2019-12-08,1026
2019-12-09,1026
2019-12-10,1026
2019-12-11,1026
2019-12-12,1030
2019-12-13,1030
2019-12-14,1030
2019-12-15,1007
2019-12-16,1007
2019-12-17,1007
2019-12-18,1007
2019-12-19,1023
2019-12-20,1023
2019-12-21,1023
2019-12-22,993
2019-12-23,993
2019-12-24,993
2019-12-25,945
2019-12-26,945
2019-12-27,945
2019-12-28,933
2019-12-29,933
2019-12-30,933
2019-12-31,930
2020-01-01,930
2020-01-02,930
2020-01-03,936
2020-01-04,936
2020-01-05,936
2020-01-06,947
2020-01-07,947
2020-01-08,947
2020-01-09,956
2020-01-10,956
2020-01-11,964
2020-01-12,964
2020-01-13,964
2020-01-14,983
2020-01-15,983
2020-01-16,1002
2020-01-17,1002
2020-01-18,1002
2020-01-19,1013
2020-01-20,1013
2020-01-21,1013
2020-01-22,993
2020-01-23,993
2020-01-24,993
2020-01-25,968
2020-01-26,968
2020-01-27,954
2020-01-28,954
2020-01-29,954
2020-01-30,920
2020-01-31,920
2020-02-01,920
2020-02-02,912
2020-02-03,912
2020-02-04,912
2020-02-05,930
2020-02-06,930
2020-02-07,942
2020-02-08,942
2020-02-09,975
2020-02-10,975
2020-02-11,982
2020-02-12,982
2020-02-13,982
2020-02-14,997
2020-02-15,997
2020-02-16,997
2020-02-17,976
2020-02-18,976
2020-02-19,976
2020-02-20,954
2020-02-21,954
2020-02-22,956
2020-02-23,956
2020-02-24,952
2020-02-25,952
2020-02-26,974
2020-02-27,974
2020-02-28,1009
2020-02-29,1009
2020-03-01,1009
2020-03-02,1016
2020-03-03,1016
2020-03-04,1016
2020-03-05,1018
2020-03-06,1018
2020-03-07,1033
2020-03-08,1033
2020-03-09,1057
2020-03-10,1057
2020-03-11,1022
2020-03-12,1022
2020-03-13,1024
2020-03-14,1024
2020-03-15,1026
2020-03-16,1026
2020-03-17,1019
2020-03-18,1019
2020-03-19,994
2020-03-20,947
2020-03-21,947
2020-03-22,918
2020-03-23,918
2020-03-24,962
2020-03-25,962
2020-03-26,1005
2020-03-27,1005
2020-03-28,999
2020-03-29,1003
2020-03-30,1023
2020-03-31,1023
2020-04-01,1016
2020-04-02,998
2020-04-03,998
2020-04-04,972
2020-04-05,972
2020-04-06,939
2020-04-07,939
2020-04-08,922
2020-04-09,922
2020-04-10,887
2020-04-11,889
2020-04-12,933
2020-04-13,933
2020-04-14,979
2020-04-15,998
2020-04-16,998
2020-04-17,971
2020-04-18,957
2020-04-19,992
2020-04-20,992
2020-04-21,1038
2020-04-22,1036
2020-04-23,1036
2020-04-24,1023
2020-04-25,1042
2020-04-26,1037
2020-04-27,1038
2020-04-28,1017
2020-04-29,1017
2020-04-30,1036
2020-05-01,1036
2020-05-02,1040
2020-05-03,1076
2020-05-04,1076
2020-05-05,1072
2020-05-06,1050
2020-05-07,1050
2020-05-08,1025
2020-05-09,1017
2020-05-10,991
2020-05-11,991
2020-05-12,971
2020-05-13,927
