date_obj,Initiate%20hauberk price
2019-04-01,6009
2019-04-02,6290
2019-04-03,6243
2019-04-04,6053
2019-04-05,6045
2019-04-06,5984
2019-04-07,5869
2019-04-08,5961
2019-04-09,5839
2019-04-10,5877
2019-04-11,5790
2019-04-12,5837
2019-04-13,5932
2019-04-14,5878
2019-04-15,5974
2019-04-16,5903
2019-04-17,5911
2019-04-18,5976
2019-04-19,6028
2019-04-20,5935
2019-04-21,5864
2019-04-22,5814
2019-04-23,5880
2019-04-24,6025
2019-04-25,6086
2019-04-26,6069
2019-04-27,5904
2019-04-28,5833
2019-04-29,5779
2019-04-30,5795
2019-05-01,5854
2019-05-02,5810
2019-05-03,5903
2019-05-04,5958
2019-05-05,6100
2019-05-06,6039
2019-05-07,6035
2019-05-08,6331
2019-05-09,6648
2019-05-10,6723
2019-05-11,6443
2019-05-12,6262
2019-05-13,6312
2019-05-14,6463
2019-05-15,6381
2019-05-16,6420
2019-05-17,6383
2019-05-18,6356
2019-05-19,6176
2019-05-20,6145
2019-05-21,5982
2019-05-22,5863
2019-05-23,5987
2019-05-24,6019
2019-05-25,6093
2019-05-26,6159
2019-05-27,6202
2019-05-28,6344
2019-05-29,6368
2019-05-30,6353
2019-05-31,6244
2019-06-01,6235
2019-06-02,6134
2019-06-03,6176
2019-06-04,6180
2019-06-05,6151
2019-06-06,6139
2019-06-07,6065
2019-06-08,6006
2019-06-09,5840
2019-06-10,5840
2019-06-11,5718
2019-06-12,5758
2019-06-13,5934
2019-06-14,6101
2019-06-15,5935
2019-06-16,5798
2019-06-17,5781
2019-06-18,5738
2019-06-19,5781
2019-06-20,5774
2019-06-21,5735
2019-06-22,5897
2019-06-23,5924
2019-06-24,5915
2019-06-25,5911
2019-06-26,5801
2019-06-27,5801
2019-06-28,5997
2019-06-29,6175
2019-06-30,6302
2019-07-01,6369
2019-07-02,6536
2019-07-03,6520
2019-07-04,6677
2019-07-05,6582
2019-07-06,6485
2019-07-07,6269
2019-07-08,6065
2019-07-09,5840
2019-07-10,5875
2019-07-11,5849
2019-07-12,5896
2019-07-13,5907
2019-07-14,5921
2019-07-15,5797
2019-07-16,5837
2019-07-17,5763
2019-07-18,5684
2019-07-19,5633
2019-07-20,5699
2019-07-21,5858
2019-07-22,5767
2019-07-23,5718
2019-07-24,5751
2019-07-25,5745
2019-07-26,5646
2019-07-27,5786
2019-07-28,5850
2019-07-29,5922
2019-07-30,5969
2019-07-31,6112
2019-08-01,6137
2019-08-02,6183
2019-08-03,6205
2019-08-04,6162
2019-08-05,5968
2019-08-06,5815
2019-08-07,5715
2019-08-08,5788
2019-08-09,5875
2019-08-10,5817
2019-08-11,6003
2019-08-12,6050
2019-08-13,6102
2019-08-14,6375
2019-08-15,6245
2019-08-16,6005
2019-08-17,6005
2019-08-18,5881
2019-08-19,5839
2019-08-20,5738
2019-08-21,5741
2019-08-22,5720
2019-08-23,5815
2019-08-24,5823
2019-08-24,5823
2019-08-25,5733
2019-08-25,5733
2019-08-26,5952
2019-08-26,5952
2019-08-27,5927
2019-08-27,5927
2019-08-28,5870
2019-08-29,5894
2019-08-30,5908
2019-08-31,5908
2019-09-01,5888
2019-09-02,5888
2019-09-03,6101
2019-09-04,6047
2019-09-05,5911
2019-09-06,5911
2019-09-07,5712
2019-09-08,5707
2019-09-09,5719
2019-09-10,5707
2019-09-11,5668
2019-09-12,5661
2019-09-13,5731
2019-09-14,5700
2019-09-15,5689
2019-09-16,5876
2019-09-17,6113
2019-09-18,5929
2019-09-19,5819
2019-09-20,5834
2019-09-21,5927
2019-09-22,5951
2019-09-23,6009
2019-09-24,6009
2019-09-25,6136
2019-09-26,6098
2019-09-27,6072
2019-09-28,6126
2019-09-29,6247
2019-09-30,6138
2019-10-01,6077
2019-10-02,6077
2019-10-03,5924
2019-10-04,6034
2019-10-05,6068
2019-10-06,6135
2019-10-07,6046
2019-10-08,6052
2019-10-09,6052
2019-10-10,6083
2019-10-11,5887
2019-10-12,5809
2019-10-13,5751
2019-10-14,5734
2019-10-15,5727
2019-10-16,5769
2019-10-17,5769
2019-10-18,5678
2019-10-19,5621
2019-10-20,5809
2019-10-21,5840
2019-10-22,5838
2019-10-23,5804
2019-10-24,5642
2019-10-25,5663
2019-10-26,5680
2019-10-27,5631
2019-10-28,5694
2019-10-29,5694
2019-10-30,5658
2019-10-31,5670
2019-11-01,5640
2019-11-02,5639
2019-11-03,5716
2019-11-04,5908
2019-11-05,5908
2019-11-06,5867
2019-11-07,5781
2019-11-08,5983
2019-11-09,5995
2019-11-10,6102
2019-11-11,5932
2019-11-12,5850
2019-11-13,5742
2019-11-14,5657
2019-11-15,5723
2019-11-16,5692
2019-11-17,5692
2019-11-18,5704
2019-11-19,5812
2019-11-20,5845
2019-11-21,5845
2019-11-22,5821
2019-11-23,5678
2019-11-24,5618
2019-11-25,5552
2019-11-26,5583
2019-11-27,5583
2019-11-28,5596
2019-11-29,5597
2019-11-30,5616
2019-12-01,5646
2019-12-02,5670
2019-12-03,5708
2019-12-04,5716
2019-12-05,5716
2019-12-06,5684
2019-12-07,5611
2019-12-08,5537
2019-12-09,5611
2019-12-10,5669
2019-12-11,5696
2019-12-12,5615
2019-12-13,5608
2019-12-14,5677
2019-12-15,5629
2019-12-16,5617
2019-12-17,5727
2019-12-18,5774
2019-12-19,5701
2019-12-20,5803
2019-12-21,5948
2019-12-22,5850
2019-12-23,5782
2019-12-24,5681
2019-12-25,5665
2019-12-26,5685
2019-12-27,5772
2019-12-28,5809
2019-12-29,5669
2019-12-30,5764
2019-12-31,5700
2020-01-01,5704
2020-01-02,5718
2020-01-03,5677
2020-01-04,5751
2020-01-05,5783
2020-01-06,5649
2020-01-07,5639
2020-01-08,5678
2020-01-09,5910
2020-01-10,6206
2020-01-11,6269
2020-01-12,6017
2020-01-13,6017
2020-01-14,6026
2020-01-15,5960
2020-01-16,5891
2020-01-17,5744
2020-01-18,5720
2020-01-19,5811
2020-01-20,5686
2020-01-21,5863
2020-01-22,6077
2020-01-23,6038
2020-01-24,5817
2020-01-25,5881
2020-01-26,5764
2020-01-27,5659
2020-01-28,5687
2020-01-29,5781
2020-01-30,5920
2020-01-31,5999
2020-02-01,5826
2020-02-02,5629
2020-02-03,5678
2020-02-04,5684
2020-02-05,5672
2020-02-06,5597
2020-02-07,5608
2020-02-08,5690
2020-02-09,5705
2020-02-10,5838
2020-02-11,5793
2020-02-12,5873
2020-02-13,5734
2020-02-14,5774
2020-02-15,5862
2020-02-16,5958
2020-02-17,5777
2020-02-18,5795
2020-02-19,5825
2020-02-20,5878
2020-02-21,5878
2020-02-22,6026
2020-02-23,5952
2020-02-24,6033
2020-02-25,5951
2020-02-26,5948
2020-02-27,6009
2020-02-28,5959
2020-02-29,5959
2020-03-01,5787
2020-03-02,5810
2020-03-03,5713
2020-03-04,5669
2020-03-05,5688
2020-03-06,5680
2020-03-07,5875
2020-03-08,5864
2020-03-09,5934
2020-03-10,5922
2020-03-11,5979
2020-03-12,6129
2020-03-13,6172
2020-03-14,6074
2020-03-15,5975
2020-03-16,5968
2020-03-17,5950
2020-03-18,5869
2020-03-19,5959
2020-03-20,5887
2020-03-21,5784
2020-03-22,5779
2020-03-23,5706
2020-03-24,5808
2020-03-25,5897
2020-03-26,5842
2020-03-27,5741
2020-03-28,5748
2020-03-29,5699
2020-03-30,5747
2020-03-31,5839
2020-04-01,5859
2020-04-02,5891
2020-04-03,5843
2020-04-04,5863
2020-04-05,5898
2020-04-06,5852
2020-04-07,5861
2020-04-08,5813
2020-04-09,5805
2020-04-10,5825
2020-04-11,5746
2020-04-12,5739
2020-04-13,5713
2020-04-14,5688
2020-04-15,5700
2020-04-16,5743
2020-04-17,5716
2020-04-18,5779
2020-04-19,5749
2020-04-20,5699
2020-04-21,5706
2020-04-22,5791
2020-04-23,5935
2020-04-24,6155
2020-04-25,6055
2020-04-26,6016
2020-04-27,5882
2020-04-28,5872
2020-04-29,5855
2020-04-30,5872
2020-05-01,5866
2020-05-02,5770
2020-05-03,5774
2020-05-04,5827
2020-05-05,5763
2020-05-06,5780
2020-05-07,5794
2020-05-08,5864
2020-05-09,5862
2020-05-10,5874
2020-05-11,5902
2020-05-12,5928
2020-05-13,5940
