date_obj,Splitbark%20gauntlets price
2019-04-08,2603
2019-04-09,2603
2019-04-10,2620
2019-04-11,2599
2019-04-12,2583
2019-04-13,2552
2019-04-14,2593
2019-04-15,2593
2019-04-16,2612
2019-04-17,2612
2019-04-18,2622
2019-04-19,2581
2019-04-20,2631
2019-04-21,2631
2019-04-22,2671
2019-04-23,2679
2019-04-24,2679
2019-04-25,2665
2019-04-26,2622
2019-04-27,2622
2019-04-28,2632
2019-04-29,2632
2019-04-30,2586
2019-05-01,2586
2019-05-02,2565
2019-05-03,2553
2019-05-04,2591
2019-05-05,2591
2019-05-06,2578
2019-05-07,2598
2019-05-08,2598
2019-05-09,2630
2019-05-10,2630
2019-05-11,2649
2019-05-12,2661
2019-05-13,2697
2019-05-14,2697
2019-05-15,2705
2019-05-16,2705
2019-05-17,2661
2019-05-18,2617
2019-05-19,2617
2019-05-20,2670
2019-05-21,2670
2019-05-22,2710
2019-05-23,2710
2019-05-24,2688
2019-05-25,2688
2019-05-26,2691
2019-05-27,2695
2019-05-28,2695
2019-05-29,2695
2019-05-30,2695
2019-05-31,2664
2019-06-01,2664
2019-06-02,2679
2019-06-03,2679
2019-06-04,2675
2019-06-05,2675
2019-06-06,2681
2019-06-07,2681
2019-06-08,2672
2019-06-09,2672
2019-06-10,2700
2019-06-11,2700
2019-06-12,2786
2019-06-13,2786
2019-06-14,2740
2019-06-15,2740
2019-06-16,2674
2019-06-17,2674
2019-06-18,2661
2019-06-19,2661
2019-06-20,2670
2019-06-21,2670
2019-06-22,2674
2019-06-23,2674
2019-06-24,2605
2019-06-25,2605
2019-06-26,2586
2019-06-27,2590
2019-06-28,2590
2019-06-29,2568
2019-06-30,2599
2019-07-01,2599
2019-07-02,2608
2019-07-03,2608
2019-07-04,2658
2019-07-05,2658
2019-07-06,2713
2019-07-07,2713
2019-07-08,2721
2019-07-09,2721
2019-07-10,2666
2019-07-11,2666
2019-07-12,2663
2019-07-13,2663
2019-07-14,2700
2019-07-15,2700
2019-07-16,2661
2019-07-17,2661
2019-07-18,2714
2019-07-19,2714
2019-07-20,2771
2019-07-21,2771
2019-07-22,2704
2019-07-23,2704
2019-07-24,2678
2019-07-25,2678
2019-07-26,2618
2019-07-27,2618
2019-07-28,2612
2019-07-29,2612
2019-07-30,2583
2019-07-31,2583
2019-08-01,2605
2019-08-02,2605
2019-08-03,2553
2019-08-04,2553
2019-08-05,2492
2019-08-06,2492
2019-08-07,2534
2019-08-08,2534
2019-08-09,2534
2019-08-10,2515
2019-08-11,2515
2019-08-12,2526
2019-08-13,2526
2019-08-14,2558
2019-08-15,2558
2019-08-16,2560
2019-08-17,2560
2019-08-18,2511
2019-08-19,2511
2019-08-20,2529
2019-08-21,2529
2019-08-22,2529
2019-08-23,2529
2019-08-24,2552
2019-08-24,2552
2019-08-25,2552
2019-08-25,2552
2019-08-26,2542
2019-08-26,2542
2019-08-27,2542
2019-08-27,2542
2019-08-28,2529
2019-08-29,2529
2019-08-30,2544
2019-08-31,2544
2019-09-01,2548
2019-09-02,2548
2019-09-03,2564
2019-09-04,2564
2019-09-05,2578
2019-09-06,2578
2019-09-07,2550
2019-09-08,2550
2019-09-09,2564
2019-09-10,2564
2019-09-11,2517
2019-09-12,2517
2019-09-13,2560
2019-09-14,2560
2019-09-15,2567
2019-09-16,2567
2019-09-17,2569
2019-09-18,2569
2019-09-19,2545
2019-09-20,2545
2019-09-21,2531
2019-09-22,2531
2019-09-23,2532
2019-09-24,2532
2019-09-25,2557
2019-09-26,2557
2019-09-27,2578
2019-09-28,2578
2019-09-29,2484
2019-09-30,2484
2019-10-01,2478
2019-10-02,2478
2019-10-03,2478
2019-10-04,2498
2019-10-05,2498
2019-10-06,2480
2019-10-07,2480
2019-10-08,2512
2019-10-09,2512
2019-10-10,2484
2019-10-11,2484
2019-10-12,2448
2019-10-13,2473
2019-10-14,2473
2019-10-15,2458
2019-10-16,2458
2019-10-17,2448
2019-10-18,2448
2019-10-19,2453
2019-10-20,2453
2019-10-21,2470
2019-10-22,2470
2019-10-23,2472
2019-10-24,2472
2019-10-25,2482
2019-10-26,2482
2019-10-27,2509
2019-10-28,2509
2019-10-29,2524
2019-10-30,2524
2019-10-31,2553
2019-11-01,2553
2019-11-02,2467
2019-11-03,2467
2019-11-04,2443
2019-11-05,2443
2019-11-06,2443
2019-11-07,2455
2019-11-08,2455
2019-11-09,2435
2019-11-10,2435
2019-11-11,2453
2019-11-12,2453
2019-11-13,2453
2019-11-14,2522
2019-11-15,2522
2019-11-16,2505
2019-11-17,2505
2019-11-18,2535
2019-11-19,2535
2019-11-20,2535
2019-11-21,2544
2019-11-22,2544
2019-11-23,2517
2019-11-24,2517
2019-11-25,2466
2019-11-26,2466
2019-11-27,2466
2019-11-28,2455
2019-11-29,2455
2019-11-30,2441
2019-12-01,2441
2019-12-02,2440
2019-12-03,2440
2019-12-04,2455
2019-12-05,2455
2019-12-06,2455
2019-12-07,2395
2019-12-08,2395
2019-12-09,2309
2019-12-10,2309
2019-12-11,2354
2019-12-12,2354
2019-12-13,2399
2019-12-14,2399
2019-12-15,2390
2019-12-16,2390
2019-12-17,2417
2019-12-18,2417
2019-12-19,2417
2019-12-20,2438
2019-12-21,2438
2019-12-22,2464
2019-12-23,2464
2019-12-24,2522
2019-12-25,2522
2019-12-26,2484
2019-12-27,2484
2019-12-28,2544
2019-12-29,2544
2019-12-30,2521
2019-12-31,2521
2020-01-01,2499
2020-01-02,2499
2020-01-03,2476
2020-01-04,2476
2020-01-05,2488
2020-01-06,2488
2020-01-07,2456
2020-01-08,2456
2020-01-09,2456
2020-01-10,2430
2020-01-11,2430
2020-01-12,2445
2020-01-13,2445
2020-01-14,2445
2020-01-15,2504
2020-01-16,2504
2020-01-17,2528
2020-01-18,2528
2020-01-19,2486
2020-01-20,2486
2020-01-21,2486
2020-01-22,2488
2020-01-23,2488
2020-01-24,2421
2020-01-25,2421
2020-01-26,2400
2020-01-27,2400
2020-01-28,2428
2020-01-29,2428
2020-01-30,2459
2020-01-31,2459
2020-02-01,2402
2020-02-02,2426
2020-02-03,2426
2020-02-04,2427
2020-02-05,2427
2020-02-06,2402
2020-02-07,2402
2020-02-08,2340
2020-02-09,2340
2020-02-10,2345
2020-02-11,2345
2020-02-12,2365
2020-02-13,2365
2020-02-14,2418
2020-02-15,2418
2020-02-16,2406
2020-02-17,2406
2020-02-18,2425
2020-02-19,2425
2020-02-20,2487
2020-02-21,2487
2020-02-22,2468
2020-02-23,2468
2020-02-24,2496
2020-02-25,2496
2020-02-26,2522
2020-02-27,2522
2020-02-28,2490
2020-02-29,2490
2020-03-01,2466
2020-03-02,2466
2020-03-03,2485
2020-03-04,2485
2020-03-05,2463
2020-03-06,2463
2020-03-07,2422
2020-03-08,2422
2020-03-09,2428
2020-03-10,2471
2020-03-11,2471
2020-03-12,2459
2020-03-13,2459
2020-03-14,2493
2020-03-15,2493
2020-03-16,2492
2020-03-17,2492
2020-03-18,2468
2020-03-19,2468
2020-03-20,2472
2020-03-21,2472
2020-03-22,2455
2020-03-23,2455
2020-03-24,2441
2020-03-25,2441
2020-03-26,2467
2020-03-27,2467
2020-03-28,2490
2020-03-29,2535
2020-03-30,2468
2020-03-31,2468
2020-04-01,2519
2020-04-02,2543
2020-04-03,2543
2020-04-04,2550
2020-04-05,2550
2020-04-06,2565
2020-04-07,2565
2020-04-08,2538
2020-04-09,2538
2020-04-10,2497
2020-04-11,2520
2020-04-12,2516
2020-04-13,2516
2020-04-14,2509
2020-04-15,2512
2020-04-16,2512
2020-04-17,2544
2020-04-18,2555
2020-04-19,2493
2020-04-20,2465
2020-04-21,2465
2020-04-22,2494
2020-04-23,2494
2020-04-24,2457
2020-04-25,2510
2020-04-26,2498
2020-04-27,2519
2020-04-28,2545
2020-04-29,2545
2020-04-30,2600
2020-05-01,2600
2020-05-02,2593
2020-05-03,2622
2020-05-04,2622
2020-05-05,2630
2020-05-06,2619
2020-05-07,2619
2020-05-08,2609
2020-05-09,2593
2020-05-10,2586
2020-05-11,2586
2020-05-12,2547
2020-05-13,2568
