date_obj,Cadantine price
2019-04-03,1311
2019-04-04,1324
2019-04-05,1324
2019-04-06,1296
2019-04-07,1270
2019-04-08,1291
2019-04-09,1291
2019-04-10,1303
2019-04-11,1332
2019-04-12,1342
2019-04-13,1307
2019-04-14,1327
2019-04-15,1327
2019-04-16,1334
2019-04-17,1334
2019-04-18,1313
2019-04-19,1313
2019-04-20,1271
2019-04-21,1271
2019-04-22,1234
2019-04-23,1238
2019-04-24,1238
2019-04-25,1240
2019-04-26,1262
2019-04-27,1262
2019-04-28,1257
2019-04-29,1257
2019-04-30,1219
2019-05-01,1219
2019-05-02,1188
2019-05-03,1230
2019-05-04,1280
2019-05-05,1280
2019-05-06,1329
2019-05-07,1386
2019-05-08,1386
2019-05-09,1452
2019-05-10,1482
2019-05-11,1482
2019-05-12,1428
2019-05-13,1360
2019-05-14,1333
2019-05-15,1333
2019-05-16,1305
2019-05-17,1305
2019-05-18,1312
2019-05-19,1312
2019-05-20,1350
2019-05-21,1350
2019-05-22,1409
2019-05-23,1439
2019-05-24,1439
2019-05-25,1391
2019-05-26,1391
2019-05-27,1326
2019-05-28,1272
2019-05-29,1277
2019-05-30,1277
2019-05-31,1315
2019-06-01,1315
2019-06-02,1335
2019-06-03,1335
2019-06-04,1330
2019-06-05,1330
2019-06-06,1270
2019-06-07,1243
2019-06-08,1224
2019-06-09,1209
2019-06-10,1209
2019-06-11,1223
2019-06-12,1223
2019-06-13,1248
2019-06-14,1248
2019-06-15,1269
2019-06-16,1266
2019-06-17,1266
2019-06-18,1258
2019-06-19,1258
2019-06-20,1268
2019-06-21,1268
2019-06-22,1271
2019-06-23,1272
2019-06-24,1272
2019-06-25,1267
2019-06-26,1267
2019-06-27,1256
2019-06-28,1256
2019-06-29,1299
2019-06-30,1310
2019-07-01,1310
2019-07-02,1327
2019-07-03,1383
2019-07-04,1383
2019-07-05,1405
2019-07-06,1405
2019-07-07,1387
2019-07-08,1387
2019-07-09,1353
2019-07-10,1334
2019-07-11,1334
2019-07-12,1351
2019-07-13,1351
2019-07-14,1385
2019-07-15,1385
2019-07-16,1437
2019-07-17,1483
2019-07-18,1483
2019-07-19,1555
2019-07-20,1555
2019-07-21,1613
2019-07-22,1693
2019-07-23,1725
2019-07-24,1725
2019-07-25,1793
2019-07-26,1793
2019-07-27,1882
2019-07-28,1977
2019-07-29,2067
2019-07-30,1975
2019-07-31,1899
2019-08-01,1899
2019-08-02,1836
2019-08-03,1746
2019-08-04,1677
2019-08-05,1593
2019-08-06,1541
2019-08-07,1530
2019-08-08,1530
2019-08-09,1541
2019-08-10,1544
2019-08-11,1544
2019-08-12,1568
2019-08-13,1568
2019-08-14,1634
2019-08-15,1678
2019-08-16,1699
2019-08-17,1699
2019-08-18,1705
2019-08-19,1686
2019-08-20,1686
2019-08-21,1663
2019-08-22,1626
2019-08-23,1626
2019-08-24,1607
2019-08-24,1607
2019-08-25,1607
2019-08-25,1607
2019-08-26,1657
2019-08-26,1657
2019-08-27,1657
2019-08-27,1657
2019-08-28,1642
2019-08-29,1642
2019-08-30,1604
2019-08-31,1604
2019-09-01,1552
2019-09-02,1552
2019-09-03,1538
2019-09-04,1505
2019-09-05,1505
2019-09-06,1476
2019-09-07,1471
2019-09-08,1439
2019-09-09,1439
2019-09-10,1478
2019-09-11,1552
2019-09-12,1552
2019-09-13,1627
2019-09-14,1608
2019-09-15,1608
2019-09-16,1602
2019-09-17,1602
2019-09-18,1644
2019-09-19,1644
2019-09-20,1620
2019-09-21,1596
2019-09-22,1596
2019-09-23,1613
2019-09-24,1613
2019-09-25,1620
2019-09-26,1665
2019-09-27,1665
2019-09-28,1673
2019-09-29,1673
2019-09-30,1621
2019-10-01,1593
2019-10-02,1593
2019-10-03,1603
2019-10-04,1603
2019-10-05,1598
2019-10-06,1597
2019-10-07,1597
2019-10-08,1618
2019-10-09,1618
2019-10-10,1649
2019-10-11,1649
2019-10-12,1609
2019-10-13,1587
2019-10-14,1575
2019-10-15,1575
2019-10-16,1586
2019-10-17,1586
2019-10-18,1611
2019-10-19,1611
2019-10-20,1611
2019-10-21,1600
2019-10-22,1600
2019-10-23,1632
2019-10-24,1632
2019-10-25,1686
2019-10-26,1716
2019-10-27,1716
2019-10-28,1706
2019-10-29,1706
2019-10-30,1679
2019-10-31,1637
2019-11-01,1637
2019-11-02,1603
2019-11-03,1605
2019-11-04,1610
2019-11-05,1610
2019-11-06,1606
2019-11-07,1606
2019-11-08,1595
2019-11-09,1581
2019-11-10,1571
2019-11-11,1569
2019-11-12,1569
2019-11-13,1604
2019-11-14,1604
2019-11-15,1588
2019-11-16,1584
2019-11-17,1584
2019-11-18,1599
2019-11-19,1599
2019-11-20,1613
2019-11-21,1613
2019-11-22,1661
2019-11-23,1661
2019-11-24,1654
2019-11-25,1654
2019-11-26,1668
2019-11-27,1668
2019-11-28,1705
2019-11-29,1705
2019-11-30,1736
2019-12-01,1736
2019-12-02,1737
2019-12-03,1725
2019-12-04,1706
2019-12-05,1706
2019-12-06,1680
2019-12-07,1651
2019-12-08,1651
2019-12-09,1695
2019-12-10,1751
2019-12-11,1751
2019-12-12,1733
2019-12-13,1689
2019-12-14,1689
2019-12-15,1632
2019-12-16,1632
2019-12-17,1567
2019-12-18,1567
2019-12-19,1549
2019-12-20,1540
2019-12-21,1566
2019-12-22,1640
2019-12-23,1640
2019-12-24,1656
2019-12-25,1710
2019-12-26,1710
2019-12-27,1762
2019-12-28,1847
2019-12-29,1847
2019-12-30,1845
2019-12-31,1782
2020-01-01,1752
2020-01-02,1735
2020-01-03,1735
2020-01-04,1722
2020-01-05,1687
2020-01-06,1687
2020-01-07,1624
2020-01-08,1624
2020-01-09,1591
2020-01-10,1558
2020-01-11,1540
2020-01-12,1551
2020-01-13,1551
2020-01-14,1560
2020-01-15,1595
2020-01-16,1622
2020-01-17,1605
2020-01-18,1605
2020-01-19,1576
2020-01-20,1551
2020-01-21,1551
2020-01-22,1534
2020-01-23,1561
2020-01-24,1574
2020-01-25,1561
2020-01-26,1521
2020-01-27,1488
2020-01-28,1454
2020-01-29,1438
2020-01-30,1402
2020-01-31,1418
2020-02-01,1401
2020-02-02,1430
2020-02-03,1468
2020-02-04,1505
2020-02-05,1481
2020-02-06,1437
2020-02-07,1369
2020-02-08,1303
2020-02-09,1281
2020-02-10,1291
2020-02-11,1307
2020-02-12,1341
2020-02-13,1341
2020-02-14,1373
2020-02-15,1373
2020-02-16,1430
2020-02-17,1435
2020-02-18,1453
2020-02-19,1453
2020-02-20,1471
2020-02-21,1471
2020-02-22,1439
2020-02-23,1459
2020-02-24,1506
2020-02-25,1531
2020-02-26,1525
2020-02-27,1523
2020-02-28,1533
2020-02-29,1533
2020-03-01,1495
2020-03-02,1457
2020-03-03,1448
2020-03-04,1448
2020-03-05,1503
2020-03-06,1516
2020-03-07,1504
2020-03-08,1475
2020-03-09,1454
2020-03-10,1428
2020-03-11,1430
2020-03-12,1424
2020-03-13,1454
2020-03-14,1441
2020-03-15,1442
2020-03-16,1422
2020-03-17,1373
2020-03-18,1365
2020-03-19,1364
2020-03-20,1377
2020-03-21,1381
2020-03-22,1414
2020-03-23,1408
2020-03-24,1434
2020-03-25,1442
2020-03-26,1490
2020-03-27,1491
2020-03-28,1528
2020-03-29,1548
2020-03-30,1531
2020-03-31,1515
2020-04-01,1505
2020-04-02,1498
2020-04-03,1498
2020-04-04,1514
2020-04-05,1579
2020-04-06,1624
2020-04-07,1702
2020-04-08,1739
2020-04-09,1688
2020-04-10,1644
2020-04-11,1580
2020-04-12,1543
2020-04-13,1523
2020-04-14,1567
2020-04-15,1607
2020-04-16,1627
2020-04-17,1632
2020-04-18,1680
2020-04-19,1695
2020-04-20,1662
2020-04-21,1611
2020-04-22,1603
2020-04-23,1598
2020-04-24,1550
2020-04-25,1565
2020-04-26,1575
2020-04-27,1526
2020-04-28,1502
2020-04-29,1510
2020-04-30,1499
2020-05-01,1519
2020-05-02,1512
2020-05-03,1514
2020-05-04,1516
2020-05-05,1519
2020-05-06,1536
2020-05-07,1545
2020-05-08,1547
2020-05-09,1559
2020-05-10,1532
2020-05-11,1520
2020-05-12,1531
2020-05-13,1573
