date_obj,Cave%20goblin%20wire price
2019-06-22,973
2019-06-23,934
2019-06-24,934
2019-06-25,931
2019-06-26,931
2019-06-27,927
2019-06-28,927
2019-06-29,927
2019-06-30,888
2019-07-01,888
2019-07-02,923
2019-07-03,923
2019-07-04,964
2019-07-05,964
2019-07-06,983
2019-07-07,983
2019-07-08,948
2019-07-09,948
2019-07-10,927
2019-07-11,927
2019-07-12,925
2019-07-13,925
2019-07-14,972
2019-07-15,972
2019-07-16,972
2019-07-17,1020
2019-07-18,1020
2019-07-19,977
2019-07-20,977
2019-07-21,974
2019-07-22,974
2019-07-23,937
2019-07-24,937
2019-07-25,937
2019-07-26,957
2019-07-27,957
2019-07-28,977
2019-07-29,977
2019-07-30,977
2019-07-31,977
2019-08-01,974
2019-08-02,974
2019-08-03,968
2019-08-04,968
2019-08-05,1002
2019-08-06,1002
2019-08-07,955
2019-08-08,955
2019-08-09,955
2019-08-10,990
2019-08-11,990
2019-08-12,1014
2019-08-13,1014
2019-08-14,967
2019-08-15,967
2019-08-16,985
2019-08-17,985
2019-08-18,948
2019-08-19,948
2019-08-20,946
2019-08-21,946
2019-08-22,926
2019-08-23,926
2019-08-24,928
2019-08-24,928
2019-08-25,928
2019-08-25,928
2019-08-26,922
2019-08-27,922
2019-08-27,922
2019-08-28,933
2019-08-29,933
2019-08-30,896
2019-08-31,896
2019-09-01,909
2019-09-02,909
2019-09-03,913
2019-09-04,913
2019-09-05,955
2019-09-06,955
2019-09-07,999
2019-09-08,999
2019-09-09,986
2019-09-10,986
2019-09-11,969
2019-09-12,969
2019-09-13,977
2019-09-14,977
2019-09-15,1026
2019-09-16,1026
2019-09-17,1078
2019-09-18,1078
2019-09-19,1117
2019-09-20,1117
2019-09-21,1088
2019-09-22,1088
2019-09-23,1061
2019-09-24,1061
2019-09-25,1019
2019-09-26,1019
2019-09-27,1011
2019-09-28,1011
2019-09-29,974
2019-09-30,974
2019-10-01,962
2019-10-02,962
2019-10-03,1007
2019-10-04,1007
2019-10-05,1008
2019-10-06,1029
2019-10-07,1029
2019-10-08,989
2019-10-09,989
2019-10-10,989
2019-10-11,974
2019-10-12,974
2019-10-13,948
2019-10-14,948
2019-10-15,952
2019-10-16,952
2019-10-17,987
2019-10-18,987
2019-10-19,1019
2019-10-20,1019
2019-10-21,984
2019-10-22,984
2019-10-23,1023
2019-10-24,1023
2019-10-25,1050
2019-10-26,1050
2019-10-27,1063
2019-10-28,1063
2019-10-29,1021
2019-10-30,1021
2019-10-31,1031
2019-11-01,1031
2019-11-02,1079
2019-11-03,1079
2019-11-04,1041
2019-11-05,1041
2019-11-06,1041
2019-11-07,991
2019-11-08,991
2019-11-09,1025
2019-11-10,982
2019-11-11,982
2019-11-12,965
2019-11-13,965
2019-11-14,1009
2019-11-15,1009
2019-11-16,1059
2019-11-17,1059
2019-11-18,1112
2019-11-19,1112
2019-11-20,1112
2019-11-21,1119
2019-11-22,1119
2019-11-23,1109
2019-11-24,1109
2019-11-25,1067
2019-11-26,1067
2019-11-27,1056
2019-11-28,1056
2019-11-29,1041
2019-11-30,1041
2019-12-01,1030
2019-12-02,1030
2019-12-03,1082
2019-12-04,1135
2019-12-05,1135
2019-12-06,1190
2019-12-07,1236
2019-12-08,1236
2019-12-09,1231
2019-12-10,1231
2019-12-11,1235
2019-12-12,1235
2019-12-13,1239
2019-12-14,1239
2019-12-15,1298
2019-12-16,1298
2019-12-17,1363
2019-12-18,1363
2019-12-19,1424
2019-12-20,1424
2019-12-21,1382
2019-12-22,1323
2019-12-23,1323
2019-12-24,1280
2019-12-25,1280
2019-12-26,1252
2019-12-27,1289
2019-12-28,1289
2019-12-29,1249
2019-12-30,1249
2019-12-31,1312
2020-01-01,1312
2020-01-02,1282
2020-01-03,1282
2020-01-04,1217
2020-01-05,1160
2020-01-06,1160
2020-01-07,1122
2020-01-08,1122
2020-01-09,1069
2020-01-10,1016
2020-01-11,1053
2020-01-12,1053
2020-01-13,1003
2020-01-14,1003
2020-01-15,1015
2020-01-16,1015
2020-01-17,1028
2020-01-18,1028
2020-01-19,1056
2020-01-20,1056
2020-01-21,1089
2020-01-22,1089
2020-01-23,1039
2020-01-24,1029
2020-01-25,1029
2020-01-26,1059
2020-01-27,1112
2020-01-28,1112
2020-01-29,1092
2020-01-30,1092
2020-01-31,1037
2020-02-01,1023
2020-02-02,985
2020-02-03,985
2020-02-04,1001
2020-02-05,1001
2020-02-06,1042
2020-02-07,1042
2020-02-08,1079
2020-02-09,1079
2020-02-10,1036
2020-02-11,1036
2020-02-12,1040
2020-02-13,1040
2020-02-14,1067
2020-02-15,1067
2020-02-16,1093
2020-02-17,1139
2020-02-18,1120
2020-02-19,1120
2020-02-20,1090
2020-02-21,1090
2020-02-22,1046
2020-02-23,1046
2020-02-24,1050
2020-02-25,1050
2020-02-26,1076
2020-02-27,1076
2020-02-28,1079
2020-02-29,1079
2020-03-01,1058
2020-03-02,1058
2020-03-03,1055
2020-03-04,1055
2020-03-05,1008
2020-03-06,1029
2020-03-07,1029
2020-03-08,1015
2020-03-09,1031
2020-03-10,1047
2020-03-11,1047
2020-03-12,1061
2020-03-13,1061
2020-03-14,1067
2020-03-15,1067
2020-03-16,1105
2020-03-17,1105
2020-03-18,1109
2020-03-19,1109
2020-03-20,1156
2020-03-21,1156
2020-03-22,1172
2020-03-23,1129
2020-03-24,1072
2020-03-25,1047
2020-03-26,1042
2020-03-27,1038
2020-03-28,1003
2020-03-29,999
2020-03-30,1040
2020-03-31,1092
2020-04-01,1126
2020-04-02,1135
2020-04-03,1135
2020-04-04,1119
2020-04-05,1063
2020-04-06,1058
2020-04-07,1074
2020-04-08,1038
2020-04-09,1018
2020-04-10,1018
2020-04-11,1007
2020-04-12,976
2020-04-13,957
2020-04-14,929
2020-04-15,888
2020-04-16,888
2020-04-17,915
2020-04-18,957
2020-04-19,1000
2020-04-20,1009
2020-04-21,1012
2020-04-22,1029
2020-04-23,1057
2020-04-24,1048
2020-04-25,1040
2020-04-26,996
2020-04-27,978
2020-04-28,997
2020-04-29,1001
2020-04-30,965
2020-05-01,965
2020-05-02,1004
2020-05-03,996
2020-05-04,1033
2020-05-05,988
2020-05-06,971
2020-05-07,939
2020-05-08,939
2020-05-09,979
2020-05-10,961
2020-05-11,961
2020-05-12,973
2020-05-13,936
