date_obj,Avantoe price
2019-03-22,1595
2019-03-23,1582
2019-03-24,1534
2019-03-25,1543
2019-03-26,1556
2019-03-27,1584
2019-03-28,1651
2019-03-29,1616
2019-03-30,1634
2019-03-31,1612
2019-04-01,1652
2019-04-02,1638
2019-04-03,1624
2019-04-04,1617
2019-04-05,1582
2019-04-06,1560
2019-04-07,1529
2019-04-08,1527
2019-04-09,1512
2019-04-10,1484
2019-04-11,1457
2019-04-12,1434
2019-04-13,1406
2019-04-14,1366
2019-04-15,1368
2019-04-16,1396
2019-04-17,1392
2019-04-18,1398
2019-04-19,1369
2019-04-20,1348
2019-04-21,1371
2019-04-22,1435
2019-04-23,1505
2019-04-24,1580
2019-04-25,1643
2019-04-26,1624
2019-04-27,1607
2019-04-28,1587
2019-04-29,1600
2019-04-30,1589
2019-05-01,1581
2019-05-02,1579
2019-05-03,1591
2019-05-04,1565
2019-05-05,1543
2019-05-06,1555
2019-05-07,1525
2019-05-08,1495
2019-05-09,1489
2019-05-10,1487
2019-05-11,1530
2019-05-12,1594
2019-05-13,1654
2019-05-14,1732
2019-05-15,1817
2019-05-16,1894
2019-05-17,1921
2019-05-18,1835
2019-05-19,1744
2019-05-20,1716
2019-05-21,1769
2019-05-22,1800
2019-05-23,1750
2019-05-24,1725
2019-05-25,1721
2019-05-26,1752
2019-05-27,1806
2019-05-28,1829
2019-05-29,1874
2019-05-30,1923
2019-05-31,1926
2019-06-01,1875
2019-06-02,1793
2019-06-03,1729
2019-06-04,1701
2019-06-05,1775
2019-06-06,1864
2019-06-07,1892
2019-06-08,1935
2019-06-09,1898
2019-06-10,1917
2019-06-11,1897
2019-06-12,1855
2019-06-13,1861
2019-06-14,1834
2019-06-15,1803
2019-06-16,1762
2019-06-17,1745
2019-06-18,1705
2019-06-19,1664
2019-06-20,1643
2019-06-21,1630
2019-06-22,1617
2019-06-23,1609
2019-06-24,1576
2019-06-25,1540
2019-06-26,1512
2019-06-27,1487
2019-06-28,1483
2019-06-29,1538
2019-06-30,1595
2019-07-01,1564
2019-07-02,1547
2019-07-03,1564
2019-07-04,1584
2019-07-05,1624
2019-07-06,1602
2019-07-07,1560
2019-07-08,1541
2019-07-09,1522
2019-07-10,1511
2019-07-11,1508
2019-07-12,1505
2019-07-13,1514
2019-07-14,1538
2019-07-15,1560
2019-07-16,1579
2019-07-17,1597
2019-07-18,1676
2019-07-19,1732
2019-07-20,1734
2019-07-21,1746
2019-07-22,1775
2019-07-23,1759
2019-07-24,1743
2019-07-25,1761
2019-07-26,1822
2019-07-27,1867
2019-07-28,1898
2019-07-29,1919
2019-07-30,1921
2019-07-31,1893
2019-08-01,1841
2019-08-02,1779
2019-08-03,1710
2019-08-04,1721
2019-08-05,1765
2019-08-06,1831
2019-08-07,1879
2019-08-08,1841
2019-08-09,1866
2019-08-10,1847
2019-08-11,1877
2019-08-12,1914
2019-08-13,1915
2019-08-14,1904
2019-08-15,1900
2019-08-16,1925
2019-08-17,1985
2019-08-18,1977
2019-08-19,1973
2019-08-20,1967
2019-08-21,1955
2019-08-22,1969
2019-08-23,2008
2019-08-23,2008
2019-08-24,2060
2019-08-24,2060
2019-08-25,2084
2019-08-25,2084
2019-08-26,2111
2019-08-27,2135
2019-08-27,2135
2019-08-28,2116
2019-08-29,2078
2019-08-30,2006
2019-08-31,1920
2019-09-01,1898
2019-09-02,1947
2019-09-03,1995
2019-09-04,2055
2019-09-05,2059
2019-09-06,2042
2019-09-07,2055
2019-09-08,2029
2019-09-09,2064
2019-09-10,2082
2019-09-11,2115
2019-09-12,2065
2019-09-13,2057
2019-09-14,2112
2019-09-15,2096
2019-09-16,2107
2019-09-17,2114
2019-09-18,2105
2019-09-19,2124
2019-09-20,2121
2019-09-21,2157
2019-09-22,2194
2019-09-23,2203
2019-09-24,2205
2019-09-25,2220
2019-09-26,2163
2019-09-27,2103
2019-09-28,2042
2019-09-29,1957
2019-09-30,1964
2019-10-01,2003
2019-10-02,2048
2019-10-03,2084
2019-10-04,2132
2019-10-05,2157
2019-10-06,2129
2019-10-07,2111
2019-10-08,2169
2019-10-09,2165
2019-10-10,2161
2019-10-11,2141
2019-10-12,2116
2019-10-13,2071
2019-10-14,2060
2019-10-15,2038
2019-10-16,2034
2019-10-17,2019
2019-10-18,2002
2019-10-19,1966
2019-10-20,1948
2019-10-21,1949
2019-10-22,1988
2019-10-23,1976
2019-10-24,1966
2019-10-25,1941
2019-10-26,1931
2019-10-27,1919
2019-10-28,1899
2019-10-29,1869
2019-10-30,1851
2019-10-31,1808
2019-11-01,1744
2019-11-02,1719
2019-11-03,1693
2019-11-04,1692
2019-11-05,1718
2019-11-06,1744
2019-11-07,1764
2019-11-08,1803
2019-11-09,1836
2019-11-10,1829
2019-11-11,1843
2019-11-12,1894
2019-11-13,1874
2019-11-14,1843
2019-11-15,1857
2019-11-16,1851
2019-11-17,1851
2019-11-18,1853
2019-11-19,1878
2019-11-20,1919
2019-11-21,1923
2019-11-22,1929
2019-11-23,1902
2019-11-24,1903
2019-11-25,1941
2019-11-26,1979
2019-11-27,1983
2019-11-28,1949
2019-11-29,1934
2019-11-30,1934
2019-12-01,1917
2019-12-02,1964
2019-12-03,2011
2019-12-04,2056
2019-12-05,2041
2019-12-06,2013
2019-12-07,2031
2019-12-08,2036
2019-12-09,2088
2019-12-10,2054
2019-12-11,2023
2019-12-12,2015
2019-12-13,2015
2019-12-14,2039
2019-12-15,2051
2019-12-16,2079
2019-12-17,2098
2019-12-18,2128
2019-12-19,2139
2019-12-20,2190
2019-12-21,2213
2019-12-22,2206
2019-12-23,2163
2019-12-24,2204
2019-12-25,2302
2019-12-26,2418
2019-12-27,2398
2019-12-28,2318
2019-12-29,2243
2019-12-30,2198
2019-12-31,2240
2020-01-01,2286
2020-01-02,2355
2020-01-03,2365
2020-01-04,2300
2020-01-05,2220
2020-01-06,2157
2020-01-07,2120
2020-01-08,2058
2020-01-09,2051
2020-01-10,2068
2020-01-11,2056
2020-01-12,2018
2020-01-13,1967
2020-01-14,1970
2020-01-15,2005
2020-01-16,2021
2020-01-17,2029
2020-01-18,2011
2020-01-19,1999
2020-01-20,1995
2020-01-21,1991
2020-01-22,1982
2020-01-23,2003
2020-01-24,1964
2020-01-25,1881
2020-01-26,1826
2020-01-27,1816
2020-01-28,1843
2020-01-29,1878
2020-01-30,1911
2020-01-31,1907
2020-02-01,1873
2020-02-02,1808
2020-02-03,1722
2020-02-04,1688
2020-02-05,1646
2020-02-06,1613
2020-02-07,1543
2020-02-08,1526
2020-02-09,1578
2020-02-10,1613
2020-02-11,1652
2020-02-12,1660
2020-02-13,1636
2020-02-14,1606
2020-02-15,1567
2020-02-16,1561
2020-02-17,1584
2020-02-18,1647
2020-02-19,1684
2020-02-20,1674
2020-02-21,1674
2020-02-22,1667
2020-02-23,1649
2020-02-24,1630
2020-02-25,1654
2020-02-26,1648
2020-02-27,1636
2020-02-28,1621
2020-02-29,1621
2020-03-01,1585
2020-03-02,1578
2020-03-03,1582
2020-03-04,1611
2020-03-05,1599
2020-03-06,1578
2020-03-07,1574
2020-03-08,1580
2020-03-09,1579
2020-03-10,1572
2020-03-11,1588
2020-03-12,1645
2020-03-13,1710
2020-03-14,1699
2020-03-15,1684
2020-03-16,1660
2020-03-17,1652
2020-03-18,1691
2020-03-19,1750
2020-03-20,1757
2020-03-21,1725
2020-03-22,1729
2020-03-23,1765
2020-03-24,1794
2020-03-25,1833
2020-03-26,1812
2020-03-27,1789
2020-03-28,1740
2020-03-29,1756
2020-03-30,1806
2020-03-31,1816
2020-04-01,1795
2020-04-02,1766
2020-04-03,1722
2020-04-04,1764
2020-04-05,1826
2020-04-06,1817
2020-04-07,1800
2020-04-08,1815
2020-04-09,1854
2020-04-10,1876
2020-04-11,1871
2020-04-12,1831
2020-04-13,1837
2020-04-14,1868
2020-04-15,1940
2020-04-16,1894
2020-04-17,1880
2020-04-18,1883
2020-04-19,1874
2020-04-20,1861
2020-04-21,1862
2020-04-22,1846
2020-04-23,1809
2020-04-24,1831
2020-04-25,1850
2020-04-26,1880
2020-04-27,1853
2020-04-28,1819
2020-04-29,1817
2020-04-30,1857
2020-05-01,1871
2020-05-02,1853
2020-05-03,1821
2020-05-04,1775
2020-05-05,1764
2020-05-06,1762
2020-05-07,1763
2020-05-08,1759
2020-05-09,1728
2020-05-10,1747
2020-05-11,1825
2020-05-12,1898
2020-05-13,1867
