date_obj,Mature%20cider price
2019-04-09,32731
2019-04-10,32731
2019-04-11,32731
2019-04-12,32731
2019-04-13,32731
2019-04-14,32731
2019-04-15,32731
2019-04-16,32731
2019-04-17,32731
2019-04-18,32731
2019-04-19,32731
2019-04-20,32731
2019-04-21,32731
2019-04-22,32731
2019-04-23,32731
2019-04-24,32731
2019-04-25,32731
2019-04-26,32731
2019-04-27,32731
2019-04-28,32731
2019-04-29,32731
2019-04-30,34097
2019-05-01,34097
2019-05-02,34097
2019-05-03,34097
2019-05-04,34097
2019-05-05,34097
2019-05-06,34097
2019-05-07,34097
2019-05-08,34097
2019-05-09,34097
2019-05-10,34097
2019-05-11,34097
2019-05-12,34097
2019-05-13,34097
2019-05-14,34097
2019-05-15,34097
2019-05-16,34097
2019-05-17,34097
2019-05-18,34097
2019-05-19,34097
2019-05-20,34097
2019-05-21,34097
2019-05-22,34097
2019-05-23,34097
2019-05-24,34097
2019-05-25,34097
2019-05-26,34097
2019-05-27,34097
2019-05-28,34097
2019-05-29,34097
2019-05-30,34097
2019-05-31,34097
2019-06-01,35530
2019-06-02,35530
2019-06-03,35530
2019-06-04,35530
2019-06-05,35530
2019-06-06,35530
2019-06-07,35530
2019-06-08,35530
2019-06-09,35530
2019-06-10,35530
2019-06-11,35530
2019-06-12,35530
2019-06-13,35530
2019-06-14,35530
2019-06-15,35530
2019-06-16,35530
2019-06-17,35530
2019-06-18,35530
2019-06-19,35530
2019-06-20,35530
2019-06-21,35530
2019-06-22,35530
2019-06-23,35530
2019-06-24,35530
2019-06-25,35530
2019-06-26,35530
2019-06-27,35530
2019-06-28,35530
2019-06-29,35530
2019-06-30,35530
2019-07-01,35530
2019-07-02,35530
2019-07-03,35530
2019-07-04,35530
2019-07-05,35530
2019-07-06,35530
2019-07-07,35530
2019-07-08,35530
2019-07-09,36913
2019-07-10,36913
2019-07-11,36913
2019-07-12,36913
2019-07-13,36913
2019-07-14,36913
2019-07-15,36913
2019-07-16,36913
2019-07-17,36913
2019-07-18,36913
2019-07-19,36913
2019-07-20,36913
2019-07-21,36913
2019-07-22,36913
2019-07-23,36913
2019-07-24,36913
2019-07-25,36913
2019-07-26,36913
2019-07-27,36913
2019-07-28,36913
2019-07-29,36913
2019-07-30,36913
2019-07-31,36913
2019-08-01,36913
2019-08-02,36913
2019-08-03,36913
2019-08-04,36913
2019-08-05,36913
2019-08-06,36913
2019-08-07,36913
2019-08-08,36913
2019-08-09,36913
2019-08-10,36913
2019-08-11,36913
2019-08-12,36913
2019-08-13,36913
2019-08-14,36913
2019-08-15,36913
2019-08-16,38495
2019-08-17,38495
2019-08-18,38495
2019-08-19,38495
2019-08-20,38495
2019-08-21,38495
2019-08-22,38495
2019-08-23,38495
2019-08-24,38495
2019-08-24,38495
2019-08-25,38495
2019-08-25,38495
2019-08-26,38495
2019-08-26,38495
2019-08-27,38495
2019-08-27,38495
2019-08-28,38495
2019-08-29,38495
2019-08-30,38495
2019-08-31,38495
2019-09-01,38495
2019-09-02,38495
2019-09-03,38495
2019-09-04,38495
2019-09-05,38495
2019-09-06,38495
2019-09-07,38495
2019-09-08,38495
2019-09-09,38495
2019-09-10,38495
2019-09-11,38495
2019-09-12,38495
2019-09-13,38495
2019-09-14,38495
2019-09-15,38495
2019-09-16,38495
2019-09-17,38495
2019-09-18,38495
2019-09-19,38495
2019-09-20,38495
2019-09-21,38495
2019-09-22,38495
2019-09-23,38495
2019-09-24,38495
2019-09-25,38495
2019-09-26,38495
2019-09-27,40128
2019-09-28,40128
2019-09-29,40128
2019-09-30,40128
2019-10-01,40128
2019-10-02,40128
2019-10-03,40128
2019-10-04,40128
2019-10-05,40128
2019-10-06,40128
2019-10-07,40128
2019-10-08,40128
2019-10-09,40128
2019-10-10,40128
2019-10-11,40128
2019-10-12,40128
2019-10-13,40128
2019-10-14,40128
2019-10-15,40128
2019-10-16,40128
2019-10-17,40128
2019-10-18,40128
2019-10-19,40128
2019-10-20,40128
2019-10-21,40128
2019-10-22,40128
2019-10-23,40128
2019-10-24,40128
2019-10-25,40128
2019-10-26,40128
2019-10-27,40128
2019-10-28,40128
2019-10-29,40128
2019-10-30,40128
2019-10-31,40128
2019-11-01,40128
2019-11-02,40128
2019-11-03,40128
2019-11-04,40128
2019-11-05,40128
2019-11-06,40128
2019-11-07,40128
2019-11-08,40128
2019-11-09,40128
2019-11-10,40508
2019-11-11,40508
2019-11-12,40508
2019-11-13,40508
2019-11-14,40508
2019-11-15,40508
2019-11-16,40508
2019-11-17,40508
2019-11-18,40508
2019-11-19,40508
2019-11-20,40508
2019-11-21,40508
2019-11-22,40508
2019-11-23,40508
2019-11-24,40508
2019-11-25,40508
2019-11-26,40508
2019-11-27,40508
2019-11-28,40508
2019-11-29,40508
2019-11-30,40508
2019-12-01,40508
2019-12-02,40508
2019-12-03,40508
2019-12-04,40508
2019-12-05,40508
2019-12-06,40508
2019-12-07,40508
2019-12-08,40508
2019-12-09,40508
2019-12-10,40508
2019-12-11,40508
2019-12-12,40508
2019-12-13,40508
2019-12-14,40508
2019-12-15,40508
2019-12-16,40508
2019-12-17,40508
2019-12-18,40508
2019-12-19,40508
2019-12-20,40508
2019-12-21,40508
2019-12-22,40508
2019-12-23,40508
2019-12-24,40508
2019-12-25,40508
2019-12-26,40508
2019-12-27,40508
2019-12-28,40508
2019-12-29,40508
2019-12-30,40508
2019-12-31,42166
2020-01-01,42166
2020-01-02,42166
2020-01-03,42166
2020-01-04,42166
2020-01-05,42166
2020-01-06,42166
2020-01-07,42166
2020-01-08,42166
2020-01-09,42166
2020-01-10,42166
2020-01-11,42166
2020-01-12,42166
2020-01-13,42166
2020-01-14,42166
2020-01-15,42166
2020-01-16,42166
2020-01-17,42166
2020-01-18,42166
2020-01-19,42166
2020-01-20,42166
2020-01-21,42166
2020-01-22,42166
2020-01-23,42166
2020-01-24,42166
2020-01-25,42166
2020-01-26,42166
2020-01-27,42166
2020-01-28,42166
2020-01-29,42166
2020-01-30,42166
2020-01-31,42166
2020-02-01,42166
2020-02-02,42166
2020-02-03,42166
2020-02-04,42166
2020-02-05,42166
2020-02-06,42166
2020-02-07,42166
2020-02-08,42166
2020-02-09,42166
2020-02-10,42166
2020-02-11,42166
2020-02-12,42166
2020-02-13,44172
2020-02-14,44172
2020-02-15,44172
2020-02-16,44172
2020-02-17,44172
2020-02-18,44172
2020-02-19,44172
2020-02-20,44172
2020-02-21,44172
2020-02-22,44172
2020-02-23,44172
2020-02-24,44172
2020-02-25,44172
2020-02-26,44172
2020-02-27,44172
2020-02-28,44172
2020-02-29,44172
2020-03-01,44172
2020-03-02,44172
2020-03-03,44172
2020-03-04,44172
2020-03-05,44172
2020-03-06,44172
2020-03-07,44172
2020-03-08,44172
2020-03-09,44172
2020-03-10,44172
2020-03-11,44172
2020-03-12,44172
2020-03-13,44172
2020-03-14,44172
2020-03-15,44172
2020-03-16,46213
2020-03-17,46213
2020-03-18,46213
2020-03-19,46213
2020-03-20,46213
2020-03-21,46213
2020-03-22,46213
2020-03-23,46213
2020-03-24,46213
2020-03-25,46213
2020-03-26,46213
2020-03-27,46213
2020-03-28,46213
2020-03-29,46213
2020-03-30,46213
2020-03-31,46213
2020-04-01,46213
2020-04-02,46213
2020-04-03,46213
2020-04-04,46213
2020-04-05,46213
2020-04-06,46213
2020-04-07,46213
2020-04-08,46213
2020-04-09,46213
2020-04-10,48172
2020-04-11,48172
2020-04-12,48172
2020-04-13,48172
2020-04-14,48172
2020-04-15,48172
2020-04-16,48172
2020-04-17,48172
2020-04-18,48172
2020-04-19,48172
2020-04-20,48172
2020-04-21,48172
2020-04-22,48172
2020-04-23,48172
2020-04-24,48172
2020-04-25,48172
2020-04-26,48172
2020-04-27,48172
2020-04-28,50122
2020-04-29,50122
2020-04-30,50122
2020-05-01,50122
2020-05-02,50122
2020-05-03,50122
2020-05-04,50122
2020-05-05,50122
2020-05-06,50122
2020-05-07,50122
2020-05-08,50122
2020-05-09,50122
2020-05-10,50122
2020-05-11,50122
2020-05-12,50122
2020-05-13,50122
