date_obj,Blue%20wizard%20robe price
2019-03-19,2030
2019-03-20,1958
2019-03-21,1896
2019-03-22,1892
2019-03-23,1916
2019-03-24,1905
2019-03-25,1930
2019-03-26,1937
2019-03-27,1971
2019-03-28,1949
2019-03-29,1966
2019-03-30,1989
2019-03-31,2018
2019-04-01,2032
2019-04-02,2069
2019-04-03,2070
2019-04-04,2025
2019-04-05,1973
2019-04-06,1928
2019-04-07,1921
2019-04-08,1902
2019-04-09,1886
2019-04-10,1907
2019-04-11,1914
2019-04-12,1908
2019-04-13,1905
2019-04-14,1910
2019-04-15,1900
2019-04-16,1920
2019-04-17,1903
2019-04-18,1926
2019-04-19,1937
2019-04-20,1960
2019-04-21,2008
2019-04-22,2010
2019-04-23,2022
2019-04-24,1998
2019-04-25,1993
2019-04-26,1992
2019-04-27,2022
2019-04-28,2022
2019-04-29,2031
2019-04-30,2083
2019-05-01,2122
2019-05-02,2116
2019-05-03,2095
2019-05-04,2076
2019-05-05,2044
2019-05-06,2017
2019-05-07,1964
2019-05-08,1938
2019-05-09,1917
2019-05-10,1954
2019-05-11,1951
2019-05-12,1931
2019-05-13,1941
2019-05-14,1966
2019-05-15,1958
2019-05-16,1956
2019-05-17,1976
2019-05-18,1998
2019-05-19,2002
2019-05-20,2008
2019-05-21,2029
2019-05-22,2026
2019-05-23,2045
2019-05-24,2079
2019-05-25,2098
2019-05-26,2098
2019-05-27,2066
2019-05-28,2050
2019-05-29,2033
2019-05-30,1998
2019-05-31,2011
2019-06-01,1971
2019-06-02,1957
2019-06-03,1940
2019-06-04,1924
2019-06-05,1919
2019-06-06,1951
2019-06-07,1954
2019-06-08,1986
2019-06-09,1953
2019-06-10,1931
2019-06-11,1940
2019-06-12,1954
2019-06-13,1963
2019-06-14,1950
2019-06-15,1993
2019-06-16,2012
2019-06-17,2019
2019-06-18,1984
2019-06-19,1969
2019-06-20,1957
2019-06-21,1989
2019-06-22,1980
2019-06-23,1968
2019-06-24,1974
2019-06-25,2014
2019-06-26,2019
2019-06-27,2024
2019-06-28,2042
2019-06-29,2066
2019-06-30,2097
2019-07-01,2138
2019-07-02,2102
2019-07-03,2068
2019-07-04,2042
2019-07-05,2038
2019-07-06,2029
2019-07-07,2003
2019-07-08,1981
2019-07-09,1993
2019-07-10,1970
2019-07-11,1949
2019-07-12,1948
2019-07-13,2007
2019-07-14,1976
2019-07-15,1901
2019-07-16,1931
2019-07-17,1987
2019-07-18,2005
2019-07-19,2075
2019-07-20,2100
2019-07-21,2149
2019-07-22,2227
2019-07-23,2256
2019-07-24,2144
2019-07-25,2041
2019-07-26,1979
2019-07-27,1975
2019-07-28,1963
2019-07-29,1953
2019-07-30,1960
2019-07-31,1890
2019-08-01,1869
2019-08-02,1886
2019-08-03,1940
2019-08-04,1933
2019-08-05,1927
2019-08-06,1849
2019-08-07,1828
2019-08-08,1860
2019-08-09,1868
2019-08-10,1903
2019-08-11,1919
2019-08-12,1921
2019-08-13,1926
2019-08-14,1899
2019-08-15,1858
2019-08-16,1799
2019-08-17,1819
2019-08-18,1800
2019-08-19,1830
2019-08-20,1844
2019-08-21,1875
2019-08-22,1897
2019-08-23,1880
2019-08-24,1897
2019-08-24,1897
2019-08-25,1892
2019-08-25,1892
2019-08-26,1894
2019-08-26,1894
2019-08-27,1876
2019-08-27,1876
2019-08-28,1896
2019-08-29,1906
2019-08-30,1902
2019-08-31,1896
2019-09-01,1891
2019-09-02,1914
2019-09-03,1907
2019-09-04,1890
2019-09-05,1888
2019-09-06,1906
2019-09-07,1891
2019-09-08,1866
2019-09-09,1856
2019-09-10,1861
2019-09-11,1840
2019-09-12,1803
2019-09-13,1771
2019-09-14,1733
2019-09-15,1715
2019-09-16,1715
2019-09-17,1754
2019-09-18,1744
2019-09-19,1769
2019-09-20,1711
2019-09-21,1662
2019-09-22,1646
2019-09-23,1626
2019-09-24,1651
2019-09-25,1647
2019-09-26,1630
2019-09-27,1627
2019-09-28,1588
2019-09-29,1605
2019-09-30,1615
2019-10-01,1629
2019-10-02,1653
2019-10-03,1657
2019-10-04,1679
2019-10-05,1661
2019-10-06,1652
2019-10-07,1655
2019-10-08,1666
2019-10-09,1639
2019-10-10,1661
2019-10-11,1653
2019-10-12,1630
2019-10-13,1616
2019-10-14,1624
2019-10-15,1619
2019-10-16,1617
2019-10-17,1614
2019-10-18,1627
2019-10-19,1641
2019-10-20,1644
2019-10-21,1668
2019-10-22,1653
2019-10-23,1615
2019-10-24,1608
2019-10-25,1601
2019-10-26,1576
2019-10-27,1579
2019-10-28,1541
2019-10-29,1535
2019-10-30,1508
2019-10-31,1519
2019-11-01,1543
2019-11-02,1526
2019-11-03,1538
2019-11-04,1534
2019-11-05,1531
2019-11-06,1563
2019-11-07,1537
2019-11-08,1556
2019-11-09,1552
2019-11-10,1538
2019-11-11,1528
2019-11-12,1501
2019-11-13,1472
2019-11-14,1478
2019-11-15,1463
2019-11-16,1477
2019-11-17,1454
2019-11-18,1424
2019-11-19,1388
2019-11-20,1392
2019-11-21,1390
2019-11-22,1424
2019-11-23,1405
2019-11-24,1406
2019-11-25,1422
2019-11-26,1423
2019-11-27,1432
2019-11-28,1430
2019-11-29,1428
2019-11-30,1451
2019-12-01,1457
2019-12-02,1432
2019-12-03,1453
2019-12-04,1466
2019-12-05,1429
2019-12-06,1387
2019-12-07,1364
2019-12-08,1348
2019-12-09,1329
2019-12-10,1303
2019-12-11,1274
2019-12-12,1273
2019-12-13,1260
2019-12-14,1265
2019-12-15,1259
2019-12-16,1214
2019-12-17,1209
2019-12-18,1197
2019-12-19,1225
2019-12-20,1224
2019-12-21,1250
2019-12-22,1279
2019-12-23,1249
2019-12-24,1237
2019-12-25,1225
2019-12-26,1222
2019-12-27,1229
2019-12-28,1212
2019-12-29,1217
2019-12-30,1215
2019-12-31,1224
2020-01-01,1228
2020-01-02,1238
2020-01-03,1225
2020-01-04,1238
2020-01-05,1239
2020-01-06,1203
2020-01-07,1207
2020-01-08,1204
2020-01-09,1243
2020-01-10,1278
2020-01-11,1326
2020-01-12,1327
2020-01-13,1335
2020-01-14,1355
2020-01-15,1342
2020-01-16,1343
2020-01-17,1358
2020-01-18,1356
2020-01-19,1355
2020-01-20,1351
2020-01-21,1327
2020-01-22,1296
2020-01-23,1281
2020-01-24,1267
2020-01-25,1261
2020-01-26,1256
2020-01-27,1238
2020-01-28,1234
2020-01-29,1200
2020-01-30,1177
2020-01-31,1173
2020-02-01,1203
2020-02-02,1198
2020-02-03,1183
2020-02-04,1152
2020-02-05,1102
2020-02-06,1093
2020-02-07,1107
2020-02-08,1142
2020-02-09,1169
2020-02-10,1187
2020-02-11,1178
2020-02-12,1158
2020-02-13,1139
2020-02-14,1141
2020-02-15,1151
2020-02-16,1149
2020-02-17,1169
2020-02-18,1136
2020-02-19,1133
2020-02-20,1128
2020-02-21,1131
2020-02-22,1111
2020-02-23,1086
2020-02-24,1056
2020-02-25,1026
2020-02-26,1006
2020-02-27,1007
2020-02-28,988
2020-02-29,986
2020-03-01,971
2020-03-02,944
2020-03-03,942
2020-03-04,920
2020-03-05,918
2020-03-06,901
2020-03-07,894
2020-03-08,900
2020-03-09,878
2020-03-10,880
2020-03-11,906
2020-03-12,903
2020-03-13,920
2020-03-14,935
2020-03-15,957
2020-03-16,955
2020-03-17,932
2020-03-18,921
2020-03-19,902
2020-03-20,920
2020-03-21,938
2020-03-22,944
2020-03-23,931
2020-03-24,951
2020-03-25,988
2020-03-26,1021
2020-03-27,1044
2020-03-28,1067
2020-03-29,1087
2020-03-30,1092
2020-03-31,1127
2020-04-01,1153
2020-04-02,1167
2020-04-03,1170
2020-04-04,1144
2020-04-05,1141
2020-04-06,1133
2020-04-07,1145
2020-04-08,1133
2020-04-09,1119
2020-04-10,1102
2020-04-11,1096
2020-04-12,1121
2020-04-13,1102
2020-04-14,1110
2020-04-15,1108
2020-04-16,1119
2020-04-17,1126
2020-04-18,1132
2020-04-19,1126
2020-04-20,1114
2020-04-21,1116
2020-04-22,1137
2020-04-23,1125
2020-04-24,1130
2020-04-25,1118
2020-04-26,1124
2020-04-27,1120
2020-04-28,1113
2020-04-29,1123
2020-04-30,1119
2020-05-01,1105
2020-05-02,1102
2020-05-03,1113
2020-05-04,1113
2020-05-05,1108
2020-05-06,1115
2020-05-07,1118
2020-05-08,1142
2020-05-09,1162
2020-05-10,1187
2020-05-11,1221
2020-05-12,1245
2020-05-13,1253
