date_obj,Harralander%20potion%20(unf) price
2019-08-25,798
2019-08-25,798
2019-08-26,832
2019-08-26,832
2019-08-27,836
2019-08-27,836
2019-08-28,839
2019-08-29,866
2019-08-30,865
2019-08-31,849
2019-09-01,831
2019-09-02,820
2019-09-03,812
2019-09-04,812
2019-09-05,838
2019-09-06,821
2019-09-07,809
2019-09-08,820
2019-09-09,843
2019-09-10,871
2019-09-11,862
2019-09-12,869
2019-09-13,870
2019-09-14,853
2019-09-15,844
2019-09-16,856
2019-09-17,835
2019-09-18,816
2019-09-19,805
2019-09-20,793
2019-09-21,803
2019-09-22,838
2019-09-23,832
2019-09-24,807
2019-09-25,798
2019-09-26,796
2019-09-27,792
2019-09-28,780
2019-09-29,796
2019-09-30,799
2019-10-01,789
2019-10-02,774
2019-10-03,758
2019-10-04,756
2019-10-05,753
2019-10-06,751
2019-10-07,756
2019-10-08,749
2019-10-09,756
2019-10-10,755
2019-10-11,749
2019-10-12,750
2019-10-13,763
2019-10-14,750
2019-10-15,754
2019-10-16,771
2019-10-17,793
2019-10-18,779
2019-10-19,756
2019-10-20,764
2019-10-21,766
2019-10-22,758
2019-10-23,755
2019-10-24,761
2019-10-25,747
2019-10-26,745
2019-10-27,750
2019-10-28,775
2019-10-29,813
2019-10-30,821
2019-10-31,826
2019-11-01,793
2019-11-02,773
2019-11-03,767
2019-11-04,777
2019-11-05,763
2019-11-06,745
2019-11-07,749
2019-11-08,742
2019-11-09,725
2019-11-10,734
2019-11-11,735
2019-11-12,733
2019-11-13,736
2019-11-14,746
2019-11-15,748
2019-11-16,756
2019-11-17,752
2019-11-18,747
2019-11-19,731
2019-11-20,724
2019-11-21,716
2019-11-22,706
2019-11-23,728
2019-11-24,708
2019-11-25,688
2019-11-26,688
2019-11-27,689
2019-11-28,707
2019-11-29,726
2019-11-30,738
2019-12-01,732
2019-12-02,728
2019-12-03,738
2019-12-04,767
2019-12-05,799
2019-12-06,830
2019-12-07,863
2019-12-08,867
2019-12-09,842
2019-12-10,822
2019-12-11,814
2019-12-12,816
2019-12-13,789
2019-12-14,771
2019-12-15,759
2019-12-16,750
2019-12-17,740
2019-12-18,747
2019-12-19,763
2019-12-20,770
2019-12-21,770
2019-12-22,751
2019-12-23,746
2019-12-24,738
2019-12-25,720
2019-12-26,733
2019-12-27,739
2019-12-28,752
2019-12-29,781
2019-12-30,763
2019-12-31,762
2020-01-01,776
2020-01-02,778
2020-01-03,767
2020-01-04,760
2020-01-05,762
2020-01-06,766
2020-01-07,757
2020-01-08,738
2020-01-09,747
2020-01-10,745
2020-01-11,742
2020-01-12,725
2020-01-13,718
2020-01-14,726
2020-01-15,742
2020-01-16,769
2020-01-17,807
2020-01-18,794
2020-01-19,755
2020-01-20,727
2020-01-21,731
2020-01-22,736
2020-01-23,736
2020-01-24,755
2020-01-25,760
2020-01-26,758
2020-01-27,743
2020-01-28,735
2020-01-29,726
2020-01-30,740
2020-01-31,763
2020-02-01,772
2020-02-02,749
2020-02-03,750
2020-02-04,754
2020-02-05,772
2020-02-06,747
2020-02-07,723
2020-02-08,696
2020-02-09,679
2020-02-10,668
2020-02-11,683
2020-02-12,685
2020-02-13,677
2020-02-14,674
2020-02-15,666
2020-02-16,666
2020-02-17,663
2020-02-18,663
2020-02-19,662
2020-02-20,653
2020-02-21,648
2020-02-22,646
2020-02-23,642
2020-02-24,640
2020-02-25,661
2020-02-26,661
2020-02-27,644
2020-02-28,642
2020-02-29,629
2020-03-01,613
2020-03-02,635
2020-03-03,657
2020-03-04,677
2020-03-05,671
2020-03-06,663
2020-03-07,666
2020-03-08,659
2020-03-09,676
2020-03-10,666
2020-03-11,658
2020-03-12,652
2020-03-13,634
2020-03-14,625
2020-03-15,639
2020-03-16,650
2020-03-17,655
2020-03-18,669
2020-03-19,677
2020-03-20,650
2020-03-21,642
2020-03-22,629
2020-03-23,636
2020-03-24,647
2020-03-25,650
2020-03-26,643
2020-03-27,639
2020-03-28,625
2020-03-29,645
2020-03-30,671
2020-03-31,684
2020-04-01,677
2020-04-02,681
2020-04-03,680
2020-04-04,700
2020-04-05,706
2020-04-06,676
2020-04-07,668
2020-04-08,661
2020-04-09,667
2020-04-10,678
2020-04-11,684
2020-04-12,674
2020-04-13,679
2020-04-14,685
2020-04-15,677
2020-04-16,678
2020-04-17,692
2020-04-18,688
2020-04-19,684
2020-04-20,679
2020-04-21,673
2020-04-22,671
2020-04-23,688
2020-04-24,719
2020-04-25,749
2020-04-26,735
2020-04-27,719
2020-04-28,738
2020-04-29,745
2020-04-30,724
2020-05-01,737
2020-05-02,753
2020-05-03,739
2020-05-04,718
2020-05-05,746
2020-05-06,768
2020-05-07,778
2020-05-08,771
2020-05-09,762
2020-05-10,753
2020-05-11,740
2020-05-12,745
2020-05-13,746
