date_obj,Rake price
2019-09-07,258
2019-09-08,258
2019-09-09,257
2019-09-10,249
2019-09-11,254
2019-09-12,251
2019-09-13,262
2019-09-14,268
2019-09-15,274
2019-09-16,271
2019-09-17,267
2019-09-18,268
2019-09-19,266
2019-09-20,262
2019-09-21,266
2019-09-22,277
2019-09-23,274
2019-09-24,264
2019-09-25,256
2019-09-26,264
2019-09-27,269
2019-09-28,267
2019-09-29,274
2019-09-30,262
2019-10-01,253
2019-10-02,252
2019-10-03,240
2019-10-04,239
2019-10-05,240
2019-10-06,243
2019-10-07,241
2019-10-08,231
2019-10-09,235
2019-10-10,242
2019-10-11,240
2019-10-12,228
2019-10-13,222
2019-10-14,211
2019-10-15,214
2019-10-16,223
2019-10-17,223
2019-10-18,225
2019-10-19,232
2019-10-20,230
2019-10-21,236
2019-10-22,240
2019-10-23,236
2019-10-24,230
2019-10-25,222
2019-10-26,222
2019-10-27,230
2019-10-28,235
2019-10-29,240
2019-10-30,245
2019-10-31,239
2019-11-01,243
2019-11-02,242
2019-11-03,242
2019-11-04,230
2019-11-05,230
2019-11-06,235
2019-11-07,231
2019-11-08,226
2019-11-09,230
2019-11-10,239
2019-11-11,249
2019-11-12,258
2019-11-13,259
2019-11-14,258
2019-11-15,264
2019-11-16,256
2019-11-17,264
2019-11-18,274
2019-11-19,278
2019-11-20,290
2019-11-21,279
2019-11-22,284
2019-11-23,299
2019-11-24,302
2019-11-25,295
2019-11-26,291
2019-11-27,283
2019-11-28,294
2019-11-29,291
2019-11-30,292
2019-12-01,282
2019-12-02,275
2019-12-03,261
2019-12-04,247
2019-12-05,234
2019-12-06,225
2019-12-07,221
2019-12-08,221
2019-12-09,225
2019-12-10,215
2019-12-11,209
2019-12-12,198
2019-12-13,192
2019-12-14,188
2019-12-15,187
2019-12-16,183
2019-12-17,182
2019-12-18,173
2019-12-19,168
2019-12-20,166
2019-12-21,165
2019-12-22,164
2019-12-23,164
2019-12-24,162
2019-12-25,155
2019-12-26,151
2019-12-27,153
2019-12-28,154
2019-12-29,153
2019-12-30,155
2019-12-31,154
2020-01-01,155
2020-01-02,151
2020-01-03,154
2020-01-04,147
2020-01-05,139
2020-01-06,137
2020-01-07,131
2020-01-08,128
2020-01-09,121
2020-01-10,118
2020-01-11,117
2020-01-12,117
2020-01-13,121
2020-01-14,128
2020-01-15,130
2020-01-16,132
2020-01-17,132
2020-01-18,132
2020-01-19,130
2020-01-20,128
2020-01-21,134
2020-01-22,140
2020-01-23,142
2020-01-24,144
2020-01-25,152
2020-01-26,156
2020-01-27,158
2020-01-28,161
2020-01-29,164
2020-01-30,163
2020-01-31,167
2020-02-01,170
2020-02-02,171
2020-02-03,174
2020-02-04,175
2020-02-05,174
2020-02-06,175
2020-02-07,178
2020-02-08,177
2020-02-09,185
2020-02-10,188
2020-02-11,195
2020-02-12,204
2020-02-13,204
2020-02-14,208
2020-02-15,214
2020-02-16,224
2020-02-17,225
2020-02-18,222
2020-02-19,220
2020-02-20,224
2020-02-21,233
2020-02-22,237
2020-02-23,248
2020-02-24,243
2020-02-25,250
2020-02-26,257
2020-02-27,264
2020-02-28,262
2020-02-29,269
2020-03-01,266
2020-03-02,254
2020-03-03,242
2020-03-04,240
2020-03-05,237
2020-03-06,228
2020-03-07,232
2020-03-08,231
2020-03-09,240
2020-03-10,246
2020-03-11,253
2020-03-12,258
2020-03-13,258
2020-03-14,265
2020-03-15,262
2020-03-16,257
2020-03-17,269
2020-03-18,259
2020-03-19,260
2020-03-20,256
2020-03-21,259
2020-03-22,256
2020-03-23,258
2020-03-24,261
2020-03-25,249
2020-03-26,257
2020-03-27,253
2020-03-28,247
2020-03-29,248
2020-03-30,248
2020-03-31,258
2020-04-01,253
2020-04-02,254
2020-04-03,247
2020-04-04,248
2020-04-05,253
2020-04-06,259
2020-04-07,264
2020-04-08,266
2020-04-09,258
2020-04-10,250
2020-04-11,247
2020-04-12,246
2020-04-13,244
2020-04-14,248
2020-04-15,250
2020-04-16,254
2020-04-17,245
2020-04-18,240
2020-04-19,228
2020-04-20,222
2020-04-21,213
2020-04-22,210
2020-04-23,204
2020-04-24,208
2020-04-25,213
2020-04-26,216
2020-04-27,215
2020-04-28,213
2020-04-29,204
2020-04-30,201
2020-05-01,196
2020-05-02,195
2020-05-03,189
2020-05-04,185
2020-05-05,185
2020-05-06,187
2020-05-07,179
2020-05-08,174
2020-05-09,169
2020-05-10,165
2020-05-11,162
2020-05-12,164
2020-05-13,169
