date_obj,Potato%20with%20butter price
2019-09-06,323
2019-09-07,323
2019-09-08,323
2019-09-09,323
2019-09-10,323
2019-09-11,323
2019-09-12,320
2019-09-13,320
2019-09-14,320
2019-09-15,320
2019-09-16,320
2019-09-17,320
2019-09-18,320
2019-09-19,318
2019-09-20,318
2019-09-21,318
2019-09-22,318
2019-09-23,318
2019-09-24,318
2019-09-25,318
2019-09-26,318
2019-09-27,318
2019-09-28,308
2019-09-29,308
2019-09-30,308
2019-10-01,308
2019-10-02,308
2019-10-03,308
2019-10-04,308
2019-10-05,300
2019-10-06,300
2019-10-07,300
2019-10-08,300
2019-10-09,300
2019-10-10,298
2019-10-11,298
2019-10-12,298
2019-10-13,298
2019-10-14,298
2019-10-15,298
2019-10-16,302
2019-10-17,302
2019-10-18,302
2019-10-19,302
2019-10-20,302
2019-10-21,302
2019-10-22,302
2019-10-23,300
2019-10-24,300
2019-10-25,300
2019-10-26,300
2019-10-27,300
2019-10-28,300
2019-10-29,300
2019-10-30,306
2019-10-31,306
2019-11-01,306
2019-11-02,306
2019-11-03,306
2019-11-04,306
2019-11-05,306
2019-11-06,306
2019-11-07,303
2019-11-08,303
2019-11-09,303
2019-11-10,303
2019-11-11,303
2019-11-12,303
2019-11-13,296
2019-11-14,296
2019-11-15,296
2019-11-16,296
2019-11-17,293
2019-11-18,293
2019-11-19,293
2019-11-20,304
2019-11-21,304
2019-11-22,304
2019-11-23,304
2019-11-24,304
2019-11-25,313
2019-11-26,313
2019-11-27,313
2019-11-28,313
2019-11-29,319
2019-11-30,319
2019-12-01,319
2019-12-02,319
2019-12-03,327
2019-12-04,327
2019-12-05,327
2019-12-06,327
2019-12-07,327
2019-12-08,327
2019-12-09,329
2019-12-10,329
2019-12-11,329
2019-12-12,329
2019-12-13,329
2019-12-14,329
2019-12-15,340
2019-12-16,340
2019-12-17,340
2019-12-18,340
2019-12-19,340
2019-12-20,340
2019-12-21,347
2019-12-22,347
2019-12-23,347
2019-12-24,347
2019-12-25,347
2019-12-26,347
2019-12-27,354
2019-12-28,354
2019-12-29,354
2019-12-30,354
2019-12-31,354
2020-01-01,347
2020-01-02,347
2020-01-03,347
2020-01-04,347
2020-01-05,356
2020-01-06,356
2020-01-07,356
2020-01-08,356
2020-01-09,356
2020-01-10,355
2020-01-11,355
2020-01-12,355
2020-01-13,355
2020-01-14,355
2020-01-15,356
2020-01-16,356
2020-01-17,356
2020-01-18,356
2020-01-19,356
2020-01-20,359
2020-01-21,359
2020-01-22,359
2020-01-23,359
2020-01-24,359
2020-01-25,359
2020-01-26,362
2020-01-27,362
2020-01-28,362
2020-01-29,362
2020-01-30,362
2020-01-31,362
2020-02-01,362
2020-02-02,362
2020-02-03,362
2020-02-04,362
2020-02-05,365
2020-02-06,365
2020-02-07,365
2020-02-08,365
2020-02-09,365
2020-02-10,360
2020-02-11,360
2020-02-12,360
2020-02-13,360
2020-02-14,360
2020-02-15,360
2020-02-16,358
2020-02-17,358
2020-02-18,358
2020-02-19,358
2020-02-20,358
2020-02-21,358
2020-02-22,358
2020-02-23,358
2020-02-24,358
2020-02-25,349
2020-02-26,349
2020-02-27,349
2020-02-28,349
2020-02-29,349
2020-03-01,347
2020-03-02,347
2020-03-03,347
2020-03-04,347
2020-03-05,347
2020-03-06,340
2020-03-07,340
2020-03-08,340
2020-03-09,340
2020-03-10,340
2020-03-11,330
2020-03-12,330
2020-03-13,330
2020-03-14,330
2020-03-15,330
2020-03-16,330
2020-03-17,330
2020-03-18,330
2020-03-19,330
2020-03-20,336
2020-03-21,336
2020-03-22,336
2020-03-23,336
2020-03-24,347
2020-03-25,347
2020-03-26,352
2020-03-27,352
2020-03-28,352
2020-03-29,358
2020-03-30,358
2020-03-31,375
2020-04-01,375
2020-04-02,392
2020-04-03,392
2020-04-04,411
2020-04-05,411
2020-04-06,428
2020-04-07,428
2020-04-08,446
2020-04-09,446
2020-04-10,446
2020-04-11,466
2020-04-12,466
2020-04-13,466
2020-04-14,484
2020-04-15,484
2020-04-16,484
2020-04-17,504
2020-04-18,504
2020-04-19,493
2020-04-20,493
2020-04-21,493
2020-04-22,499
2020-04-23,499
2020-04-24,499
2020-04-25,499
2020-04-26,515
2020-04-27,515
2020-04-28,515
2020-04-29,502
2020-04-30,502
2020-05-01,502
2020-05-02,502
2020-05-03,507
2020-05-04,507
2020-05-05,507
2020-05-06,503
2020-05-07,503
2020-05-08,503
2020-05-09,503
2020-05-10,485
2020-05-11,485
2020-05-12,485
2020-05-13,485
