date_obj,Adamant%20full%20helm%20(t) price
2019-03-15,3205
2019-03-16,3234
2019-03-17,3249
2019-03-18,3249
2019-03-19,3223
2019-03-20,3203
2019-03-21,3273
2019-03-22,3322
2019-03-23,3383
2019-03-24,3393
2019-03-25,3452
2019-03-26,3558
2019-03-27,3558
2019-03-28,3634
2019-03-29,3527
2019-03-30,3527
2019-03-31,3405
2019-04-01,3286
2019-04-02,3296
2019-04-03,3242
2019-04-04,3132
2019-04-05,3067
2019-04-06,2956
2019-04-07,2913
2019-04-08,2848
2019-04-09,2767
2019-04-10,2732
2019-04-11,2626
2019-04-12,2559
2019-04-13,2524
2019-04-14,2496
2019-04-15,2559
2019-04-16,2575
2019-04-17,2564
2019-04-18,2546
2019-04-19,2475
2019-04-20,2431
2019-04-21,2371
2019-04-22,2349
2019-04-23,2290
2019-04-24,2332
2019-04-25,2335
2019-04-26,2359
2019-04-27,2366
2019-04-28,2357
2019-04-29,2358
2019-04-30,2373
2019-05-01,2409
2019-05-02,2374
2019-05-03,2405
2019-05-04,2444
2019-05-05,2478
2019-05-06,2566
2019-05-07,2630
2019-05-08,2674
2019-05-09,2693
2019-05-10,2698
2019-05-11,2757
2019-05-12,2696
2019-05-13,2592
2019-05-14,2589
2019-05-15,2589
2019-05-16,2552
2019-05-17,2552
2019-05-18,2542
2019-05-19,2503
2019-05-20,2511
2019-05-21,2470
2019-05-22,2416
2019-05-23,2378
2019-05-24,2281
2019-05-25,2235
2019-05-26,2227
2019-05-27,2190
2019-05-28,2150
2019-05-29,2189
2019-05-30,2245
2019-05-31,2338
2019-06-01,2428
2019-06-02,2506
2019-06-03,2559
2019-06-04,2530
2019-06-05,2435
2019-06-06,2380
2019-06-07,2371
2019-06-08,2311
2019-06-09,2369
2019-06-10,2369
2019-06-11,2362
2019-06-12,2389
2019-06-13,2422
2019-06-14,2362
2019-06-15,2317
2019-06-16,2386
2019-06-17,2446
2019-06-18,2456
2019-06-19,2470
2019-06-20,2382
2019-06-21,2358
2019-06-22,2314
2019-06-23,2259
2019-06-24,2236
2019-06-25,2197
2019-06-26,2265
2019-06-27,2350
2019-06-28,2350
2019-06-29,2362
2019-06-30,2309
2019-07-01,2316
2019-07-02,2338
2019-07-03,2378
2019-07-04,2481
2019-07-05,2471
2019-07-06,2406
2019-07-07,2370
2019-07-08,2294
2019-07-09,2252
2019-07-10,2185
2019-07-11,2171
2019-07-12,2128
2019-07-13,2128
2019-07-14,2145
2019-07-15,2145
2019-07-16,2219
2019-07-17,2327
2019-07-18,2389
2019-07-19,2465
2019-07-20,2453
2019-07-21,2480
2019-07-22,2427
2019-07-23,2452
2019-07-24,2452
2019-07-25,2466
2019-07-26,2466
2019-07-27,2468
2019-07-28,2422
2019-07-29,2398
2019-07-30,2381
2019-07-31,2323
2019-08-01,2280
2019-08-02,2342
2019-08-03,2319
2019-08-04,2298
2019-08-05,2353
2019-08-06,2410
2019-08-07,2364
2019-08-08,2360
2019-08-09,2311
2019-08-10,2257
2019-08-11,2257
2019-08-12,2221
2019-08-13,2168
2019-08-14,2137
2019-08-15,2115
2019-08-16,2114
2019-08-17,2114
2019-08-18,2104
2019-08-19,2071
2019-08-20,2046
2019-08-21,2053
2019-08-22,2052
2019-08-23,2052
2019-08-24,2116
2019-08-24,2116
2019-08-25,2116
2019-08-25,2116
2019-08-26,2106
2019-08-27,2130
2019-08-27,2130
2019-08-28,2177
2019-08-29,2151
2019-08-30,2184
2019-08-31,2184
2019-09-01,2261
2019-09-02,2261
2019-09-03,2181
2019-09-04,2113
2019-09-05,2027
2019-09-06,2027
2019-09-07,2005
2019-09-08,1970
2019-09-09,1934
2019-09-10,1939
2019-09-11,1944
2019-09-12,1904
2019-09-13,1871
2019-09-14,1832
2019-09-15,1769
2019-09-16,1725
2019-09-17,1777
2019-09-18,1821
2019-09-19,1893
2019-09-20,1893
2019-09-21,1893
2019-09-22,1892
2019-09-23,1939
2019-09-24,1939
2019-09-25,1983
2019-09-26,2030
2019-09-27,2030
2019-09-28,2050
2019-09-29,2050
2019-09-30,1970
2019-10-01,1992
2019-10-02,1992
2019-10-03,2042
2019-10-04,2117
2019-10-05,2125
2019-10-06,2141
2019-10-07,2143
2019-10-08,2110
2019-10-09,2110
2019-10-10,2157
2019-10-11,2176
2019-10-12,2268
2019-10-13,2325
2019-10-14,2379
2019-10-15,2379
2019-10-16,2405
2019-10-17,2405
2019-10-18,2343
2019-10-19,2347
2019-10-20,2370
2019-10-21,2370
2019-10-22,2365
2019-10-23,2467
2019-10-24,2461
2019-10-25,2524
2019-10-26,2539
2019-10-27,2529
2019-10-28,2584
2019-10-29,2584
2019-10-30,2522
2019-10-31,2445
2019-11-01,2374
2019-11-02,2312
2019-11-03,2281
2019-11-04,2221
2019-11-05,2221
2019-11-06,2210
2019-11-07,2208
2019-11-08,2234
2019-11-09,2152
2019-11-10,2150
2019-11-11,2187
2019-11-12,2187
2019-11-13,2179
2019-11-14,2136
2019-11-15,2128
2019-11-16,2034
2019-11-17,2034
2019-11-18,1935
2019-11-19,1935
2019-11-20,1992
2019-11-21,1992
2019-11-22,2089
2019-11-23,2175
2019-11-24,2206
2019-11-25,2211
2019-11-26,2161
2019-11-27,2161
2019-11-28,2118
2019-11-29,2118
2019-11-30,2060
2019-12-01,1982
2019-12-02,1982
2019-12-03,1947
2019-12-04,1984
2019-12-05,1984
2019-12-06,2038
2019-12-07,2039
2019-12-08,2039
2019-12-09,1994
2019-12-10,1938
2019-12-11,1938
2019-12-12,1939
2019-12-13,1936
2019-12-14,1936
2019-12-15,1986
2019-12-16,1986
2019-12-17,1991
2019-12-18,1991
2019-12-19,2041
2019-12-20,2083
2019-12-21,2124
2019-12-22,2071
2019-12-23,2071
2019-12-24,2066
2019-12-25,2003
2019-12-26,2003
2019-12-27,2013
2019-12-28,2004
2019-12-29,2004
2019-12-30,2002
2019-12-31,2002
2020-01-01,1957
2020-01-02,1946
2020-01-03,1946
2020-01-04,1933
2020-01-05,1888
2020-01-06,1869
2020-01-07,1903
2020-01-08,1903
2020-01-09,1888
2020-01-10,1905
2020-01-11,1922
2020-01-12,1918
2020-01-13,1918
2020-01-14,1861
2020-01-15,1917
2020-01-16,1999
2020-01-17,2016
2020-01-18,2016
2020-01-19,2027
2020-01-20,2042
2020-01-21,2042
2020-01-22,2089
2020-01-23,2094
2020-01-24,2061
2020-01-25,2029
2020-01-26,2066
2020-01-27,2067
2020-01-28,2060
2020-01-29,2084
2020-01-30,2133
2020-01-31,2133
2020-02-01,2125
2020-02-02,2141
2020-02-03,2120
2020-02-04,2142
2020-02-05,2102
2020-02-06,2064
2020-02-07,2064
2020-02-08,2069
2020-02-09,2037
2020-02-10,1982
2020-02-11,1958
2020-02-12,1996
2020-02-13,1996
2020-02-14,2012
2020-02-15,2012
2020-02-16,2078
2020-02-17,2110
2020-02-18,2155
2020-02-19,2155
2020-02-20,2201
2020-02-21,2201
2020-02-22,2241
2020-02-23,2190
2020-02-24,2267
2020-02-25,2287
2020-02-26,2321
2020-02-27,2338
2020-02-28,2368
2020-02-29,2368
2020-03-01,2481
2020-03-02,2493
2020-03-03,2599
2020-03-04,2599
2020-03-05,2726
2020-03-06,2814
2020-03-07,2851
2020-03-08,2791
2020-03-09,2862
2020-03-10,2933
2020-03-11,2933
2020-03-12,2935
2020-03-13,3001
2020-03-14,2956
2020-03-15,2877
2020-03-16,2827
2020-03-17,2791
2020-03-18,2773
2020-03-19,2733
2020-03-20,2630
2020-03-21,2614
2020-03-22,2609
2020-03-23,2537
2020-03-24,2530
2020-03-25,2567
2020-03-26,2581
2020-03-27,2560
2020-03-28,2542
2020-03-29,2537
2020-03-30,2511
2020-03-31,2485
2020-04-01,2523
2020-04-02,2571
2020-04-03,2571
2020-04-04,2471
2020-04-05,2375
2020-04-06,2326
2020-04-07,2331
2020-04-08,2293
2020-04-09,2271
2020-04-10,2266
2020-04-11,2257
2020-04-12,2205
2020-04-13,2143
2020-04-14,2113
2020-04-15,2078
2020-04-16,2069
2020-04-17,2039
2020-04-18,2027
2020-04-19,2059
2020-04-20,2057
2020-04-21,2056
2020-04-22,2027
2020-04-23,2036
2020-04-24,2072
2020-04-25,2054
2020-04-26,2079
2020-04-27,2016
2020-04-28,2000
2020-04-29,1973
2020-04-30,1971
2020-05-01,1967
2020-05-02,1957
2020-05-03,1951
2020-05-04,1987
2020-05-05,1998
2020-05-06,1986
2020-05-07,1960
2020-05-08,1895
2020-05-09,1864
2020-05-10,1870
2020-05-11,1913
2020-05-12,1910
2020-05-13,1907
