date_obj,White%20claws price
2019-04-06,2011
2019-04-07,2011
2019-04-08,2011
2019-04-09,2011
2019-04-10,2011
2019-04-11,2011
2019-04-12,2011
2019-04-13,2011
2019-04-14,2011
2019-04-15,2011
2019-04-16,2011
2019-04-17,2011
2019-04-18,1983
2019-04-19,1983
2019-04-20,1983
2019-04-21,1983
2019-04-22,1983
2019-04-23,1983
2019-04-24,1983
2019-04-25,1983
2019-04-26,1983
2019-04-27,1983
2019-04-28,1983
2019-04-29,1983
2019-04-30,1983
2019-05-01,1983
2019-05-02,1983
2019-05-03,1983
2019-05-04,1983
2019-05-05,1983
2019-05-06,1983
2019-05-07,1983
2019-05-08,1983
2019-05-09,1983
2019-05-10,1983
2019-05-11,1983
2019-05-12,1983
2019-05-13,1983
2019-05-14,1983
2019-05-15,1983
2019-05-16,1983
2019-05-17,1942
2019-05-18,1942
2019-05-19,1942
2019-05-20,1942
2019-05-21,1942
2019-05-22,1942
2019-05-23,1942
2019-05-24,1942
2019-05-25,1942
2019-05-26,1942
2019-05-27,1942
2019-05-28,1942
2019-05-29,1942
2019-05-30,1942
2019-05-31,1942
2019-06-01,1942
2019-06-02,1942
2019-06-03,1942
2019-06-04,1942
2019-06-05,1942
2019-06-06,1942
2019-06-07,1942
2019-06-08,1942
2019-06-09,1942
2019-06-10,1942
2019-06-11,1869
2019-06-12,1869
2019-06-13,1869
2019-06-14,1869
2019-06-15,1869
2019-06-16,1869
2019-06-17,1869
2019-06-18,1869
2019-06-19,1869
2019-06-20,1869
2019-06-21,1869
2019-06-22,1869
2019-06-23,1869
2019-06-24,1869
2019-06-25,1869
2019-06-26,1869
2019-06-27,1869
2019-06-28,1869
2019-06-29,1869
2019-06-30,1869
2019-07-01,1869
2019-07-02,1869
2019-07-03,1869
2019-07-04,1869
2019-07-05,1869
2019-07-06,1869
2019-07-07,1869
2019-07-08,1869
2019-07-09,1869
2019-07-10,1869
2019-07-11,1869
2019-07-12,1869
2019-07-13,1869
2019-07-14,1817
2019-07-15,1817
2019-07-16,1817
2019-07-17,1817
2019-07-18,1817
2019-07-19,1817
2019-07-20,1817
2019-07-21,1817
2019-07-22,1817
2019-07-23,1817
2019-07-24,1817
2019-07-25,1817
2019-07-26,1817
2019-07-27,1817
2019-07-28,1817
2019-07-29,1817
2019-07-30,1817
2019-07-31,1817
2019-08-01,1817
2019-08-02,1817
2019-08-03,1817
2019-08-04,1817
2019-08-05,1817
2019-08-06,1817
2019-08-07,1817
2019-08-08,1817
2019-08-09,1817
2019-08-10,1866
2019-08-11,1866
2019-08-12,1866
2019-08-13,1866
2019-08-14,1866
2019-08-15,1866
2019-08-16,1866
2019-08-17,1866
2019-08-18,1866
2019-08-19,1866
2019-08-20,1866
2019-08-21,1866
2019-08-22,1866
2019-08-23,1866
2019-08-24,1866
2019-08-24,1866
2019-08-25,1866
2019-08-25,1866
2019-08-26,1866
2019-08-26,1866
2019-08-27,1866
2019-08-27,1866
2019-08-28,1866
2019-08-29,1866
2019-08-30,1866
2019-08-31,1866
2019-09-01,1866
2019-09-02,1866
2019-09-03,1866
2019-09-04,1866
2019-09-05,1866
2019-09-06,1947
2019-09-07,1947
2019-09-08,1947
2019-09-09,1947
2019-09-10,1947
2019-09-11,1947
2019-09-12,1947
2019-09-13,1947
2019-09-14,1947
2019-09-15,1947
2019-09-16,1947
2019-09-17,1947
2019-09-18,1947
2019-09-19,1947
2019-09-20,1947
2019-09-21,1947
2019-09-22,1947
2019-09-23,1947
2019-09-24,1947
2019-09-25,1947
2019-09-26,1947
2019-09-27,1947
2019-09-28,1947
2019-09-29,1947
2019-09-30,1947
2019-10-01,2010
2019-10-02,2010
2019-10-03,2010
2019-10-04,2010
2019-10-05,2010
2019-10-06,2010
2019-10-07,2010
2019-10-08,2010
2019-10-09,2010
2019-10-10,2010
2019-10-11,2010
2019-10-12,2010
2019-10-13,2010
2019-10-14,2010
2019-10-15,2010
2019-10-16,2010
2019-10-17,2010
2019-10-18,2010
2019-10-19,2010
2019-10-20,2010
2019-10-21,2010
2019-10-22,2010
2019-10-23,2010
2019-10-24,2010
2019-10-25,2091
2019-10-26,2091
2019-10-27,2091
2019-10-28,2091
2019-10-29,2091
2019-10-30,2091
2019-10-31,2091
2019-11-01,2091
2019-11-02,2091
2019-11-03,2091
2019-11-04,2091
2019-11-05,2091
2019-11-06,2091
2019-11-07,2091
2019-11-08,2091
2019-11-09,2091
2019-11-10,2091
2019-11-11,2091
2019-11-12,2091
2019-11-13,2091
2019-11-14,2091
2019-11-15,2091
2019-11-16,2148
2019-11-17,2148
2019-11-18,2148
2019-11-19,2148
2019-11-20,2148
2019-11-21,2148
2019-11-22,2148
2019-11-23,2148
2019-11-24,2148
2019-11-25,2148
2019-11-26,2148
2019-11-27,2148
2019-11-28,2148
2019-11-29,2148
2019-11-30,2148
2019-12-01,2148
2019-12-02,2148
2019-12-03,2148
2019-12-04,2148
2019-12-05,2148
2019-12-06,2148
2019-12-07,2148
2019-12-08,2148
2019-12-09,2148
2019-12-10,2148
2019-12-11,2148
2019-12-12,2148
2019-12-13,2148
2019-12-14,2148
2019-12-15,2148
2019-12-16,2148
2019-12-17,2148
2019-12-18,2148
2019-12-19,2148
2019-12-20,2148
2019-12-21,2148
2019-12-22,2148
2019-12-23,2148
2019-12-24,2226
2019-12-25,2226
2019-12-26,2226
2019-12-27,2226
2019-12-28,2226
2019-12-29,2226
2019-12-30,2226
2019-12-31,2226
2020-01-01,2226
2020-01-02,2226
2020-01-03,2226
2020-01-04,2226
2020-01-05,2226
2020-01-06,2226
2020-01-07,2226
2020-01-08,2226
2020-01-09,2226
2020-01-10,2226
2020-01-11,2226
2020-01-12,2226
2020-01-13,2226
2020-01-14,2226
2020-01-15,2226
2020-01-16,2226
2020-01-17,2226
2020-01-18,2226
2020-01-19,2226
2020-01-20,2226
2020-01-21,2226
2020-01-22,2226
2020-01-23,2226
2020-01-24,2226
2020-01-25,2226
2020-01-26,2319
2020-01-27,2319
2020-01-28,2319
2020-01-29,2319
2020-01-30,2319
2020-01-31,2319
2020-02-01,2319
2020-02-02,2319
2020-02-03,2319
2020-02-04,2319
2020-02-05,2319
2020-02-06,2319
2020-02-07,2319
2020-02-08,2319
2020-02-09,2319
2020-02-10,2319
2020-02-11,2319
2020-02-12,2319
2020-02-13,2319
2020-02-14,2319
2020-02-15,2319
2020-02-16,2319
2020-02-17,2319
2020-02-18,2319
2020-02-19,2319
2020-02-20,2231
2020-02-21,2231
2020-02-22,2231
2020-02-23,2231
2020-02-24,2231
2020-02-25,2231
2020-02-26,2231
2020-02-27,2231
2020-02-28,2231
2020-02-29,2231
2020-03-01,2231
2020-03-02,2231
2020-03-03,2231
2020-03-04,2231
2020-03-05,2231
2020-03-06,2231
2020-03-07,2231
2020-03-08,2231
2020-03-09,2231
2020-03-10,2231
2020-03-11,2231
2020-03-12,2231
2020-03-13,2231
2020-03-14,2231
2020-03-15,2231
2020-03-16,2135
2020-03-17,2135
2020-03-18,2135
2020-03-19,2135
2020-03-20,2135
2020-03-21,2135
2020-03-22,2135
2020-03-23,2135
2020-03-24,2135
2020-03-25,2135
2020-03-26,2135
2020-03-27,2135
2020-03-28,2135
2020-03-29,2135
2020-03-30,2135
2020-03-31,2135
2020-04-01,2135
2020-04-02,2135
2020-04-03,2135
2020-04-04,2135
2020-04-05,2034
2020-04-06,2034
2020-04-07,2034
2020-04-08,2034
2020-04-09,2034
2020-04-10,2034
2020-04-11,2034
2020-04-12,2034
2020-04-13,2034
2020-04-14,2034
2020-04-15,2034
2020-04-16,2034
2020-04-17,2034
2020-04-18,2034
2020-04-19,1956
2020-04-20,1956
2020-04-21,1956
2020-04-22,1956
2020-04-23,1956
2020-04-24,1956
2020-04-25,1956
2020-04-26,1956
2020-04-27,1956
2020-04-28,1956
2020-04-29,1956
2020-04-30,1956
2020-05-01,1956
2020-05-02,1880
2020-05-03,1880
2020-05-04,1880
2020-05-05,1880
2020-05-06,1880
2020-05-07,1880
2020-05-08,1880
2020-05-09,1880
2020-05-10,1880
2020-05-11,1880
2020-05-12,1880
2020-05-13,1880
