date_obj,Raw%20wild%20pie price
2019-04-06,3370
2019-04-07,3370
2019-04-08,3370
2019-04-09,3370
2019-04-10,3370
2019-04-11,3332
2019-04-12,3332
2019-04-13,3332
2019-04-14,3332
2019-04-15,3332
2019-04-16,3332
2019-04-17,3332
2019-04-18,3364
2019-04-19,3364
2019-04-20,3364
2019-04-21,3364
2019-04-22,3364
2019-04-23,3364
2019-04-24,3364
2019-04-25,3381
2019-04-26,3381
2019-04-27,3381
2019-04-28,3381
2019-04-29,3381
2019-04-30,3381
2019-05-01,3381
2019-05-02,3381
2019-05-03,3361
2019-05-04,3361
2019-05-05,3361
2019-05-06,3361
2019-05-07,3361
2019-05-08,3361
2019-05-09,3361
2019-05-10,3361
2019-05-11,3361
2019-05-12,3218
2019-05-13,3218
2019-05-14,3218
2019-05-15,3218
2019-05-16,3218
2019-05-17,3218
2019-05-18,3218
2019-05-19,3218
2019-05-20,3057
2019-05-21,3057
2019-05-22,3057
2019-05-23,3057
2019-05-24,3057
2019-05-25,3057
2019-05-26,3057
2019-05-27,3057
2019-05-28,2983
2019-05-29,2983
2019-05-30,2983
2019-05-31,2983
2019-06-01,2983
2019-06-02,2983
2019-06-03,2983
2019-06-04,2942
2019-06-05,2942
2019-06-06,2942
2019-06-07,2942
2019-06-08,2942
2019-06-09,2942
2019-06-10,2942
2019-06-11,2942
2019-06-12,2942
2019-06-13,2881
2019-06-14,2881
2019-06-15,2881
2019-06-16,2881
2019-06-17,2881
2019-06-18,2881
2019-06-19,2881
2019-06-20,2881
2019-06-21,2881
2019-06-22,2881
2019-06-23,2818
2019-06-24,2818
2019-06-25,2818
2019-06-26,2818
2019-06-27,2818
2019-06-28,2818
2019-06-29,2818
2019-06-30,2818
2019-07-01,2818
2019-07-02,2818
2019-07-03,2917
2019-07-04,2917
2019-07-05,2917
2019-07-06,2917
2019-07-07,2917
2019-07-08,2917
2019-07-09,2917
2019-07-10,2917
2019-07-11,2917
2019-07-12,3008
2019-07-13,3008
2019-07-14,3008
2019-07-15,3008
2019-07-16,3008
2019-07-17,3008
2019-07-18,3008
2019-07-19,3008
2019-07-20,3008
2019-07-21,3088
2019-07-22,3088
2019-07-23,3088
2019-07-24,3088
2019-07-25,3088
2019-07-26,3088
2019-07-27,3088
2019-07-28,3088
2019-07-29,3088
2019-07-30,3088
2019-07-31,3144
2019-08-01,3144
2019-08-02,3144
2019-08-03,3144
2019-08-04,3144
2019-08-05,3144
2019-08-06,3144
2019-08-07,3144
2019-08-08,3144
2019-08-09,3248
2019-08-10,3248
2019-08-11,3248
2019-08-12,3248
2019-08-13,3248
2019-08-14,3248
2019-08-15,3248
2019-08-16,3248
2019-08-17,3248
2019-08-18,3162
2019-08-19,3162
2019-08-20,3162
2019-08-21,3162
2019-08-22,3162
2019-08-23,3162
2019-08-24,3162
2019-08-24,3162
2019-08-25,3162
2019-08-25,3162
2019-08-26,3290
2019-08-26,3290
2019-08-27,3290
2019-08-27,3290
2019-08-28,3290
2019-08-29,3290
2019-08-30,3290
2019-08-31,3290
2019-09-01,3290
2019-09-02,3290
2019-09-03,3284
2019-09-04,3284
2019-09-05,3284
2019-09-06,3284
2019-09-07,3284
2019-09-08,3284
2019-09-09,3284
2019-09-10,3284
2019-09-11,3284
2019-09-12,3404
2019-09-13,3404
2019-09-14,3404
2019-09-15,3404
2019-09-16,3404
2019-09-17,3404
2019-09-18,3404
2019-09-19,3404
2019-09-20,3404
2019-09-21,3441
2019-09-22,3441
2019-09-23,3441
2019-09-24,3441
2019-09-25,3441
2019-09-26,3441
2019-09-27,3441
2019-09-28,3441
2019-09-29,3441
2019-09-30,3441
2019-10-01,3504
2019-10-02,3504
2019-10-03,3504
2019-10-04,3504
2019-10-05,3504
2019-10-06,3504
2019-10-07,3504
2019-10-08,3504
2019-10-09,3504
2019-10-10,3625
2019-10-11,3625
2019-10-12,3625
2019-10-13,3625
2019-10-14,3625
2019-10-15,3625
2019-10-16,3625
2019-10-17,3625
2019-10-18,3670
2019-10-19,3670
2019-10-20,3670
2019-10-21,3670
2019-10-22,3670
2019-10-23,3670
2019-10-24,3670
2019-10-25,3507
2019-10-26,3507
2019-10-27,3507
2019-10-28,3507
2019-10-29,3507
2019-10-30,3507
2019-10-31,3507
2019-11-01,3507
2019-11-02,3348
2019-11-03,3348
2019-11-04,3348
2019-11-05,3348
2019-11-06,3348
2019-11-07,3348
2019-11-08,3348
2019-11-09,3348
2019-11-10,3223
2019-11-11,3223
2019-11-12,3223
2019-11-13,3223
2019-11-14,3223
2019-11-15,3223
2019-11-16,3223
2019-11-17,3223
2019-11-18,3223
2019-11-19,3083
2019-11-20,3083
2019-11-21,3083
2019-11-22,3083
2019-11-23,3083
2019-11-24,3083
2019-11-25,3083
2019-11-26,3083
2019-11-27,3083
2019-11-28,2964
2019-11-29,2964
2019-11-30,2964
2019-12-01,2964
2019-12-02,2964
2019-12-03,2964
2019-12-04,2964
2019-12-05,2964
2019-12-06,2964
2019-12-07,2964
2019-12-08,2823
2019-12-09,2823
2019-12-10,2823
2019-12-11,2823
2019-12-12,2823
2019-12-13,2823
2019-12-14,2823
2019-12-15,2823
2019-12-16,2823
2019-12-17,2829
2019-12-18,2829
2019-12-19,2829
2019-12-20,2829
2019-12-21,2829
2019-12-22,2829
2019-12-23,2829
2019-12-24,2829
2019-12-25,2829
2019-12-26,2829
2019-12-27,2899
2019-12-28,2899
2019-12-29,2899
2019-12-30,2899
2019-12-31,2899
2020-01-01,2899
2020-01-02,2899
2020-01-03,2899
2020-01-04,2899
2020-01-05,2793
2020-01-06,2793
2020-01-07,2793
2020-01-08,2793
2020-01-09,2793
2020-01-10,2793
2020-01-11,2793
2020-01-12,2793
2020-01-13,2698
2020-01-14,2698
2020-01-15,2698
2020-01-16,2698
2020-01-17,2698
2020-01-18,2698
2020-01-19,2698
2020-01-20,2698
2020-01-21,2788
2020-01-22,2788
2020-01-23,2788
2020-01-24,2788
2020-01-25,2788
2020-01-26,2788
2020-01-27,2788
2020-01-28,2801
2020-01-29,2801
2020-01-30,2801
2020-01-31,2801
2020-02-01,2801
2020-02-02,2801
2020-02-03,2801
2020-02-04,2748
2020-02-05,2748
2020-02-06,2748
2020-02-07,2748
2020-02-08,2748
2020-02-09,2748
2020-02-10,2748
2020-02-11,2748
2020-02-12,2765
2020-02-13,2765
2020-02-14,2765
2020-02-15,2765
2020-02-16,2765
2020-02-17,2765
2020-02-18,2765
2020-02-19,2859
2020-02-20,2859
2020-02-21,2859
2020-02-22,2859
2020-02-23,2859
2020-02-24,2859
2020-02-25,2968
2020-02-26,2968
2020-02-27,2968
2020-02-28,2968
2020-02-29,2968
2020-03-01,2968
2020-03-02,3066
2020-03-03,3066
2020-03-04,3066
2020-03-05,3066
2020-03-06,3066
2020-03-07,3066
2020-03-08,3197
2020-03-09,3197
2020-03-10,3197
2020-03-11,3197
2020-03-12,3197
2020-03-13,3197
2020-03-14,3340
2020-03-15,3340
2020-03-16,3340
2020-03-17,3340
2020-03-18,3340
2020-03-19,3340
2020-03-20,3503
2020-03-21,3503
2020-03-22,3503
2020-03-23,3503
2020-03-24,3503
2020-03-25,3406
2020-03-26,3406
2020-03-27,3406
2020-03-28,3406
2020-03-29,3484
2020-03-30,3484
2020-03-31,3484
2020-04-01,3484
2020-04-02,3618
2020-04-03,3618
2020-04-04,3618
2020-04-05,3618
2020-04-06,3792
2020-04-07,3792
2020-04-08,3792
2020-04-09,3792
2020-04-10,3792
2020-04-11,3948
2020-04-12,3948
2020-04-13,3948
2020-04-14,3948
2020-04-15,3972
2020-04-16,3972
2020-04-17,3972
2020-04-18,3972
2020-04-19,3855
2020-04-20,3855
2020-04-21,3855
2020-04-22,3720
2020-04-23,3720
2020-04-24,3720
2020-04-25,3720
2020-04-26,3653
2020-04-27,3653
2020-04-28,3653
2020-04-29,3653
2020-04-30,3472
2020-05-01,3472
2020-05-02,3472
2020-05-03,3472
2020-05-04,3513
2020-05-05,3513
2020-05-06,3513
2020-05-07,3601
2020-05-08,3601
2020-05-09,3601
2020-05-10,3601
2020-05-11,3673
2020-05-12,3673
2020-05-13,3673
