date_obj,Cannon%20furnace price
2019-03-25,186383
2019-03-26,187475
2019-03-27,187475
2019-03-28,187867
2019-03-29,186984
2019-03-30,186984
2019-03-31,189092
2019-04-01,189712
2019-04-02,189712
2019-04-03,188378
2019-04-04,189082
2019-04-05,188918
2019-04-06,188918
2019-04-07,189580
2019-04-08,188253
2019-04-09,188253
2019-04-10,187352
2019-04-11,188693
2019-04-12,188395
2019-04-13,189778
2019-04-14,189100
2019-04-15,189100
2019-04-16,188555
2019-04-17,188555
2019-04-18,187814
2019-04-19,190503
2019-04-20,188788
2019-04-21,188788
2019-04-22,189045
2019-04-23,187277
2019-04-24,187277
2019-04-25,188058
2019-04-26,189529
2019-04-27,189529
2019-04-28,188656
2019-04-29,188656
2019-04-30,187652
2019-05-01,187652
2019-05-02,188817
2019-05-03,188853
2019-05-04,188278
2019-05-05,188560
2019-05-06,188560
2019-05-07,188929
2019-05-08,188929
2019-05-09,188231
2019-05-10,189204
2019-05-11,188323
2019-05-12,189157
2019-05-13,188909
2019-05-14,189073
2019-05-15,189073
2019-05-16,189143
2019-05-17,189143
2019-05-18,188597
2019-05-19,188597
2019-05-20,188506
2019-05-21,188506
2019-05-22,187748
2019-05-23,187018
2019-05-24,189011
2019-05-25,186756
2019-05-26,186756
2019-05-27,184298
2019-05-28,185878
2019-05-29,185885
2019-05-30,187525
2019-05-31,187525
2019-06-01,187745
2019-06-02,187163
2019-06-03,188849
2019-06-04,188846
2019-06-05,189021
2019-06-06,189651
2019-06-07,188749
2019-06-08,189621
2019-06-09,187812
2019-06-10,187812
2019-06-11,188354
2019-06-12,189748
2019-06-13,188450
2019-06-14,189713
2019-06-15,189713
2019-06-16,189044
2019-06-17,189577
2019-06-18,189577
2019-06-19,188944
2019-06-20,188285
2019-06-21,189162
2019-06-22,189162
2019-06-23,189708
2019-06-24,189708
2019-06-25,189152
2019-06-26,188879
2019-06-27,189435
2019-06-28,189435
2019-06-29,188787
2019-06-30,189842
2019-07-01,189842
2019-07-02,189350
2019-07-03,188509
2019-07-04,188509
2019-07-05,188012
2019-07-06,189447
2019-07-07,188840
2019-07-08,187197
2019-07-09,187767
2019-07-10,190097
2019-07-11,190074
2019-07-12,191336
2019-07-13,191336
2019-07-14,190820
2019-07-15,190820
2019-07-16,192470
2019-07-17,192555
2019-07-18,192555
2019-07-19,193239
2019-07-20,192941
2019-07-21,192867
2019-07-22,192867
2019-07-23,192811
2019-07-24,192811
2019-07-25,193601
2019-07-26,193601
2019-07-27,188058
2019-07-28,192085
2019-07-29,193177
2019-07-30,192975
2019-07-31,192125
2019-08-01,192125
2019-08-02,192878
2019-08-03,192800
2019-08-04,192800
2019-08-05,194548
2019-08-06,194548
2019-08-07,192739
2019-08-08,192739
2019-08-09,194730
2019-08-10,192156
2019-08-11,192156
2019-08-12,193393
2019-08-13,193393
2019-08-14,194302
2019-08-15,189445
2019-08-16,192018
2019-08-17,192018
2019-08-18,193519
2019-08-19,194934
2019-08-20,194934
2019-08-21,196626
2019-08-22,192451
2019-08-23,192451
2019-08-24,195540
2019-08-24,195540
2019-08-25,195540
2019-08-25,195540
2019-08-26,191183
2019-08-26,191183
2019-08-27,191183
2019-08-27,191183
2019-08-28,188839
2019-08-29,188839
2019-08-30,189956
2019-08-31,189956
2019-09-01,188858
2019-09-02,188858
2019-09-03,188387
2019-09-04,189715
2019-09-05,189715
2019-09-06,189226
2019-09-07,192024
2019-09-08,190016
2019-09-09,190016
2019-09-10,188686
2019-09-11,188627
2019-09-12,188627
2019-09-13,188605
2019-09-14,188670
2019-09-15,188670
2019-09-16,189316
2019-09-17,189316
2019-09-18,188492
2019-09-19,188492
2019-09-20,188175
2019-09-21,187219
2019-09-22,187219
2019-09-23,187977
2019-09-24,187977
2019-09-25,188837
2019-09-26,189318
2019-09-27,189318
2019-09-28,190370
2019-09-29,190370
2019-09-30,190777
2019-10-01,190719
2019-10-02,190719
2019-10-03,188448
2019-10-04,188448
2019-10-05,189697
2019-10-06,188965
2019-10-07,188965
2019-10-08,189163
2019-10-09,189163
2019-10-10,188638
2019-10-11,188638
2019-10-12,189284
2019-10-13,189702
2019-10-14,189192
2019-10-15,189192
2019-10-16,188069
2019-10-17,188069
2019-10-18,190246
2019-10-19,189596
2019-10-20,189596
2019-10-21,189331
2019-10-22,189331
2019-10-23,188998
2019-10-24,188998
2019-10-25,188465
2019-10-26,190518
2019-10-27,190518
2019-10-28,190671
2019-10-29,190671
2019-10-30,189771
2019-10-31,188518
2019-11-01,188518
2019-11-02,190663
2019-11-03,190026
2019-11-04,190026
2019-11-05,190960
2019-11-06,190960
2019-11-07,191607
2019-11-08,191607
2019-11-09,191463
2019-11-10,192790
2019-11-11,192790
2019-11-12,192257
2019-11-13,192257
2019-11-14,194748
2019-11-15,194748
2019-11-16,194675
2019-11-17,194675
2019-11-18,195168
2019-11-19,195168
2019-11-20,191990
2019-11-21,191990
2019-11-22,193059
2019-11-23,193059
2019-11-24,189959
2019-11-25,189959
2019-11-26,192724
2019-11-27,192724
2019-11-28,192523
2019-11-29,192523
2019-11-30,192263
2019-12-01,192263
2019-12-02,191769
2019-12-03,191415
2019-12-04,191415
2019-12-05,190462
2019-12-06,190462
2019-12-07,190592
2019-12-08,190592
2019-12-09,191592
2019-12-10,192538
2019-12-11,192538
2019-12-12,193796
2019-12-13,193796
2019-12-14,188292
2019-12-15,190912
2019-12-16,190912
2019-12-17,191224
2019-12-18,191224
2019-12-19,189418
2019-12-20,189418
2019-12-21,190108
2019-12-22,193799
2019-12-23,193799
2019-12-24,191631
2019-12-25,191841
2019-12-26,191841
2019-12-27,193399
2019-12-28,191328
2019-12-29,191328
2019-12-30,185302
2019-12-31,185302
2020-01-01,189781
2020-01-02,191985
2020-01-03,191985
2020-01-04,190749
2020-01-05,183529
2020-01-06,183529
2020-01-07,184818
2020-01-08,184818
2020-01-09,186010
2020-01-10,189463
2020-01-11,191242
2020-01-12,191210
2020-01-13,191210
2020-01-14,188597
2020-01-15,186037
2020-01-16,191496
2020-01-17,189559
2020-01-18,189559
2020-01-19,188213
2020-01-20,188213
2020-01-21,184610
2020-01-22,185106
2020-01-23,186673
2020-01-24,188700
2020-01-25,188700
2020-01-26,189143
2020-01-27,192030
2020-01-28,192030
2020-01-29,189977
2020-01-30,189977
2020-01-31,187996
2020-02-01,189818
2020-02-02,190060
2020-02-03,190060
2020-02-04,184979
2020-02-05,184979
2020-02-06,182673
2020-02-07,182673
2020-02-08,184663
2020-02-09,184663
2020-02-10,189447
2020-02-11,189447
2020-02-12,190610
2020-02-13,190610
2020-02-14,188971
2020-02-15,188971
2020-02-16,190195
2020-02-17,191514
2020-02-18,190391
2020-02-19,190391
2020-02-20,189793
2020-02-21,189793
2020-02-22,189608
2020-02-23,189608
2020-02-24,189319
2020-02-25,186018
2020-02-26,187597
2020-02-27,187597
2020-02-28,189517
2020-02-29,189517
2020-03-01,191430
2020-03-02,188266
2020-03-03,187998
2020-03-04,187998
2020-03-05,189139
2020-03-06,189407
2020-03-07,189407
2020-03-08,191117
2020-03-09,189620
2020-03-10,186121
2020-03-11,186121
2020-03-12,185052
2020-03-13,185052
2020-03-14,189552
2020-03-15,192708
2020-03-16,194475
2020-03-17,191847
2020-03-18,189189
2020-03-19,190061
2020-03-20,189458
2020-03-21,188254
2020-03-22,190380
2020-03-23,189549
2020-03-24,187540
2020-03-25,185972
2020-03-26,185769
2020-03-27,188499
2020-03-28,191167
2020-03-29,190265
2020-03-30,190316
2020-03-31,190629
2020-04-01,190431
2020-04-02,188201
2020-04-03,188201
2020-04-04,187181
2020-04-05,187569
2020-04-06,188653
2020-04-07,188053
2020-04-08,189107
2020-04-09,188627
2020-04-10,188627
2020-04-11,187430
2020-04-12,187811
2020-04-13,188515
2020-04-14,190488
2020-04-15,190011
2020-04-16,190011
2020-04-17,189815
2020-04-18,190486
2020-04-19,185572
2020-04-20,190938
2020-04-21,190176
2020-04-22,189422
2020-04-23,186355
2020-04-24,187769
2020-04-25,187528
2020-04-26,188847
2020-04-27,190387
2020-04-28,190064
2020-04-29,188475
2020-04-30,188963
2020-05-01,190449
2020-05-02,189391
2020-05-03,190306
2020-05-04,191595
2020-05-05,191272
2020-05-06,188555
2020-05-07,186902
2020-05-08,187787
2020-05-09,185704
2020-05-10,186994
2020-05-11,187300
2020-05-12,189281
2020-05-13,190468
