date_obj,Armadyl%20crossbow price
2018-11-10,31199379
2018-11-11,31286054
2018-11-12,31187018
2018-11-13,31080318
2018-11-14,31013644
2018-11-15,30785191
2018-11-16,30926751
2018-11-17,31060306
2018-11-18,31471375
2018-11-19,31078539
2018-11-20,30796465
2018-11-21,30765329
2018-11-22,30634033
2018-11-23,29932957
2018-11-24,30127759
2018-11-25,30752747
2018-11-26,30709618
2018-11-27,30925698
2018-11-28,31368319
2018-11-29,31857126
2018-12-01,33290336
2018-12-02,33527026
2018-12-03,33376343
2018-12-04,33145913
2018-12-05,32929650
2018-12-07,32779652
2018-12-09,33841655
2018-12-10,34052468
2018-12-11,34198640
2018-12-12,34169554
2018-12-13,34014075
2018-12-14,34033424
2018-12-15,34263166
2018-12-16,34241251
2018-12-17,34347972
2018-12-18,34447734
2018-12-19,34367909
2018-12-20,34369369
2018-12-21,34222635
2018-12-22,33976110
2018-12-23,33858360
2018-12-24,33699931
2018-12-25,33661096
2018-12-26,33768765
2018-12-27,33974381
2018-12-28,34173961
2018-12-29,34495028
2018-12-30,34466510
2018-12-31,34248901
2019-01-01,34589087
2019-01-02,34443649
2019-01-03,34424902
2019-01-04,34407171
2019-01-05,35389579
2019-01-06,35779842
2019-01-08,35380936
2019-01-10,33826209
2019-01-11,32614976
2019-01-12,32287173
2019-01-13,31778479
2019-01-14,31070672
2019-01-15,30841009
2019-01-16,30462258
2019-01-17,30450580
2019-01-18,31535092
2019-01-19,32636800
2019-01-20,33115313
2019-01-21,33437819
2019-01-22,33296156
2019-01-23,33234336
2019-01-24,33158188
2019-01-25,33298400
2019-01-26,33400879
2019-01-27,33499134
2019-01-28,33154061
2019-01-29,32927413
2019-01-30,32876083
2019-01-31,33168727
2019-02-01,33123033
2019-02-02,33873837
2019-02-03,33755740
2019-02-04,33815898
2019-02-05,33655457
2019-02-06,33619581
2019-02-07,33354709
2019-02-08,33375662
2019-02-09,33413010
2019-02-10,33232969
2019-02-11,33040919
2019-02-12,32956363
2019-02-13,32584155
2019-02-14,31844252
2019-02-15,31557229
2019-02-16,31732691
2019-02-17,32676303
2019-02-18,32761150
2019-02-19,32866308
2019-02-20,32837202
2019-02-21,32827673
2019-02-22,32879894
2019-02-23,32922709
2019-02-24,32971104
2019-02-25,32715913
2019-02-26,32471481
2019-02-27,32335259
2019-02-28,32015943
2019-03-01,31864240
2019-03-02,31911188
2019-03-03,32001937
2019-03-04,31975159
2019-03-05,31881674
2019-03-06,31752455
2019-03-07,31724718
2019-03-08,31721317
2019-03-09,31826739
2019-03-10,31954793
2019-03-11,31901428
2019-03-12,31774998
2019-03-13,31703950
2019-03-14,31573721
2019-03-15,31433964
2019-03-16,31424948
2019-03-17,31404943
2019-03-18,31381865
2019-03-19,31321997
2019-03-20,31164120
2019-03-21,30980138
2019-03-22,30807885
2019-03-23,30598885
2019-03-24,30548921
2019-03-25,30429523
2019-03-26,30309954
2019-03-27,30082114
2019-03-28,29600176
2019-03-29,29546089
2019-03-30,29713943
2019-03-31,30005079
2019-04-01,30274466
2019-04-02,30166056
2019-04-03,30098560
2019-04-04,30035151
2019-04-05,29955152
2019-04-06,29992082
2019-04-07,29975322
2019-04-08,29930447
2019-04-09,29896291
2019-04-10,29831234
2019-04-11,29526409
2019-04-12,29373802
2019-04-13,29335942
2019-04-14,29240373
2019-04-15,28625476
2019-04-16,28287370
2019-04-17,28021906
2019-04-18,27812562
2019-04-19,27838513
2019-04-20,27968424
2019-04-21,27984573
2019-04-22,28168436
2019-04-23,28074475
2019-04-24,28066623
2019-04-25,28062893
2019-04-26,28205906
2019-04-27,28247501
2019-04-28,28521973
2019-04-29,28267061
2019-04-30,28244629
2019-05-01,28199796
2019-05-02,28063098
2019-05-03,28059996
2019-05-04,28123127
2019-05-05,28570088
2019-05-06,28510051
2019-05-07,28313449
2019-05-08,28239809
2019-05-09,28153437
2019-05-10,27936099
2019-05-11,27791734
2019-05-12,27833775
2019-05-13,27922321
2019-05-14,27814284
2019-05-15,27789985
2019-05-16,27782881
2019-05-17,27667831
2019-05-18,27554860
2019-05-19,27433192
2019-05-20,27657656
2019-05-21,27510284
2019-05-22,27481029
2019-05-23,27204965
2019-05-24,26838326
2019-05-25,26647832
2019-05-26,26759022
2019-05-27,26755894
2019-05-28,26784938
2019-05-29,26849119
2019-05-30,27055460
2019-05-31,27375959
2019-06-01,27557747
2019-06-02,27550336
2019-06-03,27514010
2019-06-04,27451827
2019-06-05,27156438
2019-06-06,26934205
2019-06-07,26902214
2019-06-08,26895312
2019-06-09,26826095
2019-06-10,26760379
2019-06-11,26707277
2019-06-12,26612212
2019-06-13,26207846
2019-06-14,26000432
2019-06-15,25886621
2019-06-16,25882369
2019-06-17,25838404
2019-06-18,25699629
2019-06-19,25450004
2019-06-20,24751554
2019-06-21,24374560
2019-06-22,23702672
2019-06-23,22863150
2019-06-24,22972096
2019-06-25,24091477
2019-06-26,25224385
2019-06-27,26485605
2019-06-28,26879872
2019-06-29,27923592
2019-06-30,28090984
2019-07-01,27733118
2019-07-02,27455328
2019-07-03,27212308
2019-07-04,26805423
2019-07-05,26513540
2019-07-06,26471829
2019-07-07,26621294
2019-07-08,26824160
2019-07-09,26801181
2019-07-10,26684744
2019-07-11,26605433
2019-07-12,26610212
2019-07-13,26689165
2019-07-14,27052154
2019-07-15,26771269
2019-07-16,26729156
2019-07-17,26724474
2019-07-18,26754505
2019-07-19,26784872
2019-07-20,27361172
2019-07-21,27937838
2019-07-22,27896484
2019-07-23,27814269
2019-07-24,27679225
2019-07-25,27330166
2019-07-26,27044760
2019-07-27,27078539
2019-07-28,27082540
2019-07-29,27028329
2019-07-30,26930744
2019-07-31,26919134
2019-08-01,27020026
2019-08-02,27104568
2019-08-03,26874414
2019-08-04,26989345
2019-08-05,26818076
2019-08-06,26836822
2019-08-07,26936509
2019-08-08,26937922
2019-08-09,26940408
2019-08-10,27040766
2019-08-11,27053216
2019-08-12,26937684
2019-08-13,26847167
2019-08-14,26908522
2019-08-15,26820927
2019-08-16,26750619
2019-08-17,26723939
2019-08-18,26686579
2019-08-19,26625468
2019-08-20,26478937
2019-08-21,26437206
2019-08-22,26325020
2019-08-23,26259916
2019-08-24,26331889
2019-08-24,26331889
2019-08-25,26352336
2019-08-25,26352336
2019-08-26,26354670
2019-08-26,26354670
2019-08-27,26349557
2019-08-27,26349557
2019-08-28,26148599
2019-08-29,25769980
2019-08-30,25704310
2019-08-31,25700566
2019-09-01,25618001
2019-09-02,25583327
2019-09-03,25454426
2019-09-04,25279802
2019-09-05,24922406
2019-09-06,24920816
2019-09-07,24900264
2019-09-08,24893158
2019-09-09,24753123
2019-09-10,24635870
2019-09-11,24433952
2019-09-12,24055759
2019-09-13,23956362
2019-09-14,23990646
2019-09-15,24152327
2019-09-16,24264430
2019-09-17,24576718
2019-09-18,24746893
2019-09-19,24570728
2019-09-20,24542588
2019-09-21,24517799
2019-09-22,24450310
2019-09-23,24359444
2019-09-24,24312999
2019-09-25,24272122
2019-09-26,24586995
2019-09-27,25605447
2019-09-28,26553767
2019-09-29,26613247
2019-09-30,26503502
2019-10-01,26164716
2019-10-02,26024693
2019-10-03,25985646
2019-10-04,25911613
2019-10-05,25825813
2019-10-06,25689637
2019-10-07,25653889
2019-10-08,25546327
2019-10-09,25535108
2019-10-10,25508489
2019-10-11,25394609
2019-10-12,25339651
2019-10-13,25323311
2019-10-14,25190260
2019-10-15,25125953
2019-10-16,25007787
2019-10-17,24982010
2019-10-18,25001329
2019-10-19,24975056
2019-10-20,25040332
2019-10-21,24911071
2019-10-22,24873714
2019-10-23,24808398
2019-10-24,24570211
2019-10-25,24537196
2019-10-26,24536615
2019-10-27,24513950
2019-10-28,24453796
2019-10-29,24642487
2019-10-30,24404783
2019-10-31,24281006
2019-11-01,24333177
2019-11-02,24348056
2019-11-03,24347647
2019-11-04,24250180
2019-11-05,24233036
2019-11-06,24248252
2019-11-07,24254856
2019-11-08,24408986
2019-11-09,24854889
2019-11-10,25213118
2019-11-11,24912618
2019-11-12,25004800
2019-11-13,24957391
2019-11-14,24942988
2019-11-15,24956970
2019-11-16,25109187
2019-11-17,25069579
2019-11-18,25053919
2019-11-19,25035341
2019-11-20,24986395
2019-11-21,24918398
2019-11-22,24973037
2019-11-23,25191551
2019-11-24,25181786
2019-11-25,25268284
2019-11-26,25241030
2019-11-27,25387974
2019-11-28,25390139
2019-11-29,25405516
2019-11-30,25378937
2019-12-01,25441553
2019-12-02,25466787
2019-12-03,25445631
2019-12-04,25134235
2019-12-05,25284858
2019-12-06,25326938
2019-12-07,25611552
2019-12-08,25925638
2019-12-09,25874599
2019-12-10,25829718
2019-12-11,25672794
2019-12-12,25619817
2019-12-13,25531121
2019-12-14,25446679
2019-12-15,25566202
2019-12-16,25587574
2019-12-17,25508114
2019-12-18,25453380
2019-12-19,25437788
2019-12-20,25456342
2019-12-21,25581366
2019-12-22,25601729
2019-12-23,25553250
2019-12-24,25567527
2019-12-25,25569206
2019-12-26,25590784
2019-12-27,25565912
2019-12-28,25577774
2019-12-29,25553121
2019-12-30,25445783
2019-12-31,25404831
2020-01-01,25452207
2020-01-02,25490359
2020-01-03,25695005
2020-01-04,25720886
2020-01-05,25725933
2020-01-06,25699794
2020-01-07,25669574
2020-01-08,25669649
2020-01-09,25775164
2020-01-10,25928289
2020-01-11,26111300
2020-01-12,26002476
2020-01-13,25932465
2020-01-14,25888265
2020-01-15,25878627
2020-01-16,25880412
2020-01-17,25869718
2020-01-18,25935064
2020-01-19,25923542
2020-01-20,25917446
2020-01-21,25819381
2020-01-22,25771908
2020-01-23,25744170
2020-01-24,25766691
2020-01-25,26022912
2020-01-26,26143770
2020-01-27,25995204
2020-01-28,26007515
2020-01-29,25856351
2020-01-30,25902604
2020-01-31,26125769
2020-02-01,26612355
2020-02-02,26855108
2020-02-03,26749073
2020-02-04,26866171
2020-02-05,27063951
2020-02-06,25983778
2020-02-07,24729931
2020-02-08,24620917
2020-02-09,24649133
2020-02-10,24502390
2020-02-11,24388737
2020-02-12,24322442
2020-02-13,24260084
2020-02-14,24224306
2020-02-15,24458257
2020-02-16,24907952
2020-02-17,25218323
2020-02-18,25084113
2020-02-19,24986674
2020-02-20,24732445
2020-02-21,24658513
2020-02-22,24598713
2020-02-23,24534139
2020-02-24,24608955
2020-02-25,24600698
2020-02-26,24980770
2020-02-27,25277980
2020-02-28,25174761
2020-02-29,25210544
2020-03-01,25251842
2020-03-02,25215934
2020-03-03,25196641
2020-03-04,25152293
2020-03-05,25051149
2020-03-06,24914300
2020-03-07,24795717
2020-03-08,24789309
2020-03-09,24727721
2020-03-10,24699537
2020-03-11,24653278
2020-03-12,24608587
2020-03-13,24592961
2020-03-14,24619958
2020-03-15,24694359
2020-03-16,24633855
2020-03-17,24599694
2020-03-18,24789059
2020-03-19,24889738
2020-03-20,25375596
2020-03-21,25634061
2020-03-22,25919080
2020-03-23,25904292
2020-03-24,25967256
2020-03-25,26005469
2020-03-26,26166620
2020-03-27,26243432
2020-03-28,26415679
2020-03-29,26506152
2020-03-30,26429927
2020-03-31,26386827
2020-04-01,26309786
2020-04-02,26266089
2020-04-03,26221937
2020-04-04,26321232
2020-04-05,26287477
2020-04-06,26287378
2020-04-07,26793574
2020-04-08,26852322
2020-04-09,26885176
2020-04-10,26956101
2020-04-11,27123885
2020-04-12,27074621
2020-04-13,27067584
2020-04-14,27079194
2020-04-15,27407288
2020-04-16,27567070
2020-04-17,27678894
2020-04-18,28006389
2020-04-19,28088992
2020-04-20,27935544
2020-04-21,27856581
2020-04-22,27484061
2020-04-23,27315583
2020-04-24,27172299
2020-04-25,27002135
2020-04-26,26930806
2020-04-27,26656319
2020-04-28,26612099
2020-04-29,26536935
2020-04-30,26522229
2020-05-01,26457906
2020-05-02,26430056
2020-05-03,26379637
2020-05-04,26395182
2020-05-05,26477820
2020-05-06,26536700
2020-05-07,26518843
2020-05-08,26609215
2020-05-09,26784632
2020-05-10,26760981
2020-05-11,26958202
2020-05-12,27072846
2020-05-13,27255349
