date_obj,Ancient%20rune%20armour%20set%20(sk) price
2019-03-16,205054
2019-03-17,205054
2019-03-18,205054
2019-03-19,206468
2019-03-20,206468
2019-03-21,206468
2019-03-22,206468
2019-03-23,209999
2019-03-24,209999
2019-03-25,209999
2019-03-26,211959
2019-03-27,211959
2019-03-28,211959
2019-03-29,211159
2019-03-30,211159
2019-03-31,211159
2019-04-01,207970
2019-04-02,207970
2019-04-03,202415
2019-04-04,202415
2019-04-05,202415
2019-04-06,200770
2019-04-07,200770
2019-04-08,199234
2019-04-09,199234
2019-04-10,199234
2019-04-11,198092
2019-04-12,198092
2019-04-13,198092
2019-04-14,196283
2019-04-15,196283
2019-04-16,196283
2019-04-17,194474
2019-04-18,194474
2019-04-19,194474
2019-04-20,192599
2019-04-21,192599
2019-04-22,192599
2019-04-23,192599
2019-04-24,191550
2019-04-25,191550
2019-04-26,191550
2019-04-27,189302
2019-04-28,189302
2019-04-29,189302
2019-04-30,186451
2019-05-01,186451
2019-05-02,186451
2019-05-03,184784
2019-05-04,184784
2019-05-05,184784
2019-05-06,183869
2019-05-07,183869
2019-05-08,182345
2019-05-09,182345
2019-05-10,182345
2019-05-11,181758
2019-05-12,181758
2019-05-13,181394
2019-05-14,181394
2019-05-15,181394
2019-05-16,178627
2019-05-17,178627
2019-05-18,178627
2019-05-19,178266
2019-05-20,178266
2019-05-21,178266
2019-05-22,180648
2019-05-23,180648
2019-05-24,180648
2019-05-25,185828
2019-05-26,185828
2019-05-27,185828
2019-05-28,190909
2019-05-29,190909
2019-05-30,190909
2019-05-31,189870
2019-06-01,189870
2019-06-02,189870
2019-06-03,190815
2019-06-04,190815
2019-06-05,190815
2019-06-06,190716
2019-06-07,190716
2019-06-08,190716
2019-06-09,195913
2019-06-10,195913
2019-06-11,195913
2019-06-12,195913
2019-06-13,195913
2019-06-14,199369
2019-06-15,199369
2019-06-16,199369
2019-06-17,199369
2019-06-18,197546
2019-06-19,197546
2019-06-20,197546
2019-06-21,193240
2019-06-22,193240
2019-06-23,193240
2019-06-24,193240
2019-06-25,194102
2019-06-26,194102
2019-06-27,194102
2019-06-28,194102
2019-06-29,197731
2019-06-30,197731
2019-07-01,197731
2019-07-02,195732
2019-07-03,195732
2019-07-04,195732
2019-07-05,197484
2019-07-06,197484
2019-07-07,197484
2019-07-08,198672
2019-07-09,198672
2019-07-10,198672
2019-07-11,196443
2019-07-12,196443
2019-07-13,196443
2019-07-14,194164
2019-07-15,194164
2019-07-16,194164
2019-07-17,191174
2019-07-18,191174
2019-07-19,191174
2019-07-20,191174
2019-07-21,188599
2019-07-22,188599
2019-07-23,188599
2019-07-24,187468
2019-07-25,187468
2019-07-26,187468
2019-07-27,187468
2019-07-28,187841
2019-07-29,187841
2019-07-30,187841
2019-07-31,187841
2019-08-01,190386
2019-08-02,190386
2019-08-03,190386
2019-08-04,189481
2019-08-05,189481
2019-08-06,189481
2019-08-07,190689
2019-08-08,190689
2019-08-09,190689
2019-08-10,190689
2019-08-11,191331
2019-08-12,191331
2019-08-13,191331
2019-08-14,192722
2019-08-15,192722
2019-08-16,193723
2019-08-17,193723
2019-08-18,193723
2019-08-19,193681
2019-08-20,193681
2019-08-21,193681
2019-08-22,194682
2019-08-23,194682
2019-08-24,194682
2019-08-24,194682
2019-08-25,197080
2019-08-25,197080
2019-08-26,197080
2019-08-27,197080
2019-08-27,197080
2019-08-28,197080
2019-08-29,196070
2019-08-30,196070
2019-08-31,196070
2019-09-01,193612
2019-09-02,193612
2019-09-03,193612
2019-09-04,193612
2019-09-05,194881
2019-09-06,194881
2019-09-07,194881
2019-09-08,198581
2019-09-09,198581
2019-09-10,198581
2019-09-11,198581
2019-09-12,197520
2019-09-13,197520
2019-09-14,197520
2019-09-15,196639
2019-09-16,196639
2019-09-17,196639
2019-09-18,198248
2019-09-19,198248
2019-09-20,198248
2019-09-21,198248
2019-09-22,202175
2019-09-23,202175
2019-09-24,202175
2019-09-25,202175
2019-09-26,206929
2019-09-27,206929
2019-09-28,206929
2019-09-29,206929
2019-09-30,206083
2019-10-01,206083
2019-10-02,206083
2019-10-03,206083
2019-10-04,202184
2019-10-05,202184
2019-10-06,198595
2019-10-07,198595
2019-10-08,198595
2019-10-09,198595
2019-10-10,197754
2019-10-11,197754
2019-10-12,197754
2019-10-13,202424
2019-10-14,202424
2019-10-15,202424
2019-10-16,202424
2019-10-17,201591
2019-10-18,201591
2019-10-19,201591
2019-10-20,201822
2019-10-21,201822
2019-10-22,201822
2019-10-23,201822
2019-10-24,199268
2019-10-25,199268
2019-10-26,199268
2019-10-27,197408
2019-10-28,197408
2019-10-29,197408
2019-10-30,197408
2019-10-31,195182
2019-11-01,195182
2019-11-02,195182
2019-11-03,195436
2019-11-04,195436
2019-11-05,195436
2019-11-06,195436
2019-11-07,198647
2019-11-08,198647
2019-11-09,198647
2019-11-10,195035
2019-11-11,195035
2019-11-12,195035
2019-11-13,195035
2019-11-14,193053
2019-11-15,193053
2019-11-16,193053
2019-11-17,190742
2019-11-18,190742
2019-11-19,190742
2019-11-20,190410
2019-11-21,190410
2019-11-22,190410
2019-11-23,188566
2019-11-24,188566
2019-11-25,188566
2019-11-26,186260
2019-11-27,186260
2019-11-28,185392
2019-11-29,185392
2019-11-30,186518
2019-12-01,186518
2019-12-02,186518
2019-12-03,184944
2019-12-04,184944
2019-12-05,184944
2019-12-06,184944
2019-12-07,185751
2019-12-08,185751
2019-12-09,185751
2019-12-10,185751
2019-12-11,187696
2019-12-12,187696
2019-12-13,187696
2019-12-14,187696
2019-12-15,186430
2019-12-16,186430
2019-12-17,186430
2019-12-18,186430
2019-12-19,185268
2019-12-20,185268
2019-12-21,185268
2019-12-22,184709
2019-12-23,184709
2019-12-24,184709
2019-12-25,187705
2019-12-26,187705
2019-12-27,187705
2019-12-28,187084
2019-12-29,187084
2019-12-30,187084
2019-12-31,187690
2020-01-01,187690
2020-01-02,187882
2020-01-03,187882
2020-01-04,187882
2020-01-05,192238
2020-01-06,192238
2020-01-07,192238
2020-01-08,188889
2020-01-09,188889
2020-01-10,188889
2020-01-11,188678
2020-01-12,188678
2020-01-13,188678
2020-01-14,188678
2020-01-15,186191
2020-01-16,186191
2020-01-17,186191
2020-01-18,189007
2020-01-19,189007
2020-01-20,189007
2020-01-21,189007
2020-01-22,191942
2020-01-23,191942
2020-01-24,191942
2020-01-25,189607
2020-01-26,189607
2020-01-27,189607
2020-01-28,192047
2020-01-29,192047
2020-01-30,192047
2020-01-31,192047
2020-02-01,195944
2020-02-02,195944
2020-02-03,195944
2020-02-04,195944
2020-02-05,197164
2020-02-06,197164
2020-02-07,197164
2020-02-08,192362
2020-02-09,192362
2020-02-10,192362
2020-02-11,188056
2020-02-12,188056
2020-02-13,188056
2020-02-14,184768
2020-02-15,184768
2020-02-16,184768
2020-02-17,184768
2020-02-18,179281
2020-02-19,179281
2020-02-20,179281
2020-02-21,177996
2020-02-22,177996
2020-02-23,180659
2020-02-24,180659
2020-02-25,180659
2020-02-26,180659
2020-02-27,184576
2020-02-28,184576
2020-02-29,184576
2020-03-01,184576
2020-03-02,186158
2020-03-03,186158
2020-03-04,186158
2020-03-05,186158
2020-03-06,183878
2020-03-07,183878
2020-03-08,183878
2020-03-09,181734
2020-03-10,181734
2020-03-11,181734
2020-03-12,181039
2020-03-13,181039
2020-03-14,181039
2020-03-15,181325
2020-03-16,181325
2020-03-17,181325
2020-03-18,181212
2020-03-19,181212
2020-03-20,181212
2020-03-21,180133
2020-03-22,180133
2020-03-23,178935
2020-03-24,178935
2020-03-25,178935
2020-03-26,177634
2020-03-27,177634
2020-03-28,177634
2020-03-29,175932
2020-03-30,175932
2020-03-31,175932
2020-04-01,174945
2020-04-02,174945
2020-04-03,174945
2020-04-04,175238
2020-04-05,175238
2020-04-06,175238
2020-04-07,178504
2020-04-08,178504
2020-04-09,183652
2020-04-10,183652
2020-04-11,183652
2020-04-12,185493
2020-04-13,185493
2020-04-14,185493
2020-04-15,185037
2020-04-16,185037
2020-04-17,185037
2020-04-18,182791
2020-04-19,182791
2020-04-20,181374
2020-04-21,181374
2020-04-22,179351
2020-04-23,179351
2020-04-24,176346
2020-04-25,176346
2020-04-26,174704
2020-04-27,174704
2020-04-28,174250
2020-04-29,174250
2020-04-30,174250
2020-05-01,176124
2020-05-02,176124
2020-05-03,177415
2020-05-04,177415
2020-05-05,177415
2020-05-06,175434
2020-05-07,175434
2020-05-08,175434
2020-05-09,175025
2020-05-10,175025
2020-05-11,172027
2020-05-12,172027
2020-05-13,171721
