date_obj,Dragon%20pickaxe price
2018-11-16,5342254
2018-11-17,5308131
2018-11-18,5273117
2018-11-19,5241602
2018-11-20,5217733
2018-11-21,5178164
2018-11-22,5114530
2018-11-23,5126197
2018-11-24,5129774
2018-11-25,5156621
2018-11-26,5219606
2018-11-27,5293656
2018-11-28,5374313
2018-11-29,5496075
2018-12-01,5791889
2018-12-02,5788144
2018-12-03,5755498
2018-12-04,5726623
2018-12-05,5707067
2018-12-07,5620351
2018-12-09,5582293
2018-12-10,5551900
2018-12-11,5526720
2018-12-12,5537052
2018-12-13,5489300
2018-12-14,5482385
2018-12-15,5494657
2018-12-16,5429338
2018-12-17,5433526
2018-12-18,5421757
2018-12-19,5394724
2018-12-20,5392148
2018-12-21,5381655
2018-12-22,5388011
2018-12-23,5396136
2018-12-24,5525945
2018-12-25,5571972
2018-12-26,5659272
2018-12-27,5766135
2018-12-28,5761665
2018-12-29,5788183
2018-12-30,5822276
2018-12-31,5793854
2019-01-01,5796388
2019-01-02,5731171
2019-01-03,5727483
2019-01-04,5752535
2019-01-05,5756176
2019-01-06,5835508
2019-01-08,5795600
2019-01-10,5542077
2019-01-11,5264973
2019-01-12,5005220
2019-01-13,4999600
2019-01-14,4999294
2019-01-15,5140129
2019-01-16,5188139
2019-01-17,5339629
2019-01-18,5281296
2019-01-19,5350508
2019-01-20,5570319
2019-01-21,5582166
2019-01-22,5568448
2019-01-23,5635068
2019-01-24,5752766
2019-01-25,5812748
2019-01-26,5800660
2019-01-27,5780881
2019-01-28,5897898
2019-01-29,6092935
2019-01-30,6091932
2019-01-31,6237436
2019-02-01,6259553
2019-02-02,6227402
2019-02-03,6179884
2019-02-04,6124142
2019-02-05,5977082
2019-02-06,5853736
2019-02-07,5734246
2019-02-08,5691104
2019-02-09,5688736
2019-02-10,5685249
2019-02-11,5796879
2019-02-12,5766472
2019-02-13,5849903
2019-02-14,5830774
2019-02-15,5822128
2019-02-16,5930709
2019-02-17,5998566
2019-02-18,5972638
2019-02-19,6006002
2019-02-20,6052992
2019-02-21,6092960
2019-02-22,6002325
2019-02-23,5958617
2019-02-24,5964870
2019-02-25,6010353
2019-02-26,6043142
2019-02-27,6004346
2019-02-28,5935019
2019-03-01,5897556
2019-03-02,5932941
2019-03-03,6046234
2019-03-04,6077274
2019-03-05,6062870
2019-03-06,6022421
2019-03-07,5970523
2019-03-08,5935165
2019-03-09,5903319
2019-03-10,5925895
2019-03-11,5908974
2019-03-12,5912545
2019-03-13,5892452
2019-03-14,5894576
2019-03-15,5912645
2019-03-16,5965329
2019-03-17,6009903
2019-03-18,6141514
2019-03-19,6088331
2019-03-20,6102618
2019-03-21,6039962
2019-03-22,5979307
2019-03-23,5977140
2019-03-24,5995376
2019-03-25,5980810
2019-03-26,5970282
2019-03-27,5968721
2019-03-28,5943188
2019-03-29,5933738
2019-03-30,5954391
2019-03-31,5941162
2019-04-01,5928612
2019-04-02,5953642
2019-04-03,5945789
2019-04-04,5920448
2019-04-05,5910424
2019-04-06,5930450
2019-04-07,5956006
2019-04-08,5968262
2019-04-09,5925182
2019-04-10,5896047
2019-04-11,5834478
2019-04-12,5781983
2019-04-13,5762636
2019-04-14,5746160
2019-04-15,5739181
2019-04-16,5773823
2019-04-17,5743937
2019-04-18,5669533
2019-04-19,5628078
2019-04-20,5602764
2019-04-21,5619145
2019-04-22,5728099
2019-04-23,5764117
2019-04-24,5804554
2019-04-25,5786072
2019-04-26,5767929
2019-04-27,5832631
2019-04-28,5928674
2019-04-29,6077789
2019-04-30,6003996
2019-05-01,5930371
2019-05-02,5812426
2019-05-03,5765512
2019-05-04,5745853
2019-05-05,5729847
2019-05-06,5782321
2019-05-07,5790095
2019-05-08,5822096
2019-05-09,5807811
2019-05-10,5789612
2019-05-11,5800655
2019-05-12,5877117
2019-05-13,5993486
2019-05-14,6033898
2019-05-15,6044125
2019-05-16,6040890
2019-05-17,6011010
2019-05-18,6007203
2019-05-19,5978091
2019-05-20,5928196
2019-05-21,5927587
2019-05-22,5911560
2019-05-23,5840262
2019-05-24,5740183
2019-05-25,5697495
2019-05-26,5638009
2019-05-27,5654312
2019-05-28,5655114
2019-05-29,5716487
2019-05-30,5712230
2019-05-31,5834176
2019-06-01,5832588
2019-06-02,5959982
2019-06-03,5956758
2019-06-04,5892846
2019-06-05,5940816
2019-06-06,5869897
2019-06-07,5836005
2019-06-08,5816468
2019-06-09,5774790
2019-06-10,5693170
2019-06-11,5642915
2019-06-12,5560227
2019-06-13,5543872
2019-06-14,5555791
2019-06-15,5597288
2019-06-16,5617357
2019-06-17,5649717
2019-06-18,5678601
2019-06-19,5658675
2019-06-20,5541466
2019-06-21,5368631
2019-06-22,5311748
2019-06-23,5088187
2019-06-24,5165381
2019-06-25,5363657
2019-06-26,5471623
2019-06-27,5484873
2019-06-28,5509725
2019-06-29,5648393
2019-06-30,5824141
2019-07-01,5941594
2019-07-02,5898170
2019-07-03,5869358
2019-07-04,5858781
2019-07-05,5858200
2019-07-06,5847199
2019-07-07,5854230
2019-07-08,5863637
2019-07-09,5945599
2019-07-10,5999368
2019-07-11,5924013
2019-07-12,5909257
2019-07-13,5922599
2019-07-14,5890092
2019-07-15,5923745
2019-07-16,6031743
2019-07-17,6115647
2019-07-18,6114007
2019-07-19,6040463
2019-07-20,6055754
2019-07-21,6126826
2019-07-22,6218898
2019-07-23,6377150
2019-07-24,6463249
2019-07-25,6180340
2019-07-26,5992393
2019-07-27,6136998
2019-07-28,6296851
2019-07-29,6337591
2019-07-30,6244239
2019-07-31,6171121
2019-08-01,6304628
2019-08-02,6480669
2019-08-03,6536110
2019-08-04,6796552
2019-08-05,6915126
2019-08-06,6840934
2019-08-07,6577146
2019-08-08,6422958
2019-08-09,6386259
2019-08-10,6353605
2019-08-11,6385650
2019-08-12,6594433
2019-08-13,6606513
2019-08-14,6588251
2019-08-15,6648454
2019-08-16,6724075
2019-08-17,6802869
2019-08-18,6986786
2019-08-19,7014102
2019-08-20,6981498
2019-08-21,6996806
2019-08-22,6910107
2019-08-23,6835592
2019-08-24,6777780
2019-08-24,6777780
2019-08-25,6730207
2019-08-25,6730207
2019-08-26,6664334
2019-08-27,6608788
2019-08-27,6608788
2019-08-28,6571977
2019-08-29,6568597
2019-08-30,6542957
2019-08-31,6547958
2019-09-01,6556842
2019-09-02,6616273
2019-09-03,6633363
2019-09-04,6604083
2019-09-05,6598510
2019-09-06,6552792
2019-09-07,6543407
2019-09-08,6563908
2019-09-09,6545668
2019-09-10,6516748
2019-09-11,6523364
2019-09-12,6463250
2019-09-13,6404088
2019-09-14,6359521
2019-09-15,6367432
2019-09-16,6340677
2019-09-17,6321011
2019-09-18,6362692
2019-09-19,6337939
2019-09-20,6383224
2019-09-21,6408398
2019-09-22,6374131
2019-09-23,6375224
2019-09-24,6317094
2019-09-25,6298404
2019-09-26,6303342
2019-09-27,6265347
2019-09-28,6246950
2019-09-29,6254092
2019-09-30,6240354
2019-10-01,6242807
2019-10-02,6246303
2019-10-03,6309947
2019-10-04,6389706
2019-10-05,6406940
2019-10-06,6573705
2019-10-07,6518311
2019-10-08,6562039
2019-10-09,6544930
2019-10-10,6550180
2019-10-11,6530094
2019-10-12,6556274
2019-10-13,6563625
2019-10-14,6592954
2019-10-15,6582337
2019-10-16,6765982
2019-10-17,6852302
2019-10-18,6854370
2019-10-19,6890193
2019-10-20,7144837
2019-10-21,7140582
2019-10-22,7146616
2019-10-23,7098008
2019-10-24,6994063
2019-10-25,6879020
2019-10-26,6825073
2019-10-27,6768233
2019-10-28,6707550
2019-10-29,6675494
2019-10-30,6661365
2019-10-31,6635707
2019-11-01,6587316
2019-11-02,6568586
2019-11-03,6570331
2019-11-04,6550330
2019-11-05,6550316
2019-11-06,6542011
2019-11-07,6524578
2019-11-08,6511921
2019-11-09,6573316
2019-11-10,6657793
2019-11-11,6673999
2019-11-12,6657696
2019-11-13,6650295
2019-11-14,6651384
2019-11-15,6635539
2019-11-16,6613605
2019-11-17,6600101
2019-11-18,6590659
2019-11-19,6646017
2019-11-20,6636255
2019-11-21,6654466
2019-11-22,6721474
2019-11-23,6880265
2019-11-24,6882251
2019-11-25,6871259
2019-11-26,6885062
2019-11-27,6895825
2019-11-28,7015516
2019-11-29,6935723
2019-11-30,6851050
2019-12-01,6821958
2019-12-02,6804957
2019-12-03,6767571
2019-12-04,6696989
2019-12-05,6626713
2019-12-06,6584907
2019-12-07,6490888
2019-12-08,6529115
2019-12-09,6594792
2019-12-10,6529078
2019-12-11,6491311
2019-12-12,6488091
2019-12-13,6452794
2019-12-14,6423660
2019-12-15,6400015
2019-12-16,6363915
2019-12-17,6346321
2019-12-18,6296230
2019-12-19,6268762
2019-12-20,6161711
2019-12-21,6078752
2019-12-22,5909900
2019-12-23,5707637
2019-12-24,5565319
2019-12-25,5595222
2019-12-26,5868340
2019-12-27,6099588
2019-12-28,6106765
2019-12-29,6187548
2019-12-30,5983818
2019-12-31,5746214
2020-01-01,5837851
2020-01-02,5914373
2020-01-03,6014922
2020-01-04,6145602
2020-01-05,6343277
2020-01-06,6287358
2020-01-07,6259356
2020-01-08,6222704
2020-01-09,6212345
2020-01-10,6167186
2020-01-11,6114416
2020-01-12,6106379
2020-01-13,6078445
2020-01-14,6068425
2020-01-15,6093650
2020-01-16,6063413
2020-01-17,6031378
2020-01-18,6040022
2020-01-19,5993635
2020-01-20,6001605
2020-01-21,5985124
2020-01-22,5967028
2020-01-23,5952150
2020-01-24,5927537
2020-01-25,5892467
2020-01-26,5823657
2020-01-27,5781362
2020-01-28,5776590
2020-01-29,5754301
2020-01-30,5730004
2020-01-31,5701326
2020-02-01,5657205
2020-02-02,5607221
2020-02-03,5594872
2020-02-04,5609050
2020-02-05,5678098
2020-02-06,5420005
2020-02-07,5305125
2020-02-08,5144445
2020-02-09,5062691
2020-02-10,5171901
2020-02-11,5213425
2020-02-12,5166533
2020-02-13,5086755
2020-02-14,4906352
2020-02-15,4866283
2020-02-16,4812358
2020-02-17,4799745
2020-02-18,4811910
2020-02-19,4810372
2020-02-20,4807421
2020-02-21,4783292
2020-02-22,4752955
2020-02-23,4786971
2020-02-24,4803947
2020-02-25,4848555
2020-02-26,4982833
2020-02-27,4994768
2020-02-28,5096276
2020-02-29,5104914
2020-03-01,5070838
2020-03-02,5028836
2020-03-03,5017150
2020-03-04,5011071
2020-03-05,4995093
2020-03-06,4905040
2020-03-07,4879796
2020-03-08,4850602
2020-03-09,4824679
2020-03-10,4840876
2020-03-11,4965972
2020-03-12,4910307
2020-03-13,4829737
2020-03-14,4797552
2020-03-15,4756399
2020-03-16,4739459
2020-03-17,4730484
2020-03-18,4766280
2020-03-19,4863514
2020-03-20,4887592
2020-03-21,4868062
2020-03-22,4869406
2020-03-23,4936042
2020-03-24,4957736
2020-03-25,5205370
2020-03-26,5423550
2020-03-27,5607631
2020-03-28,5615615
2020-03-29,5528264
2020-03-30,5473895
2020-03-31,5456840
2020-04-01,5399819
2020-04-02,5328076
2020-04-03,5233005
2020-04-04,5189503
2020-04-05,5124009
2020-04-06,5080452
2020-04-07,5039814
2020-04-08,5025556
2020-04-09,5100544
2020-04-10,5205167
2020-04-11,5246113
2020-04-12,5220810
2020-04-13,5217479
2020-04-14,5293455
2020-04-15,5307023
2020-04-16,5267640
2020-04-17,5273697
2020-04-18,5268727
2020-04-19,5248206
2020-04-20,5300219
2020-04-21,5387533
2020-04-22,5361594
2020-04-23,5343464
2020-04-24,5325041
2020-04-25,5249306
2020-04-26,5193357
2020-04-27,5156112
2020-04-28,5205065
2020-04-29,5240191
2020-04-30,5214133
2020-05-01,5214554
2020-05-02,5190002
2020-05-03,5197871
2020-05-04,5191993
2020-05-05,5186108
2020-05-06,5181077
2020-05-07,5194606
2020-05-08,5185317
2020-05-09,5208241
2020-05-10,5229334
2020-05-11,5259554
2020-05-12,5345937
2020-05-13,5369832
