date_obj,Bronze%20trimmed%20set%20(sk) price
2019-03-24,55904
2019-03-25,55904
2019-03-26,55904
2019-03-27,55904
2019-03-28,55904
2019-03-29,55904
2019-03-30,55904
2019-03-31,53343
2019-04-01,53343
2019-04-02,53343
2019-04-03,53343
2019-04-04,53343
2019-04-05,53343
2019-04-06,53343
2019-04-07,53343
2019-04-08,53343
2019-04-09,53343
2019-04-10,53343
2019-04-11,53343
2019-04-12,53343
2019-04-13,53343
2019-04-14,53343
2019-04-15,53343
2019-04-16,50853
2019-04-17,50853
2019-04-18,50853
2019-04-19,50853
2019-04-20,50853
2019-04-21,50853
2019-04-22,50853
2019-04-23,50853
2019-04-24,50853
2019-04-25,50853
2019-04-26,50853
2019-04-27,50853
2019-04-28,50853
2019-04-29,50853
2019-04-30,50853
2019-05-01,50853
2019-05-02,50853
2019-05-03,50853
2019-05-04,49050
2019-05-05,49050
2019-05-06,49050
2019-05-07,49050
2019-05-08,49050
2019-05-09,49050
2019-05-10,49050
2019-05-11,49050
2019-05-12,49050
2019-05-13,49050
2019-05-14,49050
2019-05-15,49050
2019-05-16,49050
2019-05-17,49050
2019-05-18,49050
2019-05-19,49050
2019-05-20,49050
2019-05-21,49050
2019-05-22,49050
2019-05-23,49050
2019-05-24,49050
2019-05-25,49050
2019-05-26,49050
2019-05-27,49050
2019-05-28,47026
2019-05-29,47026
2019-05-30,47026
2019-05-31,47026
2019-06-01,47026
2019-06-02,47026
2019-06-03,47026
2019-06-04,47026
2019-06-05,47026
2019-06-06,47026
2019-06-07,47026
2019-06-08,47026
2019-06-09,47026
2019-06-10,47026
2019-06-11,47026
2019-06-12,47026
2019-06-13,47026
2019-06-14,47026
2019-06-15,47026
2019-06-16,47687
2019-06-17,47687
2019-06-18,47687
2019-06-19,47687
2019-06-20,47687
2019-06-21,47687
2019-06-22,47687
2019-06-23,47687
2019-06-24,47687
2019-06-25,47687
2019-06-26,47687
2019-06-27,47687
2019-06-28,47687
2019-06-29,47687
2019-06-30,47687
2019-07-01,47687
2019-07-02,47687
2019-07-03,47687
2019-07-04,47687
2019-07-05,47687
2019-07-06,47687
2019-07-07,47687
2019-07-08,45411
2019-07-09,45411
2019-07-10,45411
2019-07-11,45411
2019-07-12,45411
2019-07-13,45411
2019-07-14,45411
2019-07-15,45411
2019-07-16,45411
2019-07-17,45411
2019-07-18,45411
2019-07-19,45411
2019-07-20,45411
2019-07-21,45411
2019-07-22,45411
2019-07-23,45411
2019-07-24,45411
2019-07-25,45411
2019-07-26,45411
2019-07-27,45411
2019-07-28,45693
2019-07-29,45693
2019-07-30,45693
2019-07-31,45693
2019-08-01,45693
2019-08-02,45693
2019-08-03,45693
2019-08-04,45693
2019-08-05,45693
2019-08-06,45693
2019-08-07,45693
2019-08-08,45693
2019-08-09,45693
2019-08-10,45693
2019-08-11,45693
2019-08-12,45693
2019-08-13,45693
2019-08-14,45693
2019-08-15,45693
2019-08-16,45693
2019-08-17,45693
2019-08-18,45693
2019-08-19,45693
2019-08-20,45693
2019-08-21,45693
2019-08-22,46796
2019-08-23,46796
2019-08-24,46796
2019-08-24,46796
2019-08-25,46796
2019-08-25,46796
2019-08-26,46796
2019-08-27,46796
2019-08-27,46796
2019-08-28,46796
2019-08-29,46796
2019-08-30,46796
2019-08-31,46796
2019-09-01,46796
2019-09-02,46796
2019-09-03,46796
2019-09-04,46796
2019-09-05,46796
2019-09-06,46796
2019-09-07,46796
2019-09-08,46796
2019-09-09,46796
2019-09-10,46796
2019-09-11,46796
2019-09-12,46796
2019-09-13,46796
2019-09-14,46796
2019-09-15,46796
2019-09-16,46796
2019-09-17,48134
2019-09-18,48134
2019-09-19,48134
2019-09-20,48134
2019-09-21,48134
2019-09-22,48134
2019-09-23,48134
2019-09-24,48134
2019-09-25,48134
2019-09-26,48134
2019-09-27,48134
2019-09-28,48134
2019-09-29,48134
2019-09-30,48134
2019-10-01,48134
2019-10-02,48134
2019-10-03,48134
2019-10-04,48134
2019-10-05,48134
2019-10-06,48134
2019-10-07,48134
2019-10-08,47069
2019-10-09,47069
2019-10-10,47069
2019-10-11,47069
2019-10-12,47069
2019-10-13,47069
2019-10-14,47069
2019-10-15,47069
2019-10-16,47069
2019-10-17,47069
2019-10-18,47069
2019-10-19,47069
2019-10-20,47069
2019-10-21,47069
2019-10-22,47069
2019-10-23,47069
2019-10-24,47069
2019-10-25,47069
2019-10-26,47069
2019-10-27,47069
2019-10-28,47069
2019-10-29,47069
2019-10-30,47069
2019-10-31,47069
2019-11-01,45813
2019-11-02,45813
2019-11-03,45813
2019-11-04,45813
2019-11-05,45813
2019-11-06,45813
2019-11-07,45813
2019-11-08,45813
2019-11-09,45813
2019-11-10,45813
2019-11-11,45813
2019-11-12,45813
2019-11-13,45813
2019-11-14,45813
2019-11-15,45813
2019-11-16,45813
2019-11-17,45813
2019-11-18,45813
2019-11-19,45813
2019-11-20,45813
2019-11-21,45813
2019-11-22,45813
2019-11-23,45813
2019-11-24,43775
2019-11-25,43775
2019-11-26,43775
2019-11-27,43775
2019-11-28,43775
2019-11-29,43775
2019-11-30,43775
2019-12-01,43775
2019-12-02,43775
2019-12-03,43775
2019-12-04,43775
2019-12-05,43775
2019-12-06,43775
2019-12-07,43775
2019-12-08,43775
2019-12-09,43775
2019-12-10,43775
2019-12-11,43775
2019-12-12,43775
2019-12-13,43775
2019-12-14,43775
2019-12-15,43775
2019-12-16,43775
2019-12-17,43775
2019-12-18,43775
2019-12-19,43775
2019-12-20,41717
2019-12-21,41717
2019-12-22,41717
2019-12-23,41717
2019-12-24,41717
2019-12-25,41717
2019-12-26,41717
2019-12-27,41717
2019-12-28,41717
2019-12-29,41717
2019-12-30,41717
2019-12-31,41717
2020-01-01,41717
2020-01-02,41717
2020-01-03,41717
2020-01-04,41717
2020-01-05,41717
2020-01-06,41717
2020-01-07,41717
2020-01-08,41717
2020-01-09,41717
2020-01-10,40042
2020-01-11,40042
2020-01-12,40042
2020-01-13,40042
2020-01-14,40042
2020-01-15,40042
2020-01-16,40042
2020-01-17,40042
2020-01-18,40042
2020-01-19,40042
2020-01-20,40042
2020-01-21,40042
2020-01-22,40042
2020-01-23,40042
2020-01-24,40042
2020-01-25,40042
2020-01-26,40042
2020-01-27,40042
2020-01-28,39004
2020-01-29,39004
2020-01-30,39004
2020-01-31,39004
2020-02-01,39004
2020-02-02,39004
2020-02-03,39004
2020-02-04,39004
2020-02-05,39004
2020-02-06,39004
2020-02-07,39004
2020-02-08,39004
2020-02-09,39004
2020-02-10,39004
2020-02-11,39004
2020-02-12,39004
2020-02-13,39004
2020-02-14,39004
2020-02-15,39004
2020-02-16,38137
2020-02-17,38137
2020-02-18,38137
2020-02-19,38137
2020-02-20,38137
2020-02-21,38137
2020-02-22,38137
2020-02-23,38137
2020-02-24,38137
2020-02-25,38137
2020-02-26,38137
2020-02-27,38137
2020-02-28,38137
2020-02-29,38137
2020-03-01,38137
2020-03-02,38137
2020-03-03,38137
2020-03-04,36405
2020-03-05,36405
2020-03-06,36405
2020-03-07,36405
2020-03-08,36405
2020-03-09,36405
2020-03-10,36405
2020-03-11,36405
2020-03-12,36405
2020-03-13,36405
2020-03-14,36405
2020-03-15,36405
2020-03-16,36405
2020-03-17,36405
2020-03-18,36405
2020-03-19,36405
2020-03-20,34933
2020-03-21,34933
2020-03-22,34933
2020-03-23,34933
2020-03-24,34933
2020-03-25,34933
2020-03-26,34933
2020-03-27,34933
2020-03-28,34933
2020-03-29,34933
2020-03-30,34933
2020-03-31,34954
2020-04-01,34954
2020-04-02,34954
2020-04-03,34954
2020-04-04,34954
2020-04-05,34954
2020-04-06,34954
2020-04-07,34954
2020-04-08,34954
2020-04-09,34954
2020-04-10,34954
2020-04-11,34954
2020-04-12,34954
2020-04-13,33480
2020-04-14,33480
2020-04-15,33480
2020-04-16,33480
2020-04-17,33480
2020-04-18,33480
2020-04-19,33480
2020-04-20,33480
2020-04-21,33480
2020-04-22,33480
2020-04-23,33480
2020-04-24,33480
2020-04-25,33480
2020-04-26,33480
2020-04-27,33480
2020-04-28,32098
2020-04-29,32098
2020-04-30,32098
2020-05-01,32098
2020-05-02,32098
2020-05-03,32098
2020-05-04,32098
2020-05-05,32098
2020-05-06,32098
2020-05-07,32098
2020-05-08,32098
2020-05-09,32098
2020-05-10,32098
2020-05-11,32098
2020-05-12,30661
2020-05-13,30661
