date_obj,Secateurs price
2019-09-07,201
2019-09-08,198
2019-09-09,198
2019-09-10,202
2019-09-11,196
2019-09-12,199
2019-09-13,201
2019-09-14,210
2019-09-15,220
2019-09-16,216
2019-09-17,220
2019-09-18,217
2019-09-19,218
2019-09-20,210
2019-09-21,202
2019-09-22,209
2019-09-23,218
2019-09-24,218
2019-09-25,220
2019-09-26,229
2019-09-27,229
2019-09-28,223
2019-09-29,213
2019-09-30,204
2019-10-01,193
2019-10-02,193
2019-10-03,183
2019-10-04,174
2019-10-05,171
2019-10-06,171
2019-10-07,179
2019-10-08,180
2019-10-09,180
2019-10-10,183
2019-10-11,193
2019-10-12,203
2019-10-13,204
2019-10-14,195
2019-10-15,185
2019-10-16,175
2019-10-17,175
2019-10-18,166
2019-10-19,159
2019-10-20,164
2019-10-21,172
2019-10-22,176
2019-10-23,170
2019-10-24,166
2019-10-25,163
2019-10-26,158
2019-10-27,166
2019-10-28,174
2019-10-29,174
2019-10-30,176
2019-10-31,167
2019-11-01,160
2019-11-02,152
2019-11-03,146
2019-11-04,139
2019-11-05,139
2019-11-06,140
2019-11-07,140
2019-11-08,142
2019-11-09,150
2019-11-10,157
2019-11-11,164
2019-11-12,170
2019-11-13,178
2019-11-14,185
2019-11-15,190
2019-11-16,199
2019-11-17,199
2019-11-18,206
2019-11-19,206
2019-11-20,213
2019-11-21,213
2019-11-22,218
2019-11-23,225
2019-11-24,231
2019-11-25,240
2019-11-26,252
2019-11-27,252
2019-11-28,255
2019-11-29,255
2019-11-30,252
2019-12-01,259
2019-12-02,252
2019-12-03,251
2019-12-04,243
2019-12-05,243
2019-12-06,246
2019-12-07,244
2019-12-08,244
2019-12-09,239
2019-12-10,239
2019-12-11,235
2019-12-12,235
2019-12-13,226
2019-12-14,219
2019-12-15,208
2019-12-16,198
2019-12-17,192
2019-12-18,182
2019-12-19,172
2019-12-20,168
2019-12-21,164
2019-12-22,155
2019-12-23,147
2019-12-24,142
2019-12-25,141
2019-12-26,134
2019-12-27,134
2019-12-28,133
2019-12-29,133
2019-12-30,134
2019-12-31,130
2020-01-01,132
2020-01-02,127
2020-01-03,126
2020-01-04,120
2020-01-05,114
2020-01-06,108
2020-01-07,103
2020-01-08,103
2020-01-09,101
2020-01-10,100
2020-01-11,96
2020-01-12,94
2020-01-13,94
2020-01-14,94
2020-01-15,93
2020-01-16,93
2020-01-17,93
2020-01-18,93
2020-01-19,94
2020-01-20,94
2020-01-21,93
2020-01-22,97
2020-01-23,99
2020-01-24,104
2020-01-25,109
2020-01-26,111
2020-01-27,114
2020-01-28,111
2020-01-29,114
2020-01-30,112
2020-01-31,112
2020-02-01,112
2020-02-02,110
2020-02-03,111
2020-02-04,114
2020-02-05,110
2020-02-06,110
2020-02-07,109
2020-02-08,108
2020-02-09,109
2020-02-10,108
2020-02-11,108
2020-02-12,106
2020-02-13,105
2020-02-14,103
2020-02-15,103
2020-02-16,105
2020-02-17,109
2020-02-18,111
2020-02-19,111
2020-02-20,109
2020-02-21,109
2020-02-22,110
2020-02-23,109
2020-02-24,107
2020-02-25,109
2020-02-26,114
2020-02-27,117
2020-02-28,118
2020-02-29,118
2020-03-01,119
2020-03-02,116
2020-03-03,116
2020-03-04,115
2020-03-05,116
2020-03-06,115
2020-03-07,114
2020-03-08,114
2020-03-09,119
2020-03-10,123
2020-03-11,130
2020-03-12,128
2020-03-13,129
2020-03-14,130
2020-03-15,131
2020-03-16,131
2020-03-17,133
2020-03-18,130
2020-03-19,128
2020-03-20,134
2020-03-21,140
2020-03-22,145
2020-03-23,153
2020-03-24,161
2020-03-25,168
2020-03-26,174
2020-03-27,174
2020-03-28,180
2020-03-29,179
2020-03-30,178
2020-03-31,179
2020-04-01,178
2020-04-02,174
2020-04-03,176
2020-04-04,175
2020-04-05,180
2020-04-06,186
2020-04-07,179
2020-04-08,177
2020-04-09,173
2020-04-10,173
2020-04-11,169
2020-04-12,169
2020-04-13,168
2020-04-14,166
2020-04-15,163
2020-04-16,163
2020-04-17,159
2020-04-18,157
2020-04-19,150
2020-04-20,142
2020-04-21,149
2020-04-22,153
2020-04-23,145
2020-04-24,142
2020-04-25,143
2020-04-26,142
2020-04-27,141
2020-04-28,137
2020-04-29,130
2020-04-30,123
2020-05-01,116
2020-05-02,110
2020-05-03,104
2020-05-04,98
2020-05-05,94
2020-05-06,93
2020-05-07,97
2020-05-08,102
2020-05-09,108
2020-05-10,111
2020-05-11,116
2020-05-12,121
2020-05-13,127
