date_obj,Saradomin%20page%203 price
2019-04-06,5197
2019-04-07,5188
2019-04-08,5304
2019-04-09,5321
2019-04-10,5357
2019-04-11,5192
2019-04-12,4950
2019-04-13,4729
2019-04-14,4509
2019-04-15,4288
2019-04-16,4073
2019-04-17,3871
2019-04-18,3679
2019-04-19,3509
2019-04-20,3376
2019-04-21,3226
2019-04-22,3069
2019-04-23,2953
2019-04-24,2896
2019-04-25,2826
2019-04-26,2778
2019-04-27,2736
2019-04-28,2644
2019-04-29,2602
2019-04-30,2569
2019-05-01,2530
2019-05-02,2499
2019-05-03,2504
2019-05-04,2393
2019-05-05,2439
2019-05-06,2439
2019-05-07,2475
2019-05-08,2445
2019-05-09,2405
2019-05-10,2359
2019-05-11,2323
2019-05-12,2310
2019-05-13,2319
2019-05-14,2350
2019-05-15,2362
2019-05-16,2354
2019-05-17,2338
2019-05-18,2348
2019-05-19,2380
2019-05-20,2425
2019-05-21,2441
2019-05-22,2467
2019-05-23,2467
2019-05-24,2441
2019-05-25,2430
2019-05-26,2388
2019-05-27,2398
2019-05-28,2446
2019-05-29,2510
2019-05-30,2539
2019-05-31,2518
2019-06-01,2483
2019-06-02,2525
2019-06-03,2539
2019-06-04,2517
2019-06-05,2560
2019-06-06,2572
2019-06-07,2593
2019-06-08,2561
2019-06-09,2550
2019-06-10,2550
2019-06-11,2478
2019-06-12,2481
2019-06-13,2502
2019-06-14,2492
2019-06-15,2380
2019-06-16,2410
2019-06-17,2408
2019-06-18,2444
2019-06-19,2457
2019-06-20,2453
2019-06-21,2515
2019-06-22,2494
2019-06-23,2445
2019-06-24,2469
2019-06-25,2546
2019-06-26,2667
2019-06-27,2711
2019-06-28,2847
2019-06-29,2990
2019-06-30,3137
2019-07-01,3243
2019-07-02,3309
2019-07-03,3337
2019-07-04,3423
2019-07-05,3445
2019-07-06,3463
2019-07-07,3491
2019-07-08,3527
2019-07-09,3507
2019-07-10,3539
2019-07-11,3482
2019-07-12,3431
2019-07-13,3344
2019-07-14,3337
2019-07-15,3464
2019-07-16,3633
2019-07-17,3751
2019-07-18,3911
2019-07-19,4107
2019-07-20,4313
2019-07-21,4529
2019-07-22,4633
2019-07-23,4760
2019-07-24,4522
2019-07-25,4334
2019-07-26,4117
2019-07-27,4131
2019-07-28,4053
2019-07-29,3999
2019-07-30,3885
2019-07-31,3825
2019-08-01,3868
2019-08-02,3801
2019-08-03,3730
2019-08-04,3647
2019-08-05,3610
2019-08-06,3656
2019-08-07,3627
2019-08-08,3632
2019-08-09,3574
2019-08-10,3580
2019-08-11,3458
2019-08-12,3452
2019-08-13,3400
2019-08-14,3395
2019-08-15,3356
2019-08-16,3253
2019-08-17,3201
2019-08-18,3183
2019-08-19,3120
2019-08-20,3110
2019-08-21,3118
2019-08-22,3146
2019-08-23,3189
2019-08-24,3242
2019-08-24,3242
2019-08-25,3119
2019-08-25,3119
2019-08-26,3076
2019-08-26,3076
2019-08-27,3053
2019-08-27,3053
2019-08-28,3092
2019-08-29,2969
2019-08-30,3074
2019-08-31,3074
2019-09-01,3105
2019-09-02,3084
2019-09-03,3127
2019-09-04,3122
2019-09-05,3167
2019-09-06,3136
2019-09-07,3101
2019-09-08,3026
2019-09-09,2983
2019-09-10,2984
2019-09-11,2912
2019-09-12,2766
2019-09-13,2628
2019-09-14,2505
2019-09-15,2408
2019-09-16,2309
2019-09-17,2277
2019-09-18,2242
2019-09-19,2257
2019-09-20,2249
2019-09-21,2282
2019-09-22,2333
2019-09-23,2322
2019-09-24,2322
2019-09-25,2338
2019-09-26,2380
2019-09-27,2408
2019-09-28,2412
2019-09-29,2394
2019-09-30,2356
2019-10-01,2328
2019-10-02,2315
2019-10-03,2287
2019-10-04,2278
2019-10-05,2194
2019-10-06,2149
2019-10-07,2083
2019-10-08,2054
2019-10-09,2054
2019-10-10,2088
2019-10-11,2036
2019-10-12,2012
2019-10-13,2032
2019-10-14,2079
2019-10-15,2002
2019-10-16,1997
2019-10-17,1987
2019-10-18,2006
2019-10-19,2023
2019-10-20,2019
2019-10-21,2031
2019-10-22,2047
2019-10-23,2046
2019-10-24,2054
2019-10-25,2080
2019-10-26,2070
2019-10-27,2014
2019-10-28,2029
2019-10-29,2029
2019-10-30,2066
2019-10-31,2104
2019-11-01,2117
2019-11-02,2126
2019-11-03,2126
2019-11-04,2060
2019-11-05,2022
2019-11-06,2036
2019-11-07,2046
2019-11-08,2065
2019-11-09,2066
2019-11-10,2071
2019-11-11,2085
2019-11-12,2069
2019-11-13,2043
2019-11-14,2063
2019-11-15,2092
2019-11-16,2101
2019-11-17,2101
2019-11-18,2097
2019-11-19,2094
2019-11-20,2164
2019-11-21,2164
2019-11-22,2186
2019-11-23,2197
2019-11-24,2236
2019-11-25,2257
2019-11-26,2294
2019-11-27,2294
2019-11-28,2328
2019-11-29,2305
2019-11-30,2369
2019-12-01,2336
2019-12-02,2373
2019-12-03,2402
2019-12-04,2409
2019-12-05,2409
2019-12-06,2384
2019-12-07,2390
2019-12-08,2386
2019-12-09,2412
2019-12-10,2449
2019-12-11,2476
2019-12-12,2476
2019-12-13,2470
2019-12-14,2421
2019-12-15,2346
2019-12-16,2333
2019-12-17,2335
2019-12-18,2262
2019-12-19,2256
2019-12-20,2242
2019-12-21,2261
2019-12-22,2231
2019-12-23,2150
2019-12-24,2174
2019-12-25,2113
2019-12-26,2072
2019-12-27,2067
2019-12-28,2076
2019-12-29,2057
2019-12-30,2097
2019-12-31,2103
2020-01-01,2100
2020-01-02,2084
2020-01-03,2069
2020-01-04,2005
2020-01-05,1980
2020-01-06,1972
2020-01-07,1923
2020-01-08,1848
2020-01-09,1919
2020-01-10,1848
2020-01-11,1765
2020-01-12,1756
2020-01-13,1756
2020-01-14,1796
2020-01-15,1868
2020-01-16,1952
2020-01-17,2031
2020-01-18,2092
2020-01-19,2098
2020-01-20,2095
2020-01-21,2095
2020-01-22,2083
2020-01-23,2066
2020-01-24,2082
2020-01-25,2053
2020-01-26,2046
2020-01-27,2058
2020-01-28,2039
2020-01-29,2077
2020-01-30,2079
2020-01-31,2091
2020-02-01,2029
2020-02-02,2042
2020-02-03,2098
2020-02-04,2173
2020-02-05,2200
2020-02-06,2122
2020-02-07,2027
2020-02-08,1938
2020-02-09,1841
2020-02-10,1760
2020-02-11,1749
2020-02-12,1779
2020-02-13,1790
2020-02-14,1767
2020-02-15,1784
2020-02-16,1768
2020-02-17,1767
2020-02-18,1790
2020-02-19,1766
2020-02-20,1785
2020-02-21,1785
2020-02-22,1750
2020-02-23,1692
2020-02-24,1700
2020-02-25,1732
2020-02-26,1783
2020-02-27,1827
2020-02-28,1872
2020-02-29,1871
2020-03-01,1891
2020-03-02,1944
2020-03-03,1973
2020-03-04,1991
2020-03-05,2020
2020-03-06,2096
2020-03-07,2068
2020-03-08,2094
2020-03-09,2139
2020-03-10,2151
2020-03-11,2136
2020-03-12,2131
2020-03-13,2130
2020-03-14,2151
2020-03-15,2094
2020-03-16,2082
2020-03-17,2026
2020-03-18,1982
2020-03-19,1903
2020-03-20,1819
2020-03-21,1733
2020-03-22,1659
2020-03-23,1613
2020-03-24,1608
2020-03-25,1626
2020-03-26,1607
2020-03-27,1565
2020-03-28,1538
2020-03-29,1502
2020-03-30,1513
2020-03-31,1535
2020-04-01,1494
2020-04-02,1482
2020-04-03,1446
2020-04-04,1442
2020-04-05,1429
2020-04-06,1456
2020-04-07,1503
2020-04-08,1554
2020-04-09,1581
2020-04-10,1608
2020-04-11,1639
2020-04-12,1641
2020-04-13,1572
2020-04-14,1527
2020-04-15,1505
2020-04-16,1464
2020-04-17,1412
2020-04-18,1402
2020-04-19,1446
2020-04-20,1443
2020-04-21,1456
2020-04-22,1497
2020-04-23,1527
2020-04-24,1543
2020-04-25,1552
2020-04-26,1511
2020-04-27,1456
2020-04-28,1393
2020-04-29,1336
2020-04-30,1283
2020-05-01,1252
2020-05-02,1207
2020-05-03,1169
2020-05-04,1143
2020-05-05,1115
2020-05-06,1124
2020-05-07,1172
2020-05-08,1195
2020-05-09,1231
2020-05-10,1291
2020-05-11,1334
2020-05-12,1356
2020-05-13,1380
