date_obj,Clue%20box price
2019-03-29,28180
2019-03-30,28180
2019-03-31,29003
2019-04-01,29003
2019-04-02,27772
2019-04-03,27772
2019-04-04,26387
2019-04-05,26387
2019-04-06,26037
2019-04-07,26037
2019-04-08,27152
2019-04-09,27152
2019-04-10,28213
2019-04-11,28784
2019-04-12,29153
2019-04-13,29391
2019-04-14,28805
2019-04-15,28495
2019-04-16,28243
2019-04-17,27149
2019-04-18,25808
2019-04-19,25066
2019-04-20,24939
2019-04-21,24939
2019-04-22,25037
2019-04-23,24933
2019-04-24,24232
2019-04-25,23652
2019-04-26,23371
2019-04-27,23371
2019-04-28,23532
2019-04-29,22387
2019-04-30,23323
2019-05-01,23323
2019-05-02,24047
2019-05-03,23615
2019-05-04,22910
2019-05-05,22910
2019-05-06,22617
2019-05-07,22667
2019-05-08,22667
2019-05-09,22885
2019-05-10,23639
2019-05-11,23639
2019-05-12,24821
2019-05-13,25957
2019-05-14,27165
2019-05-15,27165
2019-05-16,28524
2019-05-17,28524
2019-05-18,29951
2019-05-19,29951
2019-05-20,31449
2019-05-21,31449
2019-05-22,33022
2019-05-23,33847
2019-05-24,33847
2019-05-25,35540
2019-05-26,35540
2019-05-27,36196
2019-05-28,36196
2019-05-29,35830
2019-05-30,35830
2019-05-31,36485
2019-06-01,36485
2019-06-02,35182
2019-06-03,35182
2019-06-04,33436
2019-06-05,33436
2019-06-06,31876
2019-06-07,31876
2019-06-08,31589
2019-06-09,32793
2019-06-10,32793
2019-06-11,32378
2019-06-12,32378
2019-06-13,30939
2019-06-14,30939
2019-06-15,29635
2019-06-16,29635
2019-06-17,29228
2019-06-18,29228
2019-06-19,29308
2019-06-20,30353
2019-06-21,30353
2019-06-22,31148
2019-06-23,31148
2019-06-24,32237
2019-06-25,32237
2019-06-26,33835
2019-06-27,35368
2019-06-28,35368
2019-06-29,36777
2019-06-30,38450
2019-07-01,38450
2019-07-02,40044
2019-07-03,40044
2019-07-04,41470
2019-07-05,41470
2019-07-06,42185
2019-07-07,42185
2019-07-08,41493
2019-07-09,41493
2019-07-10,40909
2019-07-11,40909
2019-07-12,40979
2019-07-13,40979
2019-07-14,41172
2019-07-15,41172
2019-07-16,41172
2019-07-17,40446
2019-07-18,40446
2019-07-19,41191
2019-07-20,41191
2019-07-21,41739
2019-07-22,41739
2019-07-23,43363
2019-07-24,43363
2019-07-25,43363
2019-07-26,44372
2019-07-27,44372
2019-07-28,44626
2019-07-29,44626
2019-07-30,43846
2019-07-31,43846
2019-08-01,43102
2019-08-02,43102
2019-08-03,42704
2019-08-04,42704
2019-08-05,43248
2019-08-06,43248
2019-08-07,43820
2019-08-08,43820
2019-08-09,43820
2019-08-10,42060
2019-08-11,42060
2019-08-12,42390
2019-08-13,42390
2019-08-14,40375
2019-08-15,40375
2019-08-16,39784
2019-08-17,39784
2019-08-18,38614
2019-08-19,38614
2019-08-20,38675
2019-08-21,38675
2019-08-22,38948
2019-08-23,38948
2019-08-24,39922
2019-08-24,39922
2019-08-25,39922
2019-08-25,39922
2019-08-26,39041
2019-08-27,39041
2019-08-27,39041
2019-08-28,37358
2019-08-29,37358
2019-08-30,38396
2019-08-31,38396
2019-09-01,38819
2019-09-02,38819
2019-09-03,36923
2019-09-04,36923
2019-09-05,35207
2019-09-06,35207
2019-09-07,35141
2019-09-08,35141
2019-09-09,36059
2019-09-10,36059
2019-09-11,37599
2019-09-12,37599
2019-09-13,37599
2019-09-14,39426
2019-09-15,39426
2019-09-16,41398
2019-09-17,41398
2019-09-18,42462
2019-09-19,42462
2019-09-20,42462
2019-09-21,43784
2019-09-22,43784
2019-09-23,44656
2019-09-24,44656
2019-09-25,44656
2019-09-26,46458
2019-09-27,46458
2019-09-28,48375
2019-09-29,48375
2019-09-30,48375
2019-10-01,47066
2019-10-02,47066
2019-10-03,47066
2019-10-04,48505
2019-10-05,48505
2019-10-06,49814
2019-10-07,49814
2019-10-08,50220
2019-10-09,50220
2019-10-10,50220
2019-10-11,50334
2019-10-12,50334
2019-10-13,49185
2019-10-14,49185
2019-10-15,47520
2019-10-16,47520
2019-10-17,46335
2019-10-18,46335
2019-10-19,47433
2019-10-20,47433
2019-10-21,49702
2019-10-22,49702
2019-10-23,52188
2019-10-24,52188
2019-10-25,54741
2019-10-26,54741
2019-10-27,57479
2019-10-28,57479
2019-10-29,60007
2019-10-30,60007
2019-10-31,61307
2019-11-01,61307
2019-11-02,64368
2019-11-03,64368
2019-11-04,67297
2019-11-05,67297
2019-11-06,67297
2019-11-07,70022
2019-11-08,70022
2019-11-09,72090
2019-11-10,72090
2019-11-11,71370
2019-11-12,71370
2019-11-13,71370
2019-11-14,67895
2019-11-15,67895
2019-11-16,66089
2019-11-17,66089
2019-11-18,66089
2019-11-19,67285
2019-11-20,67285
2019-11-21,67285
2019-11-22,66810
2019-11-23,66810
2019-11-24,66810
2019-11-25,68004
2019-11-26,68004
2019-11-27,68004
2019-11-28,68990
2019-11-29,68990
2019-11-30,68990
2019-12-01,71011
2019-12-02,71011
2019-12-03,71011
2019-12-04,72435
2019-12-05,72435
2019-12-06,72435
2019-12-07,69806
2019-12-08,69806
2019-12-09,69806
2019-12-10,70313
2019-12-11,70313
2019-12-12,70313
2019-12-13,73806
2019-12-14,73806
2019-12-15,77497
2019-12-16,77497
2019-12-17,80300
2019-12-18,80300
2019-12-19,80300
2019-12-20,77542
2019-12-21,77542
2019-12-22,79101
2019-12-23,79101
2019-12-24,79101
2019-12-25,80184
2019-12-26,80184
2019-12-27,78742
2019-12-28,78742
2019-12-29,78742
2019-12-30,74812
2019-12-31,74812
2020-01-01,74812
2020-01-02,71713
2020-01-03,71713
2020-01-04,71713
2020-01-05,71044
2020-01-06,71044
2020-01-07,71352
2020-01-08,71352
2020-01-09,71352
2020-01-10,72238
2020-01-11,72238
2020-01-12,72440
2020-01-13,72440
2020-01-14,72440
2020-01-15,74369
2020-01-16,74369
2020-01-17,74269
2020-01-18,74269
2020-01-19,71268
2020-01-20,71268
2020-01-21,71268
2020-01-22,71186
2020-01-23,71186
2020-01-24,74609
2020-01-25,74609
2020-01-26,78340
2020-01-27,78340
2020-01-28,82257
2020-01-29,83152
2020-01-30,80002
2020-01-31,78089
2020-02-01,74400
2020-02-02,71404
2020-02-03,67833
2020-02-04,64441
2020-02-05,61218
2020-02-06,58157
2020-02-07,55249
2020-02-08,52486
2020-02-09,49861
2020-02-10,47367
2020-02-11,44998
2020-02-12,42748
2020-02-13,40900
2020-02-14,38965
2020-02-15,38024
2020-02-16,38427
2020-02-17,37690
2020-02-18,36055
2020-02-19,34659
2020-02-20,33483
2020-02-21,33483
2020-02-22,32589
2020-02-23,31916
2020-02-24,30509
2020-02-25,28991
2020-02-26,27811
2020-02-27,27721
2020-02-28,27638
2020-02-29,27638
2020-03-01,29014
2020-03-02,30465
2020-03-03,31472
2020-03-04,32181
2020-03-05,32354
2020-03-06,33126
2020-03-07,33171
2020-03-08,33017
2020-03-09,31938
2020-03-10,30341
2020-03-11,28872
2020-03-12,27441
2020-03-13,26459
2020-03-14,26748
2020-03-15,27709
2020-03-16,29095
2020-03-17,30550
2020-03-18,32077
2020-03-19,33681
2020-03-20,35361
2020-03-21,37130
2020-03-22,38987
2020-03-23,40937
2020-03-24,42984
2020-03-25,44703
2020-03-26,46886
2020-03-27,46394
2020-03-28,47507
2020-03-29,48149
2020-03-30,48942
2020-03-31,50519
2020-04-01,52343
2020-04-02,52070
2020-04-03,50273
2020-04-04,48278
2020-04-05,46882
2020-04-06,44829
2020-04-07,42587
2020-04-08,40457
2020-04-09,38434
2020-04-10,36512
2020-04-11,35297
2020-04-12,34691
2020-04-13,34054
2020-04-14,34447
2020-04-15,36021
2020-04-16,36773
2020-04-17,36167
2020-04-18,36508
2020-04-19,38219
2020-04-20,40130
2020-04-21,42060
2020-04-22,44162
2020-04-23,46026
2020-04-24,46358
2020-04-25,46691
2020-04-26,47800
2020-04-27,49498
2020-04-28,51973
2020-04-29,54572
2020-04-30,56348
2020-05-01,58148
2020-05-02,60734
2020-05-03,63576
2020-05-04,66619
2020-05-05,69950
2020-05-06,73448
2020-05-07,77121
2020-05-08,80697
2020-05-09,84732
2020-05-10,88969
2020-05-11,92745
2020-05-12,97157
2020-05-13,100083
