date_obj,Pink%20robe%20top price
2019-08-29,377
2019-08-30,377
2019-08-31,377
2019-09-01,383
2019-09-02,383
2019-09-03,383
2019-09-04,383
2019-09-05,377
2019-09-06,377
2019-09-07,377
2019-09-08,381
2019-09-09,381
2019-09-10,381
2019-09-11,381
2019-09-12,387
2019-09-13,387
2019-09-14,387
2019-09-15,376
2019-09-16,376
2019-09-17,376
2019-09-18,364
2019-09-19,364
2019-09-20,364
2019-09-21,364
2019-09-22,365
2019-09-23,365
2019-09-24,365
2019-09-25,365
2019-09-26,370
2019-09-27,370
2019-09-28,370
2019-09-29,370
2019-09-30,375
2019-10-01,375
2019-10-02,375
2019-10-03,392
2019-10-04,392
2019-10-05,392
2019-10-06,411
2019-10-07,411
2019-10-08,411
2019-10-09,411
2019-10-10,405
2019-10-11,405
2019-10-12,405
2019-10-13,400
2019-10-14,400
2019-10-15,400
2019-10-16,400
2019-10-17,420
2019-10-18,420
2019-10-19,420
2019-10-20,427
2019-10-21,427
2019-10-22,427
2019-10-23,427
2019-10-24,416
2019-10-25,416
2019-10-26,416
2019-10-27,397
2019-10-28,397
2019-10-29,397
2019-10-30,397
2019-10-31,378
2019-11-01,378
2019-11-02,378
2019-11-03,360
2019-11-04,360
2019-11-05,360
2019-11-06,360
2019-11-07,343
2019-11-08,343
2019-11-09,343
2019-11-10,328
2019-11-11,328
2019-11-12,328
2019-11-13,328
2019-11-14,313
2019-11-15,313
2019-11-16,313
2019-11-17,298
2019-11-18,298
2019-11-19,298
2019-11-20,289
2019-11-21,289
2019-11-22,289
2019-11-23,289
2019-11-24,292
2019-11-25,292
2019-11-26,292
2019-11-27,292
2019-11-28,286
2019-11-29,286
2019-11-30,286
2019-12-01,286
2019-12-02,284
2019-12-03,284
2019-12-04,284
2019-12-05,284
2019-12-06,282
2019-12-07,282
2019-12-08,282
2019-12-09,282
2019-12-10,277
2019-12-11,277
2019-12-12,277
2019-12-13,277
2019-12-14,274
2019-12-15,274
2019-12-16,274
2019-12-17,274
2019-12-18,275
2019-12-19,275
2019-12-20,275
2019-12-21,275
2019-12-22,283
2019-12-23,283
2019-12-24,283
2019-12-25,283
2019-12-26,293
2019-12-27,293
2019-12-28,293
2019-12-29,293
2019-12-30,301
2019-12-31,301
2020-01-01,301
2020-01-02,301
2020-01-03,311
2020-01-04,311
2020-01-05,311
2020-01-06,311
2020-01-07,315
2020-01-08,315
2020-01-09,315
2020-01-10,315
2020-01-11,326
2020-01-12,326
2020-01-13,326
2020-01-14,326
2020-01-15,331
2020-01-16,331
2020-01-17,331
2020-01-18,331
2020-01-19,319
2020-01-20,319
2020-01-21,319
2020-01-22,319
2020-01-23,318
2020-01-24,318
2020-01-25,318
2020-01-26,321
2020-01-27,321
2020-01-28,321
2020-01-29,308
2020-01-30,308
2020-01-31,308
2020-02-01,293
2020-02-02,293
2020-02-03,293
2020-02-04,278
2020-02-05,278
2020-02-06,278
2020-02-07,272
2020-02-08,272
2020-02-09,272
2020-02-10,278
2020-02-11,278
2020-02-12,278
2020-02-13,278
2020-02-14,284
2020-02-15,284
2020-02-16,284
2020-02-17,290
2020-02-18,290
2020-02-19,290
2020-02-20,285
2020-02-21,285
2020-02-22,285
2020-02-23,286
2020-02-24,286
2020-02-25,286
2020-02-26,284
2020-02-27,284
2020-02-28,284
2020-02-29,287
2020-03-01,287
2020-03-02,287
2020-03-03,287
2020-03-04,287
2020-03-05,287
2020-03-06,287
2020-03-07,290
2020-03-08,290
2020-03-09,290
2020-03-10,300
2020-03-11,300
2020-03-12,300
2020-03-13,300
2020-03-14,297
2020-03-15,297
2020-03-16,297
2020-03-17,297
2020-03-18,297
2020-03-19,297
2020-03-20,301
2020-03-21,301
2020-03-22,299
2020-03-23,299
2020-03-24,306
2020-03-25,306
2020-03-26,314
2020-03-27,314
2020-03-28,314
2020-03-29,317
2020-03-30,317
2020-03-31,315
2020-04-01,315
2020-04-02,316
2020-04-03,316
2020-04-04,323
2020-04-05,323
2020-04-06,334
2020-04-07,334
2020-04-08,340
2020-04-09,340
2020-04-10,340
2020-04-11,328
2020-04-12,328
2020-04-13,316
2020-04-14,316
2020-04-15,303
2020-04-16,303
2020-04-17,303
2020-04-18,310
2020-04-19,310
2020-04-20,316
2020-04-21,316
2020-04-22,320
2020-04-23,320
2020-04-24,320
2020-04-25,336
2020-04-26,336
2020-04-27,344
2020-04-28,344
2020-04-29,355
2020-04-30,355
2020-05-01,355
2020-05-02,369
2020-05-03,369
2020-05-04,387
2020-05-05,387
2020-05-06,393
2020-05-07,393
2020-05-08,393
2020-05-09,393
2020-05-10,393
2020-05-11,393
2020-05-12,400
2020-05-13,400
