date_obj,Frog-leather%20body price
2019-06-09,1562
2019-06-10,1562
2019-06-11,1641
2019-06-12,1575
2019-06-13,1610
2019-06-14,1601
2019-06-15,1601
2019-06-16,1621
2019-06-17,1703
2019-06-18,1703
2019-06-19,1786
2019-06-20,1788
2019-06-21,1826
2019-06-22,1826
2019-06-23,1853
2019-06-24,1853
2019-06-25,1770
2019-06-26,1770
2019-06-27,1762
2019-06-28,1762
2019-06-29,1706
2019-06-30,1736
2019-07-01,1736
2019-07-02,1678
2019-07-03,1598
2019-07-04,1598
2019-07-05,1532
2019-07-06,1461
2019-07-07,1481
2019-07-08,1481
2019-07-09,1443
2019-07-10,1443
2019-07-11,1370
2019-07-12,1316
2019-07-13,1316
2019-07-14,1356
2019-07-15,1356
2019-07-16,1402
2019-07-17,1471
2019-07-18,1471
2019-07-19,1533
2019-07-20,1533
2019-07-21,1610
2019-07-22,1663
2019-07-23,1652
2019-07-24,1652
2019-07-25,1723
2019-07-26,1723
2019-07-27,1663
2019-07-28,1663
2019-07-29,1726
2019-07-30,1726
2019-07-31,1749
2019-08-01,1749
2019-08-02,1778
2019-08-03,1840
2019-08-04,1840
2019-08-05,1875
2019-08-06,1875
2019-08-07,1936
2019-08-08,1936
2019-08-09,2030
2019-08-10,2116
2019-08-11,2116
2019-08-12,2116
2019-08-13,2116
2019-08-14,2109
2019-08-15,2091
2019-08-16,2083
2019-08-17,2083
2019-08-18,2053
2019-08-19,2033
2019-08-20,2033
2019-08-21,1946
2019-08-22,1906
2019-08-23,1906
2019-08-24,1950
2019-08-24,1950
2019-08-25,1950
2019-08-25,1950
2019-08-26,1980
2019-08-26,1980
2019-08-27,1980
2019-08-27,1980
2019-08-28,1921
2019-08-29,1887
2019-08-30,1852
2019-08-31,1852
2019-09-01,1824
2019-09-02,1824
2019-09-03,1883
2019-09-04,1883
2019-09-05,1958
2019-09-06,1958
2019-09-07,1990
2019-09-08,2080
2019-09-09,2080
2019-09-10,1993
2019-09-11,2023
2019-09-12,2023
2019-09-13,2102
2019-09-14,2102
2019-09-15,2193
2019-09-16,2273
2019-09-17,2273
2019-09-18,2249
2019-09-19,2249
2019-09-20,2200
2019-09-21,2200
2019-09-22,2232
2019-09-23,2173
2019-09-24,2173
2019-09-25,2215
2019-09-26,2171
2019-09-27,2171
2019-09-28,2084
2019-09-29,2084
2019-09-30,2118
2019-10-01,2012
2019-10-02,2012
2019-10-03,2071
2019-10-04,2071
2019-10-05,2065
2019-10-06,2020
2019-10-07,2020
2019-10-08,2057
2019-10-09,2057
2019-10-10,2127
2019-10-11,2127
2019-10-12,2171
2019-10-13,2213
2019-10-14,2206
2019-10-15,2206
2019-10-16,2301
2019-10-17,2301
2019-10-18,2341
2019-10-19,2448
2019-10-20,2535
2019-10-21,2535
2019-10-22,2609
2019-10-23,2631
2019-10-24,2631
2019-10-25,2613
2019-10-26,2496
2019-10-27,2497
2019-10-28,2448
2019-10-29,2448
2019-10-30,2376
2019-10-31,2258
2019-11-01,2149
2019-11-02,2045
2019-11-03,1995
2019-11-04,1908
2019-11-05,1908
2019-11-06,1859
2019-11-07,1926
2019-11-08,2011
2019-11-09,2080
2019-11-10,1994
2019-11-11,1925
2019-11-12,1925
2019-11-13,1862
2019-11-14,1862
2019-11-15,1947
2019-11-16,2044
2019-11-17,2044
2019-11-18,2096
2019-11-19,2096
2019-11-20,2078
2019-11-21,2078
2019-11-22,2039
2019-11-23,2039
2019-11-24,2045
2019-11-25,2045
2019-11-26,2052
2019-11-27,2052
2019-11-28,2082
2019-11-29,2082
2019-11-30,2119
2019-12-01,2201
2019-12-02,2182
2019-12-03,2176
2019-12-04,2176
2019-12-05,2285
2019-12-06,2333
2019-12-07,2233
2019-12-08,2233
2019-12-09,2241
2019-12-10,2236
2019-12-11,2156
2019-12-12,2156
2019-12-13,2048
2019-12-14,1967
2019-12-15,1967
2019-12-16,1907
2019-12-17,1871
2019-12-18,1871
2019-12-19,1878
2019-12-20,1878
2019-12-21,1926
2019-12-22,1915
2019-12-23,1915
2019-12-24,1899
2019-12-25,1807
2019-12-26,1807
2019-12-27,1796
2019-12-28,1861
2019-12-29,1861
2019-12-30,1928
2019-12-31,1928
2020-01-01,1896
2020-01-02,1991
2020-01-03,2046
2020-01-04,2046
2020-01-05,2085
2020-01-06,2085
2020-01-07,2170
2020-01-08,2170
2020-01-09,2176
2020-01-10,2253
2020-01-11,2210
2020-01-12,2208
2020-01-13,2208
2020-01-14,2209
2020-01-15,2213
2020-01-16,2257
2020-01-17,2305
2020-01-18,2305
2020-01-19,2382
2020-01-20,2442
2020-01-21,2442
2020-01-22,2420
2020-01-23,2396
2020-01-24,2293
2020-01-25,2340
2020-01-26,2381
2020-01-27,2402
2020-01-28,2402
2020-01-29,2294
2020-01-30,2340
2020-01-31,2335
2020-02-01,2241
2020-02-02,2163
2020-02-03,2090
2020-02-04,1985
2020-02-05,1885
2020-02-06,1790
2020-02-07,1716
2020-02-08,1641
2020-02-09,1666
2020-02-10,1583
2020-02-11,1524
2020-02-12,1467
2020-02-13,1467
2020-02-14,1425
2020-02-15,1360
2020-02-16,1343
2020-02-17,1298
2020-02-18,1233
2020-02-19,1180
2020-02-20,1147
2020-02-21,1147
2020-02-22,1189
2020-02-23,1211
2020-02-24,1155
2020-02-25,1116
2020-02-26,1125
2020-02-27,1146
2020-02-28,1153
2020-02-29,1153
2020-03-01,1182
2020-03-02,1206
2020-03-03,1216
2020-03-04,1216
2020-03-05,1249
2020-03-06,1311
2020-03-07,1311
2020-03-08,1305
2020-03-09,1258
2020-03-10,1195
2020-03-11,1195
2020-03-12,1141
2020-03-13,1093
2020-03-14,1051
2020-03-15,1046
2020-03-16,1004
2020-03-17,962
2020-03-18,913
2020-03-19,897
2020-03-20,873
2020-03-21,870
2020-03-22,881
2020-03-23,872
2020-03-24,873
2020-03-25,829
2020-03-26,817
2020-03-27,828
2020-03-28,831
2020-03-29,860
2020-03-30,881
2020-03-31,901
2020-04-01,926
2020-04-02,966
2020-04-03,966
2020-04-04,975
2020-04-05,1015
2020-04-06,1066
2020-04-07,1083
2020-04-08,1065
2020-04-09,1017
2020-04-10,1017
2020-04-11,1053
2020-04-12,1106
2020-04-13,1119
2020-04-14,1140
2020-04-15,1149
2020-04-16,1120
2020-04-17,1134
2020-04-18,1091
2020-04-19,1110
2020-04-20,1112
2020-04-21,1136
2020-04-22,1089
2020-04-23,1066
2020-04-24,1079
2020-04-25,1067
2020-04-26,1092
2020-04-27,1069
2020-04-28,1027
2020-04-29,975
2020-04-30,967
2020-05-01,961
2020-05-02,973
2020-05-03,1011
2020-05-04,992
2020-05-05,946
2020-05-06,926
2020-05-07,949
2020-05-08,997
2020-05-09,1047
2020-05-10,1092
2020-05-11,1115
2020-05-12,1130
2020-05-13,1176
