date_obj,Big%20pirate%20hat price
2019-03-23,136771
2019-03-24,136771
2019-03-25,143098
2019-03-26,143098
2019-03-27,149795
2019-03-28,149795
2019-03-29,156872
2019-03-30,156872
2019-03-31,156872
2019-04-01,158887
2019-04-02,158887
2019-04-03,154682
2019-04-04,154682
2019-04-05,149342
2019-04-06,149342
2019-04-07,142785
2019-04-08,142785
2019-04-09,136838
2019-04-10,136838
2019-04-11,132835
2019-04-12,129531
2019-04-13,129531
2019-04-14,124871
2019-04-15,124871
2019-04-16,123783
2019-04-17,123783
2019-04-18,128017
2019-04-19,128017
2019-04-20,126438
2019-04-21,126438
2019-04-22,123741
2019-04-23,123741
2019-04-24,119229
2019-04-25,119229
2019-04-26,117718
2019-04-27,117718
2019-04-28,114948
2019-04-29,114948
2019-04-30,112030
2019-05-01,112030
2019-05-02,112030
2019-05-03,112280
2019-05-04,112280
2019-05-05,108601
2019-05-06,108601
2019-05-07,108601
2019-05-08,105434
2019-05-09,105434
2019-05-10,105434
2019-05-11,103985
2019-05-12,103985
2019-05-13,102253
2019-05-14,102253
2019-05-15,102723
2019-05-16,102723
2019-05-17,102723
2019-05-18,104169
2019-05-19,104169
2019-05-20,104169
2019-05-21,103065
2019-05-22,103065
2019-05-23,101853
2019-05-24,101853
2019-05-25,102174
2019-05-26,102174
2019-05-27,100483
2019-05-28,100483
2019-05-29,99901
2019-05-30,99901
2019-05-31,99901
2019-06-01,101732
2019-06-02,101732
2019-06-03,101732
2019-06-04,103883
2019-06-05,103883
2019-06-06,103883
2019-06-07,102262
2019-06-08,102262
2019-06-09,99692
2019-06-10,99692
2019-06-11,99692
2019-06-12,99084
2019-06-13,99084
2019-06-14,101085
2019-06-15,101085
2019-06-16,98540
2019-06-17,98540
2019-06-18,98540
2019-06-19,96857
2019-06-20,96857
2019-06-21,94980
2019-06-22,94980
2019-06-23,95131
2019-06-24,95131
2019-06-25,95131
2019-06-26,95087
2019-06-27,95087
2019-06-28,94825
2019-06-29,94825
2019-06-30,95995
2019-07-01,95995
2019-07-02,95995
2019-07-03,93974
2019-07-04,93974
2019-07-05,93974
2019-07-06,93084
2019-07-07,93084
2019-07-08,93084
2019-07-09,95591
2019-07-10,95591
2019-07-11,96940
2019-07-12,96940
2019-07-13,97497
2019-07-14,97497
2019-07-15,96896
2019-07-16,96896
2019-07-17,99144
2019-07-18,99144
2019-07-19,99144
2019-07-20,99578
2019-07-21,99578
2019-07-22,100305
2019-07-23,100305
2019-07-24,100305
2019-07-25,97494
2019-07-26,97494
2019-07-27,97494
2019-07-28,95363
2019-07-29,95363
2019-07-30,95363
2019-07-31,92929
2019-08-01,92929
2019-08-02,92929
2019-08-03,95155
2019-08-04,95155
2019-08-05,95155
2019-08-06,96243
2019-08-07,96243
2019-08-08,96243
2019-08-09,98295
2019-08-10,98295
2019-08-11,98158
2019-08-12,98158
2019-08-13,98423
2019-08-14,98423
2019-08-15,98423
2019-08-16,98063
2019-08-17,98063
2019-08-18,98063
2019-08-19,94270
2019-08-20,94270
2019-08-21,94270
2019-08-22,91193
2019-08-23,91193
2019-08-24,88807
2019-08-24,88807
2019-08-25,88807
2019-08-25,88807
2019-08-26,88807
2019-08-27,87674
2019-08-27,87674
2019-08-28,87674
2019-08-29,87674
2019-08-30,86629
2019-08-31,86629
2019-09-01,86127
2019-09-02,86127
2019-09-03,86127
2019-09-04,89369
2019-09-05,89369
2019-09-06,89369
2019-09-07,91805
2019-09-08,91805
2019-09-09,91805
2019-09-10,92804
2019-09-11,92804
2019-09-12,92804
2019-09-13,93748
2019-09-14,93748
2019-09-15,93748
2019-09-16,94672
2019-09-17,94672
2019-09-18,95792
2019-09-19,95792
2019-09-20,95792
2019-09-21,97698
2019-09-22,97698
2019-09-23,98310
2019-09-24,98310
2019-09-25,98310
2019-09-26,99125
2019-09-27,99125
2019-09-28,99125
2019-09-29,99770
2019-09-30,99770
2019-10-01,99407
2019-10-02,99407
2019-10-03,99407
2019-10-04,99407
2019-10-05,96920
2019-10-06,96920
2019-10-07,96043
2019-10-08,96043
2019-10-09,96043
2019-10-10,96043
2019-10-11,93507
2019-10-12,93507
2019-10-13,93507
2019-10-14,92266
2019-10-15,92266
2019-10-16,92266
2019-10-17,90221
2019-10-18,90221
2019-10-19,91698
2019-10-20,91698
2019-10-21,91698
2019-10-22,91698
2019-10-23,93133
2019-10-24,93133
2019-10-25,93133
2019-10-26,93614
2019-10-27,93614
2019-10-28,93614
2019-10-29,93796
2019-10-30,93796
2019-10-31,93796
2019-11-01,93695
2019-11-02,93695
2019-11-03,93695
2019-11-04,91133
2019-11-05,91133
2019-11-06,91133
2019-11-07,90649
2019-11-08,90649
2019-11-09,90649
2019-11-10,88516
2019-11-11,88516
2019-11-12,88516
2019-11-13,86589
2019-11-14,86589
2019-11-15,86589
2019-11-16,84747
2019-11-17,84747
2019-11-18,84747
2019-11-19,85427
2019-11-20,85427
2019-11-21,85427
2019-11-22,85427
2019-11-23,89106
2019-11-24,89106
2019-11-25,89106
2019-11-26,93228
2019-11-27,93228
2019-11-28,93228
2019-11-29,93487
2019-11-30,93487
2019-12-01,93487
2019-12-02,92618
2019-12-03,92618
2019-12-04,92618
2019-12-05,90392
2019-12-06,90392
2019-12-07,90392
2019-12-08,91683
2019-12-09,91683
2019-12-10,90452
2019-12-11,90452
2019-12-12,90452
2019-12-13,90452
2019-12-14,86950
2019-12-15,86950
2019-12-16,84082
2019-12-17,84082
2019-12-18,84082
2019-12-19,84082
2019-12-20,81560
2019-12-21,81560
2019-12-22,78874
2019-12-23,78874
2019-12-24,78874
2019-12-25,76134
2019-12-26,76134
2019-12-27,76134
2019-12-28,73652
2019-12-29,73652
2019-12-30,73652
2019-12-31,72065
2020-01-01,72065
2020-01-02,71240
2020-01-03,71240
2020-01-04,71240
2020-01-05,69748
2020-01-06,69748
2020-01-07,69866
2020-01-08,69866
2020-01-09,69866
2020-01-10,70699
2020-01-11,70699
2020-01-12,69305
2020-01-13,69305
2020-01-14,69305
2020-01-15,67961
2020-01-16,67961
2020-01-17,66221
2020-01-18,66221
2020-01-19,64455
2020-01-20,64455
2020-01-21,64455
2020-01-22,62720
2020-01-23,62720
2020-01-24,63584
2020-01-25,63584
2020-01-26,65944
2020-01-27,65944
2020-01-28,67912
2020-01-29,67912
2020-01-30,70318
2020-01-31,70318
2020-02-01,72890
2020-02-02,72890
2020-02-03,72890
2020-02-04,73859
2020-02-05,73859
2020-02-06,72406
2020-02-07,72406
2020-02-08,72406
2020-02-09,69726
2020-02-10,69726
2020-02-11,69726
2020-02-12,66891
2020-02-13,66891
2020-02-14,66891
2020-02-15,63854
2020-02-16,63854
2020-02-17,62321
2020-02-18,62321
2020-02-19,59569
2020-02-20,59569
2020-02-21,59569
2020-02-22,56726
2020-02-23,56726
2020-02-24,55654
2020-02-25,55654
2020-02-26,55654
2020-02-27,53809
2020-02-28,53809
2020-02-29,52459
2020-03-01,52459
2020-03-02,50652
2020-03-03,50652
2020-03-04,48567
2020-03-05,48567
2020-03-06,46979
2020-03-07,46979
2020-03-08,46979
2020-03-09,46767
2020-03-10,46767
2020-03-11,45593
2020-03-12,45593
2020-03-13,43775
2020-03-14,43775
2020-03-15,42703
2020-03-16,42703
2020-03-17,42487
2020-03-18,42487
2020-03-19,43717
2020-03-20,43717
2020-03-21,43629
2020-03-22,44073
2020-03-23,44073
2020-03-24,44667
2020-03-25,44667
2020-03-26,44462
2020-03-27,44462
2020-03-28,42563
2020-03-29,41629
2020-03-30,41629
2020-03-31,40545
2020-04-01,41308
2020-04-02,41308
2020-04-03,41416
2020-04-04,43413
2020-04-05,43413
2020-04-06,43153
2020-04-07,43153
2020-04-08,42162
2020-04-09,42162
2020-04-10,40430
2020-04-11,39913
2020-04-12,39913
2020-04-13,39088
2020-04-14,38152
2020-04-15,37649
2020-04-16,37649
2020-04-17,36713
2020-04-18,35749
2020-04-19,35699
2020-04-20,35699
2020-04-21,34068
2020-04-22,34517
2020-04-23,34517
2020-04-24,35344
2020-04-25,35344
2020-04-26,34907
2020-04-27,34338
2020-04-28,35125
2020-04-29,35125
2020-04-30,36027
2020-05-01,36027
2020-05-02,36142
2020-05-03,36598
2020-05-04,36598
2020-05-05,37079
2020-05-06,36895
2020-05-07,36895
2020-05-08,36626
2020-05-09,35883
2020-05-10,35883
2020-05-11,34993
2020-05-12,34993
2020-05-13,34985
