date_obj,Plank price
2019-09-10,255
2019-09-11,264
2019-09-12,277
2019-09-13,287
2019-09-14,277
2019-09-15,270
2019-09-16,272
2019-09-17,281
2019-09-18,280
2019-09-19,278
2019-09-20,276
2019-09-21,272
2019-09-22,271
2019-09-23,271
2019-09-24,273
2019-09-25,271
2019-09-26,266
2019-09-27,267
2019-09-28,262
2019-09-29,265
2019-09-30,265
2019-10-01,270
2019-10-02,278
2019-10-03,279
2019-10-04,278
2019-10-05,278
2019-10-06,275
2019-10-07,272
2019-10-08,271
2019-10-09,269
2019-10-10,267
2019-10-11,277
2019-10-12,269
2019-10-13,264
2019-10-14,259
2019-10-15,248
2019-10-16,248
2019-10-17,255
2019-10-18,251
2019-10-19,246
2019-10-20,250
2019-10-21,259
2019-10-22,264
2019-10-23,267
2019-10-24,268
2019-10-25,270
2019-10-26,272
2019-10-27,266
2019-10-28,262
2019-10-29,263
2019-10-30,267
2019-10-31,272
2019-11-01,286
2019-11-02,284
2019-11-03,276
2019-11-04,283
2019-11-05,291
2019-11-06,302
2019-11-07,318
2019-11-08,333
2019-11-09,318
2019-11-10,302
2019-11-11,286
2019-11-12,271
2019-11-13,269
2019-11-14,279
2019-11-15,277
2019-11-16,268
2019-11-17,258
2019-11-18,247
2019-11-19,246
2019-11-20,243
2019-11-21,240
2019-11-22,238
2019-11-23,238
2019-11-24,244
2019-11-25,247
2019-11-26,256
2019-11-27,267
2019-11-28,268
2019-11-29,270
2019-11-30,271
2019-12-01,272
2019-12-02,265
2019-12-03,256
2019-12-04,248
2019-12-05,247
2019-12-06,252
2019-12-07,255
2019-12-08,265
2019-12-09,266
2019-12-10,271
2019-12-11,277
2019-12-12,287
2019-12-13,296
2019-12-14,311
2019-12-15,327
2019-12-16,344
2019-12-17,330
2019-12-18,313
2019-12-19,297
2019-12-20,282
2019-12-21,282
2019-12-22,284
2019-12-23,289
2019-12-24,294
2019-12-25,292
2019-12-26,291
2019-12-27,298
2019-12-28,302
2019-12-29,318
2019-12-30,334
2019-12-31,350
2020-01-01,367
2020-01-02,386
2020-01-03,392
2020-01-04,387
2020-01-05,395
2020-01-06,412
2020-01-07,420
2020-01-08,404
2020-01-09,385
2020-01-10,382
2020-01-11,392
2020-01-12,397
2020-01-13,403
2020-01-14,403
2020-01-15,404
2020-01-16,389
2020-01-17,369
2020-01-18,351
2020-01-19,343
2020-01-20,347
2020-01-21,359
2020-01-22,369
2020-01-23,381
2020-01-24,401
2020-01-25,422
2020-01-26,438
2020-01-27,418
2020-01-28,402
2020-01-29,382
2020-01-30,363
2020-01-31,359
2020-02-01,357
2020-02-02,365
2020-02-03,361
2020-02-04,355
2020-02-05,347
2020-02-06,347
2020-02-07,351
2020-02-08,342
2020-02-09,328
2020-02-10,313
2020-02-11,298
2020-02-12,310
2020-02-13,326
2020-02-14,331
2020-02-15,335
2020-02-16,339
2020-02-17,334
2020-02-18,346
2020-02-19,355
2020-02-20,358
2020-02-21,356
2020-02-22,351
2020-02-23,344
2020-02-24,332
2020-02-25,335
2020-02-26,333
2020-02-27,329
2020-02-28,324
2020-02-29,321
2020-03-01,320
2020-03-02,317
2020-03-03,313
2020-03-04,308
2020-03-05,304
2020-03-06,308
2020-03-07,314
2020-03-08,310
2020-03-09,304
2020-03-10,300
2020-03-11,301
2020-03-12,302
2020-03-13,302
2020-03-14,305
2020-03-15,308
2020-03-16,316
2020-03-17,314
2020-03-18,317
2020-03-19,319
2020-03-20,318
2020-03-21,318
2020-03-22,317
2020-03-23,316
2020-03-24,316
2020-03-25,317
2020-03-26,319
2020-03-27,322
2020-03-28,324
2020-03-29,327
2020-03-30,338
2020-03-31,352
2020-04-01,353
2020-04-02,350
2020-04-03,349
2020-04-04,346
2020-04-05,329
2020-04-06,312
2020-04-07,306
2020-04-08,305
2020-04-09,303
2020-04-10,304
2020-04-11,305
2020-04-12,295
2020-04-13,294
2020-04-14,287
2020-04-15,285
2020-04-16,295
2020-04-17,292
2020-04-18,288
2020-04-19,286
2020-04-20,283
2020-04-21,282
2020-04-22,273
2020-04-23,278
2020-04-24,280
2020-04-25,276
2020-04-26,276
2020-04-27,276
2020-04-28,281
2020-04-29,279
2020-04-30,281
2020-05-01,282
2020-05-02,278
2020-05-03,283
2020-05-04,288
2020-05-05,298
2020-05-06,310
2020-05-07,326
2020-05-08,343
2020-05-09,337
2020-05-10,345
2020-05-11,363
2020-05-12,374
2020-05-13,372
