date_obj,Gilded%20platelegs price
2018-11-13,6324816
2018-11-14,6609178
2018-11-15,6938801
2018-11-16,7285742
2018-11-17,7533937
2018-11-18,7301075
2018-11-19,7481250
2018-11-20,7170383
2018-11-21,6972015
2018-11-22,6623746
2018-11-23,6292558
2018-11-24,5977930
2018-11-25,5679033
2018-11-26,5433948
2018-11-27,5162263
2018-11-28,4904149
2018-11-29,4658941
2018-12-01,4309454
2018-12-02,4206384
2018-12-03,4206384
2018-12-04,4155438
2018-12-05,4116156
2018-12-07,4079885
2018-12-09,3980845
2018-12-10,3925377
2018-12-11,3889703
2018-12-13,3923777
2018-12-14,3933783
2018-12-15,4006205
2018-12-16,4003208
2018-12-17,4085314
2018-12-18,4122867
2018-12-19,4161616
2018-12-20,4158066
2018-12-21,4252821
2018-12-22,4317532
2018-12-23,4398959
2018-12-24,4534180
2018-12-25,4618622
2018-12-26,4711163
2018-12-27,4901548
2018-12-28,4901548
2018-12-29,4789464
2018-12-30,4754464
2018-12-31,4757986
2019-01-01,4757986
2019-01-02,4548195
2019-01-03,4339672
2019-01-04,4256802
2019-01-05,4135457
2019-01-06,4111522
2019-01-08,4049151
2019-01-10,3825561
2019-01-11,3721542
2019-01-12,3649306
2019-01-13,3648251
2019-01-14,3606003
2019-01-15,3530194
2019-01-16,3462923
2019-01-17,3449543
2019-01-18,3461283
2019-01-19,3536369
2019-01-20,3506181
2019-01-21,3496429
2019-01-22,3497527
2019-01-23,3598478
2019-01-24,3695627
2019-01-25,3744450
2019-01-26,3733538
2019-01-27,3741980
2019-01-28,3750925
2019-01-29,3773605
2019-01-30,3753974
2019-01-31,3757309
2019-02-01,3770716
2019-02-02,3751748
2019-02-03,3735318
2019-02-04,3735318
2019-02-05,3804308
2019-02-06,3790575
2019-02-07,3762075
2019-02-08,3751704
2019-02-09,3769648
2019-02-10,3887040
2019-02-11,3857470
2019-02-12,3814127
2019-02-13,3834124
2019-02-14,3834124
2019-02-15,3819456
2019-02-16,3826531
2019-02-17,3850038
2019-02-18,3919883
2019-02-19,3919883
2019-02-20,3897411
2019-02-21,3815476
2019-02-22,3803007
2019-02-23,3783083
2019-02-24,3756364
2019-02-25,3747590
2019-02-26,3712107
2019-02-27,3728718
2019-02-28,3706045
2019-03-01,3728736
2019-03-02,3720104
2019-03-03,3686293
2019-03-04,3662224
2019-03-05,3631414
2019-03-06,3616710
2019-03-07,3621306
2019-03-08,3621306
2019-03-09,3594298
2019-03-10,3557747
2019-03-11,3522534
2019-03-12,3484951
2019-03-13,3536233
2019-03-14,3590865
2019-03-15,3476259
2019-03-16,3483629
2019-03-17,3551636
2019-03-18,3551636
2019-03-19,3535120
2019-03-20,3534449
2019-03-21,3524861
2019-03-22,3524861
2019-03-23,3629363
2019-03-24,3640571
2019-03-25,3640571
2019-03-26,3662381
2019-03-27,3662381
2019-03-28,3727307
2019-03-29,3833052
2019-03-30,3833052
2019-03-31,3860488
2019-04-01,3855472
2019-04-02,3919013
2019-04-03,3941810
2019-04-04,4021987
2019-04-05,4146502
2019-04-06,4215486
2019-04-07,4203870
2019-04-08,4303099
2019-04-09,4295274
2019-04-10,4295566
2019-04-11,4322114
2019-04-12,4328504
2019-04-13,4287048
2019-04-14,4271864
2019-04-15,4266042
2019-04-16,4188003
2019-04-17,4202722
2019-04-18,4207469
2019-04-19,4159205
2019-04-20,4163492
2019-04-21,4196911
2019-04-22,4222778
2019-04-23,4246367
2019-04-24,4284218
2019-04-25,4251304
2019-04-26,4272910
2019-04-27,4252601
2019-04-28,4236519
2019-04-29,4236586
2019-04-30,4237969
2019-05-01,4237969
2019-05-02,4340402
2019-05-03,4413397
2019-05-04,4427005
2019-05-05,4510679
2019-05-06,4480382
2019-05-07,4477399
2019-05-08,4493231
2019-05-09,4572906
2019-05-10,4632150
2019-05-11,4692593
2019-05-12,4641455
2019-05-13,4639471
2019-05-14,4654123
2019-05-15,4654123
2019-05-16,4581527
2019-05-17,4581527
2019-05-18,4620455
2019-05-19,4620455
2019-05-20,4626916
2019-05-21,4626916
2019-05-22,4606085
2019-05-23,4596225
2019-05-24,4501202
2019-05-25,4473757
2019-05-26,4457129
2019-05-27,4487377
2019-05-28,4464654
2019-05-29,4388323
2019-05-30,4346985
2019-05-31,4346985
2019-06-01,4311772
2019-06-02,4256726
2019-06-03,4242176
2019-06-04,4257942
2019-06-05,4237065
2019-06-06,4145916
2019-06-07,4097664
2019-06-08,4068795
2019-06-09,4004449
2019-06-10,4004449
2019-06-11,4019225
2019-06-12,4019225
2019-06-13,3957737
2019-06-14,3929214
2019-06-15,3922149
2019-06-16,3913524
2019-06-17,3899156
2019-06-18,3899156
2019-06-19,3880452
2019-06-20,3899033
2019-06-21,3982486
2019-06-22,4027002
2019-06-23,4067782
2019-06-24,4110784
2019-06-25,3997677
2019-06-26,4049606
2019-06-27,4060409
2019-06-28,4060409
2019-06-29,4096895
2019-06-30,4023421
2019-07-01,3968407
2019-07-02,3950110
2019-07-03,3908764
2019-07-04,3908925
2019-07-05,3912758
2019-07-06,3912758
2019-07-07,3942909
2019-07-08,4023194
2019-07-09,4112371
2019-07-10,4078909
2019-07-11,4006204
2019-07-12,4034122
2019-07-13,4034122
2019-07-14,4080655
2019-07-15,4080655
2019-07-16,4146331
2019-07-17,4310039
2019-07-18,4310039
2019-07-19,4300737
2019-07-20,4310245
2019-07-21,4385352
2019-07-22,4412946
2019-07-23,4503340
2019-07-24,4503340
2019-07-25,4486271
2019-07-26,4486271
2019-07-27,4477112
2019-07-28,4530855
2019-07-29,4618554
2019-07-30,4620069
2019-07-31,4618615
2019-08-01,4618615
2019-08-02,4564811
2019-08-03,4467181
2019-08-04,4467181
2019-08-05,4307126
2019-08-06,4243358
2019-08-07,4220358
2019-08-08,4220358
2019-08-09,4243909
2019-08-10,4257838
2019-08-11,4257838
2019-08-12,4305417
2019-08-13,4308352
2019-08-14,4334854
2019-08-15,4386817
2019-08-16,4377012
2019-08-17,4377012
2019-08-18,4318550
2019-08-19,4253605
2019-08-20,4225327
2019-08-21,4191581
2019-08-22,4193397
2019-08-23,4232191
2019-08-24,4197556
2019-08-24,4197556
2019-08-25,4197556
2019-08-25,4197556
2019-08-26,4186160
2019-08-26,4186160
2019-08-27,4186160
2019-08-27,4186160
2019-08-28,4145351
2019-08-29,4145351
2019-08-30,4205877
2019-08-31,4205877
2019-09-01,4149511
2019-09-02,4149511
2019-09-03,4152439
2019-09-04,4135789
2019-09-05,4135789
2019-09-06,4122785
2019-09-07,4102000
2019-09-08,4122605
2019-09-09,4122605
2019-09-10,4122825
2019-09-11,4118646
2019-09-12,4118646
2019-09-13,4183889
2019-09-14,4309538
2019-09-15,4315943
2019-09-16,4302076
2019-09-17,4301004
2019-09-18,4245647
2019-09-19,4245647
2019-09-20,4224770
2019-09-21,4226905
2019-09-22,4176079
2019-09-23,4167533
2019-09-24,4167533
2019-09-25,4196770
2019-09-26,4184503
2019-09-27,4184503
2019-09-28,4216754
2019-09-29,4216754
2019-09-30,4207508
2019-10-01,4232836
2019-10-02,4232836
2019-10-03,4240725
2019-10-04,4211494
2019-10-05,4210509
2019-10-06,4205967
2019-10-07,4205967
2019-10-08,4206157
2019-10-09,4206157
2019-10-10,4184740
2019-10-11,4184740
2019-10-12,4174871
2019-10-13,4152493
2019-10-14,4166198
2019-10-15,4166198
2019-10-16,4154466
2019-10-17,4154466
2019-10-18,4159922
2019-10-19,4181343
2019-10-20,4181343
2019-10-21,4188950
2019-10-22,4188950
2019-10-23,4181415
2019-10-24,4181415
2019-10-25,4150021
2019-10-26,4162880
2019-10-27,4162880
2019-10-28,4134642
2019-10-29,4134642
2019-10-30,4143888
2019-10-31,4152314
2019-11-01,4152314
2019-11-02,4152349
2019-11-03,4139598
2019-11-04,4184618
2019-11-05,4184618
2019-11-06,4136207
2019-11-07,4136207
2019-11-08,4113439
2019-11-09,4139721
2019-11-10,4156035
2019-11-11,4192979
2019-11-12,4192979
2019-11-13,4206013
2019-11-14,4206013
2019-11-15,4203507
2019-11-16,4207657
2019-11-17,4207657
2019-11-18,4184399
2019-11-19,4184399
2019-11-20,4161074
2019-11-21,4161074
2019-11-22,4155787
2019-11-23,4155787
2019-11-24,4139305
2019-11-25,4124398
2019-11-26,4103125
2019-11-27,4103125
2019-11-28,4060082
2019-11-29,4060082
2019-11-30,4125270
2019-12-01,4161046
2019-12-02,4138686
2019-12-03,4174743
2019-12-04,4167132
2019-12-05,4167132
2019-12-06,4167980
2019-12-07,4205331
2019-12-08,4205331
2019-12-09,4235638
2019-12-10,4172483
2019-12-11,4155023
2019-12-12,4155023
2019-12-13,4116989
2019-12-14,4047992
2019-12-15,4059595
2019-12-16,4095865
2019-12-17,4124952
2019-12-18,4124952
2019-12-19,4118840
2019-12-20,4135752
2019-12-21,4114814
2019-12-22,4091775
2019-12-23,4093363
2019-12-24,4072257
2019-12-25,4073010
2019-12-26,4073010
2019-12-27,4084447
2019-12-28,4121172
2019-12-29,4121172
2019-12-30,4114615
2019-12-31,4108422
2020-01-01,4108422
2020-01-02,4081459
2020-01-03,4081459
2020-01-04,4076759
2020-01-05,4063697
2020-01-06,4072916
2020-01-07,4069467
2020-01-08,4069467
2020-01-09,4067463
2020-01-10,4104848
2020-01-11,4103022
2020-01-12,4086411
2020-01-13,4086411
2020-01-14,4081818
2020-01-15,4129752
2020-01-16,4141625
2020-01-17,4133587
2020-01-18,4133587
2020-01-19,4129643
2020-01-20,4139519
2020-01-21,4139519
2020-01-22,4098294
2020-01-23,4073451
2020-01-24,4077677
2020-01-25,4063295
2020-01-26,4049767
2020-01-27,4049767
2020-01-28,4024561
2020-01-29,4038068
2020-01-30,4043350
2020-01-31,4045877
2020-02-01,4036583
2020-02-02,4035889
2020-02-03,4031741
2020-02-04,3997695
2020-02-05,3997053
2020-02-06,3864955
2020-02-07,3844172
2020-02-08,3792063
2020-02-09,3725055
2020-02-10,3723813
2020-02-11,3723813
2020-02-12,3763472
2020-02-13,3763472
2020-02-14,3745909
2020-02-15,3745909
2020-02-16,3682758
2020-02-17,3638927
2020-02-18,3582518
2020-02-19,3548079
2020-02-20,3531940
2020-02-21,3531940
2020-02-22,3456662
2020-02-23,3354486
2020-02-24,3367606
2020-02-25,3367606
2020-02-26,3353974
2020-02-27,3445883
2020-02-28,3409684
2020-02-29,3409684
2020-03-01,3346188
2020-03-02,3307913
2020-03-03,3328847
2020-03-04,3328847
2020-03-05,3305097
2020-03-06,3227073
2020-03-07,3227073
2020-03-08,3279167
2020-03-09,3251675
2020-03-10,3168466
2020-03-11,3168466
2020-03-12,3163689
2020-03-13,3168147
2020-03-14,3173370
2020-03-15,3144140
2020-03-16,3171326
2020-03-17,3140890
2020-03-18,3156330
2020-03-19,3179633
2020-03-20,3190294
2020-03-21,3227483
2020-03-22,3247172
2020-03-23,3235610
2020-03-24,3225230
2020-03-25,3186774
2020-03-26,3166787
2020-03-27,3181961
2020-03-28,3167450
2020-03-29,3181731
2020-03-30,3172799
2020-03-31,3156546
2020-04-01,3160190
2020-04-02,3127547
2020-04-03,3127547
2020-04-04,3091722
2020-04-05,3064659
2020-04-06,3055695
2020-04-07,3040232
2020-04-08,2998437
2020-04-09,2965949
2020-04-10,2970577
2020-04-11,2950999
2020-04-12,2941843
2020-04-13,2976808
2020-04-14,2965173
2020-04-15,2938721
2020-04-16,2938721
2020-04-17,2919585
2020-04-18,2951168
2020-04-19,2995649
2020-04-20,3054544
2020-04-21,3037570
2020-04-22,3007625
2020-04-23,2982556
2020-04-24,2963357
2020-04-25,2964903
2020-04-26,3036796
2020-04-27,3009343
2020-04-28,2962578
2020-04-29,2957053
2020-04-30,2988420
2020-05-01,2988420
2020-05-02,3007326
2020-05-03,3029112
2020-05-04,3026602
2020-05-05,3021718
2020-05-06,3041430
2020-05-07,3065408
2020-05-08,3065408
2020-05-09,3058124
2020-05-10,3075921
2020-05-11,3075921
2020-05-12,3058359
2020-05-13,3059766
