date_obj,Nardah%20teleport price
2019-04-08,5010
2019-04-09,5142
2019-04-10,5174
2019-04-11,5044
2019-04-12,4850
2019-04-13,4629
2019-04-14,4399
2019-04-15,4179
2019-04-16,3970
2019-04-17,3842
2019-04-18,3719
2019-04-19,3700
2019-04-20,3672
2019-04-21,3597
2019-04-22,3585
2019-04-23,3629
2019-04-24,3723
2019-04-25,3701
2019-04-26,3569
2019-04-27,3508
2019-04-28,3457
2019-04-29,3444
2019-04-30,3539
2019-05-01,3395
2019-05-02,3321
2019-05-03,3329
2019-05-04,3473
2019-05-05,3515
2019-05-06,3396
2019-05-07,3346
2019-05-08,3317
2019-05-09,3398
2019-05-10,3487
2019-05-11,3522
2019-05-12,3656
2019-05-13,3831
2019-05-14,4023
2019-05-15,4140
2019-05-16,4281
2019-05-17,4355
2019-05-18,4188
2019-05-19,4044
2019-05-20,4122
2019-05-21,4120
2019-05-22,4230
2019-05-23,4442
2019-05-24,4613
2019-05-25,4706
2019-05-26,4554
2019-05-27,4510
2019-05-28,4510
2019-05-29,4412
2019-05-30,4224
2019-05-31,4075
2019-06-01,4134
2019-06-02,4107
2019-06-03,4148
2019-06-04,4195
2019-06-05,4360
2019-06-06,4578
2019-06-07,4792
2019-06-08,4675
2019-06-09,4542
2019-06-10,4391
2019-06-11,4376
2019-06-12,4521
2019-06-13,4557
2019-06-14,4506
2019-06-15,4414
2019-06-16,4264
2019-06-17,4177
2019-06-18,4121
2019-06-19,4278
2019-06-20,4482
2019-06-21,4418
2019-06-22,4356
2019-06-23,4313
2019-06-24,4486
2019-06-25,4684
2019-06-26,4593
2019-06-27,4412
2019-06-28,4338
2019-06-29,4270
2019-06-30,4394
2019-07-01,4609
2019-07-02,4789
2019-07-03,4579
2019-07-04,4426
2019-07-05,4450
2019-07-06,4479
2019-07-07,4410
2019-07-08,4508
2019-07-09,4580
2019-07-10,4496
2019-07-11,4429
2019-07-12,4390
2019-07-13,4362
2019-07-14,4223
2019-07-15,4204
2019-07-16,4305
2019-07-17,4521
2019-07-18,4748
2019-07-19,4986
2019-07-20,5236
2019-07-21,5498
2019-07-22,5773
2019-07-23,5876
2019-07-24,5665
2019-07-25,5581
2019-07-26,5618
2019-07-27,5631
2019-07-28,5616
2019-07-29,5499
2019-07-30,5360
2019-07-31,5130
2019-08-01,5070
2019-08-02,5025
2019-08-03,4907
2019-08-04,4852
2019-08-05,4761
2019-08-06,4904
2019-08-07,4700
2019-08-08,4537
2019-08-09,4431
2019-08-10,4323
2019-08-11,4242
2019-08-12,4228
2019-08-13,4212
2019-08-14,4153
2019-08-15,4143
2019-08-16,4181
2019-08-17,4388
2019-08-18,4410
2019-08-19,4542
2019-08-20,4740
2019-08-21,4799
2019-08-22,5007
2019-08-23,4953
2019-08-24,4810
2019-08-24,4810
2019-08-25,4608
2019-08-25,4608
2019-08-26,4507
2019-08-26,4507
2019-08-27,4446
2019-08-27,4446
2019-08-28,4377
2019-08-29,4355
2019-08-30,4327
2019-08-31,4378
2019-09-01,4387
2019-09-02,4466
2019-09-03,4497
2019-09-04,4639
2019-09-05,4742
2019-09-06,4788
2019-09-07,4842
2019-09-08,4884
2019-09-09,4818
2019-09-10,4789
2019-09-11,4726
2019-09-12,4613
2019-09-13,4637
2019-09-14,4696
2019-09-15,4739
2019-09-16,4761
2019-09-17,4777
2019-09-18,4997
2019-09-19,5080
2019-09-20,4937
2019-09-21,4886
2019-09-22,4862
2019-09-23,4961
2019-09-24,5045
2019-09-25,5149
2019-09-26,5297
2019-09-27,5272
2019-09-28,5225
2019-09-29,5234
2019-09-30,5449
2019-10-01,5606
2019-10-02,5647
2019-10-03,5890
2019-10-04,6185
2019-10-05,5931
2019-10-06,5634
2019-10-07,5352
2019-10-08,5084
2019-10-09,4829
2019-10-10,4720
2019-10-11,4663
2019-10-12,4563
2019-10-13,4550
2019-10-14,4418
2019-10-15,4292
2019-10-16,4270
2019-10-17,4265
2019-10-18,4251
2019-10-19,4261
2019-10-20,4248
2019-10-21,4186
2019-10-22,4232
2019-10-23,4221
2019-10-24,4205
2019-10-25,4204
2019-10-26,4222
2019-10-27,4224
2019-10-28,4215
2019-10-29,4207
2019-10-30,4270
2019-10-31,4321
2019-11-01,4227
2019-11-02,4236
2019-11-03,4276
2019-11-04,4377
2019-11-05,4469
2019-11-06,4586
2019-11-07,4537
2019-11-08,4539
2019-11-09,4692
2019-11-10,4911
2019-11-11,4949
2019-11-12,4785
2019-11-13,4760
2019-11-14,4886
2019-11-15,5131
2019-11-16,5184
2019-11-17,5150
2019-11-18,5102
2019-11-19,5094
2019-11-20,4969
2019-11-21,4812
2019-11-22,4868
2019-11-23,4910
2019-11-24,4823
2019-11-25,4824
2019-11-26,4902
2019-11-27,4927
2019-11-28,4964
2019-11-29,4979
2019-11-30,4893
2019-12-01,4852
2019-12-02,4766
2019-12-03,4580
2019-12-04,4488
2019-12-05,4307
2019-12-06,4301
2019-12-07,4298
2019-12-08,4471
2019-12-09,4692
2019-12-10,4864
2019-12-11,4947
2019-12-12,5082
2019-12-13,4894
2019-12-14,4961
2019-12-15,4998
2019-12-16,4937
2019-12-17,4920
2019-12-18,4886
2019-12-19,4827
2019-12-20,4867
2019-12-21,4793
2019-12-22,4659
2019-12-23,4594
2019-12-24,4635
2019-12-25,4742
2019-12-26,4831
2019-12-27,4834
2019-12-28,4814
2019-12-29,4787
2019-12-30,5027
2019-12-31,5179
2020-01-01,5023
2020-01-02,4956
2020-01-03,4989
2020-01-04,4986
2020-01-05,4938
2020-01-06,4867
2020-01-07,4856
2020-01-08,4824
2020-01-09,4850
2020-01-10,4827
2020-01-11,4874
2020-01-12,5002
2020-01-13,5007
2020-01-14,5012
2020-01-15,4875
2020-01-16,4796
2020-01-17,4804
2020-01-18,4889
2020-01-19,5005
2020-01-20,5003
2020-01-21,5075
2020-01-22,5134
2020-01-23,5034
2020-01-24,5009
2020-01-25,4872
2020-01-26,4721
2020-01-27,4542
2020-01-28,4489
2020-01-29,4432
2020-01-30,4444
2020-01-31,4434
2020-02-01,4591
2020-02-02,4577
2020-02-03,4464
2020-02-04,4411
2020-02-05,4632
2020-02-06,4704
2020-02-07,4494
2020-02-08,4300
2020-02-09,4260
2020-02-10,4469
2020-02-11,4580
2020-02-12,4466
2020-02-13,4553
2020-02-14,4731
2020-02-15,4950
2020-02-16,5195
2020-02-17,5221
2020-02-18,4961
2020-02-19,4857
2020-02-20,4848
2020-02-21,4829
2020-02-22,4791
2020-02-23,4849
2020-02-24,4911
2020-02-25,4926
2020-02-26,4915
2020-02-27,4845
2020-02-28,4804
2020-02-29,4834
2020-03-01,4898
2020-03-02,5106
2020-03-03,5259
2020-03-04,5284
2020-03-05,5312
2020-03-06,5313
2020-03-07,5283
2020-03-08,5428
2020-03-09,5555
2020-03-10,5559
2020-03-11,5283
2020-03-12,5032
2020-03-13,5065
2020-03-14,5147
2020-03-15,5103
2020-03-16,5153
2020-03-17,5268
2020-03-18,5298
2020-03-19,5469
2020-03-20,5701
2020-03-21,5944
2020-03-22,6152
2020-03-23,6305
2020-03-24,6380
2020-03-25,6608
2020-03-26,6763
2020-03-27,6799
2020-03-28,6821
2020-03-29,6736
2020-03-30,6544
2020-03-31,6428
2020-04-01,6527
2020-04-02,6577
2020-04-03,6693
2020-04-04,6626
2020-04-05,6708
2020-04-06,6730
2020-04-07,6743
2020-04-08,6691
2020-04-09,6673
2020-04-10,6454
2020-04-11,6334
2020-04-12,6382
2020-04-13,6547
2020-04-14,6623
2020-04-15,6785
2020-04-16,6770
2020-04-17,6765
2020-04-18,6775
2020-04-19,6792
2020-04-20,6809
2020-04-21,7145
2020-04-22,7503
2020-04-23,7879
2020-04-24,8273
2020-04-25,8683
2020-04-26,9093
2020-04-27,9548
2020-04-28,10026
2020-04-29,10527
2020-04-30,11054
2020-05-01,11607
2020-05-02,12187
2020-05-03,12797
2020-05-04,13437
2020-05-05,14109
2020-05-06,14815
2020-05-07,14463
2020-05-08,13779
2020-05-09,13100
2020-05-10,12535
2020-05-11,12594
2020-05-12,12034
2020-05-13,11471
