date_obj,Toy%20soldier price
2019-04-09,2003
2019-04-10,2003
2019-04-11,2003
2019-04-12,2003
2019-04-13,1980
2019-04-14,1980
2019-04-15,1980
2019-04-16,1980
2019-04-17,1980
2019-04-18,1980
2019-04-19,1980
2019-04-20,1980
2019-04-21,1980
2019-04-22,1959
2019-04-23,1959
2019-04-24,1959
2019-04-25,1959
2019-04-26,1959
2019-04-27,1923
2019-04-28,1923
2019-04-29,1923
2019-04-30,1923
2019-05-01,1923
2019-05-02,1923
2019-05-03,1923
2019-05-04,1835
2019-05-05,1835
2019-05-06,1835
2019-05-07,1835
2019-05-08,1835
2019-05-09,1835
2019-05-10,1835
2019-05-11,1835
2019-05-12,1825
2019-05-13,1825
2019-05-14,1825
2019-05-15,1825
2019-05-16,1825
2019-05-17,1825
2019-05-18,1825
2019-05-19,1843
2019-05-20,1843
2019-05-21,1843
2019-05-22,1843
2019-05-23,1843
2019-05-24,1843
2019-05-25,1858
2019-05-26,1858
2019-05-27,1858
2019-05-28,1858
2019-05-29,1858
2019-05-30,1842
2019-05-31,1842
2019-06-01,1842
2019-06-02,1842
2019-06-03,1842
2019-06-04,1842
2019-06-05,1842
2019-06-06,1842
2019-06-07,1827
2019-06-08,1827
2019-06-09,1827
2019-06-10,1827
2019-06-11,1827
2019-06-12,1827
2019-06-13,1875
2019-06-14,1875
2019-06-15,1875
2019-06-16,1875
2019-06-17,1875
2019-06-18,1875
2019-06-19,1852
2019-06-20,1852
2019-06-21,1852
2019-06-22,1852
2019-06-23,1852
2019-06-24,1839
2019-06-25,1839
2019-06-26,1839
2019-06-27,1839
2019-06-28,1839
2019-06-29,1839
2019-06-30,1839
2019-07-01,1839
2019-07-02,1836
2019-07-03,1836
2019-07-04,1836
2019-07-05,1836
2019-07-06,1836
2019-07-07,1836
2019-07-08,1836
2019-07-09,1763
2019-07-10,1763
2019-07-11,1763
2019-07-12,1763
2019-07-13,1763
2019-07-14,1763
2019-07-15,1763
2019-07-16,1710
2019-07-17,1710
2019-07-18,1710
2019-07-19,1710
2019-07-20,1710
2019-07-21,1710
2019-07-22,1666
2019-07-23,1666
2019-07-24,1666
2019-07-25,1666
2019-07-26,1666
2019-07-27,1666
2019-07-28,1666
2019-07-29,1666
2019-07-30,1666
2019-07-31,1666
2019-08-01,1666
2019-08-02,1618
2019-08-03,1618
2019-08-04,1618
2019-08-05,1618
2019-08-06,1618
2019-08-07,1618
2019-08-08,1618
2019-08-09,1618
2019-08-10,1618
2019-08-11,1618
2019-08-12,1577
2019-08-13,1577
2019-08-14,1577
2019-08-15,1577
2019-08-16,1577
2019-08-17,1577
2019-08-18,1577
2019-08-19,1527
2019-08-20,1527
2019-08-21,1527
2019-08-22,1527
2019-08-23,1527
2019-08-24,1527
2019-08-24,1527
2019-08-25,1528
2019-08-25,1528
2019-08-26,1528
2019-08-26,1528
2019-08-27,1528
2019-08-27,1528
2019-08-28,1528
2019-08-29,1528
2019-08-30,1528
2019-08-31,1528
2019-09-01,1528
2019-09-02,1587
2019-09-03,1587
2019-09-04,1587
2019-09-05,1587
2019-09-06,1587
2019-09-07,1587
2019-09-08,1587
2019-09-09,1581
2019-09-10,1581
2019-09-11,1581
2019-09-12,1581
2019-09-13,1581
2019-09-14,1581
2019-09-15,1581
2019-09-16,1581
2019-09-17,1629
2019-09-18,1629
2019-09-19,1629
2019-09-20,1629
2019-09-21,1629
2019-09-22,1629
2019-09-23,1629
2019-09-24,1629
2019-09-25,1629
2019-09-26,1629
2019-09-27,1629
2019-09-28,1672
2019-09-29,1672
2019-09-30,1672
2019-10-01,1672
2019-10-02,1672
2019-10-03,1672
2019-10-04,1672
2019-10-05,1672
2019-10-06,1672
2019-10-07,1672
2019-10-08,1615
2019-10-09,1615
2019-10-10,1615
2019-10-11,1615
2019-10-12,1615
2019-10-13,1615
2019-10-14,1615
2019-10-15,1615
2019-10-16,1615
2019-10-17,1605
2019-10-18,1605
2019-10-19,1605
2019-10-20,1605
2019-10-21,1605
2019-10-22,1605
2019-10-23,1605
2019-10-24,1605
2019-10-25,1539
2019-10-26,1539
2019-10-27,1539
2019-10-28,1539
2019-10-29,1539
2019-10-30,1539
2019-10-31,1539
2019-11-01,1539
2019-11-02,1543
2019-11-03,1543
2019-11-04,1543
2019-11-05,1543
2019-11-06,1543
2019-11-07,1543
2019-11-08,1543
2019-11-09,1543
2019-11-10,1543
2019-11-11,1543
2019-11-12,1514
2019-11-13,1514
2019-11-14,1514
2019-11-15,1514
2019-11-16,1514
2019-11-17,1514
2019-11-18,1514
2019-11-19,1514
2019-11-20,1514
2019-11-21,1514
2019-11-22,1472
2019-11-23,1472
2019-11-24,1472
2019-11-25,1472
2019-11-26,1472
2019-11-27,1472
2019-11-28,1472
2019-11-29,1472
2019-11-30,1470
2019-12-01,1470
2019-12-02,1470
2019-12-03,1470
2019-12-04,1470
2019-12-05,1470
2019-12-06,1470
2019-12-07,1470
2019-12-08,1470
2019-12-09,1470
2019-12-10,1505
2019-12-11,1505
2019-12-12,1505
2019-12-13,1505
2019-12-14,1505
2019-12-15,1505
2019-12-16,1505
2019-12-17,1505
2019-12-18,1505
2019-12-19,1558
2019-12-20,1558
2019-12-21,1558
2019-12-22,1558
2019-12-23,1558
2019-12-24,1558
2019-12-25,1588
2019-12-26,1588
2019-12-27,1588
2019-12-28,1588
2019-12-29,1588
2019-12-30,1588
2019-12-31,1588
2020-01-01,1588
2020-01-02,1588
2020-01-03,1588
2020-01-04,1588
2020-01-05,1588
2020-01-06,1583
2020-01-07,1583
2020-01-08,1583
2020-01-09,1583
2020-01-10,1583
2020-01-11,1583
2020-01-12,1583
2020-01-13,1583
2020-01-14,1583
2020-01-15,1583
2020-01-16,1583
2020-01-17,1606
2020-01-18,1606
2020-01-19,1606
2020-01-20,1606
2020-01-21,1606
2020-01-22,1606
2020-01-23,1606
2020-01-24,1606
2020-01-25,1606
2020-01-26,1606
2020-01-27,1606
2020-01-28,1565
2020-01-29,1565
2020-01-30,1565
2020-01-31,1565
2020-02-01,1565
2020-02-02,1565
2020-02-03,1565
2020-02-04,1565
2020-02-05,1565
2020-02-06,1629
2020-02-07,1629
2020-02-08,1629
2020-02-09,1629
2020-02-10,1629
2020-02-11,1629
2020-02-12,1629
2020-02-13,1629
2020-02-14,1629
2020-02-15,1629
2020-02-16,1629
2020-02-17,1673
2020-02-18,1673
2020-02-19,1673
2020-02-20,1673
2020-02-21,1673
2020-02-22,1673
2020-02-23,1673
2020-02-24,1673
2020-02-25,1673
2020-02-26,1673
2020-02-27,1675
2020-02-28,1675
2020-02-29,1675
2020-03-01,1675
2020-03-02,1675
2020-03-03,1675
2020-03-04,1675
2020-03-05,1675
2020-03-06,1675
2020-03-07,1675
2020-03-08,1702
2020-03-09,1702
2020-03-10,1702
2020-03-11,1702
2020-03-12,1702
2020-03-13,1702
2020-03-14,1702
2020-03-15,1702
2020-03-16,1740
2020-03-17,1740
2020-03-18,1740
2020-03-19,1740
2020-03-20,1740
2020-03-21,1740
2020-03-22,1673
2020-03-23,1673
2020-03-24,1673
2020-03-25,1673
2020-03-26,1592
2020-03-27,1592
2020-03-28,1592
2020-03-29,1520
2020-03-30,1520
2020-03-31,1520
2020-04-01,1520
2020-04-02,1555
2020-04-03,1555
2020-04-04,1555
2020-04-05,1555
2020-04-06,1555
2020-04-07,1555
2020-04-08,1538
2020-04-09,1538
2020-04-10,1538
2020-04-11,1538
2020-04-12,1538
2020-04-13,1538
2020-04-14,1530
2020-04-15,1530
2020-04-16,1530
2020-04-17,1530
2020-04-18,1546
2020-04-19,1546
2020-04-20,1546
2020-04-21,1546
2020-04-22,1495
2020-04-23,1495
2020-04-24,1495
2020-04-25,1495
2020-04-26,1495
2020-04-27,1495
2020-04-28,1480
2020-04-29,1480
2020-04-30,1480
2020-05-01,1420
2020-05-02,1420
2020-05-03,1420
2020-05-04,1420
2020-05-05,1350
2020-05-06,1350
2020-05-07,1350
2020-05-08,1350
2020-05-09,1297
2020-05-10,1297
2020-05-11,1297
2020-05-12,1297
2020-05-13,1297
