date_obj,Adamant%20platebody%20(g) price
2019-03-15,54509
2019-03-16,53478
2019-03-17,52537
2019-03-18,51992
2019-03-19,51030
2019-03-20,50352
2019-03-21,50982
2019-03-22,50598
2019-03-23,49463
2019-03-24,48801
2019-03-25,47959
2019-03-26,47882
2019-03-27,46508
2019-03-28,46099
2019-03-29,46310
2019-03-30,46310
2019-03-31,46796
2019-04-01,46800
2019-04-02,47053
2019-04-03,47501
2019-04-04,47892
2019-04-05,49084
2019-04-06,49109
2019-04-07,49678
2019-04-08,49944
2019-04-09,49745
2019-04-10,48929
2019-04-11,47718
2019-04-12,46439
2019-04-13,45345
2019-04-14,43124
2019-04-15,41308
2019-04-16,39298
2019-04-17,37632
2019-04-18,35812
2019-04-19,34047
2019-04-20,32344
2019-04-21,30732
2019-04-22,29233
2019-04-23,28639
2019-04-24,28323
2019-04-25,28663
2019-04-26,27918
2019-04-27,27238
2019-04-28,26371
2019-04-29,26080
2019-04-30,25407
2019-05-01,24769
2019-05-02,24607
2019-05-03,24903
2019-05-04,25205
2019-05-05,25494
2019-05-06,25522
2019-05-07,25182
2019-05-08,24385
2019-05-09,23903
2019-05-10,23850
2019-05-11,23532
2019-05-12,23854
2019-05-13,24281
2019-05-14,24804
2019-05-15,24577
2019-05-16,24918
2019-05-17,25423
2019-05-18,25492
2019-05-19,25969
2019-05-20,26604
2019-05-21,27095
2019-05-22,27080
2019-05-23,27436
2019-05-24,27764
2019-05-25,28145
2019-05-26,27981
2019-05-27,27934
2019-05-28,27986
2019-05-29,28380
2019-05-30,28890
2019-05-31,29091
2019-06-01,29624
2019-06-02,29573
2019-06-03,29634
2019-06-04,29623
2019-06-05,30085
2019-06-06,30628
2019-06-07,31280
2019-06-08,30974
2019-06-09,30466
2019-06-10,30435
2019-06-11,31051
2019-06-12,31481
2019-06-13,31625
2019-06-14,32002
2019-06-15,32174
2019-06-16,32748
2019-06-17,33225
2019-06-18,33095
2019-06-19,32679
2019-06-20,33026
2019-06-21,33754
2019-06-22,33953
2019-06-23,33980
2019-06-24,34483
2019-06-25,34699
2019-06-26,34862
2019-06-27,34447
2019-06-28,34572
2019-06-29,33879
2019-06-30,33820
2019-07-01,34414
2019-07-02,34226
2019-07-03,33586
2019-07-04,34295
2019-07-05,34777
2019-07-06,34833
2019-07-07,35047
2019-07-08,35265
2019-07-09,35438
2019-07-10,35745
2019-07-11,35955
2019-07-12,36107
2019-07-13,36100
2019-07-14,36535
2019-07-15,36631
2019-07-16,37072
2019-07-17,37704
2019-07-18,37839
2019-07-19,37967
2019-07-20,38368
2019-07-21,38379
2019-07-22,38444
2019-07-23,39401
2019-07-24,39870
2019-07-25,39963
2019-07-26,39372
2019-07-27,39731
2019-07-28,40160
2019-07-29,40501
2019-07-30,39390
2019-07-31,39469
2019-08-01,38417
2019-08-02,36650
2019-08-03,35898
2019-08-04,34855
2019-08-05,33730
2019-08-06,33598
2019-08-07,34341
2019-08-08,33584
2019-08-09,32833
2019-08-10,32767
2019-08-11,32289
2019-08-12,31957
2019-08-13,31932
2019-08-14,32198
2019-08-15,32891
2019-08-16,34036
2019-08-17,34036
2019-08-18,34868
2019-08-19,34796
2019-08-20,34983
2019-08-21,34258
2019-08-22,33726
2019-08-23,34148
2019-08-24,34583
2019-08-24,34583
2019-08-25,35038
2019-08-25,35038
2019-08-26,34986
2019-08-27,34821
2019-08-27,34821
2019-08-28,33699
2019-08-29,33022
2019-08-30,33320
2019-08-31,33528
2019-09-01,33668
2019-09-02,33592
2019-09-03,33644
2019-09-04,32907
2019-09-05,33522
2019-09-06,33703
2019-09-07,34433
2019-09-08,35020
2019-09-09,35962
2019-09-10,36599
2019-09-11,37061
2019-09-12,36682
2019-09-13,36637
2019-09-14,37014
2019-09-15,36824
2019-09-16,36490
2019-09-17,35987
2019-09-18,36600
2019-09-19,36808
2019-09-20,37122
2019-09-21,37342
2019-09-22,36425
2019-09-23,36926
2019-09-24,36926
2019-09-25,37107
2019-09-26,37484
2019-09-27,37727
2019-09-28,38061
2019-09-29,38003
2019-09-30,38792
2019-10-01,39135
2019-10-02,39135
2019-10-03,38317
2019-10-04,38853
2019-10-05,39184
2019-10-06,39165
2019-10-07,39036
2019-10-08,39435
2019-10-09,39435
2019-10-10,39808
2019-10-11,39524
2019-10-12,39721
2019-10-13,39560
2019-10-14,39471
2019-10-15,38838
2019-10-16,38993
2019-10-17,38993
2019-10-18,39262
2019-10-19,38758
2019-10-20,37687
2019-10-21,37008
2019-10-22,37425
2019-10-23,37474
2019-10-24,37278
2019-10-25,36090
2019-10-26,35638
2019-10-27,36509
2019-10-28,36070
2019-10-29,36070
2019-10-30,34708
2019-10-31,33976
2019-11-01,32933
2019-11-02,33069
2019-11-03,32628
2019-11-04,33022
2019-11-05,33022
2019-11-06,33177
2019-11-07,33289
2019-11-08,33531
2019-11-09,33945
2019-11-10,33831
2019-11-11,33717
2019-11-12,32906
2019-11-13,32388
2019-11-14,32757
2019-11-15,32710
2019-11-16,32234
2019-11-17,32234
2019-11-18,32766
2019-11-19,32673
2019-11-20,33083
2019-11-21,33083
2019-11-22,33255
2019-11-23,33308
2019-11-24,33887
2019-11-25,34150
2019-11-26,34109
2019-11-27,34109
2019-11-28,34198
2019-11-29,33677
2019-11-30,34326
2019-12-01,34274
2019-12-02,34865
2019-12-03,34951
2019-12-04,35343
2019-12-05,35343
2019-12-06,35297
2019-12-07,35211
2019-12-08,35211
2019-12-09,34950
2019-12-10,34754
2019-12-11,34757
2019-12-12,34757
2019-12-13,35138
2019-12-14,35621
2019-12-15,36122
2019-12-16,36804
2019-12-17,37184
2019-12-18,37412
2019-12-19,37752
2019-12-20,37549
2019-12-21,37949
2019-12-22,37857
2019-12-23,38493
2019-12-24,39267
2019-12-25,38858
2019-12-26,39231
2019-12-27,39663
2019-12-28,38651
2019-12-29,38849
2019-12-30,38348
2019-12-31,38187
2020-01-01,37306
2020-01-02,36757
2020-01-03,37295
2020-01-04,37413
2020-01-05,37517
2020-01-06,37644
2020-01-07,37607
2020-01-08,37607
2020-01-09,37060
2020-01-10,37379
2020-01-11,37886
2020-01-12,37590
2020-01-13,37590
2020-01-14,37229
2020-01-15,37007
2020-01-16,37134
2020-01-17,37095
2020-01-18,37095
2020-01-19,36946
2020-01-20,36910
2020-01-21,36910
2020-01-22,37119
2020-01-23,37446
2020-01-24,37046
2020-01-25,37377
2020-01-26,37956
2020-01-27,37935
2020-01-28,37514
2020-01-29,38167
2020-01-30,38825
2020-01-31,38046
2020-02-01,38511
2020-02-02,38955
2020-02-03,39183
2020-02-04,39089
2020-02-05,39272
2020-02-06,39053
2020-02-07,39761
2020-02-08,39529
2020-02-09,39345
2020-02-10,39501
2020-02-11,38820
2020-02-12,38553
2020-02-13,38358
2020-02-14,37874
2020-02-15,35991
2020-02-16,35993
2020-02-17,36310
2020-02-18,36679
2020-02-19,36858
2020-02-20,37177
2020-02-21,37177
2020-02-22,36983
2020-02-23,36128
2020-02-24,35983
2020-02-25,36256
2020-02-26,36380
2020-02-27,36005
2020-02-28,36002
2020-02-29,36002
2020-03-01,36895
2020-03-02,37427
2020-03-03,36927
2020-03-04,36606
2020-03-05,36301
2020-03-06,36400
2020-03-07,36303
2020-03-08,36227
2020-03-09,35712
2020-03-10,35966
2020-03-11,35871
2020-03-12,36185
2020-03-13,36398
2020-03-14,36510
2020-03-15,37130
2020-03-16,37053
2020-03-17,36723
2020-03-18,36985
2020-03-19,36562
2020-03-20,35905
2020-03-21,35822
2020-03-22,36317
2020-03-23,36321
2020-03-24,36021
2020-03-25,35650
2020-03-26,35281
2020-03-27,34724
2020-03-28,34419
2020-03-29,34704
2020-03-30,35205
2020-03-31,35719
2020-04-01,36006
2020-04-02,36177
2020-04-03,36291
2020-04-04,36138
2020-04-05,36443
2020-04-06,36655
2020-04-07,35916
2020-04-08,36092
2020-04-09,36419
2020-04-10,36427
2020-04-11,37117
2020-04-12,36963
2020-04-13,37324
2020-04-14,37276
2020-04-15,37862
2020-04-16,38329
2020-04-17,38361
2020-04-18,38715
2020-04-19,38740
2020-04-20,38674
2020-04-21,39060
2020-04-22,38813
2020-04-23,38792
2020-04-24,39092
2020-04-25,38490
2020-04-26,37663
2020-04-27,37102
2020-04-28,36801
2020-04-29,37506
2020-04-30,37347
2020-05-01,37846
2020-05-02,38026
2020-05-03,38452
2020-05-04,38672
2020-05-05,38709
2020-05-06,39036
2020-05-07,38406
2020-05-08,38319
2020-05-09,38601
2020-05-10,38610
2020-05-11,38361
2020-05-12,38132
2020-05-13,38791
