date_obj,Dragonstone%20amulet price
2019-03-31,12680
2019-04-01,12327
2019-04-02,12327
2019-04-03,12327
2019-04-04,12130
2019-04-05,12130
2019-04-06,12130
2019-04-07,12171
2019-04-08,12171
2019-04-09,12171
2019-04-10,12048
2019-04-11,12048
2019-04-12,11914
2019-04-13,11914
2019-04-14,12026
2019-04-15,12026
2019-04-16,12026
2019-04-17,12205
2019-04-18,12205
2019-04-19,12432
2019-04-20,12432
2019-04-21,12432
2019-04-22,12313
2019-04-23,12313
2019-04-24,12313
2019-04-25,12206
2019-04-26,12206
2019-04-27,12206
2019-04-28,12266
2019-04-29,12266
2019-04-30,12266
2019-05-01,12139
2019-05-02,12139
2019-05-03,12139
2019-05-04,12247
2019-05-05,12247
2019-05-06,12247
2019-05-07,12268
2019-05-08,12268
2019-05-09,12268
2019-05-10,12268
2019-05-11,12318
2019-05-12,12318
2019-05-13,12106
2019-05-14,12106
2019-05-15,12106
2019-05-16,12058
2019-05-17,12058
2019-05-18,12058
2019-05-19,12060
2019-05-20,12060
2019-05-21,12060
2019-05-22,12031
2019-05-23,12031
2019-05-24,12031
2019-05-25,12194
2019-05-26,12194
2019-05-27,12194
2019-05-28,11988
2019-05-29,11988
2019-05-30,11988
2019-05-31,12189
2019-06-01,12189
2019-06-02,12189
2019-06-03,12189
2019-06-04,12213
2019-06-05,12213
2019-06-06,12213
2019-06-07,12204
2019-06-08,12204
2019-06-09,12204
2019-06-10,12145
2019-06-11,12145
2019-06-12,12145
2019-06-13,12187
2019-06-14,12187
2019-06-15,12187
2019-06-16,12139
2019-06-17,12139
2019-06-18,12139
2019-06-19,12139
2019-06-20,12072
2019-06-21,12072
2019-06-22,12072
2019-06-23,12072
2019-06-24,12182
2019-06-25,12182
2019-06-26,12182
2019-06-27,12433
2019-06-28,12433
2019-06-29,12433
2019-06-30,12433
2019-07-01,12206
2019-07-02,12206
2019-07-03,12206
2019-07-04,12206
2019-07-05,12092
2019-07-06,12092
2019-07-07,12092
2019-07-08,12092
2019-07-09,12214
2019-07-10,12214
2019-07-11,12214
2019-07-12,12053
2019-07-13,12053
2019-07-14,12053
2019-07-15,12053
2019-07-16,12088
2019-07-17,12088
2019-07-18,12088
2019-07-19,12088
2019-07-20,12087
2019-07-21,12087
2019-07-22,12087
2019-07-23,12194
2019-07-24,12194
2019-07-25,12194
2019-07-26,12194
2019-07-27,12279
2019-07-28,12279
2019-07-29,12279
2019-07-30,12052
2019-07-31,12052
2019-08-01,12052
2019-08-02,12209
2019-08-03,12209
2019-08-04,12209
2019-08-05,12163
2019-08-06,12163
2019-08-07,12163
2019-08-08,12207
2019-08-09,12207
2019-08-10,12207
2019-08-11,11980
2019-08-12,11980
2019-08-13,11980
2019-08-14,11638
2019-08-15,11638
2019-08-16,11568
2019-08-17,11568
2019-08-18,11568
2019-08-19,11354
2019-08-20,11354
2019-08-21,11354
2019-08-22,11215
2019-08-23,11215
2019-08-24,11215
2019-08-24,11215
2019-08-25,11340
2019-08-25,11340
2019-08-26,11340
2019-08-26,11340
2019-08-27,11340
2019-08-27,11340
2019-08-28,11486
2019-08-29,11486
2019-08-30,11486
2019-08-31,11486
2019-09-01,11346
2019-09-02,11346
2019-09-03,11346
2019-09-04,11785
2019-09-05,11785
2019-09-06,11785
2019-09-07,11823
2019-09-08,11823
2019-09-09,11823
2019-09-10,11823
2019-09-11,11865
2019-09-12,11865
2019-09-13,11865
2019-09-14,12074
2019-09-15,12074
2019-09-16,12074
2019-09-17,12030
2019-09-18,12030
2019-09-19,12030
2019-09-20,12311
2019-09-21,12311
2019-09-22,12311
2019-09-23,12527
2019-09-24,12527
2019-09-25,12527
2019-09-26,12675
2019-09-27,12675
2019-09-28,12675
2019-09-29,12675
2019-09-30,12367
2019-10-01,12367
2019-10-02,12367
2019-10-03,11843
2019-10-04,11843
2019-10-05,11843
2019-10-06,11786
2019-10-07,11786
2019-10-08,11786
2019-10-09,11786
2019-10-10,11781
2019-10-11,11781
2019-10-12,11781
2019-10-13,11753
2019-10-14,11753
2019-10-15,11753
2019-10-16,11753
2019-10-17,11720
2019-10-18,11720
2019-10-19,11981
2019-10-20,11981
2019-10-21,11981
2019-10-22,11981
2019-10-23,12060
2019-10-24,12060
2019-10-25,12060
2019-10-26,11736
2019-10-27,11736
2019-10-28,11736
2019-10-29,11583
2019-10-30,11583
2019-10-31,11583
2019-11-01,11847
2019-11-02,11847
2019-11-03,11847
2019-11-04,11699
2019-11-05,11699
2019-11-06,11699
2019-11-07,11699
2019-11-08,11534
2019-11-09,11534
2019-11-10,11534
2019-11-11,11226
2019-11-12,11226
2019-11-13,11226
2019-11-14,11226
2019-11-15,11558
2019-11-16,11558
2019-11-17,11558
2019-11-18,11797
2019-11-19,11797
2019-11-20,11797
2019-11-21,11797
2019-11-22,11699
2019-11-23,11699
2019-11-24,11699
2019-11-25,11699
2019-11-26,11637
2019-11-27,11637
2019-11-28,11637
2019-11-29,11637
2019-11-30,11852
2019-12-01,11852
2019-12-02,11852
2019-12-03,11852
2019-12-04,11966
2019-12-05,11966
2019-12-06,11966
2019-12-07,11966
2019-12-08,12067
2019-12-09,12067
2019-12-10,12067
2019-12-11,12067
2019-12-12,12182
2019-12-13,12182
2019-12-14,12182
2019-12-15,11874
2019-12-16,11874
2019-12-17,11874
2019-12-18,11874
2019-12-19,11810
2019-12-20,11810
2019-12-21,11810
2019-12-22,11514
2019-12-23,11514
2019-12-24,11514
2019-12-25,11514
2019-12-26,11816
2019-12-27,11816
2019-12-28,11816
2019-12-29,11783
2019-12-30,11783
2019-12-31,11783
2020-01-01,11890
2020-01-02,11890
2020-01-03,11890
2020-01-04,11928
2020-01-05,11928
2020-01-06,11928
2020-01-07,11784
2020-01-08,11784
2020-01-09,11784
2020-01-10,11784
2020-01-11,12021
2020-01-12,12021
2020-01-13,12021
2020-01-14,12021
2020-01-15,11879
2020-01-16,11879
2020-01-17,11879
2020-01-18,11883
2020-01-19,11883
2020-01-20,11883
2020-01-21,12026
2020-01-22,12026
2020-01-23,12026
2020-01-24,11948
2020-01-25,11948
2020-01-26,11948
2020-01-27,11848
2020-01-28,11848
2020-01-29,11848
2020-01-30,11929
2020-01-31,11929
2020-02-01,11929
2020-02-02,11681
2020-02-03,11681
2020-02-04,11681
2020-02-05,11826
2020-02-06,11826
2020-02-07,11826
2020-02-08,11813
2020-02-09,11813
2020-02-10,11486
2020-02-11,11486
2020-02-12,11486
2020-02-13,11686
2020-02-14,11686
2020-02-15,11686
2020-02-16,11552
2020-02-17,11552
2020-02-18,11528
2020-02-19,11528
2020-02-20,11528
2020-02-21,11613
2020-02-22,11613
2020-02-23,11708
2020-02-24,11708
2020-02-25,11708
2020-02-26,11606
2020-02-27,11606
2020-02-28,11678
2020-02-29,11678
2020-03-01,11678
2020-03-02,11738
2020-03-03,11738
2020-03-04,11738
2020-03-05,11723
2020-03-06,11723
2020-03-07,11723
2020-03-08,11912
2020-03-09,11912
2020-03-10,11762
2020-03-11,11762
2020-03-12,11762
2020-03-13,11443
2020-03-14,11443
2020-03-15,11443
2020-03-16,11603
2020-03-17,11603
2020-03-18,11603
2020-03-19,11594
2020-03-20,11594
2020-03-21,11829
2020-03-22,11829
2020-03-23,11820
2020-03-24,11820
2020-03-25,11836
2020-03-26,11836
2020-03-27,11830
2020-03-28,11830
2020-03-29,11977
2020-03-30,11977
2020-03-31,12174
2020-04-01,12174
2020-04-02,12122
2020-04-03,12122
2020-04-04,11956
2020-04-05,11956
2020-04-06,12066
2020-04-07,12066
2020-04-08,11999
2020-04-09,11999
2020-04-10,11882
2020-04-11,11877
2020-04-12,11877
2020-04-13,11884
2020-04-14,11884
2020-04-15,11925
2020-04-16,11925
2020-04-17,11945
2020-04-18,11945
2020-04-19,12029
2020-04-20,12029
2020-04-21,12022
2020-04-22,11947
2020-04-23,11947
2020-04-24,11858
2020-04-25,11858
2020-04-26,11823
2020-04-27,11823
2020-04-28,11877
2020-04-29,11877
2020-04-30,11999
2020-05-01,11999
2020-05-02,11980
2020-05-03,11980
2020-05-04,11996
2020-05-05,11996
2020-05-06,11926
2020-05-07,11926
2020-05-08,11952
2020-05-09,11952
2020-05-10,11936
2020-05-11,11936
2020-05-12,11936
2020-05-13,12137
