date_obj,Yellow%20cape price
2019-08-31,377
2019-09-01,377
2019-09-02,377
2019-09-03,377
2019-09-04,377
2019-09-05,388
2019-09-06,388
2019-09-07,388
2019-09-08,388
2019-09-09,388
2019-09-10,388
2019-09-11,392
2019-09-12,392
2019-09-13,392
2019-09-14,392
2019-09-15,392
2019-09-16,392
2019-09-17,376
2019-09-18,376
2019-09-19,376
2019-09-20,376
2019-09-21,376
2019-09-22,376
2019-09-23,379
2019-09-24,379
2019-09-25,379
2019-09-26,379
2019-09-27,379
2019-09-28,379
2019-09-29,379
2019-09-30,381
2019-10-01,381
2019-10-02,381
2019-10-03,381
2019-10-04,381
2019-10-05,381
2019-10-06,371
2019-10-07,371
2019-10-08,371
2019-10-09,371
2019-10-10,371
2019-10-11,371
2019-10-12,371
2019-10-13,374
2019-10-14,374
2019-10-15,374
2019-10-16,374
2019-10-17,374
2019-10-18,374
2019-10-19,377
2019-10-20,377
2019-10-21,377
2019-10-22,377
2019-10-23,377
2019-10-24,377
2019-10-25,377
2019-10-26,372
2019-10-27,372
2019-10-28,372
2019-10-29,372
2019-10-30,372
2019-10-31,372
2019-11-01,372
2019-11-02,366
2019-11-03,366
2019-11-04,366
2019-11-05,366
2019-11-06,366
2019-11-07,366
2019-11-08,366
2019-11-09,359
2019-11-10,359
2019-11-11,359
2019-11-12,359
2019-11-13,359
2019-11-14,359
2019-11-15,370
2019-11-16,370
2019-11-17,370
2019-11-18,370
2019-11-19,370
2019-11-20,370
2019-11-21,370
2019-11-22,366
2019-11-23,366
2019-11-24,366
2019-11-25,366
2019-11-26,366
2019-11-27,366
2019-11-28,360
2019-11-29,360
2019-11-30,360
2019-12-01,360
2019-12-02,360
2019-12-03,360
2019-12-04,352
2019-12-05,352
2019-12-06,352
2019-12-07,352
2019-12-08,352
2019-12-09,352
2019-12-10,352
2019-12-11,349
2019-12-12,349
2019-12-13,349
2019-12-14,349
2019-12-15,349
2019-12-16,349
2019-12-17,356
2019-12-18,356
2019-12-19,356
2019-12-20,356
2019-12-21,356
2019-12-22,356
2019-12-23,356
2019-12-24,365
2019-12-25,365
2019-12-26,365
2019-12-27,365
2019-12-28,365
2019-12-29,365
2019-12-30,363
2019-12-31,363
2020-01-01,363
2020-01-02,363
2020-01-03,363
2020-01-04,363
2020-01-05,356
2020-01-06,356
2020-01-07,356
2020-01-08,356
2020-01-09,356
2020-01-10,356
2020-01-11,366
2020-01-12,366
2020-01-13,366
2020-01-14,366
2020-01-15,366
2020-01-16,366
2020-01-17,367
2020-01-18,367
2020-01-19,367
2020-01-20,367
2020-01-21,367
2020-01-22,367
2020-01-23,372
2020-01-24,372
2020-01-25,372
2020-01-26,372
2020-01-27,372
2020-01-28,372
2020-01-29,359
2020-01-30,359
2020-01-31,359
2020-02-01,359
2020-02-02,359
2020-02-03,359
2020-02-04,362
2020-02-05,362
2020-02-06,362
2020-02-07,362
2020-02-08,362
2020-02-09,362
2020-02-10,372
2020-02-11,372
2020-02-12,372
2020-02-13,372
2020-02-14,372
2020-02-15,372
2020-02-16,370
2020-02-17,370
2020-02-18,370
2020-02-19,370
2020-02-20,370
2020-02-21,370
2020-02-22,364
2020-02-23,364
2020-02-24,364
2020-02-25,364
2020-02-26,364
2020-02-27,364
2020-02-28,357
2020-02-29,357
2020-03-01,357
2020-03-02,357
2020-03-03,357
2020-03-04,357
2020-03-05,355
2020-03-06,355
2020-03-07,355
2020-03-08,355
2020-03-09,355
2020-03-10,355
2020-03-11,362
2020-03-12,362
2020-03-13,362
2020-03-14,362
2020-03-15,362
2020-03-16,348
2020-03-17,348
2020-03-18,348
2020-03-19,348
2020-03-20,348
2020-03-21,344
2020-03-22,344
2020-03-23,344
2020-03-24,344
2020-03-25,357
2020-03-26,357
2020-03-27,357
2020-03-28,357
2020-03-29,366
2020-03-30,366
2020-03-31,366
2020-04-01,349
2020-04-02,349
2020-04-03,349
2020-04-04,349
2020-04-05,345
2020-04-06,345
2020-04-07,345
2020-04-08,343
2020-04-09,343
2020-04-10,343
2020-04-11,343
2020-04-12,343
2020-04-13,343
2020-04-14,343
2020-04-15,343
2020-04-16,353
2020-04-17,353
2020-04-18,353
2020-04-19,358
2020-04-20,358
2020-04-21,358
2020-04-22,358
2020-04-23,358
2020-04-24,369
2020-04-25,369
2020-04-26,369
2020-04-27,369
2020-04-28,378
2020-04-29,378
2020-04-30,378
2020-05-01,378
2020-05-02,378
2020-05-03,386
2020-05-04,386
2020-05-05,386
2020-05-06,386
2020-05-07,386
2020-05-08,386
2020-05-09,386
2020-05-10,386
2020-05-11,386
2020-05-12,386
2020-05-13,385
