date_obj,Magic%20shortbow%20(u) price
2019-09-02,809
2019-09-03,809
2019-09-04,797
2019-09-05,797
2019-09-06,797
2019-09-07,791
2019-09-08,791
2019-09-09,791
2019-09-10,763
2019-09-11,763
2019-09-12,763
2019-09-13,759
2019-09-14,759
2019-09-15,759
2019-09-16,768
2019-09-17,768
2019-09-18,768
2019-09-19,739
2019-09-20,739
2019-09-21,739
2019-09-22,741
2019-09-23,741
2019-09-24,741
2019-09-25,759
2019-09-26,759
2019-09-27,759
2019-09-28,744
2019-09-29,744
2019-09-30,744
2019-10-01,728
2019-10-02,728
2019-10-03,728
2019-10-04,728
2019-10-05,733
2019-10-06,733
2019-10-07,733
2019-10-08,744
2019-10-09,744
2019-10-10,744
2019-10-11,744
2019-10-12,752
2019-10-13,752
2019-10-14,752
2019-10-15,752
2019-10-16,752
2019-10-17,752
2019-10-18,720
2019-10-19,720
2019-10-20,720
2019-10-21,706
2019-10-22,706
2019-10-23,706
2019-10-24,695
2019-10-25,695
2019-10-26,695
2019-10-27,690
2019-10-28,690
2019-10-29,690
2019-10-30,678
2019-10-31,678
2019-11-01,678
2019-11-02,677
2019-11-03,677
2019-11-04,677
2019-11-05,677
2019-11-06,660
2019-11-07,660
2019-11-08,660
2019-11-09,663
2019-11-10,663
2019-11-11,663
2019-11-12,682
2019-11-13,682
2019-11-14,682
2019-11-15,701
2019-11-16,701
2019-11-17,701
2019-11-18,720
2019-11-19,720
2019-11-20,720
2019-11-21,745
2019-11-22,745
2019-11-23,745
2019-11-24,757
2019-11-25,757
2019-11-26,757
2019-11-27,782
2019-11-28,782
2019-11-29,782
2019-11-30,774
2019-12-01,774
2019-12-02,774
2019-12-03,781
2019-12-04,781
2019-12-05,781
2019-12-06,781
2019-12-07,796
2019-12-08,796
2019-12-09,796
2019-12-10,813
2019-12-11,813
2019-12-12,813
2019-12-13,813
2019-12-14,822
2019-12-15,822
2019-12-16,822
2019-12-17,834
2019-12-18,834
2019-12-19,834
2019-12-20,834
2019-12-21,826
2019-12-22,826
2019-12-23,826
2019-12-24,799
2019-12-25,799
2019-12-26,799
2019-12-27,765
2019-12-28,765
2019-12-29,765
2019-12-30,756
2019-12-31,756
2020-01-01,756
2020-01-02,733
2020-01-03,733
2020-01-04,733
2020-01-05,703
2020-01-06,703
2020-01-07,703
2020-01-08,699
2020-01-09,699
2020-01-10,699
2020-01-11,686
2020-01-12,686
2020-01-13,686
2020-01-14,686
2020-01-15,680
2020-01-16,680
2020-01-17,680
2020-01-18,689
2020-01-19,689
2020-01-20,697
2020-01-21,697
2020-01-22,697
2020-01-23,709
2020-01-24,709
2020-01-25,709
2020-01-26,725
2020-01-27,725
2020-01-28,725
2020-01-29,748
2020-01-30,748
2020-01-31,748
2020-02-01,775
2020-02-02,775
2020-02-03,775
2020-02-04,800
2020-02-05,800
2020-02-06,800
2020-02-07,800
2020-02-08,800
2020-02-09,800
2020-02-10,778
2020-02-11,778
2020-02-12,778
2020-02-13,742
2020-02-14,742
2020-02-15,709
2020-02-16,709
2020-02-17,682
2020-02-18,682
2020-02-19,677
2020-02-20,677
2020-02-21,677
2020-02-22,689
2020-02-23,689
2020-02-24,699
2020-02-25,699
2020-02-26,699
2020-02-27,724
2020-02-28,724
2020-02-29,724
2020-03-01,743
2020-03-02,743
2020-03-03,743
2020-03-04,754
2020-03-05,754
2020-03-06,759
2020-03-07,759
2020-03-08,759
2020-03-09,750
2020-03-10,750
2020-03-11,758
2020-03-12,758
2020-03-13,758
2020-03-14,756
2020-03-15,756
2020-03-16,739
2020-03-17,739
2020-03-18,739
2020-03-19,743
2020-03-20,743
2020-03-21,723
2020-03-22,723
2020-03-23,716
2020-03-24,716
2020-03-25,719
2020-03-26,719
2020-03-27,735
2020-03-28,735
2020-03-29,750
2020-03-30,750
2020-03-31,750
2020-04-01,750
2020-04-02,729
2020-04-03,729
2020-04-04,723
2020-04-05,723
2020-04-06,741
2020-04-07,741
2020-04-08,743
2020-04-09,743
2020-04-10,743
2020-04-11,768
2020-04-12,768
2020-04-13,765
2020-04-14,765
2020-04-15,765
2020-04-16,765
2020-04-17,749
2020-04-18,749
2020-04-19,739
2020-04-20,739
2020-04-21,735
2020-04-22,736
2020-04-23,736
2020-04-24,751
2020-04-25,751
2020-04-26,766
2020-04-27,766
2020-04-28,759
2020-04-29,759
2020-04-30,764
2020-05-01,764
2020-05-02,738
2020-05-03,738
2020-05-04,752
2020-05-05,752
2020-05-06,730
2020-05-07,730
2020-05-08,729
2020-05-09,729
2020-05-10,740
2020-05-11,740
2020-05-12,758
2020-05-13,758
