date_obj,Blue%20skirt%20(t) price
2019-03-27,23250
2019-03-28,22744
2019-03-29,22261
2019-03-30,22261
2019-03-31,22265
2019-04-01,22524
2019-04-02,23166
2019-04-03,23535
2019-04-04,23809
2019-04-05,24098
2019-04-06,24098
2019-04-07,24330
2019-04-08,24615
2019-04-09,24615
2019-04-10,24458
2019-04-11,23926
2019-04-12,23449
2019-04-13,22831
2019-04-14,22126
2019-04-15,21294
2019-04-16,21486
2019-04-17,21265
2019-04-18,21359
2019-04-19,20457
2019-04-20,20270
2019-04-21,20471
2019-04-22,20281
2019-04-23,20218
2019-04-24,20236
2019-04-25,20796
2019-04-26,21018
2019-04-27,20910
2019-04-28,20704
2019-04-29,20326
2019-04-30,19935
2019-05-01,19935
2019-05-02,20086
2019-05-03,20605
2019-05-04,20834
2019-05-05,20854
2019-05-06,21424
2019-05-07,21854
2019-05-08,21835
2019-05-09,22002
2019-05-10,22486
2019-05-11,22318
2019-05-12,22252
2019-05-13,22093
2019-05-14,22176
2019-05-15,22176
2019-05-16,22229
2019-05-17,22229
2019-05-18,22010
2019-05-19,22010
2019-05-20,21834
2019-05-21,21834
2019-05-22,22012
2019-05-23,21860
2019-05-24,21265
2019-05-25,21424
2019-05-26,20987
2019-05-27,20995
2019-05-28,20995
2019-05-29,20582
2019-05-30,19996
2019-05-31,19996
2019-06-01,19503
2019-06-02,18812
2019-06-03,18542
2019-06-04,18402
2019-06-05,18129
2019-06-06,18415
2019-06-07,18292
2019-06-08,18411
2019-06-09,18759
2019-06-10,18759
2019-06-11,19329
2019-06-12,20007
2019-06-13,19975
2019-06-14,19962
2019-06-15,20197
2019-06-16,20536
2019-06-17,20674
2019-06-18,20674
2019-06-19,20509
2019-06-20,20216
2019-06-21,20216
2019-06-22,19664
2019-06-23,19310
2019-06-24,19310
2019-06-25,18671
2019-06-26,17915
2019-06-27,17151
2019-06-28,17151
2019-06-29,16730
2019-06-30,16600
2019-07-01,16600
2019-07-02,16406
2019-07-03,16411
2019-07-04,16411
2019-07-05,16243
2019-07-06,16053
2019-07-07,15882
2019-07-08,15882
2019-07-09,15800
2019-07-10,15731
2019-07-11,15731
2019-07-12,15292
2019-07-13,15292
2019-07-14,15436
2019-07-15,15436
2019-07-16,15896
2019-07-17,16130
2019-07-18,16130
2019-07-19,16112
2019-07-20,16112
2019-07-21,16343
2019-07-22,16910
2019-07-23,17623
2019-07-24,17623
2019-07-25,18242
2019-07-26,18242
2019-07-27,18401
2019-07-28,18536
2019-07-29,18698
2019-07-30,18700
2019-07-31,18757
2019-08-01,18757
2019-08-02,18587
2019-08-03,17668
2019-08-04,16987
2019-08-05,16961
2019-08-06,16961
2019-08-07,16817
2019-08-08,16817
2019-08-09,16734
2019-08-10,16783
2019-08-11,16783
2019-08-12,16553
2019-08-13,16553
2019-08-14,16108
2019-08-15,16103
2019-08-16,16376
2019-08-17,16376
2019-08-18,16879
2019-08-19,17226
2019-08-20,17226
2019-08-21,17663
2019-08-22,18169
2019-08-23,18169
2019-08-24,18713
2019-08-24,18713
2019-08-25,18713
2019-08-25,18713
2019-08-26,18806
2019-08-27,18806
2019-08-27,18806
2019-08-28,18716
2019-08-29,18716
2019-08-30,18385
2019-08-31,18385
2019-09-01,17773
2019-09-02,17773
2019-09-03,17661
2019-09-04,16777
2019-09-05,16777
2019-09-06,16530
2019-09-07,16197
2019-09-08,16170
2019-09-09,16170
2019-09-10,16211
2019-09-11,16381
2019-09-12,16381
2019-09-13,16491
2019-09-14,16808
2019-09-15,16994
2019-09-16,16598
2019-09-17,16598
2019-09-18,16555
2019-09-19,16555
2019-09-20,16372
2019-09-21,15796
2019-09-22,15758
2019-09-23,15381
2019-09-24,15381
2019-09-25,15548
2019-09-26,15298
2019-09-27,15298
2019-09-28,15089
2019-09-29,15089
2019-09-30,14865
2019-10-01,14599
2019-10-02,14599
2019-10-03,14511
2019-10-04,14511
2019-10-05,14831
2019-10-06,15233
2019-10-07,15233
2019-10-08,15323
2019-10-09,15323
2019-10-10,15385
2019-10-11,15385
2019-10-12,15558
2019-10-13,15948
2019-10-14,16469
2019-10-15,16469
2019-10-16,17001
2019-10-17,17001
2019-10-18,17616
2019-10-19,18406
2019-10-20,18406
2019-10-21,19308
2019-10-22,19308
2019-10-23,20132
2019-10-24,20132
2019-10-25,20651
2019-10-26,20999
2019-10-27,20999
2019-10-28,20659
2019-10-29,20659
2019-10-30,20659
2019-10-31,20350
2019-11-01,20350
2019-11-02,19931
2019-11-03,19428
2019-11-04,19428
2019-11-05,19090
2019-11-06,19090
2019-11-07,19002
2019-11-08,18476
2019-11-09,18608
2019-11-10,18320
2019-11-11,18320
2019-11-12,17961
2019-11-13,17961
2019-11-14,17620
2019-11-15,17989
2019-11-16,17782
2019-11-17,17782
2019-11-18,18209
2019-11-19,18209
2019-11-20,18098
2019-11-21,18098
2019-11-22,18111
2019-11-23,18381
2019-11-24,18036
2019-11-25,17681
2019-11-26,17283
2019-11-27,17283
2019-11-28,17532
2019-11-29,17532
2019-11-30,17339
2019-12-01,17230
2019-12-02,17230
2019-12-03,17611
2019-12-04,17611
2019-12-05,18203
2019-12-06,18203
2019-12-07,18490
2019-12-08,18490
2019-12-09,17861
2019-12-10,17578
2019-12-11,17578
2019-12-12,17337
2019-12-13,16740
2019-12-14,16740
2019-12-15,16528
2019-12-16,16528
2019-12-17,16597
2019-12-18,16597
2019-12-19,16483
2019-12-20,16726
2019-12-21,17444
2019-12-22,17636
2019-12-23,17636
2019-12-24,17629
2019-12-25,17261
2019-12-26,17261
2019-12-27,17059
2019-12-28,16905
2019-12-29,16905
2019-12-30,16832
2019-12-31,16832
2020-01-01,16688
2020-01-02,16490
2020-01-03,16490
2020-01-04,16510
2020-01-05,16152
2020-01-06,16152
2020-01-07,16028
2020-01-08,16028
2020-01-09,16145
2020-01-10,16274
2020-01-11,16261
2020-01-12,16305
2020-01-13,16305
2020-01-14,16516
2020-01-15,16694
2020-01-16,16692
2020-01-17,16582
2020-01-18,16582
2020-01-19,16877
2020-01-20,16877
2020-01-21,16664
2020-01-22,16505
2020-01-23,16233
2020-01-24,16233
2020-01-25,16155
2020-01-26,15991
2020-01-27,15982
2020-01-28,15982
2020-01-29,15779
2020-01-30,15886
2020-01-31,15886
2020-02-01,15662
2020-02-02,16011
2020-02-03,16011
2020-02-04,16237
2020-02-05,16237
2020-02-06,15913
2020-02-07,15913
2020-02-08,15708
2020-02-09,15472
2020-02-10,15355
2020-02-11,15355
2020-02-12,15138
2020-02-13,15138
2020-02-14,15130
2020-02-15,15130
2020-02-16,15106
2020-02-17,14817
2020-02-18,14313
2020-02-19,14313
2020-02-20,14239
2020-02-21,14239
2020-02-22,14311
2020-02-23,14311
2020-02-24,13832
2020-02-25,13832
2020-02-26,13523
2020-02-27,13522
2020-02-28,13384
2020-02-29,13384
2020-03-01,13573
2020-03-02,13573
2020-03-03,13616
2020-03-04,13616
2020-03-05,13516
2020-03-06,13205
2020-03-07,13205
2020-03-08,13199
2020-03-09,13199
2020-03-10,13092
2020-03-11,13092
2020-03-12,12973
2020-03-13,12973
2020-03-14,12645
2020-03-15,12645
2020-03-16,12623
2020-03-17,12539
2020-03-18,12124
2020-03-19,11891
2020-03-20,12039
2020-03-21,12451
2020-03-22,12792
2020-03-23,13146
2020-03-24,13008
2020-03-25,13027
2020-03-26,12994
2020-03-27,13194
2020-03-28,13559
2020-03-29,13688
2020-03-30,13653
2020-03-31,13537
2020-04-01,13281
2020-04-02,13058
2020-04-03,13058
2020-04-04,13151
2020-04-05,13142
2020-04-06,13211
2020-04-07,13643
2020-04-08,13873
2020-04-09,14170
2020-04-10,14170
2020-04-11,14164
2020-04-12,14431
2020-04-13,14992
2020-04-14,14551
2020-04-15,14578
2020-04-16,14578
2020-04-17,14630
2020-04-18,14859
2020-04-19,14828
2020-04-20,14770
2020-04-21,14770
2020-04-22,14711
2020-04-23,14604
2020-04-24,14703
2020-04-25,14588
2020-04-26,14515
2020-04-27,14620
2020-04-28,14697
2020-04-29,14795
2020-04-30,14538
2020-05-01,14538
2020-05-02,14242
2020-05-03,14310
2020-05-04,14310
2020-05-05,14126
2020-05-06,13836
2020-05-07,13687
2020-05-08,13687
2020-05-09,13731
2020-05-10,13951
2020-05-11,13846
2020-05-12,13982
2020-05-13,13842
