date_obj,Fat%20snail price
2019-04-10,1211
2019-04-11,1216
2019-04-12,1216
2019-04-13,1184
2019-04-14,1170
2019-04-15,1170
2019-04-16,1169
2019-04-17,1169
2019-04-18,1164
2019-04-19,1164
2019-04-20,1134
2019-04-21,1134
2019-04-22,1124
2019-04-23,1153
2019-04-24,1153
2019-04-25,1163
2019-04-26,1161
2019-04-27,1161
2019-04-28,1137
2019-04-29,1137
2019-04-30,1096
2019-05-01,1096
2019-05-02,1101
2019-05-03,1101
2019-05-04,1142
2019-05-05,1142
2019-05-06,1199
2019-05-07,1199
2019-05-08,1192
2019-05-09,1192
2019-05-10,1166
2019-05-11,1166
2019-05-12,1161
2019-05-13,1161
2019-05-14,1166
2019-05-15,1166
2019-05-16,1221
2019-05-17,1221
2019-05-18,1278
2019-05-19,1278
2019-05-20,1303
2019-05-21,1303
2019-05-22,1291
2019-05-23,1291
2019-05-24,1290
2019-05-25,1290
2019-05-26,1325
2019-05-27,1325
2019-05-28,1350
2019-05-29,1350
2019-05-30,1358
2019-05-31,1358
2019-06-01,1405
2019-06-02,1405
2019-06-03,1446
2019-06-04,1446
2019-06-05,1441
2019-06-06,1441
2019-06-07,1450
2019-06-08,1450
2019-06-09,1415
2019-06-10,1415
2019-06-11,1351
2019-06-12,1351
2019-06-13,1346
2019-06-14,1346
2019-06-15,1336
2019-06-16,1336
2019-06-17,1310
2019-06-18,1310
2019-06-19,1310
2019-06-20,1301
2019-06-21,1301
2019-06-22,1301
2019-06-23,1281
2019-06-24,1281
2019-06-25,1281
2019-06-26,1281
2019-06-27,1237
2019-06-28,1237
2019-06-29,1237
2019-06-30,1222
2019-07-01,1222
2019-07-02,1245
2019-07-03,1245
2019-07-04,1288
2019-07-05,1288
2019-07-06,1298
2019-07-07,1298
2019-07-08,1358
2019-07-09,1358
2019-07-10,1370
2019-07-11,1370
2019-07-12,1341
2019-07-13,1341
2019-07-14,1328
2019-07-15,1328
2019-07-16,1328
2019-07-17,1370
2019-07-18,1370
2019-07-19,1439
2019-07-20,1439
2019-07-21,1459
2019-07-22,1459
2019-07-23,1493
2019-07-24,1493
2019-07-25,1493
2019-07-26,1464
2019-07-27,1464
2019-07-28,1473
2019-07-29,1473
2019-07-30,1441
2019-07-31,1441
2019-08-01,1444
2019-08-02,1444
2019-08-03,1435
2019-08-04,1435
2019-08-05,1462
2019-08-06,1462
2019-08-07,1460
2019-08-08,1460
2019-08-09,1460
2019-08-10,1474
2019-08-11,1474
2019-08-12,1474
2019-08-13,1448
2019-08-14,1448
2019-08-15,1424
2019-08-16,1424
2019-08-17,1393
2019-08-18,1393
2019-08-19,1370
2019-08-20,1370
2019-08-21,1370
2019-08-22,1330
2019-08-23,1330
2019-08-24,1293
2019-08-24,1293
2019-08-25,1293
2019-08-25,1293
2019-08-26,1293
2019-08-26,1293
2019-08-27,1254
2019-08-27,1254
2019-08-28,1254
2019-08-29,1231
2019-08-30,1231
2019-08-31,1201
2019-09-01,1201
2019-09-02,1175
2019-09-03,1175
2019-09-04,1167
2019-09-05,1167
2019-09-06,1167
2019-09-07,1188
2019-09-08,1188
2019-09-09,1214
2019-09-10,1214
2019-09-11,1258
2019-09-12,1258
2019-09-13,1258
2019-09-14,1246
2019-09-15,1246
2019-09-16,1275
2019-09-17,1275
2019-09-18,1298
2019-09-19,1298
2019-09-20,1298
2019-09-21,1306
2019-09-22,1306
2019-09-23,1345
2019-09-24,1345
2019-09-25,1345
2019-09-26,1324
2019-09-27,1324
2019-09-28,1308
2019-09-29,1308
2019-09-30,1308
2019-10-01,1307
2019-10-02,1307
2019-10-03,1307
2019-10-04,1365
2019-10-05,1365
2019-10-06,1389
2019-10-07,1389
2019-10-08,1390
2019-10-09,1390
2019-10-10,1390
2019-10-11,1424
2019-10-12,1424
2019-10-13,1443
2019-10-14,1443
2019-10-15,1443
2019-10-16,1505
2019-10-17,1505
2019-10-18,1505
2019-10-19,1547
2019-10-20,1547
2019-10-21,1547
2019-10-22,1534
2019-10-23,1534
2019-10-24,1558
2019-10-25,1558
2019-10-26,1507
2019-10-27,1507
2019-10-28,1506
2019-10-29,1506
2019-10-30,1506
2019-10-31,1512
2019-11-01,1512
2019-11-02,1512
2019-11-03,1464
2019-11-04,1464
2019-11-05,1464
2019-11-06,1452
2019-11-07,1452
2019-11-08,1452
2019-11-09,1420
2019-11-10,1420
2019-11-11,1384
2019-11-12,1384
2019-11-13,1384
2019-11-14,1364
2019-11-15,1364
2019-11-16,1328
2019-11-17,1328
2019-11-18,1357
2019-11-19,1357
2019-11-20,1357
2019-11-21,1315
2019-11-22,1315
2019-11-23,1315
2019-11-24,1293
2019-11-25,1293
2019-11-26,1302
2019-11-27,1302
2019-11-28,1302
2019-11-29,1270
2019-11-30,1270
2019-12-01,1259
2019-12-02,1259
2019-12-03,1259
2019-12-04,1248
2019-12-05,1248
2019-12-06,1248
2019-12-07,1302
2019-12-08,1302
2019-12-09,1302
2019-12-10,1309
2019-12-11,1309
2019-12-12,1309
2019-12-13,1288
2019-12-14,1288
2019-12-15,1260
2019-12-16,1260
2019-12-17,1273
2019-12-18,1273
2019-12-19,1273
2019-12-20,1244
2019-12-21,1244
2019-12-22,1249
2019-12-23,1249
2019-12-24,1249
2019-12-25,1259
2019-12-26,1259
2019-12-27,1259
2019-12-28,1259
2019-12-29,1259
2019-12-30,1254
2019-12-31,1254
2020-01-01,1279
2020-01-02,1279
2020-01-03,1250
2020-01-04,1250
2020-01-05,1255
2020-01-06,1255
2020-01-07,1294
2020-01-08,1294
2020-01-09,1294
2020-01-10,1354
2020-01-11,1354
2020-01-12,1415
2020-01-13,1415
2020-01-14,1415
2020-01-15,1410
2020-01-16,1410
2020-01-17,1383
2020-01-18,1383
2020-01-19,1394
2020-01-20,1394
2020-01-21,1394
2020-01-22,1416
2020-01-23,1416
2020-01-24,1444
2020-01-25,1444
2020-01-26,1448
2020-01-27,1448
2020-01-28,1508
2020-01-29,1508
2020-01-30,1584
2020-01-31,1584
2020-02-01,1644
2020-02-02,1644
2020-02-03,1666
2020-02-04,1666
2020-02-05,1689
2020-02-06,1689
2020-02-07,1669
2020-02-08,1669
2020-02-09,1691
2020-02-10,1678
2020-02-11,1678
2020-02-12,1692
2020-02-13,1692
2020-02-14,1668
2020-02-15,1668
2020-02-16,1672
2020-02-17,1672
2020-02-18,1706
2020-02-19,1706
2020-02-20,1719
2020-02-21,1719
2020-02-22,1729
2020-02-23,1729
2020-02-24,1725
2020-02-25,1725
2020-02-26,1696
2020-02-27,1696
2020-02-28,1665
2020-02-29,1665
2020-03-01,1713
2020-03-02,1713
2020-03-03,1730
2020-03-04,1730
2020-03-05,1768
2020-03-06,1768
2020-03-07,1779
2020-03-08,1779
2020-03-09,1720
2020-03-10,1720
2020-03-11,1687
2020-03-12,1687
2020-03-13,1636
2020-03-14,1650
2020-03-15,1650
2020-03-16,1633
2020-03-17,1633
2020-03-18,1702
2020-03-19,1702
2020-03-20,1785
2020-03-21,1785
2020-03-22,1771
2020-03-23,1771
2020-03-24,1738
2020-03-25,1799
2020-03-26,1889
2020-03-27,1963
2020-03-28,1963
2020-03-29,2047
2020-03-30,2150
2020-03-31,2150
2020-04-01,2074
2020-04-02,1976
2020-04-03,1976
2020-04-04,1899
2020-04-05,1893
2020-04-06,1854
2020-04-07,1797
2020-04-08,1739
2020-04-09,1679
2020-04-10,1679
2020-04-11,1650
2020-04-12,1648
2020-04-13,1591
2020-04-14,1524
2020-04-15,1477
2020-04-16,1477
2020-04-17,1442
2020-04-18,1422
2020-04-19,1405
2020-04-20,1381
2020-04-21,1401
2020-04-22,1388
2020-04-23,1397
2020-04-24,1397
2020-04-25,1397
2020-04-26,1467
2020-04-27,1508
2020-04-28,1543
2020-04-29,1543
2020-04-30,1588
2020-05-01,1588
2020-05-02,1580
2020-05-03,1536
2020-05-04,1536
2020-05-05,1515
2020-05-06,1493
2020-05-07,1467
2020-05-08,1467
2020-05-09,1473
2020-05-10,1446
2020-05-11,1446
2020-05-12,1373
2020-05-13,1363
