date_obj,Holy%20elixir price
2019-03-14,1031725
2019-03-15,1031725
2019-03-16,1024774
2019-03-17,1024774
2019-03-18,1024774
2019-03-19,1024774
2019-03-20,1027696
2019-03-21,1027696
2019-03-22,1027696
2019-03-23,1066269
2019-03-24,1066269
2019-03-25,1066269
2019-03-26,1066269
2019-03-27,1066269
2019-03-28,1066269
2019-03-29,1077095
2019-03-30,1077095
2019-03-31,1077095
2019-04-01,1077095
2019-04-02,1077095
2019-04-03,1077095
2019-04-04,1097726
2019-04-05,1097726
2019-04-06,1097726
2019-04-07,1141454
2019-04-08,1141454
2019-04-09,1141454
2019-04-10,1141454
2019-04-11,1141454
2019-04-12,1140397
2019-04-13,1140397
2019-04-14,1140397
2019-04-15,1140397
2019-04-16,1098353
2019-04-17,1098353
2019-04-18,1098353
2019-04-19,1098353
2019-04-20,1098353
2019-04-21,1087793
2019-04-22,1087793
2019-04-23,1087793
2019-04-24,1087793
2019-04-25,1114289
2019-04-26,1114289
2019-04-27,1114289
2019-04-28,1114289
2019-04-29,1153771
2019-04-30,1153771
2019-05-01,1153771
2019-05-02,1153771
2019-05-03,1177861
2019-05-04,1177861
2019-05-05,1177861
2019-05-06,1177861
2019-05-07,1190535
2019-05-08,1190535
2019-05-09,1190535
2019-05-10,1190535
2019-05-11,1190535
2019-05-12,1233764
2019-05-13,1233764
2019-05-14,1233764
2019-05-15,1233764
2019-05-16,1233764
2019-05-17,1233764
2019-05-18,1238969
2019-05-19,1238969
2019-05-20,1238969
2019-05-21,1238969
2019-05-22,1238969
2019-05-23,1180425
2019-05-24,1180425
2019-05-25,1180425
2019-05-26,1180425
2019-05-27,1122131
2019-05-28,1122131
2019-05-29,1122131
2019-05-30,1122131
2019-05-31,1080115
2019-06-01,1080115
2019-06-02,1080115
2019-06-03,1080115
2019-06-04,1075169
2019-06-05,1075169
2019-06-06,1075169
2019-06-07,1075169
2019-06-08,1034728
2019-06-09,1034728
2019-06-10,1034728
2019-06-11,1034728
2019-06-12,1006181
2019-06-13,1006181
2019-06-14,1006181
2019-06-15,1006181
2019-06-16,964582
2019-06-17,964582
2019-06-18,964582
2019-06-19,964582
2019-06-20,964582
2019-06-21,940938
2019-06-22,940938
2019-06-23,940938
2019-06-24,940938
2019-06-25,923153
2019-06-26,923153
2019-06-27,923153
2019-06-28,923153
2019-06-29,923153
2019-06-30,912352
2019-07-01,912352
2019-07-02,912352
2019-07-03,912352
2019-07-04,912352
2019-07-05,893560
2019-07-06,893560
2019-07-07,893560
2019-07-08,893560
2019-07-09,893560
2019-07-10,914364
2019-07-11,914364
2019-07-12,914364
2019-07-13,914364
2019-07-14,940501
2019-07-15,940501
2019-07-16,940501
2019-07-17,940501
2019-07-18,959811
2019-07-19,959811
2019-07-20,959811
2019-07-21,959811
2019-07-22,1004402
2019-07-23,1004402
2019-07-24,1004402
2019-07-25,1004402
2019-07-26,1004402
2019-07-27,1027610
2019-07-28,1027610
2019-07-29,1027610
2019-07-30,1027610
2019-07-31,1077231
2019-08-01,1077231
2019-08-02,1077231
2019-08-03,1077231
2019-08-04,1128768
2019-08-05,1128768
2019-08-06,1128768
2019-08-07,1166653
2019-08-08,1166653
2019-08-09,1166653
2019-08-10,1220357
2019-08-11,1220357
2019-08-12,1220357
2019-08-13,1220357
2019-08-14,1235579
2019-08-15,1235579
2019-08-16,1235579
2019-08-17,1235579
2019-08-18,1238609
2019-08-19,1238609
2019-08-20,1238609
2019-08-21,1238609
2019-08-22,1238609
2019-08-23,1192475
2019-08-24,1192475
2019-08-24,1192475
2019-08-25,1192475
2019-08-25,1192475
2019-08-26,1189265
2019-08-26,1189265
2019-08-27,1189265
2019-08-27,1189265
2019-08-28,1189265
2019-08-29,1167087
2019-08-30,1167087
2019-08-31,1167087
2019-09-01,1167087
2019-09-02,1119342
2019-09-03,1119342
2019-09-04,1119342
2019-09-05,1119342
2019-09-06,1119342
2019-09-07,1078466
2019-09-08,1078466
2019-09-09,1078466
2019-09-10,1078466
2019-09-11,1028580
2019-09-12,1028580
2019-09-13,1028580
2019-09-14,1028580
2019-09-15,1010375
2019-09-16,1010375
2019-09-17,1010375
2019-09-18,967314
2019-09-19,967314
2019-09-20,967314
2019-09-21,967314
2019-09-22,951691
2019-09-23,951691
2019-09-24,951691
2019-09-25,951691
2019-09-26,990621
2019-09-27,990621
2019-09-28,990621
2019-09-29,990621
2019-09-30,990621
2019-10-01,966416
2019-10-02,966416
2019-10-03,966416
2019-10-04,966416
2019-10-05,966416
2019-10-06,979314
2019-10-07,979314
2019-10-08,979314
2019-10-09,979314
2019-10-10,979314
2019-10-11,979314
2019-10-12,973670
2019-10-13,973670
2019-10-14,973670
2019-10-15,973670
2019-10-16,937373
2019-10-17,937373
2019-10-18,937373
2019-10-19,937373
2019-10-20,944459
2019-10-21,944459
2019-10-22,944459
2019-10-23,944459
2019-10-24,946982
2019-10-25,946982
2019-10-26,946982
2019-10-27,979092
2019-10-28,979092
2019-10-29,979092
2019-10-30,979092
2019-10-31,979092
2019-11-01,941187
2019-11-02,941187
2019-11-03,941187
2019-11-04,901582
2019-11-05,901582
2019-11-06,901582
2019-11-07,901582
2019-11-08,859100
2019-11-09,859100
2019-11-10,859100
2019-11-11,820276
2019-11-12,820276
2019-11-13,820276
2019-11-14,820276
2019-11-15,802744
2019-11-16,802744
2019-11-17,802744
2019-11-18,802744
2019-11-19,841530
2019-11-20,841530
2019-11-21,841530
2019-11-22,841530
2019-11-23,862305
2019-11-24,862305
2019-11-25,862305
2019-11-26,862305
2019-11-27,880529
2019-11-28,880529
2019-11-29,880529
2019-11-30,880529
2019-12-01,898988
2019-12-02,898988
2019-12-03,898988
2019-12-04,898988
2019-12-05,898988
2019-12-06,879367
2019-12-07,879367
2019-12-08,879367
2019-12-09,879367
2019-12-10,869218
2019-12-11,869218
2019-12-12,869218
2019-12-13,869218
2019-12-14,894304
2019-12-15,894304
2019-12-16,894304
2019-12-17,894304
2019-12-18,869813
2019-12-19,869813
2019-12-20,869813
2019-12-21,869813
2019-12-22,856556
2019-12-23,856556
2019-12-24,856556
2019-12-25,862347
2019-12-26,862347
2019-12-27,862347
2019-12-28,841144
2019-12-29,841144
2019-12-30,841144
2019-12-31,850849
2020-01-01,850849
2020-01-02,850849
2020-01-03,822241
2020-01-04,822241
2020-01-05,822241
2020-01-06,781128
2020-01-07,781128
2020-01-08,781128
2020-01-09,745784
2020-01-10,745784
2020-01-11,756193
2020-01-12,756193
2020-01-13,756193
2020-01-14,756193
2020-01-15,737931
2020-01-16,737931
2020-01-17,737931
2020-01-18,717693
2020-01-19,717693
2020-01-20,717693
2020-01-21,711221
2020-01-22,711221
2020-01-23,711221
2020-01-24,728367
2020-01-25,728367
2020-01-26,705603
2020-01-27,705603
2020-01-28,705603
2020-01-29,700181
2020-01-30,700181
2020-01-31,700181
2020-02-01,697427
2020-02-02,697427
2020-02-03,686562
2020-02-04,686562
2020-02-05,686562
2020-02-06,687239
2020-02-07,687239
2020-02-08,687239
2020-02-09,663720
2020-02-10,663720
2020-02-11,663720
2020-02-12,632259
2020-02-13,632259
2020-02-14,632259
2020-02-15,632259
2020-02-16,606092
2020-02-17,606092
2020-02-18,606092
2020-02-19,612804
2020-02-20,612804
2020-02-21,612804
2020-02-22,594586
2020-02-23,594586
2020-02-24,594586
2020-02-25,612387
2020-02-26,612387
2020-02-27,612387
2020-02-28,616140
2020-02-29,616140
2020-03-01,625142
2020-03-02,625142
2020-03-03,625142
2020-03-04,639683
2020-03-05,639683
2020-03-06,639092
2020-03-07,639092
2020-03-08,639092
2020-03-09,608736
2020-03-10,608736
2020-03-11,608736
2020-03-12,611667
2020-03-13,611667
2020-03-14,611667
2020-03-15,609367
2020-03-16,609367
2020-03-17,609367
2020-03-18,609565
2020-03-19,609565
2020-03-20,604675
2020-03-21,604675
2020-03-22,587906
2020-03-23,587906
2020-03-24,568449
2020-03-25,568449
2020-03-26,556392
2020-03-27,556392
2020-03-28,548092
2020-03-29,573480
2020-03-30,573480
2020-03-31,593868
2020-04-01,593868
2020-04-02,599679
2020-04-03,599679
2020-04-04,604147
2020-04-05,604147
2020-04-06,616841
2020-04-07,616841
2020-04-08,627075
2020-04-09,627075
2020-04-10,621381
2020-04-11,623751
2020-04-12,623751
2020-04-13,618974
2020-04-14,618974
2020-04-15,606596
2020-04-16,606596
2020-04-17,604802
2020-04-18,591397
2020-04-19,600156
2020-04-20,600156
2020-04-21,606964
2020-04-22,606964
2020-04-23,610620
2020-04-24,610620
2020-04-25,613025
2020-04-26,608869
2020-04-27,608869
2020-04-28,615350
2020-04-29,615350
2020-04-30,616828
2020-05-01,616828
2020-05-02,620974
2020-05-03,620974
2020-05-04,626530
2020-05-05,626530
2020-05-06,627144
2020-05-07,627144
2020-05-08,626668
2020-05-09,626668
2020-05-10,629495
2020-05-11,629495
2020-05-12,629495
2020-05-13,633895
