date_obj,Studded%20body%20(t) price
2018-06-22,9240
2018-06-23,8889
2018-06-24,8638
2018-06-25,8638
2018-06-26,8455
2018-06-27,8455
2018-06-28,8455
2018-06-29,8404
2018-06-30,8404
2018-07-01,8300
2018-07-02,8300
2018-07-03,8300
2018-07-04,8300
2018-07-05,8300
2018-07-06,8218
2018-07-07,8218
2018-07-08,8049
2018-07-09,8049
2018-07-10,8073
2018-07-11,8178
2018-07-12,8178
2018-07-13,8011
2018-07-14,8153
2018-07-15,8153
2018-07-16,8220
2018-07-17,8362
2018-07-18,8362
2018-07-19,8422
2018-07-20,8422
2018-07-21,8378
2018-07-22,8128
2018-07-23,7721
2018-07-24,7721
2018-07-25,7619
2018-07-26,7619
2018-07-27,7355
2018-07-28,7355
2018-07-29,7237
2018-07-30,7237
2018-07-31,7033
2018-08-01,7033
2018-08-02,7241
2018-08-03,7241
2018-08-04,7386
2018-08-05,7648
2018-08-06,7988
2018-08-07,8267
2018-08-08,8183
2018-08-09,8183
2018-08-10,8017
2018-08-11,8017
2018-08-12,7863
2018-08-14,7920
2018-08-16,8063
2018-08-17,8067
2018-08-18,8067
2018-08-19,7969
2018-08-20,7696
2018-08-21,7696
2018-08-22,7670
2018-08-23,7670
2018-08-24,7427
2018-08-25,7276
2018-08-26,7276
2018-08-27,7408
2018-08-28,7754
2018-08-29,7754
2018-08-30,8113
2018-08-31,8478
2018-09-01,8847
2018-09-02,8847
2018-09-03,9121
2018-09-04,9273
2018-09-05,9299
2018-09-06,9299
2018-09-07,8995
2018-09-08,9087
2018-09-09,9087
2018-09-10,8940
2018-09-11,8940
2018-09-12,8994
2018-09-13,9123
2018-09-14,9161
2018-09-15,9441
2018-09-16,9441
2018-09-17,9539
2018-09-18,9822
2018-09-19,9822
2018-09-20,10116
2018-09-21,10116
2018-09-22,10275
2018-09-23,10275
2018-09-24,10594
2018-09-25,10594
2018-09-26,10818
2018-09-27,10818
2018-09-28,11028
2018-09-29,11028
2018-09-30,11400
2018-10-02,11930
2018-10-03,12412
2018-10-04,12412
2018-10-05,12970
2018-10-06,13398
2018-10-07,13398
2018-10-08,13745
2018-10-09,13745
2018-10-10,13967
2018-10-11,13836
2018-10-12,13836
2018-10-13,13239
2018-10-14,13239
2018-10-15,12890
2018-10-16,12890
2018-10-17,12342
2018-10-18,12342
2018-10-19,11840
2018-10-20,11840
2018-10-21,11322
2018-10-22,11617
2018-10-23,11617
2018-10-24,11613
2018-10-25,11613
2018-10-26,11523
2018-10-27,11530
2018-10-28,11959
2018-10-29,11959
2018-10-30,11968
2018-10-31,12105
2018-11-01,12672
2018-11-03,13688
2018-11-04,14370
2018-11-05,15067
2018-11-06,15177
2018-11-07,15815
2018-11-08,15307
2018-11-09,15587
2018-11-10,16105
2018-11-11,16730
2018-11-12,17485
2018-11-13,18360
2018-11-14,19243
2018-11-15,19901
2018-11-16,19477
2018-11-17,19319
2018-11-18,19612
2018-11-19,19978
2018-11-20,19950
2018-11-21,19990
2018-11-22,19803
2018-11-23,19299
2018-11-24,19216
2018-11-25,19019
2018-11-26,19367
2018-11-27,19467
2018-11-28,18990
2018-11-29,18819
2018-12-01,18415
2018-12-02,18419
2018-12-03,18419
2018-12-04,18189
2018-12-05,17972
2018-12-07,18386
2018-12-09,18246
2018-12-10,18104
2018-12-11,17956
2018-12-12,17804
2018-12-13,17733
2018-12-14,17040
2018-12-15,16320
2018-12-16,15661
2018-12-17,15051
2018-12-18,14691
2018-12-19,14254
2018-12-20,13736
2018-12-21,13333
2018-12-22,13147
2018-12-23,13233
2018-12-24,13398
2018-12-25,13408
2018-12-26,13408
2018-12-27,13114
2018-12-28,12796
2018-12-29,12559
2018-12-30,12298
2018-12-31,12223
2019-01-01,12103
2019-01-02,12072
2019-01-03,11804
2019-01-04,11627
2019-01-05,11753
2019-01-06,11638
2019-01-08,11889
2019-01-10,11791
2019-01-11,12048
2019-01-12,12014
2019-01-13,11743
2019-01-14,11473
2019-01-15,11631
2019-01-16,11593
2019-01-17,11636
2019-01-18,11368
2019-01-19,11240
2019-01-20,10783
2019-01-21,10783
2019-01-22,10733
2019-01-23,10507
2019-01-24,10353
2019-01-25,10200
2019-01-26,10083
2019-01-27,10315
2019-01-28,10449
2019-01-29,10168
2019-01-30,10229
2019-01-31,10229
2019-02-01,10138
2019-02-02,10535
2019-02-03,10321
2019-02-04,10321
2019-02-05,10272
2019-02-06,10272
2019-02-07,10077
2019-02-08,9805
2019-02-09,9688
2019-02-10,9557
2019-02-11,9634
2019-02-12,9634
2019-02-13,9687
2019-02-14,9687
2019-02-15,9525
2019-02-16,9591
2019-02-17,9642
2019-02-18,9519
2019-02-19,9583
2019-02-20,9826
2019-02-21,9696
2019-02-22,9696
2019-02-23,9910
2019-02-24,10251
2019-02-25,10108
2019-02-26,10108
2019-02-27,10110
2019-02-28,10110
2019-03-01,10008
2019-03-02,10040
2019-03-03,10096
2019-03-04,10554
2019-03-05,10758
2019-03-06,10938
2019-03-07,10938
2019-03-08,10821
2019-03-09,10821
2019-03-10,10709
2019-03-11,10709
2019-03-12,10481
2019-03-13,10481
2019-03-14,10437
2019-03-15,10437
2019-03-16,10544
2019-03-17,10350
2019-03-18,10350
2019-03-19,10450
2019-03-20,10509
2019-03-21,10278
2019-03-22,10278
2019-03-23,10321
2019-03-24,10640
2019-03-25,10640
2019-03-26,10867
2019-03-27,10867
2019-03-28,11225
2019-03-29,11520
2019-03-30,11520
2019-03-31,11113
2019-04-01,11086
2019-04-02,11086
2019-04-03,10959
2019-04-04,10959
2019-04-05,10838
2019-04-06,10838
