date_obj,Bandos%20hilt price
2018-11-08,9103105
2018-11-09,9103105
2018-11-10,9078010
2018-11-11,9078010
2018-11-12,9078010
2018-11-13,9078010
2018-11-14,9078010
2018-11-15,8951024
2018-11-16,8951024
2018-11-17,8951024
2018-11-18,8951024
2018-11-19,9142408
2018-11-20,9142408
2018-11-21,9142408
2018-11-22,9142408
2018-11-23,9372125
2018-11-24,9372125
2018-11-25,9372125
2018-11-26,9372125
2018-11-27,9206377
2018-11-28,9206377
2018-11-29,9206377
2018-12-01,9412426
2018-12-02,9412426
2018-12-03,9412426
2018-12-04,9412426
2018-12-05,9849471
2018-12-07,9849471
2018-12-09,9849471
2018-12-10,9858706
2018-12-11,9858706
2018-12-12,9858706
2018-12-13,9858706
2018-12-14,9858706
2018-12-15,10002654
2018-12-16,10002654
2018-12-17,10002654
2018-12-18,10321289
2018-12-19,10321289
2018-12-20,10321289
2018-12-21,10321289
2018-12-22,10476516
2018-12-23,10476516
2018-12-24,10965090
2018-12-25,10965090
2018-12-26,10965090
2018-12-27,11482392
2018-12-28,11482392
2018-12-29,11482392
2018-12-30,12024738
2018-12-31,12024738
2019-01-01,12024738
2019-01-02,12024738
2019-01-03,11900202
2019-01-04,11900202
2019-01-05,11900202
2019-01-06,11812684
2019-01-08,11812684
2019-01-10,12051616
2019-01-11,12051616
2019-01-12,12051616
2019-01-13,11497313
2019-01-14,11497313
2019-01-15,11497313
2019-01-16,10963207
2019-01-17,10963207
2019-01-18,10963207
2019-01-19,10599531
2019-01-20,10599531
2019-01-21,10599531
2019-01-22,11107625
2019-01-23,11107625
2019-01-24,11107625
2019-01-25,11403259
2019-01-26,11403259
2019-01-27,11403259
2019-01-28,11227136
2019-01-29,11227136
2019-01-30,11227136
2019-01-31,11116200
2019-02-01,11116200
2019-02-02,11116200
2019-02-03,11317087
2019-02-04,11317087
2019-02-05,11317087
2019-02-06,11317087
2019-02-07,11611161
2019-02-08,11611161
2019-02-09,11611161
2019-02-10,11611161
2019-02-11,11510589
2019-02-12,11510589
2019-02-13,11510589
2019-02-14,11510589
2019-02-15,11102038
2019-02-16,11102038
2019-02-17,11102038
2019-02-18,11386973
2019-02-19,11386973
2019-02-20,11386973
2019-02-21,11190164
2019-02-22,11190164
2019-02-23,11190164
2019-02-24,10867320
2019-02-25,10867320
2019-02-26,10867320
2019-02-27,10867320
2019-02-28,10867320
2019-03-01,10867320
2019-03-02,10375793
2019-03-03,10375793
2019-03-04,10375793
2019-03-05,10421430
2019-03-06,10421430
2019-03-07,10421430
2019-03-08,10421430
2019-03-09,10529590
2019-03-10,10529590
2019-03-11,10529590
2019-03-12,10791751
2019-03-13,10791751
2019-03-14,10791751
2019-03-15,10791751
2019-03-16,10337700
2019-03-17,10337700
2019-03-18,10337700
2019-03-19,10337700
2019-03-20,10361040
2019-03-21,10361040
2019-03-22,10361040
2019-03-23,10412430
2019-03-24,10412430
2019-03-25,10412430
2019-03-26,10412430
2019-03-27,10636896
2019-03-28,10636896
2019-03-29,10636896
2019-03-30,10636896
2019-03-31,10515928
2019-04-01,10515928
2019-04-02,10515928
2019-04-03,10412127
2019-04-04,10412127
2019-04-05,10412127
2019-04-06,10412127
2019-04-07,10394625
2019-04-08,10394625
2019-04-09,10394625
2019-04-10,10394625
2019-04-11,10325218
2019-04-12,10325218
2019-04-13,10325218
2019-04-14,10110012
2019-04-15,10110012
2019-04-16,10110012
2019-04-17,10110012
2019-04-18,9720607
2019-04-19,9720607
2019-04-20,9720607
2019-04-21,9720607
2019-04-22,9476184
2019-04-23,9476184
2019-04-24,9476184
2019-04-25,9535036
2019-04-26,9535036
2019-04-27,9535036
2019-04-28,9535036
2019-04-29,9492942
2019-04-30,9492942
2019-05-01,9492942
2019-05-02,9492942
2019-05-03,9403554
2019-05-04,9403554
2019-05-05,9403554
2019-05-06,9626683
2019-05-07,9626683
2019-05-08,9626683
2019-05-09,9626683
2019-05-10,9624171
2019-05-11,9624171
2019-05-12,9624171
2019-05-13,9624171
2019-05-14,9609551
2019-05-15,9609551
2019-05-16,9609551
2019-05-17,9609551
2019-05-18,9491971
2019-05-19,9491971
2019-05-20,9491971
2019-05-21,9491971
2019-05-22,9381105
2019-05-23,9381105
2019-05-24,9381105
2019-05-25,9154429
2019-05-26,9154429
2019-05-27,9154429
2019-05-28,9154429
2019-05-29,9141951
2019-05-30,9141951
2019-05-31,9141951
2019-06-01,9141951
2019-06-02,9141951
2019-06-03,9254964
2019-06-04,9254964
2019-06-05,9254964
2019-06-06,9254964
2019-06-07,9340064
2019-06-08,9340064
2019-06-09,9340064
2019-06-10,9340064
2019-06-11,9211439
2019-06-12,9211439
2019-06-13,9211439
2019-06-14,9211439
2019-06-15,9211439
2019-06-16,9061548
2019-06-17,9061548
2019-06-18,9061548
2019-06-19,9061548
2019-06-20,8927472
2019-06-21,8927472
2019-06-22,8927472
2019-06-23,8927472
2019-06-24,8534856
2019-06-25,8534856
2019-06-26,8534856
2019-06-27,8534856
2019-06-28,8499614
2019-06-29,8499614
2019-06-30,8499614
2019-07-01,8871259
2019-07-02,8871259
2019-07-03,8871259
2019-07-04,8871259
2019-07-05,9209834
2019-07-06,9209834
2019-07-07,9209834
2019-07-08,9209834
2019-07-09,9667924
2019-07-10,9667924
2019-07-11,9667924
2019-07-12,9890694
2019-07-13,9890694
2019-07-14,9890694
2019-07-15,9890694
2019-07-16,9903232
2019-07-17,9903232
2019-07-18,9903232
2019-07-19,9903232
2019-07-20,9703283
2019-07-21,9703283
2019-07-22,9703283
2019-07-23,9703283
2019-07-24,9573164
2019-07-25,9573164
2019-07-26,9573164
2019-07-27,9573164
2019-07-28,9153428
2019-07-29,9153428
2019-07-30,9153428
2019-07-31,9153428
2019-08-01,8882759
2019-08-02,8882759
2019-08-03,8882759
2019-08-04,9188558
2019-08-05,9188558
2019-08-06,9188558
2019-08-07,9188558
2019-08-08,9188558
2019-08-09,9377220
2019-08-10,9377220
2019-08-11,9377220
2019-08-12,9377220
2019-08-13,9417555
2019-08-14,9417555
2019-08-15,9417555
2019-08-16,9417555
2019-08-17,9376320
2019-08-18,9376320
2019-08-19,9376320
2019-08-20,9376320
2019-08-21,9394821
2019-08-22,9394821
2019-08-23,9394821
2019-08-24,9394821
2019-08-24,9394821
2019-08-25,9173283
2019-08-25,9173283
2019-08-26,9173283
2019-08-27,9173283
2019-08-27,9173283
2019-08-28,9173283
2019-08-29,9173283
2019-08-30,9062374
2019-08-31,9062374
2019-09-01,9062374
2019-09-02,9062374
2019-09-03,9062374
2019-09-04,8913857
2019-09-05,8913857
2019-09-06,8913857
2019-09-07,8913857
2019-09-08,8913857
2019-09-09,8732682
2019-09-10,8732682
2019-09-11,8732682
2019-09-12,8732682
2019-09-13,8732682
2019-09-14,8536533
2019-09-15,8536533
2019-09-16,8536533
2019-09-17,8536533
2019-09-18,8563322
2019-09-19,8563322
2019-09-20,8563322
2019-09-21,8563322
2019-09-22,8563322
2019-09-23,8528973
2019-09-24,8528973
2019-09-25,8528973
2019-09-26,8528973
2019-09-27,8528973
2019-09-28,8491179
2019-09-29,8491179
2019-09-30,8491179
2019-10-01,8491179
2019-10-02,8491179
2019-10-03,8273217
2019-10-04,8273217
2019-10-05,8273217
2019-10-06,8438764
2019-10-07,8438764
2019-10-08,8438764
2019-10-09,8438764
2019-10-10,8438764
2019-10-11,8339141
2019-10-12,8339141
2019-10-13,8339141
2019-10-14,8339141
2019-10-15,8458831
2019-10-16,8458831
2019-10-17,8458831
2019-10-18,8458831
2019-10-19,8383190
2019-10-20,8383190
2019-10-21,8383190
2019-10-22,8383190
2019-10-23,8427935
2019-10-24,8427935
2019-10-25,8427935
2019-10-26,8427935
2019-10-27,8319073
2019-10-28,8319073
2019-10-29,8319073
2019-10-30,8319073
2019-10-31,8367524
2019-11-01,8367524
2019-11-02,8367524
2019-11-03,8367524
2019-11-04,8371440
2019-11-05,8371440
2019-11-06,8371440
2019-11-07,8371440
2019-11-08,8371440
2019-11-09,8317432
2019-11-10,8317432
2019-11-11,8317432
2019-11-12,8317432
2019-11-13,8317432
2019-11-14,8260368
2019-11-15,8260368
2019-11-16,8260368
2019-11-17,8260368
2019-11-18,8202854
2019-11-19,8202854
2019-11-20,8202854
2019-11-21,8202854
2019-11-22,8202854
2019-11-23,8043397
2019-11-24,8043397
2019-11-25,8043397
2019-11-26,8043397
2019-11-27,8043397
2019-11-28,7973925
2019-11-29,7973925
2019-11-30,7973925
2019-12-01,7973925
2019-12-02,7973925
2019-12-03,8011743
2019-12-04,8011743
2019-12-05,8011743
2019-12-06,8011743
2019-12-07,8011743
2019-12-08,7982943
2019-12-09,7982943
2019-12-10,7982943
2019-12-11,7982943
2019-12-12,7982943
2019-12-13,8078318
2019-12-14,8078318
2019-12-15,8078318
2019-12-16,8078318
2019-12-17,8416410
2019-12-18,8416410
2019-12-19,8416410
2019-12-20,8416410
2019-12-21,8543015
2019-12-22,8543015
2019-12-23,8543015
2019-12-24,8543015
2019-12-25,8452034
2019-12-26,8452034
2019-12-27,8452034
2019-12-28,8452034
2019-12-29,8429863
2019-12-30,8429863
2019-12-31,8429863
2020-01-01,8429863
2020-01-02,8596014
2020-01-03,8596014
2020-01-04,8596014
2020-01-05,9012856
2020-01-06,9012856
2020-01-07,9012856
2020-01-08,9012856
2020-01-09,9311803
2020-01-10,9311803
2020-01-11,9311803
2020-01-12,9419380
2020-01-13,9419380
2020-01-14,9419380
2020-01-15,9419380
2020-01-16,9567235
2020-01-17,9567235
2020-01-18,9567235
2020-01-19,9466269
2020-01-20,9466269
2020-01-21,9466269
2020-01-22,9466269
2020-01-23,9441014
2020-01-24,9441014
2020-01-25,9441014
2020-01-26,9794849
2020-01-27,9794849
2020-01-28,9794849
2020-01-29,10192510
2020-01-30,10192510
2020-01-31,10192510
2020-02-01,10548330
2020-02-02,10548330
2020-02-03,11052278
2020-02-04,11052278
2020-02-05,11052278
2020-02-06,11097129
2020-02-07,11097129
2020-02-08,11097129
2020-02-09,10580576
2020-02-10,10580576
2020-02-11,10078560
2020-02-12,10078560
2020-02-13,10078560
2020-02-14,9592258
2020-02-15,9592258
2020-02-16,9592258
2020-02-17,9139562
2020-02-18,9139562
2020-02-19,9139562
2020-02-20,9007894
2020-02-21,9007894
2020-02-22,9007894
2020-02-23,9089508
2020-02-24,9089508
2020-02-25,9089508
2020-02-26,9201444
2020-02-27,9201444
2020-02-28,9201444
2020-02-29,9344458
2020-03-01,9344458
2020-03-02,9752821
2020-03-03,9752821
2020-03-04,9752821
2020-03-05,9752821
2020-03-06,10040126
2020-03-07,10040126
2020-03-08,10040126
2020-03-09,9773255
2020-03-10,9773255
2020-03-11,9773255
2020-03-12,9520396
2020-03-13,9520396
2020-03-14,9520396
2020-03-15,9349860
2020-03-16,9349860
2020-03-17,9349860
2020-03-18,9301662
2020-03-19,9301662
2020-03-20,9301662
2020-03-21,9434167
2020-03-22,9434167
2020-03-23,9434167
2020-03-24,9736893
2020-03-25,9736893
2020-03-26,10097884
2020-03-27,10097884
2020-03-28,10097884
2020-03-29,10555323
2020-03-30,10555323
2020-03-31,10960906
2020-04-01,10960906
2020-04-02,11006984
2020-04-03,11006984
2020-04-04,11443497
2020-04-05,11443497
2020-04-06,11944611
2020-04-07,11944611
2020-04-08,12144395
2020-04-09,12144395
2020-04-10,12144395
2020-04-11,12506862
2020-04-12,12506862
2020-04-13,12506862
2020-04-14,12804809
2020-04-15,12804809
2020-04-16,12804809
2020-04-17,12760336
2020-04-18,12760336
2020-04-19,12672031
2020-04-20,12672031
2020-04-21,12672031
2020-04-22,12310196
2020-04-23,12310196
2020-04-24,12310196
2020-04-25,11824982
2020-04-26,11824982
2020-04-27,11684985
2020-04-28,11684985
2020-04-29,11684985
2020-04-30,11658464
2020-05-01,11658464
2020-05-02,12060491
2020-05-03,12060491
2020-05-04,12576109
2020-05-05,12576109
2020-05-06,12468384
2020-05-07,12468384
2020-05-08,12468384
2020-05-09,12625759
2020-05-10,12625759
2020-05-11,12625759
2020-05-12,12613309
2020-05-13,12613309
