date_obj,Grape%20seed price
2020-03-17,3916
2020-03-18,3916
2020-03-19,3916
2020-03-20,3916
2020-03-21,3821
2020-03-22,3821
2020-03-23,3821
2020-03-24,3821
2020-03-25,3821
2020-03-26,3812
2020-03-27,3812
2020-03-28,3812
2020-03-29,3812
2020-03-30,3914
2020-03-31,3914
2020-04-01,3914
2020-04-02,3914
2020-04-03,3914
2020-04-04,3914
2020-04-05,4066
2020-04-06,4066
2020-04-07,4066
2020-04-08,4066
2020-04-09,4180
2020-04-10,4180
2020-04-11,4180
2020-04-12,4180
2020-04-13,4180
2020-04-14,4150
2020-04-15,4150
2020-04-16,4150
2020-04-17,4150
2020-04-18,4215
2020-04-19,4215
2020-04-20,4215
2020-04-21,4215
2020-04-22,4357
2020-04-23,4357
2020-04-24,4357
2020-04-25,4357
2020-04-26,4357
2020-04-27,4525
2020-04-28,4525
2020-04-29,4525
2020-04-30,4525
2020-05-01,4525
2020-05-02,4694
2020-05-03,4694
2020-05-04,4694
2020-05-05,4694
2020-05-06,4637
2020-05-07,4637
2020-05-08,4637
2020-05-09,4637
2020-05-10,4637
2020-05-11,4448
2020-05-12,4448
2020-05-13,4448
