date_obj,Lantadyme%20potion%20(unf) price
2019-04-05,1439
2019-04-06,1440
2019-04-07,1431
2019-04-08,1389
2019-04-09,1389
2019-04-10,1363
2019-04-11,1340
2019-04-12,1333
2019-04-13,1336
2019-04-14,1364
2019-04-15,1364
2019-04-16,1333
2019-04-17,1333
2019-04-18,1284
2019-04-19,1284
2019-04-20,1291
2019-04-21,1291
2019-04-22,1267
2019-04-23,1268
2019-04-24,1268
2019-04-25,1274
2019-04-26,1280
2019-04-27,1280
2019-04-28,1311
2019-04-29,1311
2019-04-30,1348
2019-05-01,1348
2019-05-02,1323
2019-05-03,1327
2019-05-04,1340
2019-05-05,1340
2019-05-06,1372
2019-05-07,1355
2019-05-08,1355
2019-05-09,1351
2019-05-10,1354
2019-05-11,1354
2019-05-12,1346
2019-05-13,1345
2019-05-14,1361
2019-05-15,1361
2019-05-16,1351
2019-05-17,1351
2019-05-18,1360
2019-05-19,1360
2019-05-20,1366
2019-05-21,1366
2019-05-22,1363
2019-05-23,1347
2019-05-24,1347
2019-05-25,1340
2019-05-26,1340
2019-05-27,1348
2019-05-28,1359
2019-05-29,1363
2019-05-30,1363
2019-05-31,1361
2019-06-01,1361
2019-06-02,1385
2019-06-03,1385
2019-06-04,1395
2019-06-05,1392
2019-06-06,1373
2019-06-07,1373
2019-06-08,1373
2019-06-09,1385
2019-06-10,1385
2019-06-11,1374
2019-06-12,1374
2019-06-13,1399
2019-06-14,1411
2019-06-15,1411
2019-06-16,1420
2019-06-17,1420
2019-06-18,1420
2019-06-19,1415
2019-06-20,1426
2019-06-21,1426
2019-06-22,1433
2019-06-23,1438
2019-06-24,1438
2019-06-25,1376
2019-06-26,1329
2019-06-27,1291
2019-06-28,1291
2019-06-29,1285
2019-06-30,1291
2019-07-01,1291
2019-07-02,1280
2019-07-03,1290
2019-07-04,1290
2019-07-05,1283
2019-07-06,1301
2019-07-07,1282
2019-07-08,1270
2019-07-09,1278
2019-07-10,1322
2019-07-11,1322
2019-07-12,1328
2019-07-13,1328
2019-07-14,1357
2019-07-15,1357
2019-07-16,1380
2019-07-17,1394
2019-07-18,1394
2019-07-19,1387
2019-07-20,1387
2019-07-21,1396
2019-07-22,1413
2019-07-23,1435
2019-07-24,1456
2019-07-25,1470
2019-07-26,1531
2019-07-27,1601
2019-07-28,1681
2019-07-29,1720
2019-07-30,1737
2019-07-31,1735
2019-08-01,1688
2019-08-02,1724
2019-08-03,1756
2019-08-04,1757
2019-08-05,1773
2019-08-06,1747
2019-08-07,1703
2019-08-08,1703
2019-08-09,1637
2019-08-10,1664
2019-08-11,1720
2019-08-12,1701
2019-08-13,1626
2019-08-14,1593
2019-08-15,1604
2019-08-16,1653
2019-08-17,1653
2019-08-18,1720
2019-08-19,1686
2019-08-20,1686
2019-08-21,1660
2019-08-22,1611
2019-08-23,1611
2019-08-24,1582
2019-08-24,1582
2019-08-25,1582
2019-08-25,1582
2019-08-26,1565
2019-08-26,1565
2019-08-27,1539
2019-08-27,1539
2019-08-28,1516
2019-08-29,1550
2019-08-30,1579
2019-08-31,1579
2019-09-01,1634
2019-09-02,1634
2019-09-03,1708
2019-09-04,1762
2019-09-05,1762
2019-09-06,1749
2019-09-07,1713
2019-09-08,1744
2019-09-09,1744
2019-09-10,1787
2019-09-11,1785
2019-09-12,1785
2019-09-13,1801
2019-09-14,1785
2019-09-15,1825
2019-09-16,1835
2019-09-17,1876
2019-09-18,1842
2019-09-19,1842
2019-09-20,1811
2019-09-21,1788
2019-09-22,1806
2019-09-23,1789
2019-09-24,1789
2019-09-25,1763
2019-09-26,1757
2019-09-27,1757
2019-09-28,1723
2019-09-29,1723
2019-09-30,1702
2019-10-01,1666
2019-10-02,1666
2019-10-03,1630
2019-10-04,1630
2019-10-05,1611
2019-10-06,1668
2019-10-07,1668
2019-10-08,1644
2019-10-09,1644
2019-10-10,1628
2019-10-11,1628
2019-10-12,1604
2019-10-13,1593
2019-10-14,1590
2019-10-15,1593
2019-10-16,1559
2019-10-17,1559
2019-10-18,1584
2019-10-19,1655
2019-10-20,1725
2019-10-21,1725
2019-10-22,1727
2019-10-23,1692
2019-10-24,1692
2019-10-25,1718
2019-10-26,1743
2019-10-27,1782
2019-10-28,1777
2019-10-29,1777
2019-10-30,1739
2019-10-31,1719
2019-11-01,1680
2019-11-02,1669
2019-11-03,1673
2019-11-04,1650
2019-11-05,1650
2019-11-06,1630
2019-11-07,1636
2019-11-08,1672
2019-11-09,1654
2019-11-10,1697
2019-11-11,1730
2019-11-12,1730
2019-11-13,1755
2019-11-14,1755
2019-11-15,1755
2019-11-16,1775
2019-11-17,1775
2019-11-18,1787
2019-11-19,1787
2019-11-20,1809
2019-11-21,1809
2019-11-22,1865
2019-11-23,1878
2019-11-24,1878
2019-11-25,1814
2019-11-26,1741
2019-11-27,1741
2019-11-28,1779
2019-11-29,1779
2019-11-30,1830
2019-12-01,1830
2019-12-02,1908
2019-12-03,1949
2019-12-04,2012
2019-12-05,2012
2019-12-06,1958
2019-12-07,1863
2019-12-08,1880
2019-12-09,1913
2019-12-10,1886
2019-12-11,1886
2019-12-12,1891
2019-12-13,1888
2019-12-14,1820
2019-12-15,1763
2019-12-16,1763
2019-12-17,1777
2019-12-18,1777
2019-12-19,1752
2019-12-20,1783
2019-12-21,1843
2019-12-22,1875
2019-12-23,1875
2019-12-24,1860
2019-12-25,1950
2019-12-26,1950
2019-12-27,2015
2019-12-28,1979
2019-12-29,1979
2019-12-30,1953
2019-12-31,1953
2020-01-01,1969
2020-01-02,2036
2020-01-03,2036
2020-01-04,2010
2020-01-05,1978
2020-01-06,1978
2020-01-07,1952
2020-01-08,1952
2020-01-09,1897
2020-01-10,1874
2020-01-11,1873
2020-01-12,1917
2020-01-13,1917
2020-01-14,1963
2020-01-15,2030
2020-01-16,2098
2020-01-17,2023
2020-01-18,2023
2020-01-19,1972
2020-01-20,1942
2020-01-21,1942
2020-01-22,1923
2020-01-23,1903
2020-01-24,1912
2020-01-25,1912
2020-01-26,1854
2020-01-27,1775
2020-01-28,1785
2020-01-29,1795
2020-01-30,1742
2020-01-31,1742
2020-02-01,1701
2020-02-02,1718
2020-02-03,1718
2020-02-04,1742
2020-02-05,1742
2020-02-06,1732
2020-02-07,1732
2020-02-08,1703
2020-02-09,1650
2020-02-10,1624
2020-02-11,1624
2020-02-12,1594
2020-02-13,1594
2020-02-14,1565
2020-02-15,1565
2020-02-16,1627
2020-02-17,1616
2020-02-18,1619
2020-02-19,1619
2020-02-20,1658
2020-02-21,1658
2020-02-22,1682
2020-02-23,1683
2020-02-24,1654
2020-02-25,1686
2020-02-26,1699
2020-02-27,1699
2020-02-28,1681
2020-02-29,1681
2020-03-01,1685
2020-03-02,1660
2020-03-03,1696
2020-03-04,1696
2020-03-05,1684
2020-03-06,1695
2020-03-07,1695
2020-03-08,1700
2020-03-09,1661
2020-03-10,1636
2020-03-11,1636
2020-03-12,1645
2020-03-13,1668
2020-03-14,1671
2020-03-15,1671
2020-03-16,1664
2020-03-17,1668
2020-03-18,1658
2020-03-19,1660
2020-03-20,1591
2020-03-21,1609
2020-03-22,1594
2020-03-23,1624
2020-03-24,1640
2020-03-25,1633
2020-03-26,1643
2020-03-27,1633
2020-03-28,1620
2020-03-29,1613
2020-03-30,1598
2020-03-31,1603
2020-04-01,1600
2020-04-02,1611
2020-04-03,1611
2020-04-04,1646
2020-04-05,1650
2020-04-06,1675
2020-04-07,1668
2020-04-08,1659
2020-04-09,1673
2020-04-10,1664
2020-04-11,1653
2020-04-12,1636
2020-04-13,1618
2020-04-14,1633
2020-04-15,1673
2020-04-16,1686
2020-04-17,1672
2020-04-18,1647
2020-04-19,1647
2020-04-20,1648
2020-04-21,1684
2020-04-22,1671
2020-04-23,1683
2020-04-24,1681
2020-04-25,1672
2020-04-26,1645
2020-04-27,1630
2020-04-28,1608
2020-04-29,1601
2020-04-30,1606
2020-05-01,1603
2020-05-02,1616
2020-05-03,1640
2020-05-04,1659
2020-05-05,1692
2020-05-06,1732
2020-05-07,1711
2020-05-08,1677
2020-05-09,1666
2020-05-10,1687
2020-05-11,1669
2020-05-12,1642
2020-05-13,1662
