date_obj,Raw%20chompy price
2019-04-06,1818
2019-04-07,1793
2019-04-08,1859
2019-04-09,1887
2019-04-10,1885
2019-04-11,1855
2019-04-12,1865
2019-04-13,1823
2019-04-14,1801
2019-04-15,1772
2019-04-16,1712
2019-04-17,1734
2019-04-18,1737
2019-04-19,1724
2019-04-20,1679
2019-04-21,1720
2019-04-22,1769
2019-04-23,1805
2019-04-24,1829
2019-04-25,1807
2019-04-26,1862
2019-04-27,1894
2019-04-28,1909
2019-04-29,1944
2019-04-30,1886
2019-05-01,1853
2019-05-02,1829
2019-05-03,1796
2019-05-04,1741
2019-05-05,1686
2019-05-06,1623
2019-05-07,1542
2019-05-08,1548
2019-05-09,1576
2019-05-10,1537
2019-05-11,1549
2019-05-12,1564
2019-05-13,1583
2019-05-14,1556
2019-05-15,1613
2019-05-16,1650
2019-05-17,1663
2019-05-18,1716
2019-05-19,1773
2019-05-20,1720
2019-05-21,1693
2019-05-22,1641
2019-05-23,1581
2019-05-24,1546
2019-05-25,1491
2019-05-26,1461
2019-05-27,1456
2019-05-28,1497
2019-05-29,1479
2019-05-30,1497
2019-05-31,1520
2019-06-01,1558
2019-06-02,1571
2019-06-03,1594
2019-06-04,1634
2019-06-05,1604
2019-06-06,1643
2019-06-07,1667
2019-06-08,1674
2019-06-09,1684
2019-06-10,1684
2019-06-11,1704
2019-06-12,1770
2019-06-13,1748
2019-06-14,1734
2019-06-15,1669
2019-06-16,1707
2019-06-17,1787
2019-06-18,1812
2019-06-19,1766
2019-06-20,1737
2019-06-21,1737
2019-06-22,1763
2019-06-23,1799
2019-06-24,1820
2019-06-25,1829
2019-06-26,1819
2019-06-27,1805
2019-06-28,1785
2019-06-29,1808
2019-06-30,1807
2019-07-01,1791
2019-07-02,1791
2019-07-03,1749
2019-07-04,1709
2019-07-05,1706
2019-07-06,1739
2019-07-07,1735
2019-07-08,1782
2019-07-09,1763
2019-07-10,1727
2019-07-11,1709
2019-07-12,1710
2019-07-13,1732
2019-07-14,1766
2019-07-15,1802
2019-07-16,1794
2019-07-17,1798
2019-07-18,1793
2019-07-19,1775
2019-07-20,1774
2019-07-21,1822
2019-07-22,1848
2019-07-23,1875
2019-07-24,1953
2019-07-25,1992
2019-07-26,2038
2019-07-27,2047
2019-07-28,1954
2019-07-29,1860
2019-07-30,1813
2019-07-31,1796
2019-08-01,1717
2019-08-02,1705
2019-08-03,1787
2019-08-04,1877
2019-08-05,1939
2019-08-06,2036
2019-08-07,2137
2019-08-08,2234
2019-08-09,2346
2019-08-10,2459
2019-08-11,2512
2019-08-12,2636
2019-08-13,2768
2019-08-14,2907
2019-08-15,3053
2019-08-16,2988
2019-08-17,2904
2019-08-18,2758
2019-08-19,2620
2019-08-20,2489
2019-08-21,2364
2019-08-22,2245
2019-08-23,2132
2019-08-24,2025
2019-08-24,2025
2019-08-25,1923
2019-08-25,1923
2019-08-26,1826
2019-08-26,1826
2019-08-27,1734
2019-08-27,1734
2019-08-28,1647
2019-08-29,1592
2019-08-30,1517
2019-08-31,1507
2019-09-01,1491
2019-09-02,1506
2019-09-03,1548
2019-09-04,1581
2019-09-05,1520
2019-09-06,1490
2019-09-07,1518
2019-09-08,1540
2019-09-09,1552
2019-09-10,1496
2019-09-11,1477
2019-09-12,1436
2019-09-13,1417
2019-09-14,1417
2019-09-15,1445
2019-09-16,1500
2019-09-17,1492
2019-09-18,1562
2019-09-19,1586
2019-09-20,1586
2019-09-21,1623
2019-09-22,1643
2019-09-23,1652
2019-09-24,1652
2019-09-25,1689
2019-09-26,1718
2019-09-27,1735
2019-09-28,1814
2019-09-29,1863
2019-09-30,1863
2019-10-01,1793
2019-10-02,1793
2019-10-03,1731
2019-10-04,1714
2019-10-05,1745
2019-10-06,1718
2019-10-07,1716
2019-10-08,1721
2019-10-09,1721
2019-10-10,1747
2019-10-11,1663
2019-10-12,1619
2019-10-13,1662
2019-10-14,1739
2019-10-15,1758
2019-10-16,1817
2019-10-17,1817
2019-10-18,1822
2019-10-19,1793
2019-10-20,1782
2019-10-21,1717
2019-10-22,1672
2019-10-23,1659
2019-10-24,1677
2019-10-25,1696
2019-10-26,1611
2019-10-27,1532
2019-10-28,1511
2019-10-29,1511
2019-10-30,1473
2019-10-31,1467
2019-11-01,1474
2019-11-02,1441
2019-11-03,1460
2019-11-04,1445
2019-11-05,1445
2019-11-06,1446
2019-11-07,1422
2019-11-08,1472
2019-11-09,1464
2019-11-10,1422
2019-11-11,1431
2019-11-12,1401
2019-11-13,1379
2019-11-14,1326
2019-11-15,1295
2019-11-16,1268
2019-11-17,1268
2019-11-18,1212
2019-11-19,1212
2019-11-20,1151
2019-11-21,1151
2019-11-22,1093
2019-11-23,1038
2019-11-24,986
2019-11-25,959
2019-11-26,947
2019-11-27,947
2019-11-28,953
2019-11-29,953
2019-11-30,996
2019-12-01,1039
2019-12-02,1091
2019-12-03,1119
2019-12-04,1099
2019-12-05,1099
2019-12-06,1098
2019-12-07,1116
2019-12-08,1095
2019-12-09,1112
2019-12-10,1098
2019-12-11,1120
2019-12-12,1120
2019-12-13,1140
2019-12-14,1115
2019-12-15,1122
2019-12-16,1105
2019-12-17,1118
2019-12-18,1118
2019-12-19,1169
2019-12-20,1124
2019-12-21,1108
2019-12-22,1138
2019-12-23,1195
2019-12-24,1255
2019-12-25,1263
2019-12-26,1263
2019-12-27,1271
2019-12-28,1227
2019-12-29,1182
2019-12-30,1173
2019-12-31,1149
2020-01-01,1199
2020-01-02,1259
2020-01-03,1313
2020-01-04,1311
2020-01-05,1267
2020-01-06,1287
2020-01-07,1246
2020-01-08,1246
2020-01-09,1191
2020-01-10,1141
2020-01-11,1130
2020-01-12,1095
2020-01-13,1095
2020-01-14,1062
2020-01-15,1075
2020-01-16,1085
2020-01-17,1127
2020-01-18,1184
2020-01-19,1244
2020-01-20,1277
2020-01-21,1277
2020-01-22,1303
2020-01-23,1255
2020-01-24,1219
2020-01-25,1175
2020-01-26,1154
2020-01-27,1144
2020-01-28,1128
2020-01-29,1149
2020-01-30,1197
2020-01-31,1212
2020-02-01,1154
2020-02-02,1102
2020-02-03,1110
2020-02-04,1077
2020-02-05,1044
2020-02-06,1084
2020-02-07,1132
2020-02-08,1097
2020-02-09,1146
2020-02-10,1096
2020-02-11,1041
2020-02-12,1014
2020-02-13,1025
2020-02-14,1001
2020-02-15,1016
2020-02-16,1018
2020-02-17,1054
2020-02-18,1101
2020-02-19,1067
2020-02-20,1045
2020-02-21,1045
2020-02-22,1050
2020-02-23,1075
2020-02-24,1119
2020-02-25,1175
2020-02-26,1232
2020-02-27,1281
2020-02-28,1300
2020-02-29,1309
2020-03-01,1295
2020-03-02,1303
2020-03-03,1342
2020-03-04,1388
2020-03-05,1441
2020-03-06,1478
2020-03-07,1484
2020-03-08,1550
2020-03-09,1599
2020-03-10,1675
2020-03-11,1755
2020-03-12,1753
2020-03-13,1785
2020-03-14,1769
2020-03-15,1830
2020-03-16,1898
2020-03-17,1820
2020-03-18,1751
2020-03-19,1704
2020-03-20,1704
2020-03-21,1643
2020-03-22,1640
2020-03-23,1610
2020-03-24,1549
2020-03-25,1517
2020-03-26,1515
2020-03-27,1513
2020-03-28,1495
2020-03-29,1535
2020-03-30,1488
2020-03-31,1432
2020-04-01,1482
2020-04-02,1540
2020-04-03,1617
2020-04-04,1693
2020-04-05,1752
2020-04-06,1833
2020-04-07,1922
2020-04-08,2019
2020-04-09,2119
2020-04-10,2158
2020-04-11,2249
2020-04-12,2147
2020-04-13,2039
2020-04-14,1987
2020-04-15,2039
2020-04-16,1966
2020-04-17,1926
2020-04-18,1869
2020-04-19,1776
2020-04-20,1687
2020-04-21,1602
2020-04-22,1530
2020-04-23,1558
2020-04-24,1616
2020-04-25,1696
2020-04-26,1781
2020-04-27,1831
2020-04-28,1880
2020-04-29,1955
2020-04-30,1916
2020-05-01,1911
2020-05-02,1851
2020-05-03,1770
2020-05-04,1745
2020-05-05,1777
2020-05-06,1787
2020-05-07,1806
2020-05-08,1801
2020-05-09,1812
2020-05-10,1902
2020-05-11,1919
2020-05-12,1914
2020-05-13,2010
