date_obj,Black%20gold-trimmed%20set%20(lg) price
2019-03-17,812900
2019-03-18,812900
2019-03-19,812581
2019-03-20,812233
2019-03-21,812233
2019-03-22,826783
2019-03-23,832969
2019-03-24,835402
2019-03-25,835402
2019-03-26,837692
2019-03-27,837692
2019-03-28,839290
2019-03-29,839186
2019-03-30,839186
2019-03-31,837752
2019-04-01,853492
2019-04-02,853492
2019-04-03,852573
2019-04-04,852573
2019-04-05,851399
2019-04-06,851399
2019-04-07,849965
2019-04-08,849965
2019-04-09,850051
2019-04-10,850051
2019-04-11,853649
2019-04-12,855658
2019-04-13,855658
2019-04-14,852210
2019-04-15,852210
2019-04-16,843114
2019-04-17,843114
2019-04-18,823487
2019-04-19,823487
2019-04-20,788511
2019-04-21,788511
2019-04-22,752443
2019-04-23,724734
2019-04-24,724734
2019-04-25,692380
2019-04-26,667870
2019-04-27,667870
2019-04-28,640265
2019-04-29,640265
2019-04-30,624613
2019-05-01,624613
2019-05-02,617987
2019-05-03,610210
2019-05-04,602072
2019-05-05,602072
2019-05-06,596790
2019-05-07,596790
2019-05-08,587311
2019-05-09,587311
2019-05-10,580612
2019-05-11,580612
2019-05-12,576464
2019-05-13,571579
2019-05-14,571579
2019-05-15,563804
2019-05-16,563804
2019-05-17,552764
2019-05-18,547062
2019-05-19,547062
2019-05-20,545998
2019-05-21,545998
2019-05-22,552747
2019-05-23,561479
2019-05-24,561479
2019-05-25,557400
2019-05-26,557400
2019-05-27,551929
2019-05-28,551929
2019-05-29,546975
2019-05-30,546975
2019-05-31,544274
2019-06-01,544274
2019-06-02,540928
2019-06-03,540928
2019-06-04,538267
2019-06-05,538267
2019-06-06,538097
2019-06-07,538097
2019-06-08,546380
2019-06-09,541655
2019-06-10,541655
2019-06-11,535204
2019-06-12,535204
2019-06-13,538644
2019-06-14,538644
2019-06-15,546050
2019-06-16,553900
2019-06-17,553900
2019-06-18,551735
2019-06-19,551735
2019-06-20,548090
2019-06-21,548090
2019-06-22,547361
2019-06-23,543342
2019-06-24,543342
2019-06-25,549726
2019-06-26,549726
2019-06-27,560166
2019-06-28,560166
2019-06-29,563666
2019-06-30,561817
2019-07-01,561817
2019-07-02,560607
2019-07-03,560607
2019-07-04,558759
2019-07-05,558759
2019-07-06,572297
2019-07-07,572297
2019-07-08,587274
2019-07-09,587274
2019-07-10,604730
2019-07-11,604730
2019-07-12,605040
2019-07-13,605040
2019-07-14,605580
2019-07-15,605580
2019-07-16,617430
2019-07-17,629241
2019-07-18,629241
2019-07-19,642478
2019-07-20,642478
2019-07-21,653335
2019-07-22,653335
2019-07-23,651449
2019-07-24,651449
2019-07-25,642027
2019-07-26,642027
2019-07-27,644709
2019-07-28,644709
2019-07-29,644606
2019-07-30,644606
2019-07-31,646116
2019-08-01,646116
2019-08-02,649469
2019-08-03,651690
2019-08-04,651690
2019-08-05,646543
2019-08-06,646543
2019-08-07,644766
2019-08-08,644766
2019-08-09,644766
2019-08-10,650956
2019-08-11,650956
2019-08-12,650193
2019-08-13,650193
2019-08-14,652619
2019-08-15,652619
2019-08-16,655053
2019-08-17,655053
2019-08-18,657408
2019-08-19,657408
2019-08-20,653535
2019-08-21,653535
2019-08-22,652291
2019-08-23,652291
2019-08-24,656324
2019-08-24,656324
2019-08-25,656324
2019-08-25,656324
2019-08-26,654504
2019-08-27,654504
2019-08-27,654504
2019-08-28,654530
2019-08-29,654530
2019-08-30,660048
2019-08-31,660048
2019-09-01,663458
2019-09-02,663458
2019-09-03,660276
2019-09-04,660276
2019-09-05,653960
2019-09-06,653960
2019-09-07,651971
2019-09-08,651971
2019-09-09,645048
2019-09-10,645048
2019-09-11,641543
2019-09-12,641543
2019-09-13,641543
2019-09-14,645879
2019-09-15,645879
2019-09-16,651011
2019-09-17,651011
2019-09-18,647903
2019-09-19,647903
2019-09-20,647903
2019-09-21,652089
2019-09-22,652089
2019-09-23,652285
2019-09-24,652285
2019-09-25,651746
2019-09-26,651746
2019-09-27,651839
2019-09-28,651839
2019-09-29,662339
2019-09-30,662339
2019-10-01,655059
2019-10-02,655059
2019-10-03,655059
2019-10-04,663413
2019-10-05,663413
2019-10-06,668449
2019-10-07,668449
2019-10-08,665537
2019-10-09,665537
2019-10-10,665537
2019-10-11,666605
2019-10-12,666605
2019-10-13,666120
2019-10-14,666120
2019-10-15,664760
2019-10-16,664760
2019-10-17,663591
2019-10-18,663591
2019-10-19,664552
2019-10-20,664552
2019-10-21,664896
2019-10-22,664896
2019-10-23,666578
2019-10-24,666578
2019-10-25,673077
2019-10-26,673077
2019-10-27,672920
2019-10-28,672920
2019-10-29,666542
2019-10-30,666542
2019-10-31,669944
2019-11-01,669944
2019-11-02,672933
2019-11-03,672933
2019-11-04,676052
2019-11-05,676052
2019-11-06,676052
2019-11-07,678786
2019-11-08,678786
2019-11-09,679873
2019-11-10,679873
2019-11-11,680084
2019-11-12,680084
2019-11-13,680084
2019-11-14,682793
2019-11-15,682793
2019-11-16,685998
2019-11-17,685998
2019-11-18,687585
2019-11-19,687585
2019-11-20,687585
2019-11-21,691793
2019-11-22,691793
2019-11-23,696469
2019-11-24,696469
2019-11-25,696891
2019-11-26,696891
2019-11-27,697887
2019-11-28,697887
2019-11-29,700514
2019-11-30,700514
2019-12-01,703357
2019-12-02,703357
2019-12-03,700738
2019-12-04,700738
2019-12-05,700738
2019-12-06,707329
2019-12-07,707329
2019-12-08,715599
2019-12-09,715599
2019-12-10,718518
2019-12-11,718518
2019-12-12,718518
2019-12-13,720341
2019-12-14,720341
2019-12-15,718759
2019-12-16,718759
2019-12-17,714469
2019-12-18,714469
2019-12-19,714469
2019-12-20,714156
2019-12-21,714156
2019-12-22,706384
2019-12-23,706384
2019-12-24,701907
2019-12-25,701907
2019-12-26,705204
2019-12-27,705204
2019-12-28,706019
2019-12-29,706019
2019-12-30,707020
2019-12-31,707020
2020-01-01,710943
2020-01-02,710943
2020-01-03,712474
2020-01-04,712474
2020-01-05,717079
2020-01-06,717079
2020-01-07,713612
2020-01-08,713612
2020-01-09,713612
2020-01-10,710794
2020-01-11,710403
2020-01-12,710403
2020-01-13,705183
2020-01-14,705183
2020-01-15,707943
2020-01-16,707943
2020-01-17,708769
2020-01-18,708769
2020-01-19,718545
2020-01-20,718545
2020-01-21,718545
2020-01-22,724088
2020-01-23,724088
2020-01-24,721112
2020-01-25,721112
2020-01-26,716496
2020-01-27,716496
2020-01-28,717029
2020-01-29,717029
2020-01-30,714514
2020-01-31,714514
2020-02-01,712520
2020-02-02,712520
2020-02-03,712824
2020-02-04,712824
2020-02-05,714941
2020-02-06,714941
2020-02-07,716583
2020-02-08,716583
2020-02-09,716583
2020-02-10,718814
2020-02-11,718814
2020-02-12,717471
2020-02-13,717471
2020-02-14,716860
2020-02-15,716860
2020-02-16,716860
2020-02-17,712301
2020-02-18,712301
2020-02-19,705131
2020-02-20,705131
2020-02-21,702802
2020-02-22,702802
2020-02-23,695790
2020-02-24,695790
2020-02-25,683344
2020-02-26,683344
2020-02-27,672355
2020-02-28,667235
2020-02-29,667235
2020-03-01,661052
2020-03-02,661052
2020-03-03,657746
2020-03-04,657746
2020-03-05,649952
2020-03-06,649952
2020-03-07,639349
2020-03-08,639349
2020-03-09,641737
2020-03-10,648978
2020-03-11,648978
2020-03-12,649577
2020-03-13,649577
2020-03-14,652661
2020-03-15,652661
2020-03-16,651722
2020-03-17,651722
2020-03-18,655980
2020-03-19,655980
2020-03-20,663142
2020-03-21,663142
2020-03-22,675626
2020-03-23,675626
2020-03-24,675213
2020-03-25,675213
2020-03-26,676776
2020-03-27,682357
2020-03-28,682357
2020-03-29,681946
2020-03-30,677025
2020-03-31,677025
2020-04-01,677477
2020-04-02,666797
2020-04-03,666797
2020-04-04,657296
2020-04-05,657296
2020-04-06,650344
2020-04-07,650344
2020-04-08,641658
2020-04-09,641658
2020-04-10,638846
2020-04-11,634365
2020-04-12,634365
2020-04-13,626268
2020-04-14,622128
2020-04-15,616452
2020-04-16,616452
2020-04-17,609370
2020-04-18,602462
2020-04-19,594167
2020-04-20,594167
2020-04-21,589619
2020-04-22,584637
2020-04-23,584637
2020-04-24,579805
2020-04-25,579805
2020-04-26,572149
2020-04-27,564822
2020-04-28,569084
2020-04-29,569084
2020-04-30,569293
2020-05-01,569293
2020-05-02,559111
2020-05-03,556425
2020-05-04,556425
2020-05-05,551387
2020-05-06,549307
2020-05-07,549307
2020-05-08,547698
2020-05-09,546487
2020-05-10,546487
2020-05-11,549246
2020-05-12,549246
2020-05-13,554143
