date_obj,Uncooked%20berry%20pie price
2019-05-25,431
2019-05-26,431
2019-05-27,431
2019-05-28,431
2019-05-29,431
2019-05-30,431
2019-05-31,431
2019-06-01,431
2019-06-02,431
2019-06-03,431
2019-06-04,431
2019-06-05,431
2019-06-06,431
2019-06-07,431
2019-06-08,431
2019-06-09,441
2019-06-10,441
2019-06-11,441
2019-06-12,441
2019-06-13,441
2019-06-14,441
2019-06-15,441
2019-06-16,441
2019-06-17,441
2019-06-18,441
2019-06-19,441
2019-06-20,441
2019-06-21,441
2019-06-22,441
2019-06-23,441
2019-06-24,441
2019-06-25,441
2019-06-26,441
2019-06-27,441
2019-06-28,441
2019-06-29,441
2019-06-30,441
2019-07-01,441
2019-07-02,441
2019-07-03,441
2019-07-04,441
2019-07-05,441
2019-07-06,441
2019-07-07,429
2019-07-08,429
2019-07-09,429
2019-07-10,429
2019-07-11,429
2019-07-12,429
2019-07-13,429
2019-07-14,429
2019-07-15,429
2019-07-16,429
2019-07-17,429
2019-07-18,429
2019-07-19,429
2019-07-20,429
2019-07-21,429
2019-07-22,429
2019-07-23,429
2019-07-24,429
2019-07-25,429
2019-07-26,429
2019-07-27,429
2019-07-28,420
2019-07-29,420
2019-07-30,420
2019-07-31,420
2019-08-01,420
2019-08-02,420
2019-08-03,420
2019-08-04,420
2019-08-05,420
2019-08-06,420
2019-08-07,420
2019-08-08,420
2019-08-09,420
2019-08-10,420
2019-08-11,420
2019-08-12,420
2019-08-13,420
2019-08-14,420
2019-08-15,418
2019-08-16,418
2019-08-17,418
2019-08-18,418
2019-08-19,418
2019-08-20,418
2019-08-21,418
2019-08-22,418
2019-08-23,418
2019-08-24,418
2019-08-24,418
2019-08-25,418
2019-08-25,418
2019-08-26,418
2019-08-26,418
2019-08-27,418
2019-08-27,418
2019-08-28,418
2019-08-29,418
2019-08-30,418
2019-08-31,418
2019-09-01,418
2019-09-02,418
2019-09-03,418
2019-09-04,418
2019-09-05,418
2019-09-06,406
2019-09-07,406
2019-09-08,406
2019-09-09,406
2019-09-10,406
2019-09-11,406
2019-09-12,406
2019-09-13,406
2019-09-14,406
2019-09-15,406
2019-09-16,406
2019-09-17,406
2019-09-18,406
2019-09-19,406
2019-09-20,406
2019-09-21,406
2019-09-22,406
2019-09-23,406
2019-09-24,406
2019-09-25,397
2019-09-26,397
2019-09-27,397
2019-09-28,397
2019-09-29,397
2019-09-30,397
2019-10-01,397
2019-10-02,397
2019-10-03,397
2019-10-04,397
2019-10-05,397
2019-10-06,397
2019-10-07,397
2019-10-08,397
2019-10-09,397
2019-10-10,397
2019-10-11,397
2019-10-12,397
2019-10-13,397
2019-10-14,397
2019-10-15,397
2019-10-16,397
2019-10-17,397
2019-10-18,397
2019-10-19,397
2019-10-20,397
2019-10-21,397
2019-10-22,409
2019-10-23,409
2019-10-24,409
2019-10-25,409
2019-10-26,409
2019-10-27,409
2019-10-28,409
2019-10-29,409
2019-10-30,409
2019-10-31,409
2019-11-01,409
2019-11-02,409
2019-11-03,409
2019-11-04,409
2019-11-05,409
2019-11-06,409
2019-11-07,409
2019-11-08,409
2019-11-09,409
2019-11-10,409
2019-11-11,409
2019-11-12,409
2019-11-13,409
2019-11-14,409
2019-11-15,409
2019-11-16,409
2019-11-17,409
2019-11-18,421
2019-11-19,421
2019-11-20,421
2019-11-21,421
2019-11-22,421
2019-11-23,421
2019-11-24,421
2019-11-25,421
2019-11-26,421
2019-11-27,421
2019-11-28,421
2019-11-29,421
2019-11-30,421
2019-12-01,421
2019-12-02,421
2019-12-03,421
2019-12-04,421
2019-12-05,421
2019-12-06,421
2019-12-07,421
2019-12-08,421
2019-12-09,421
2019-12-10,421
2019-12-11,421
2019-12-12,421
2019-12-13,421
2019-12-14,421
2019-12-15,421
2019-12-16,421
2019-12-17,421
2019-12-18,421
2019-12-19,421
2019-12-20,421
2019-12-21,411
2019-12-22,411
2019-12-23,411
2019-12-24,411
2019-12-25,411
2019-12-26,411
2019-12-27,411
2019-12-28,411
2019-12-29,411
2019-12-30,411
2019-12-31,411
2020-01-01,411
2020-01-02,411
2020-01-03,411
2020-01-04,411
2020-01-05,411
2020-01-06,411
2020-01-07,411
2020-01-08,411
2020-01-09,413
2020-01-10,413
2020-01-11,413
2020-01-12,413
2020-01-13,413
2020-01-14,413
2020-01-15,413
2020-01-16,413
2020-01-17,413
2020-01-18,413
2020-01-19,413
2020-01-20,413
2020-01-21,413
2020-01-22,413
2020-01-23,413
2020-01-24,413
2020-01-25,425
2020-01-26,425
2020-01-27,425
2020-01-28,425
2020-01-29,425
2020-01-30,425
2020-01-31,425
2020-02-01,425
2020-02-02,425
2020-02-03,425
2020-02-04,425
2020-02-05,425
2020-02-06,425
2020-02-07,425
2020-02-08,425
2020-02-09,425
2020-02-10,425
2020-02-11,425
2020-02-12,425
2020-02-13,425
2020-02-14,419
2020-02-15,419
2020-02-16,419
2020-02-17,419
2020-02-18,419
2020-02-19,419
2020-02-20,419
2020-02-21,419
2020-02-22,419
2020-02-23,419
2020-02-24,419
2020-02-25,419
2020-02-26,419
2020-02-27,419
2020-02-28,423
2020-02-29,423
2020-03-01,423
2020-03-02,423
2020-03-03,423
2020-03-04,423
2020-03-05,423
2020-03-06,423
2020-03-07,423
2020-03-08,423
2020-03-09,423
2020-03-10,423
2020-03-11,423
2020-03-12,425
2020-03-13,425
2020-03-14,425
2020-03-15,425
2020-03-16,425
2020-03-17,425
2020-03-18,425
2020-03-19,425
2020-03-20,425
2020-03-21,425
2020-03-22,425
2020-03-23,425
2020-03-24,425
2020-03-25,416
2020-03-26,416
2020-03-27,416
2020-03-28,416
2020-03-29,416
2020-03-30,416
2020-03-31,416
2020-04-01,416
2020-04-02,416
2020-04-03,416
2020-04-04,408
2020-04-05,408
2020-04-06,408
2020-04-07,408
2020-04-08,408
2020-04-09,408
2020-04-10,408
2020-04-11,408
2020-04-12,408
2020-04-13,408
2020-04-14,416
2020-04-15,416
2020-04-16,416
2020-04-17,416
2020-04-18,416
2020-04-19,434
2020-04-20,434
2020-04-21,434
2020-04-22,456
2020-04-23,456
2020-04-24,479
2020-04-25,503
2020-04-26,529
2020-04-27,556
2020-04-28,584
2020-04-29,584
2020-04-30,593
2020-05-01,622
2020-05-02,641
2020-05-03,674
2020-05-04,705
2020-05-05,734
2020-05-06,757
2020-05-07,757
2020-05-08,757
2020-05-09,757
2020-05-10,757
2020-05-11,757
2020-05-12,757
2020-05-13,757
