date_obj,Dragon%20plateskirt price
2019-05-09,161326
2019-05-10,161286
2019-05-11,161264
2019-05-12,161329
2019-05-13,161359
2019-05-14,161375
2019-05-15,161381
2019-05-16,161298
2019-05-17,161165
2019-05-18,161278
2019-05-19,161346
2019-05-20,161377
2019-05-21,161419
2019-05-22,161364
2019-05-23,161388
2019-05-24,161319
2019-05-25,161324
2019-05-26,161348
2019-05-27,161306
2019-05-28,161329
2019-05-29,161371
2019-05-30,161328
2019-05-31,161369
2019-06-01,161405
2019-06-02,161348
2019-06-03,161360
2019-06-04,161336
2019-06-05,161348
2019-06-06,161357
2019-06-07,161348
2019-06-08,161333
2019-06-09,161336
2019-06-10,161306
2019-06-11,161321
2019-06-12,161375
2019-06-13,161374
2019-06-14,161333
2019-06-15,161325
2019-06-16,161368
2019-06-17,161356
2019-06-18,161388
2019-06-19,161372
2019-06-20,161381
2019-06-21,161365
2019-06-22,161361
2019-06-23,161361
2019-06-24,161371
2019-06-25,161249
2019-06-26,161295
2019-06-27,161331
2019-06-28,161348
2019-06-29,161351
2019-06-30,161358
2019-07-01,161371
2019-07-02,161345
2019-07-03,161325
2019-07-04,161357
2019-07-05,161258
2019-07-06,161335
2019-07-07,161354
2019-07-08,161366
2019-07-09,161363
2019-07-10,161378
2019-07-11,161381
2019-07-12,161370
2019-07-13,161391
2019-07-14,161369
2019-07-15,161402
2019-07-16,161316
2019-07-17,161304
2019-07-18,161316
2019-07-19,161319
2019-07-20,161331
2019-07-21,161307
2019-07-22,161296
2019-07-23,161310
2019-07-24,161330
2019-07-25,161305
2019-07-26,161289
2019-07-27,161240
2019-07-28,161172
2019-07-29,161144
2019-07-30,161224
2019-07-31,161258
2019-08-01,161283
2019-08-02,161266
2019-08-03,161262
2019-08-04,161295
2019-08-05,161258
2019-08-06,161254
2019-08-07,161258
2019-08-08,161273
2019-08-09,161269
2019-08-10,161264
2019-08-11,161247
2019-08-12,161254
2019-08-13,161269
2019-08-14,161294
2019-08-15,161315
2019-08-16,161310
2019-08-17,161344
2019-08-18,161317
2019-08-19,161342
2019-08-20,161347
2019-08-21,161355
2019-08-22,161364
2019-08-23,161361
2019-08-24,161299
2019-08-24,161299
2019-08-25,161322
2019-08-25,161322
2019-08-26,161255
2019-08-26,161255
2019-08-27,161296
2019-08-27,161296
2019-08-28,161321
2019-08-29,161306
2019-08-30,161243
2019-08-31,161305
2019-09-01,161290
2019-09-02,161271
2019-09-03,161282
2019-09-04,161305
2019-09-05,161328
2019-09-06,161313
2019-09-07,161320
2019-09-08,161330
2019-09-09,161330
2019-09-10,161285
2019-09-11,161305
2019-09-12,161323
2019-09-13,161129
2019-09-14,161217
2019-09-15,161262
2019-09-16,161298
2019-09-17,161313
2019-09-18,161323
2019-09-19,161321
2019-09-20,161225
2019-09-21,161236
2019-09-22,161174
2019-09-23,161235
2019-09-24,161289
2019-09-25,161305
2019-09-26,161277
2019-09-27,160496
2019-09-28,160902
2019-09-29,161033
2019-09-30,161121
2019-10-01,161188
2019-10-02,161212
2019-10-03,161261
2019-10-04,161281
2019-10-05,161300
2019-10-06,161291
2019-10-07,161290
2019-10-08,161219
2019-10-09,161173
2019-10-10,161212
2019-10-11,161237
2019-10-12,161155
2019-10-13,161193
2019-10-14,161160
2019-10-15,161134
2019-10-16,161076
2019-10-17,161179
2019-10-18,161226
2019-10-19,161241
2019-10-20,161274
2019-10-21,161301
2019-10-22,161296
2019-10-23,161291
2019-10-24,161273
2019-10-25,161196
2019-10-26,161156
2019-10-27,161214
2019-10-28,161243
2019-10-29,161264
2019-10-30,161279
2019-10-31,161276
2019-11-01,161221
2019-11-02,161358
2019-11-03,161349
2019-11-04,161304
2019-11-05,161285
2019-11-06,161279
2019-11-07,161309
2019-11-08,161212
2019-11-09,161188
2019-11-10,161234
2019-11-11,161268
2019-11-12,161285
2019-11-13,161265
2019-11-14,161232
2019-11-15,161097
2019-11-16,161081
2019-11-17,161097
2019-11-18,161143
2019-11-19,161170
2019-11-20,160903
2019-11-21,161059
2019-11-22,161126
2019-11-23,161179
2019-11-24,161199
2019-11-25,161216
2019-11-26,161219
2019-11-27,160992
2019-11-28,161046
2019-11-29,161063
2019-11-30,160958
2019-12-01,161029
2019-12-02,161057
2019-12-03,161122
2019-12-04,161035
2019-12-05,161038
2019-12-06,160825
2019-12-07,161053
2019-12-08,161083
2019-12-09,161078
2019-12-10,161013
2019-12-11,161069
2019-12-12,161134
2019-12-13,161153
2019-12-14,161061
2019-12-15,161161
2019-12-16,161195
2019-12-17,161194
2019-12-18,161208
2019-12-19,161175
2019-12-20,161146
2019-12-21,161222
2019-12-22,161235
2019-12-23,161199
2019-12-24,161225
2019-12-25,161242
2019-12-26,161263
2019-12-27,161270
2019-12-28,161176
2019-12-29,161257
2019-12-30,161213
2019-12-31,161251
2020-01-01,161280
2020-01-02,161284
2020-01-03,161264
2020-01-04,161245
2020-01-05,161202
2020-01-06,161185
2020-01-07,161173
2020-01-08,161185
2020-01-09,161208
2020-01-10,161225
2020-01-11,161217
2020-01-12,161222
2020-01-13,161194
2020-01-14,161202
2020-01-15,161235
2020-01-16,161208
2020-01-17,161210
2020-01-18,161259
2020-01-19,161176
2020-01-20,161166
2020-01-21,161188
2020-01-22,161232
2020-01-23,161227
2020-01-24,161182
2020-01-25,160919
2020-01-26,161094
2020-01-27,161154
2020-01-28,161188
2020-01-29,161224
2020-01-30,161248
2020-01-31,161236
2020-02-01,161206
2020-02-02,161195
2020-02-03,161125
2020-02-04,161176
2020-02-05,160994
2020-02-06,161000
2020-02-07,161053
2020-02-08,160885
2020-02-09,161025
2020-02-10,161131
2020-02-11,161181
2020-02-12,161167
2020-02-13,161200
2020-02-14,161206
2020-02-15,161243
2020-02-16,161239
2020-02-17,161153
2020-02-18,161187
2020-02-19,161142
2020-02-20,161171
2020-02-21,161152
2020-02-22,161193
2020-02-23,161192
2020-02-24,161234
2020-02-25,161229
2020-02-26,161225
2020-02-27,161202
2020-02-28,161027
2020-02-29,161122
2020-03-01,161152
2020-03-02,161203
2020-03-03,161245
2020-03-04,161237
2020-03-05,161228
2020-03-06,161228
2020-03-07,161177
2020-03-08,161226
2020-03-09,161192
2020-03-10,161220
2020-03-11,161224
2020-03-12,161224
2020-03-13,161216
2020-03-14,161238
2020-03-15,161270
2020-03-16,161253
2020-03-17,161274
2020-03-18,161274
2020-03-19,161275
2020-03-20,161249
2020-03-21,161255
2020-03-22,161245
2020-03-23,161245
2020-03-24,161233
2020-03-25,161248
2020-03-26,161237
2020-03-27,161219
2020-03-28,161256
2020-03-29,161268
2020-03-30,161271
2020-03-31,161272
2020-04-01,161291
2020-04-02,161308
2020-04-03,161325
2020-04-04,161305
2020-04-05,161293
2020-04-06,161264
2020-04-07,161270
2020-04-08,161274
2020-04-09,161283
2020-04-10,161284
2020-04-11,161234
2020-04-12,161265
2020-04-13,161263
2020-04-14,161251
2020-04-15,161294
2020-04-16,161292
2020-04-17,161264
2020-04-18,161310
2020-04-19,161292
2020-04-20,161354
2020-04-21,161318
2020-04-22,161332
2020-04-23,161341
2020-04-24,161290
2020-04-25,161128
2020-04-26,161217
2020-04-27,161253
2020-04-28,161267
2020-04-29,161291
2020-04-30,161300
2020-05-01,161295
2020-05-02,161229
2020-05-03,161263
2020-05-04,161250
2020-05-05,161272
2020-05-06,161300
2020-05-07,161307
2020-05-08,161302
2020-05-09,161301
2020-05-10,161289
2020-05-11,161305
2020-05-12,161304
2020-05-13,161286
