date_obj,Uncut%20red%20topaz price
2019-05-15,2954
2019-05-16,2938
2019-05-17,2955
2019-05-18,2960
2019-05-19,2921
2019-05-20,2969
2019-05-21,2919
2019-05-22,2925
2019-05-23,2988
2019-05-24,3026
2019-05-25,3042
2019-05-26,3040
2019-05-27,3068
2019-05-28,3109
2019-05-29,3143
2019-05-30,3149
2019-05-31,3230
2019-06-01,3296
2019-06-02,3291
2019-06-03,3180
2019-06-04,3252
2019-06-05,3306
2019-06-06,3317
2019-06-07,3384
2019-06-08,3373
2019-06-09,3388
2019-06-10,3388
2019-06-11,3470
2019-06-12,3543
2019-06-13,3538
2019-06-14,3459
2019-06-15,3424
2019-06-16,3343
2019-06-17,3369
2019-06-18,3379
2019-06-19,3388
2019-06-20,3348
2019-06-21,3317
2019-06-22,3303
2019-06-23,3267
2019-06-24,3219
2019-06-25,3268
2019-06-26,3280
2019-06-27,3227
2019-06-28,3254
2019-06-29,3378
2019-06-30,3404
2019-07-01,3449
2019-07-02,3584
2019-07-03,3569
2019-07-04,3609
2019-07-05,3611
2019-07-06,3596
2019-07-07,3596
2019-07-08,3542
2019-07-09,3572
2019-07-10,3501
2019-07-11,3491
2019-07-12,3438
2019-07-13,3418
2019-07-14,3438
2019-07-15,3360
2019-07-16,3451
2019-07-17,3462
2019-07-18,3569
2019-07-19,3603
2019-07-20,3620
2019-07-21,3573
2019-07-22,3480
2019-07-23,3439
2019-07-24,3365
2019-07-25,3352
2019-07-26,3324
2019-07-27,3254
2019-07-28,3266
2019-07-29,3404
2019-07-30,3502
2019-07-31,3477
2019-08-01,3512
2019-08-02,3520
2019-08-03,3438
2019-08-04,3325
2019-08-05,3369
2019-08-06,3437
2019-08-07,3490
2019-08-08,3515
2019-08-09,3573
2019-08-10,3608
2019-08-11,3595
2019-08-12,3679
2019-08-13,3741
2019-08-14,3725
2019-08-15,3734
2019-08-16,3673
2019-08-17,3603
2019-08-18,3595
2019-08-19,3551
2019-08-20,3439
2019-08-21,3411
2019-08-22,3558
2019-08-23,3657
2019-08-24,3704
2019-08-24,3704
2019-08-25,3649
2019-08-25,3649
2019-08-26,3567
2019-08-26,3567
2019-08-27,3624
2019-08-27,3624
2019-08-28,3673
2019-08-29,3695
2019-08-30,3714
2019-08-31,3710
2019-09-01,3764
2019-09-02,3810
2019-09-03,3862
2019-09-04,3872
2019-09-05,3934
2019-09-06,4003
2019-09-07,3996
2019-09-08,4024
2019-09-09,4059
2019-09-10,4096
2019-09-11,4046
2019-09-12,3941
2019-09-13,3935
2019-09-14,3975
2019-09-15,4046
2019-09-16,4072
2019-09-17,4042
2019-09-18,3933
2019-09-19,3915
2019-09-20,4084
2019-09-21,4139
2019-09-22,4244
2019-09-23,4328
2019-09-24,4317
2019-09-25,4351
2019-09-26,4502
2019-09-27,4535
2019-09-28,4557
2019-09-29,4688
2019-09-30,4754
2019-10-01,4770
2019-10-02,4719
2019-10-03,4619
2019-10-04,4543
2019-10-05,4512
2019-10-06,4471
2019-10-07,4492
2019-10-08,4477
2019-10-09,4542
2019-10-10,4554
2019-10-11,4573
2019-10-12,4618
2019-10-13,4498
2019-10-14,4517
2019-10-15,4551
2019-10-16,4556
2019-10-17,4641
2019-10-18,4662
2019-10-19,4679
2019-10-20,4624
2019-10-21,4591
2019-10-22,4634
2019-10-23,4657
2019-10-24,4608
2019-10-25,4620
2019-10-26,4595
2019-10-27,4608
2019-10-28,4620
2019-10-29,4644
2019-10-30,4671
2019-10-31,4690
2019-11-01,4680
2019-11-02,4649
2019-11-03,4707
2019-11-04,4658
2019-11-05,4626
2019-11-06,4597
2019-11-07,4612
2019-11-08,4618
2019-11-09,4630
2019-11-10,4670
2019-11-11,4683
2019-11-12,4672
2019-11-13,4717
2019-11-14,4692
2019-11-15,4663
2019-11-16,4605
2019-11-17,4704
2019-11-18,4733
2019-11-19,4574
2019-11-20,4448
2019-11-21,4414
2019-11-22,4363
2019-11-23,4434
2019-11-24,4506
2019-11-25,4565
2019-11-26,4521
2019-11-27,4490
2019-11-28,4365
2019-11-29,4226
2019-11-30,4066
2019-12-01,4099
2019-12-02,4096
2019-12-03,3953
2019-12-04,3977
2019-12-05,4143
2019-12-06,4162
2019-12-07,4184
2019-12-08,4167
2019-12-09,4141
2019-12-10,4165
2019-12-11,4203
2019-12-12,4242
2019-12-13,4200
2019-12-14,4116
2019-12-15,4151
2019-12-16,4105
2019-12-17,4077
2019-12-18,4075
2019-12-19,4138
2019-12-20,4137
2019-12-21,4167
2019-12-22,4228
2019-12-23,4325
2019-12-24,4429
2019-12-25,4561
2019-12-26,4586
2019-12-27,4563
2019-12-28,4486
2019-12-29,4290
2019-12-30,4132
2019-12-31,4173
2020-01-01,4272
2020-01-02,4312
2020-01-03,4387
2020-01-04,4429
2020-01-05,4406
2020-01-06,4340
2020-01-07,4275
2020-01-08,4200
2020-01-09,4273
2020-01-10,4316
2020-01-11,4353
2020-01-12,4348
2020-01-13,4311
2020-01-14,4258
2020-01-15,4295
2020-01-16,4326
2020-01-17,4363
2020-01-18,4349
2020-01-19,4339
2020-01-20,4433
2020-01-21,4469
2020-01-22,4552
2020-01-23,4525
2020-01-24,4415
2020-01-25,4567
2020-01-26,4573
2020-01-27,4596
2020-01-28,4638
2020-01-29,4735
2020-01-30,4687
2020-01-31,4498
2020-02-01,4383
2020-02-02,4385
2020-02-03,4467
2020-02-04,4470
2020-02-05,4473
2020-02-06,4498
2020-02-07,4421
2020-02-08,4319
2020-02-09,4284
2020-02-10,4324
2020-02-11,4391
2020-02-12,4403
2020-02-13,4474
2020-02-14,4538
2020-02-15,4493
2020-02-16,4484
2020-02-17,4439
2020-02-18,4426
2020-02-19,4439
2020-02-20,4464
2020-02-21,4464
2020-02-22,4369
2020-02-23,4315
2020-02-24,4461
2020-02-25,4618
2020-02-26,4633
2020-02-27,4717
2020-02-28,4776
2020-02-29,4767
2020-03-01,4708
2020-03-02,4796
2020-03-03,4836
2020-03-04,4990
2020-03-05,5056
2020-03-06,4981
2020-03-07,4894
2020-03-08,4840
2020-03-09,4842
2020-03-10,4931
2020-03-11,4888
2020-03-12,4801
2020-03-13,4743
2020-03-14,4758
2020-03-15,4721
2020-03-16,4696
2020-03-17,4707
2020-03-18,4784
2020-03-19,4842
2020-03-20,4952
2020-03-21,4996
2020-03-22,4986
2020-03-23,4935
2020-03-24,4962
2020-03-25,4975
2020-03-26,5081
2020-03-27,5252
2020-03-28,5218
2020-03-29,5149
2020-03-30,5165
2020-03-31,5091
2020-04-01,4884
2020-04-02,4787
2020-04-03,4734
2020-04-04,4770
2020-04-05,4812
2020-04-06,4708
2020-04-07,4758
2020-04-08,4698
2020-04-09,4642
2020-04-10,4600
2020-04-11,4534
2020-04-12,4527
2020-04-13,4584
2020-04-14,4637
2020-04-15,4630
2020-04-16,4619
2020-04-17,4615
2020-04-18,4490
2020-04-19,4360
2020-04-20,4410
2020-04-21,4343
2020-04-22,4251
2020-04-23,4219
2020-04-24,4218
2020-04-25,4100
2020-04-26,4097
2020-04-27,4182
2020-04-28,4193
2020-04-29,4288
2020-04-30,4334
2020-05-01,4291
2020-05-02,4338
2020-05-03,4257
2020-05-04,4224
2020-05-05,4253
2020-05-06,4240
2020-05-07,4211
2020-05-08,4104
2020-05-09,4127
2020-05-10,4158
2020-05-11,4179
2020-05-12,4076
2020-05-13,4044
