date_obj,Team%20cape%20zero price
2020-02-29,3995478
2020-03-01,3954405
2020-03-02,3969225
2020-03-03,3953437
2020-03-04,3953437
2020-03-05,3952789
2020-03-06,3962479
2020-03-07,3962479
2020-03-08,4042409
2020-03-09,4070744
2020-03-10,4070744
2020-03-11,4082179
2020-03-12,4082179
2020-03-13,4070775
2020-03-14,4019094
2020-03-15,4019094
2020-03-16,3965672
2020-03-17,3965672
2020-03-18,3933896
2020-03-19,3933896
2020-03-20,3842991
2020-03-21,3826463
2020-03-22,3810127
2020-03-23,3810127
2020-03-24,3788174
2020-03-25,3788174
2020-03-26,3686003
2020-03-27,3669643
2020-03-28,3669643
2020-03-29,3597966
2020-03-30,3568625
2020-03-31,3555824
2020-04-01,3546127
2020-04-02,3567481
2020-04-03,3567481
2020-04-04,3611310
2020-04-05,3640876
2020-04-06,3648401
2020-04-07,3640580
2020-04-08,3656867
2020-04-09,3656867
2020-04-10,3665091
2020-04-11,3623027
2020-04-12,3582715
2020-04-13,3550866
2020-04-14,3529594
2020-04-15,3451282
2020-04-16,3451282
2020-04-17,3404785
2020-04-18,3391195
2020-04-19,3397531
2020-04-20,3390168
2020-04-21,3390168
2020-04-22,3368318
2020-04-23,3376023
2020-04-24,3396100
2020-04-25,3396100
2020-04-26,3409019
2020-04-27,3532832
2020-04-28,3541598
2020-04-29,3541598
2020-04-30,3521823
2020-05-01,3521823
2020-05-02,3462097
2020-05-03,3473024
2020-05-04,3473024
2020-05-05,3482396
2020-05-06,3509798
2020-05-07,3509798
2020-05-08,3495249
2020-05-09,3489198
2020-05-10,3538334
2020-05-11,3538334
2020-05-12,3612020
2020-05-13,3587332
