date_obj,Common%20kebbit%20fur price
2019-03-29,1256
2019-03-30,1256
2019-03-31,1256
2019-04-01,1256
2019-04-02,1256
2019-04-03,1256
2019-04-04,1256
2019-04-05,1256
2019-04-06,1256
2019-04-07,1256
2019-04-08,1256
2019-04-09,1230
2019-04-10,1230
2019-04-11,1230
2019-04-12,1230
2019-04-13,1230
2019-04-14,1230
2019-04-15,1230
2019-04-16,1230
2019-04-17,1230
2019-04-18,1230
2019-04-19,1230
2019-04-20,1186
2019-04-21,1186
2019-04-22,1186
2019-04-23,1186
2019-04-24,1186
2019-04-25,1186
2019-04-26,1186
2019-04-27,1186
2019-04-28,1186
2019-04-29,1186
2019-04-30,1186
2019-05-01,1186
2019-05-02,1186
2019-05-03,1186
2019-05-04,1186
2019-05-05,1203
2019-05-06,1203
2019-05-07,1203
2019-05-08,1203
2019-05-09,1203
2019-05-10,1203
2019-05-11,1203
2019-05-12,1203
2019-05-13,1203
2019-05-14,1203
2019-05-15,1203
2019-05-16,1203
2019-05-17,1203
2019-05-18,1203
2019-05-19,1203
2019-05-20,1203
2019-05-21,1203
2019-05-22,1162
2019-05-23,1162
2019-05-24,1162
2019-05-25,1162
2019-05-26,1162
2019-05-27,1162
2019-05-28,1162
2019-05-29,1162
2019-05-30,1162
2019-05-31,1162
2019-06-01,1162
2019-06-02,1162
2019-06-03,1162
2019-06-04,1162
2019-06-05,1162
2019-06-06,1162
2019-06-07,1145
2019-06-08,1145
2019-06-09,1145
2019-06-10,1145
2019-06-11,1145
2019-06-12,1145
2019-06-13,1145
2019-06-14,1145
2019-06-15,1145
2019-06-16,1145
2019-06-17,1145
2019-06-18,1145
2019-06-19,1145
2019-06-20,1145
2019-06-21,1145
2019-06-22,1140
2019-06-23,1140
2019-06-24,1140
2019-06-25,1140
2019-06-26,1140
2019-06-27,1140
2019-06-28,1140
2019-06-29,1140
2019-06-30,1140
2019-07-01,1140
2019-07-02,1140
2019-07-03,1140
2019-07-04,1140
2019-07-05,1159
2019-07-06,1159
2019-07-07,1159
2019-07-08,1159
2019-07-09,1159
2019-07-10,1159
2019-07-11,1159
2019-07-12,1159
2019-07-13,1159
2019-07-14,1159
2019-07-15,1159
2019-07-16,1159
2019-07-17,1159
2019-07-18,1159
2019-07-19,1159
2019-07-20,1159
2019-07-21,1159
2019-07-22,1159
2019-07-23,1159
2019-07-24,1174
2019-07-25,1174
2019-07-26,1174
2019-07-27,1174
2019-07-28,1174
2019-07-29,1174
2019-07-30,1174
2019-07-31,1174
2019-08-01,1174
2019-08-02,1174
2019-08-03,1174
2019-08-04,1174
2019-08-05,1174
2019-08-06,1174
2019-08-07,1174
2019-08-08,1169
2019-08-09,1169
2019-08-10,1169
2019-08-11,1169
2019-08-12,1169
2019-08-13,1169
2019-08-14,1169
2019-08-15,1169
2019-08-16,1169
2019-08-17,1169
2019-08-18,1169
2019-08-19,1169
2019-08-20,1169
2019-08-21,1169
2019-08-22,1169
2019-08-23,1169
2019-08-24,1140
2019-08-24,1140
2019-08-25,1140
2019-08-25,1140
2019-08-26,1140
2019-08-27,1140
2019-08-27,1140
2019-08-28,1140
2019-08-29,1140
2019-08-30,1140
2019-08-31,1140
2019-09-01,1140
2019-09-02,1140
2019-09-03,1140
2019-09-04,1140
2019-09-05,1140
2019-09-06,1140
2019-09-07,1140
2019-09-08,1137
2019-09-09,1137
2019-09-10,1137
2019-09-11,1137
2019-09-12,1137
2019-09-13,1137
2019-09-14,1137
2019-09-15,1137
2019-09-16,1137
2019-09-17,1137
2019-09-18,1137
2019-09-19,1137
2019-09-20,1137
2019-09-21,1137
2019-09-22,1137
2019-09-23,1110
2019-09-24,1110
2019-09-25,1110
2019-09-26,1110
2019-09-27,1110
2019-09-28,1110
2019-09-29,1110
2019-09-30,1110
2019-10-01,1110
2019-10-02,1110
2019-10-03,1110
2019-10-04,1110
2019-10-05,1110
2019-10-06,1110
2019-10-07,1144
2019-10-08,1144
2019-10-09,1144
2019-10-10,1144
2019-10-11,1144
2019-10-12,1144
2019-10-13,1144
2019-10-14,1144
2019-10-15,1144
2019-10-16,1144
2019-10-17,1144
2019-10-18,1144
2019-10-19,1144
2019-10-20,1144
2019-10-21,1144
2019-10-22,1191
2019-10-23,1191
2019-10-24,1191
2019-10-25,1191
2019-10-26,1191
2019-10-27,1191
2019-10-28,1191
2019-10-29,1191
2019-10-30,1191
2019-10-31,1191
2019-11-01,1191
2019-11-02,1191
2019-11-03,1191
2019-11-04,1191
2019-11-05,1191
2019-11-06,1191
2019-11-07,1191
2019-11-08,1139
2019-11-09,1139
2019-11-10,1139
2019-11-11,1139
2019-11-12,1139
2019-11-13,1139
2019-11-14,1139
2019-11-15,1139
2019-11-16,1139
2019-11-17,1139
2019-11-18,1139
2019-11-19,1139
2019-11-20,1139
2019-11-21,1139
2019-11-22,1139
2019-11-23,1087
2019-11-24,1087
2019-11-25,1087
2019-11-26,1087
2019-11-27,1087
2019-11-28,1087
2019-11-29,1087
2019-11-30,1087
2019-12-01,1087
2019-12-02,1087
2019-12-03,1087
2019-12-04,1087
2019-12-05,1087
2019-12-06,1087
2019-12-07,1041
2019-12-08,1041
2019-12-09,1041
2019-12-10,1041
2019-12-11,1041
2019-12-12,1041
2019-12-13,1041
2019-12-14,1041
2019-12-15,1041
2019-12-16,1041
2019-12-17,1041
2019-12-18,1041
2019-12-19,1041
2019-12-20,1041
2019-12-21,1041
2019-12-22,1041
2019-12-23,1041
2019-12-24,1008
2019-12-25,1008
2019-12-26,1008
2019-12-27,1008
2019-12-28,1008
2019-12-29,1008
2019-12-30,1008
2019-12-31,1008
2020-01-01,1008
2020-01-02,1008
2020-01-03,1008
2020-01-04,1008
2020-01-05,1008
2020-01-06,1008
2020-01-07,1008
2020-01-08,1008
2020-01-09,1036
2020-01-10,1036
2020-01-11,1036
2020-01-12,1036
2020-01-13,1036
2020-01-14,1036
2020-01-15,1036
2020-01-16,1036
2020-01-17,1036
2020-01-18,1036
2020-01-19,1036
2020-01-20,1036
2020-01-21,1036
2020-01-22,1036
2020-01-23,1036
2020-01-24,1036
2020-01-25,1000
2020-01-26,1000
2020-01-27,1000
2020-01-28,1000
2020-01-29,1000
2020-01-30,1000
2020-01-31,1000
2020-02-01,1000
2020-02-02,1000
2020-02-03,1000
2020-02-04,1000
2020-02-05,1000
2020-02-06,1000
2020-02-07,1000
2020-02-08,1005
2020-02-09,1005
2020-02-10,1005
2020-02-11,1005
2020-02-12,1005
2020-02-13,1005
2020-02-14,1005
2020-02-15,1005
2020-02-16,1005
2020-02-17,1005
2020-02-18,1005
2020-02-19,1005
2020-02-20,1005
2020-02-21,1005
2020-02-22,1005
2020-02-23,1005
2020-02-24,1005
2020-02-25,995
2020-02-26,995
2020-02-27,995
2020-02-28,995
2020-02-29,995
2020-03-01,995
2020-03-02,995
2020-03-03,995
2020-03-04,995
2020-03-05,995
2020-03-06,995
2020-03-07,995
2020-03-08,962
2020-03-09,962
2020-03-10,962
2020-03-11,962
2020-03-12,962
2020-03-13,962
2020-03-14,962
2020-03-15,962
2020-03-16,962
2020-03-17,962
2020-03-18,962
2020-03-19,962
2020-03-20,962
2020-03-21,962
2020-03-22,962
2020-03-23,962
2020-03-24,965
2020-03-25,965
2020-03-26,965
2020-03-27,965
2020-03-28,965
2020-03-29,965
2020-03-30,965
2020-03-31,965
2020-04-01,965
2020-04-02,927
2020-04-03,927
2020-04-04,927
2020-04-05,927
2020-04-06,927
2020-04-07,927
2020-04-08,927
2020-04-09,927
2020-04-10,927
2020-04-11,900
2020-04-12,900
2020-04-13,900
2020-04-14,900
2020-04-15,900
2020-04-16,900
2020-04-17,900
2020-04-18,900
2020-04-19,900
2020-04-20,930
2020-04-21,930
2020-04-22,930
2020-04-23,930
2020-04-24,930
2020-04-25,930
2020-04-26,930
2020-04-27,930
2020-04-28,930
2020-04-29,930
2020-04-30,930
2020-05-01,930
2020-05-02,972
2020-05-03,972
2020-05-04,972
2020-05-05,972
2020-05-06,972
2020-05-07,972
2020-05-08,972
2020-05-09,972
2020-05-10,972
2020-05-11,972
2020-05-12,972
2020-05-13,1014
