date_obj,Kebbit%20teeth%20dust price
2019-04-03,2639
2019-04-04,2639
2019-04-05,2639
2019-04-06,2639
2019-04-07,2696
2019-04-08,2696
2019-04-09,2696
2019-04-10,2696
2019-04-11,2696
2019-04-12,2696
2019-04-13,2696
2019-04-14,2718
2019-04-15,2718
2019-04-16,2718
2019-04-17,2718
2019-04-18,2718
2019-04-19,2718
2019-04-20,2718
2019-04-21,2718
2019-04-22,2664
2019-04-23,2664
2019-04-24,2664
2019-04-25,2664
2019-04-26,2664
2019-04-27,2664
2019-04-28,2664
2019-04-29,2708
2019-04-30,2708
2019-05-01,2708
2019-05-02,2708
2019-05-03,2708
2019-05-04,2708
2019-05-05,2708
2019-05-06,2708
2019-05-07,2604
2019-05-08,2604
2019-05-09,2604
2019-05-10,2604
2019-05-11,2604
2019-05-12,2604
2019-05-13,2604
2019-05-14,2604
2019-05-15,2559
2019-05-16,2559
2019-05-17,2559
2019-05-18,2559
2019-05-19,2559
2019-05-20,2559
2019-05-21,2559
2019-05-22,2559
2019-05-23,2559
2019-05-24,2559
2019-05-25,2529
2019-05-26,2529
2019-05-27,2529
2019-05-28,2529
2019-05-29,2529
2019-05-30,2529
2019-05-31,2529
2019-06-01,2529
2019-06-02,2529
2019-06-03,2529
2019-06-04,2523
2019-06-05,2523
2019-06-06,2523
2019-06-07,2523
2019-06-08,2523
2019-06-09,2523
2019-06-10,2523
2019-06-11,2523
2019-06-12,2523
2019-06-13,2481
2019-06-14,2481
2019-06-15,2481
2019-06-16,2481
2019-06-17,2481
2019-06-18,2481
2019-06-19,2481
2019-06-20,2465
2019-06-21,2465
2019-06-22,2465
2019-06-23,2465
2019-06-24,2465
2019-06-25,2465
2019-06-26,2465
2019-06-27,2465
2019-06-28,2465
2019-06-29,2465
2019-06-30,2495
2019-07-01,2495
2019-07-02,2495
2019-07-03,2495
2019-07-04,2495
2019-07-05,2495
2019-07-06,2495
2019-07-07,2495
2019-07-08,2495
2019-07-09,2513
2019-07-10,2513
2019-07-11,2513
2019-07-12,2513
2019-07-13,2513
2019-07-14,2513
2019-07-15,2513
2019-07-16,2513
2019-07-17,2567
2019-07-18,2567
2019-07-19,2567
2019-07-20,2567
2019-07-21,2567
2019-07-22,2567
2019-07-23,2567
2019-07-24,2567
2019-07-25,2567
2019-07-26,2567
2019-07-27,2592
2019-07-28,2592
2019-07-29,2592
2019-07-30,2592
2019-07-31,2592
2019-08-01,2592
2019-08-02,2592
2019-08-03,2693
2019-08-04,2693
2019-08-05,2693
2019-08-06,2693
2019-08-07,2693
2019-08-08,2693
2019-08-09,2693
2019-08-10,2753
2019-08-11,2753
2019-08-12,2753
2019-08-13,2753
2019-08-14,2753
2019-08-15,2753
2019-08-16,2753
2019-08-17,2753
2019-08-18,2753
2019-08-19,2832
2019-08-20,2832
2019-08-21,2832
2019-08-22,2832
2019-08-23,2832
2019-08-24,2832
2019-08-24,2832
2019-08-25,2832
2019-08-25,2832
2019-08-26,2832
2019-08-26,2832
2019-08-27,2832
2019-08-27,2832
2019-08-28,2754
2019-08-29,2754
2019-08-30,2754
2019-08-31,2754
2019-09-01,2754
2019-09-02,2754
2019-09-03,2754
2019-09-04,2754
2019-09-05,2677
2019-09-06,2677
2019-09-07,2677
2019-09-08,2677
2019-09-09,2677
2019-09-10,2677
2019-09-11,2556
2019-09-12,2556
2019-09-13,2556
2019-09-14,2556
2019-09-15,2556
2019-09-16,2556
2019-09-17,2556
2019-09-18,2444
2019-09-19,2444
2019-09-20,2444
2019-09-21,2444
2019-09-22,2444
2019-09-23,2444
2019-09-24,2444
2019-09-25,2444
2019-09-26,2456
2019-09-27,2456
2019-09-28,2456
2019-09-29,2456
2019-09-30,2456
2019-10-01,2456
2019-10-02,2456
2019-10-03,2456
2019-10-04,2420
2019-10-05,2420
2019-10-06,2420
2019-10-07,2420
2019-10-08,2420
2019-10-09,2420
2019-10-10,2420
2019-10-11,2420
2019-10-12,2420
2019-10-13,2472
2019-10-14,2472
2019-10-15,2472
2019-10-16,2472
2019-10-17,2472
2019-10-18,2472
2019-10-19,2472
2019-10-20,2472
2019-10-21,2472
2019-10-22,2525
2019-10-23,2525
2019-10-24,2525
2019-10-25,2525
2019-10-26,2525
2019-10-27,2525
2019-10-28,2525
2019-10-29,2525
2019-10-30,2525
2019-10-31,2625
2019-11-01,2625
2019-11-02,2625
2019-11-03,2625
2019-11-04,2625
2019-11-05,2625
2019-11-06,2625
2019-11-07,2625
2019-11-08,2684
2019-11-09,2684
2019-11-10,2684
2019-11-11,2684
2019-11-12,2684
2019-11-13,2684
2019-11-14,2684
2019-11-15,2764
2019-11-16,2764
2019-11-17,2764
2019-11-18,2764
2019-11-19,2764
2019-11-20,2764
2019-11-21,2764
2019-11-22,2764
2019-11-23,2764
2019-11-24,2843
2019-11-25,2843
2019-11-26,2843
2019-11-27,2843
2019-11-28,2843
2019-11-29,2843
2019-11-30,2843
2019-12-01,2843
2019-12-02,2843
2019-12-03,2891
2019-12-04,2891
2019-12-05,2891
2019-12-06,2891
2019-12-07,2891
2019-12-08,2891
2019-12-09,2891
2019-12-10,2891
2019-12-11,2962
2019-12-12,2962
2019-12-13,2962
2019-12-14,2962
2019-12-15,2962
2019-12-16,2962
2019-12-17,2962
2019-12-18,2977
2019-12-19,2977
2019-12-20,2977
2019-12-21,2977
2019-12-22,2977
2019-12-23,2977
2019-12-24,2977
2019-12-25,2977
2019-12-26,2977
2019-12-27,2982
2019-12-28,2982
2019-12-29,2982
2019-12-30,2982
2019-12-31,2982
2020-01-01,2982
2020-01-02,2985
2020-01-03,2985
2020-01-04,2985
2020-01-05,2985
2020-01-06,2985
2020-01-07,2985
2020-01-08,2985
2020-01-09,2986
2020-01-10,2986
2020-01-11,2986
2020-01-12,2986
2020-01-13,2986
2020-01-14,2986
2020-01-15,3027
2020-01-16,3027
2020-01-17,3027
2020-01-18,3027
2020-01-19,3027
2020-01-20,3027
2020-01-21,3027
2020-01-22,2958
2020-01-23,2958
2020-01-24,2958
2020-01-25,2958
2020-01-26,3048
2020-01-27,3048
2020-01-28,3048
2020-01-29,3048
2020-01-30,3174
2020-01-31,3174
2020-02-01,3174
2020-02-02,3174
2020-02-03,3174
2020-02-04,3285
2020-02-05,3285
2020-02-06,3285
2020-02-07,3285
2020-02-08,3285
2020-02-09,3408
2020-02-10,3408
2020-02-11,3408
2020-02-12,3408
2020-02-13,3512
2020-02-14,3512
2020-02-15,3512
2020-02-16,3512
2020-02-17,3512
2020-02-18,3509
2020-02-19,3509
2020-02-20,3509
2020-02-21,3509
2020-02-22,3509
2020-02-23,3509
2020-02-24,3418
2020-02-25,3418
2020-02-26,3418
2020-02-27,3418
2020-02-28,3418
2020-02-29,3418
2020-03-01,3332
2020-03-02,3332
2020-03-03,3332
2020-03-04,3332
2020-03-05,3332
2020-03-06,3332
2020-03-07,3296
2020-03-08,3296
2020-03-09,3296
2020-03-10,3296
2020-03-11,3296
2020-03-12,3296
2020-03-13,3296
2020-03-14,3241
2020-03-15,3241
2020-03-16,3241
2020-03-17,3241
2020-03-18,3241
2020-03-19,3241
2020-03-20,3274
2020-03-21,3274
2020-03-22,3274
2020-03-23,3274
2020-03-24,3274
2020-03-25,3218
2020-03-26,3218
2020-03-27,3218
2020-03-28,3334
2020-03-29,3334
2020-03-30,3334
2020-03-31,3439
2020-04-01,3439
2020-04-02,3439
2020-04-03,3439
2020-04-04,3496
2020-04-05,3496
2020-04-06,3496
2020-04-07,3496
2020-04-08,3496
2020-04-09,3482
2020-04-10,3482
2020-04-11,3482
2020-04-12,3482
2020-04-13,3482
2020-04-14,3317
2020-04-15,3317
2020-04-16,3317
2020-04-17,3317
2020-04-18,3154
2020-04-19,3154
2020-04-20,3154
2020-04-21,3154
2020-04-22,3047
2020-04-23,3047
2020-04-24,3047
2020-04-25,3047
2020-04-26,2918
2020-04-27,2918
2020-04-28,2918
2020-04-29,2918
2020-04-30,2825
2020-05-01,2825
2020-05-02,2825
2020-05-03,2825
2020-05-04,2825
2020-05-05,2825
2020-05-06,2825
2020-05-07,2825
2020-05-08,2825
2020-05-09,2926
2020-05-10,2926
2020-05-11,2926
2020-05-12,2926
2020-05-13,2926
