date_obj,Saradomin%20armour%20set%20(sk) price
2019-04-03,270653
2019-04-04,270653
2019-04-05,270653
2019-04-06,270653
2019-04-07,268943
2019-04-08,268943
2019-04-09,268943
2019-04-10,268943
2019-04-11,270162
2019-04-12,270162
2019-04-13,270162
2019-04-14,269279
2019-04-15,269279
2019-04-16,269279
2019-04-17,269279
2019-04-18,269279
2019-04-19,267347
2019-04-20,267347
2019-04-21,267347
2019-04-22,267347
2019-04-23,272475
2019-04-24,272475
2019-04-25,272475
2019-04-26,272475
2019-04-27,272475
2019-04-28,271166
2019-04-29,271166
2019-04-30,271166
2019-05-01,271166
2019-05-02,271166
2019-05-03,267605
2019-05-04,267605
2019-05-05,267605
2019-05-06,267605
2019-05-07,267605
2019-05-08,267422
2019-05-09,267422
2019-05-10,267422
2019-05-11,267422
2019-05-12,265957
2019-05-13,265957
2019-05-14,265957
2019-05-15,265957
2019-05-16,265552
2019-05-17,265552
2019-05-18,265552
2019-05-19,265552
2019-05-20,265552
2019-05-21,262376
2019-05-22,262376
2019-05-23,262376
2019-05-24,262376
2019-05-25,262478
2019-05-26,262478
2019-05-27,262478
2019-05-28,262478
2019-05-29,262862
2019-05-30,262862
2019-05-31,262862
2019-06-01,262862
2019-06-02,262862
2019-06-03,262862
2019-06-04,263547
2019-06-05,263547
2019-06-06,263547
2019-06-07,263547
2019-06-08,263547
2019-06-09,259930
2019-06-10,259930
2019-06-11,259930
2019-06-12,259930
2019-06-13,259930
2019-06-14,262757
2019-06-15,262757
2019-06-16,262757
2019-06-17,262757
2019-06-18,262757
2019-06-19,262086
2019-06-20,262086
2019-06-21,262086
2019-06-22,262086
2019-06-23,262086
2019-06-24,262086
2019-06-25,261420
2019-06-26,261420
2019-06-27,261420
2019-06-28,261420
2019-06-29,261420
2019-06-30,256238
2019-07-01,256238
2019-07-02,256238
2019-07-03,256238
2019-07-04,256238
2019-07-05,254768
2019-07-06,254768
2019-07-07,254768
2019-07-08,254768
2019-07-09,253380
2019-07-10,253380
2019-07-11,253380
2019-07-12,253380
2019-07-13,253380
2019-07-14,248628
2019-07-15,248628
2019-07-16,248628
2019-07-17,248628
2019-07-18,248628
2019-07-19,247609
2019-07-20,247609
2019-07-21,247609
2019-07-22,247609
2019-07-23,247609
2019-07-24,247079
2019-07-25,247079
2019-07-26,247079
2019-07-27,247079
2019-07-28,247079
2019-07-29,246337
2019-07-30,246337
2019-07-31,246337
2019-08-01,246337
2019-08-02,246337
2019-08-03,244482
2019-08-04,244482
2019-08-05,244482
2019-08-06,244482
2019-08-07,242778
2019-08-08,242778
2019-08-09,242778
2019-08-10,242778
2019-08-11,242778
2019-08-12,246301
2019-08-13,246301
2019-08-14,246301
2019-08-15,246301
2019-08-16,249719
2019-08-17,249719
2019-08-18,249719
2019-08-19,249719
2019-08-20,249719
2019-08-21,249719
2019-08-22,255037
2019-08-23,255037
2019-08-24,255037
2019-08-24,255037
2019-08-25,255037
2019-08-25,255037
2019-08-26,260269
2019-08-26,260269
2019-08-27,260269
2019-08-27,260269
2019-08-28,260269
2019-08-29,260269
2019-08-30,264192
2019-08-31,264192
2019-09-01,264192
2019-09-02,264192
2019-09-03,265846
2019-09-04,265846
2019-09-05,265846
2019-09-06,265846
2019-09-07,265846
2019-09-08,274417
2019-09-09,274417
2019-09-10,274417
2019-09-11,274417
2019-09-12,274417
2019-09-13,274417
2019-09-14,275046
2019-09-15,275046
2019-09-16,275046
2019-09-17,275046
2019-09-18,275046
2019-09-19,281156
2019-09-20,281156
2019-09-21,281156
2019-09-22,281156
2019-09-23,281156
2019-09-24,281861
2019-09-25,281861
2019-09-26,281861
2019-09-27,281861
2019-09-28,280228
2019-09-29,280228
2019-09-30,280228
2019-10-01,280228
2019-10-02,280228
2019-10-03,275966
2019-10-04,275966
2019-10-05,275966
2019-10-06,275966
2019-10-07,273306
2019-10-08,273306
2019-10-09,273306
2019-10-10,273306
2019-10-11,273306
2019-10-12,273306
2019-10-13,277891
2019-10-14,277891
2019-10-15,277891
2019-10-16,277891
2019-10-17,277891
2019-10-18,277891
2019-10-19,278977
2019-10-20,278977
2019-10-21,278977
2019-10-22,278977
2019-10-23,278977
2019-10-24,281878
2019-10-25,281878
2019-10-26,281878
2019-10-27,281878
2019-10-28,281878
2019-10-29,281878
2019-10-30,280295
2019-10-31,280295
2019-11-01,280295
2019-11-02,280295
2019-11-03,280295
2019-11-04,284523
2019-11-05,284523
2019-11-06,284523
2019-11-07,284523
2019-11-08,284523
2019-11-09,278364
2019-11-10,278364
2019-11-11,278364
2019-11-12,278364
2019-11-13,278364
2019-11-14,272651
2019-11-15,272651
2019-11-16,272651
2019-11-17,272651
2019-11-18,272651
2019-11-19,274889
2019-11-20,274889
2019-11-21,274889
2019-11-22,274889
2019-11-23,274889
2019-11-24,275466
2019-11-25,275466
2019-11-26,275466
2019-11-27,275466
2019-11-28,273000
2019-11-29,273000
2019-11-30,273000
2019-12-01,273000
2019-12-02,273000
2019-12-03,275111
2019-12-04,275111
2019-12-05,275111
2019-12-06,275111
2019-12-07,275111
2019-12-08,275111
2019-12-09,276422
2019-12-10,276422
2019-12-11,276422
2019-12-12,276422
2019-12-13,276422
2019-12-14,276126
2019-12-15,276126
2019-12-16,276126
2019-12-17,276126
2019-12-18,276126
2019-12-19,273274
2019-12-20,273274
2019-12-21,273274
2019-12-22,273274
2019-12-23,273294
2019-12-24,273294
2019-12-25,273294
2019-12-26,273294
2019-12-27,277459
2019-12-28,277459
2019-12-29,277459
2019-12-30,277459
2019-12-31,277459
2020-01-01,277704
2020-01-02,277704
2020-01-03,277704
2020-01-04,277704
2020-01-05,277704
2020-01-06,285547
2020-01-07,285547
2020-01-08,285547
2020-01-09,285547
2020-01-10,286340
2020-01-11,286340
2020-01-12,286340
2020-01-13,286340
2020-01-14,282323
2020-01-15,282323
2020-01-16,282323
2020-01-17,282323
2020-01-18,281496
2020-01-19,281496
2020-01-20,281496
2020-01-21,281496
2020-01-22,281888
2020-01-23,281888
2020-01-24,281888
2020-01-25,281888
2020-01-26,281888
2020-01-27,280544
2020-01-28,280544
2020-01-29,280544
2020-01-30,280544
2020-01-31,280544
2020-02-01,284253
2020-02-02,284253
2020-02-03,284253
2020-02-04,284253
2020-02-05,280808
2020-02-06,280808
2020-02-07,280808
2020-02-08,280808
2020-02-09,273657
2020-02-10,273657
2020-02-11,273657
2020-02-12,273657
2020-02-13,267233
2020-02-14,267233
2020-02-15,267233
2020-02-16,267233
2020-02-17,266589
2020-02-18,266589
2020-02-19,266589
2020-02-20,266589
2020-02-21,266589
2020-02-22,262248
2020-02-23,262248
2020-02-24,262248
2020-02-25,262248
2020-02-26,262248
2020-02-27,261122
2020-02-28,261122
2020-02-29,261122
2020-03-01,261122
2020-03-02,261122
2020-03-03,261259
2020-03-04,261259
2020-03-05,261259
2020-03-06,261259
2020-03-07,261259
2020-03-08,258140
2020-03-09,258140
2020-03-10,258140
2020-03-11,258140
2020-03-12,258140
2020-03-13,256857
2020-03-14,256857
2020-03-15,256857
2020-03-16,256857
2020-03-17,256857
2020-03-18,258539
2020-03-19,258539
2020-03-20,258539
2020-03-21,258539
2020-03-22,255216
2020-03-23,255216
2020-03-24,255216
2020-03-25,255216
2020-03-26,256652
2020-03-27,256652
2020-03-28,256652
2020-03-29,257887
2020-03-30,257887
2020-03-31,257887
2020-04-01,254338
2020-04-02,254338
2020-04-03,254338
2020-04-04,248414
2020-04-05,248414
2020-04-06,248414
2020-04-07,242859
2020-04-08,242859
2020-04-09,242859
2020-04-10,242859
2020-04-11,236293
2020-04-12,236293
2020-04-13,236293
2020-04-14,227085
2020-04-15,227085
2020-04-16,227085
2020-04-17,217617
2020-04-18,217617
2020-04-19,211421
2020-04-20,211421
2020-04-21,211421
2020-04-22,211707
2020-04-23,211707
2020-04-24,211707
2020-04-25,211707
2020-04-26,206874
2020-04-27,206874
2020-04-28,204787
2020-04-29,204787
2020-04-30,204787
2020-05-01,204787
2020-05-02,206714
2020-05-03,206714
2020-05-04,206714
2020-05-05,212274
2020-05-06,212274
2020-05-07,212274
2020-05-08,212274
2020-05-09,213367
2020-05-10,213367
2020-05-11,213367
2020-05-12,213367
2020-05-13,216506
