date_obj,Black%20chainbody price
2019-03-23,1603
2019-03-24,1603
2019-03-25,1573
2019-03-26,1573
2019-03-27,1591
2019-03-28,1591
2019-03-29,1567
2019-03-30,1567
2019-03-31,1567
2019-04-01,1515
2019-04-02,1515
2019-04-03,1495
2019-04-04,1495
2019-04-05,1500
2019-04-06,1500
2019-04-07,1535
2019-04-08,1535
2019-04-09,1539
2019-04-10,1539
2019-04-11,1587
2019-04-12,1587
2019-04-13,1624
2019-04-14,1624
2019-04-15,1706
2019-04-16,1706
2019-04-17,1765
2019-04-18,1765
2019-04-19,1755
2019-04-20,1755
2019-04-21,1730
2019-04-22,1730
2019-04-23,1729
2019-04-24,1729
2019-04-25,1668
2019-04-26,1668
2019-04-27,1703
2019-04-28,1703
2019-04-29,1667
2019-04-30,1667
2019-05-01,1670
2019-05-02,1670
2019-05-03,1725
2019-05-04,1725
2019-05-05,1796
2019-05-06,1796
2019-05-07,1801
2019-05-08,1801
2019-05-09,1845
2019-05-10,1845
2019-05-11,1853
2019-05-12,1853
2019-05-13,1835
2019-05-14,1835
2019-05-15,1832
2019-05-16,1832
2019-05-17,1820
2019-05-18,1807
2019-05-19,1807
2019-05-20,1767
2019-05-21,1767
2019-05-22,1720
2019-05-23,1720
2019-05-24,1678
2019-05-25,1678
2019-05-26,1659
2019-05-27,1659
2019-05-28,1674
2019-05-29,1674
2019-05-30,1754
2019-05-31,1754
2019-06-01,1726
2019-06-02,1726
2019-06-03,1700
2019-06-04,1700
2019-06-05,1684
2019-06-06,1684
2019-06-07,1673
2019-06-08,1673
2019-06-09,1701
2019-06-10,1701
2019-06-11,1701
2019-06-12,1699
2019-06-13,1699
2019-06-14,1647
2019-06-15,1647
2019-06-16,1603
2019-06-17,1603
2019-06-18,1574
2019-06-19,1574
2019-06-20,1592
2019-06-21,1592
2019-06-22,1613
2019-06-23,1613
2019-06-24,1642
2019-06-25,1642
2019-06-26,1656
2019-06-27,1656
2019-06-28,1634
2019-06-29,1634
2019-06-30,1644
2019-07-01,1644
2019-07-02,1591
2019-07-03,1591
2019-07-04,1591
2019-07-05,1591
2019-07-06,1631
2019-07-07,1631
2019-07-08,1670
2019-07-09,1670
2019-07-10,1695
2019-07-11,1695
2019-07-12,1716
2019-07-13,1716
2019-07-14,1734
2019-07-15,1734
2019-07-16,1734
2019-07-17,1745
2019-07-18,1745
2019-07-19,1745
2019-07-20,1723
2019-07-21,1723
2019-07-22,1739
2019-07-23,1739
2019-07-24,1802
2019-07-25,1802
2019-07-26,1821
2019-07-27,1821
2019-07-28,1838
2019-07-29,1838
2019-07-30,1858
2019-07-31,1858
2019-08-01,1895
2019-08-02,1895
2019-08-03,1921
2019-08-04,1921
2019-08-05,1949
2019-08-06,1949
2019-08-07,1961
2019-08-08,1961
2019-08-09,1961
2019-08-10,1968
2019-08-11,1968
2019-08-12,2027
2019-08-13,2027
2019-08-14,2033
2019-08-15,2033
2019-08-16,2016
2019-08-17,2016
2019-08-18,2016
2019-08-19,2024
2019-08-20,2024
2019-08-21,1985
2019-08-22,1985
2019-08-23,1948
2019-08-24,1948
2019-08-24,1948
2019-08-25,1972
2019-08-25,1972
2019-08-26,1972
2019-08-27,2007
2019-08-27,2007
2019-08-28,2007
2019-08-29,2026
2019-08-30,2026
2019-08-31,1970
2019-09-01,1970
2019-09-02,1998
2019-09-03,1998
2019-09-04,2019
2019-09-05,2019
2019-09-06,2012
2019-09-07,2012
2019-09-08,2060
2019-09-09,2060
2019-09-10,2060
2019-09-11,2097
2019-09-12,2097
2019-09-13,2097
2019-09-14,2128
2019-09-15,2128
2019-09-16,2134
2019-09-17,2134
2019-09-18,2113
2019-09-19,2113
2019-09-20,2113
2019-09-21,2215
2019-09-22,2215
2019-09-23,2307
2019-09-24,2307
2019-09-25,2410
2019-09-26,2410
2019-09-27,2343
2019-09-28,2343
2019-09-29,2343
2019-09-30,2359
2019-10-01,2359
2019-10-02,2364
2019-10-03,2364
2019-10-04,2364
2019-10-05,2363
2019-10-06,2363
2019-10-07,2331
2019-10-08,2331
2019-10-09,2331
2019-10-10,2257
2019-10-11,2257
2019-10-12,2184
2019-10-13,2184
2019-10-14,2270
2019-10-15,2270
2019-10-16,2270
2019-10-17,2250
2019-10-18,2250
2019-10-19,2187
2019-10-20,2187
2019-10-21,2200
2019-10-22,2200
2019-10-23,2169
2019-10-24,2169
2019-10-25,2074
2019-10-26,2074
2019-10-27,1985
2019-10-28,1985
2019-10-29,1960
2019-10-30,1960
2019-10-31,1929
2019-11-01,1929
2019-11-02,1900
2019-11-03,1900
2019-11-04,1863
2019-11-05,1863
2019-11-06,1863
2019-11-07,1841
2019-11-08,1841
2019-11-09,1807
2019-11-10,1807
2019-11-11,1788
2019-11-12,1788
2019-11-13,1788
2019-11-14,1698
2019-11-15,1698
2019-11-16,1613
2019-11-17,1613
2019-11-18,1586
2019-11-19,1586
2019-11-20,1581
2019-11-21,1581
2019-11-22,1581
2019-11-23,1581
2019-11-24,1581
2019-11-25,1588
2019-11-26,1588
2019-11-27,1588
2019-11-28,1599
2019-11-29,1599
2019-11-30,1599
2019-12-01,1663
2019-12-02,1663
2019-12-03,1721
2019-12-04,1721
2019-12-05,1721
2019-12-06,1734
2019-12-07,1734
2019-12-08,1734
2019-12-09,1735
2019-12-10,1735
2019-12-11,1715
2019-12-12,1715
2019-12-13,1715
2019-12-14,1721
2019-12-15,1721
2019-12-16,1732
2019-12-17,1732
2019-12-18,1732
2019-12-19,1781
2019-12-20,1781
2019-12-21,1856
2019-12-22,1856
2019-12-23,1914
2019-12-24,1914
2019-12-25,1931
2019-12-26,1931
2019-12-27,1945
2019-12-28,1945
2019-12-29,1939
2019-12-30,1939
2019-12-31,1875
2020-01-01,1875
2020-01-02,1851
2020-01-03,1851
2020-01-04,1851
2020-01-05,1804
2020-01-06,1804
2020-01-07,1757
2020-01-08,1757
2020-01-09,1732
2020-01-10,1732
2020-01-11,1687
2020-01-12,1687
2020-01-13,1687
2020-01-14,1630
2020-01-15,1630
2020-01-16,1637
2020-01-17,1637
2020-01-18,1642
2020-01-19,1642
2020-01-20,1684
2020-01-21,1684
2020-01-22,1754
2020-01-23,1754
2020-01-24,1791
2020-01-25,1791
2020-01-26,1742
2020-01-27,1742
2020-01-28,1742
2020-01-29,1742
2020-01-30,1734
2020-01-31,1734
2020-02-01,1752
2020-02-02,1752
2020-02-03,1727
2020-02-04,1727
2020-02-05,1687
2020-02-06,1687
2020-02-07,1721
2020-02-08,1721
2020-02-09,1797
2020-02-10,1797
2020-02-11,1802
2020-02-12,1802
2020-02-13,1829
2020-02-14,1829
2020-02-15,1908
2020-02-16,1908
2020-02-17,1887
2020-02-18,1887
2020-02-19,1945
2020-02-20,1945
2020-02-21,1991
2020-02-22,1991
2020-02-23,2015
2020-02-24,2015
2020-02-25,2022
2020-02-26,2022
2020-02-27,1986
2020-02-28,1986
2020-02-29,1950
2020-03-01,1950
2020-03-02,1896
2020-03-03,1896
2020-03-04,1849
2020-03-05,1849
2020-03-06,1824
2020-03-07,1824
2020-03-08,1763
2020-03-09,1763
2020-03-10,1753
2020-03-11,1753
2020-03-12,1828
2020-03-13,1828
2020-03-14,1891
2020-03-15,1891
2020-03-16,1913
2020-03-17,1913
2020-03-18,1845
2020-03-19,1845
2020-03-20,1841
2020-03-21,1841
2020-03-22,1922
2020-03-23,1922
2020-03-24,1863
2020-03-25,1863
2020-03-26,1857
2020-03-27,1857
2020-03-28,1883
2020-03-29,1889
2020-03-30,1867
2020-03-31,1867
2020-04-01,1865
2020-04-02,1918
2020-04-03,1918
2020-04-04,1902
2020-04-05,1902
2020-04-06,1875
2020-04-07,1875
2020-04-08,1888
2020-04-09,1888
2020-04-10,1888
2020-04-11,1915
2020-04-12,1915
2020-04-13,1991
2020-04-14,1944
2020-04-15,1936
2020-04-16,1936
2020-04-17,1923
2020-04-18,1946
2020-04-19,1953
2020-04-20,1953
2020-04-21,1956
2020-04-22,1955
2020-04-23,1955
2020-04-24,1921
2020-04-25,1921
2020-04-26,1914
2020-04-27,1971
2020-04-28,2015
2020-04-29,2015
2020-04-30,2048
2020-05-01,2048
2020-05-02,2038
2020-05-03,1982
2020-05-04,1982
2020-05-05,2016
2020-05-06,2062
2020-05-07,2062
2020-05-08,2149
2020-05-09,2183
2020-05-10,2258
2020-05-11,2258
2020-05-12,2337
2020-05-13,2326
