date_obj,Toy%20mouse price
2019-05-11,1193
2019-05-12,1193
2019-05-13,1221
2019-05-14,1221
2019-05-15,1219
2019-05-16,1219
2019-05-17,1219
2019-05-18,1223
2019-05-19,1223
2019-05-20,1223
2019-05-21,1261
2019-05-22,1261
2019-05-23,1321
2019-05-24,1321
2019-05-25,1321
2019-05-26,1344
2019-05-27,1344
2019-05-28,1345
2019-05-29,1345
2019-05-30,1364
2019-05-31,1364
2019-06-01,1393
2019-06-02,1393
2019-06-03,1400
2019-06-04,1400
2019-06-05,1375
2019-06-06,1375
2019-06-07,1398
2019-06-08,1398
2019-06-09,1406
2019-06-10,1406
2019-06-11,1406
2019-06-12,1422
2019-06-13,1422
2019-06-14,1451
2019-06-15,1451
2019-06-16,1445
2019-06-17,1445
2019-06-18,1445
2019-06-19,1425
2019-06-20,1425
2019-06-21,1439
2019-06-22,1439
2019-06-23,1458
2019-06-24,1458
2019-06-25,1458
2019-06-26,1479
2019-06-27,1479
2019-06-28,1443
2019-06-29,1443
2019-06-30,1437
2019-07-01,1437
2019-07-02,1437
2019-07-03,1451
2019-07-04,1451
2019-07-05,1394
2019-07-06,1394
2019-07-07,1331
2019-07-08,1331
2019-07-09,1268
2019-07-10,1268
2019-07-11,1246
2019-07-12,1246
2019-07-13,1208
2019-07-14,1161
2019-07-15,1161
2019-07-16,1107
2019-07-17,1080
2019-07-18,1080
2019-07-19,1080
2019-07-20,1059
2019-07-21,1059
2019-07-22,1059
2019-07-23,1027
2019-07-24,1027
2019-07-25,1027
2019-07-26,979
2019-07-27,979
2019-07-28,940
2019-07-29,940
2019-07-30,940
2019-07-31,914
2019-08-01,914
2019-08-02,914
2019-08-03,903
2019-08-04,903
2019-08-05,903
2019-08-06,872
2019-08-07,872
2019-08-08,872
2019-08-09,850
2019-08-10,850
2019-08-11,879
2019-08-12,879
2019-08-13,915
2019-08-14,915
2019-08-15,915
2019-08-16,939
2019-08-17,939
2019-08-18,939
2019-08-19,931
2019-08-20,931
2019-08-21,931
2019-08-22,924
2019-08-23,924
2019-08-24,924
2019-08-24,924
2019-08-25,955
2019-08-25,955
2019-08-26,955
2019-08-26,955
2019-08-27,973
2019-08-27,973
2019-08-28,973
2019-08-29,973
2019-08-30,999
2019-08-31,999
2019-09-01,999
2019-09-02,1022
2019-09-03,1022
2019-09-04,1030
2019-09-05,1030
2019-09-06,1030
2019-09-07,1027
2019-09-08,1027
2019-09-09,1027
2019-09-10,1026
2019-09-11,1026
2019-09-12,1026
2019-09-13,1013
2019-09-14,1013
2019-09-15,1013
2019-09-16,964
2019-09-17,964
2019-09-18,929
2019-09-19,929
2019-09-20,929
2019-09-21,902
2019-09-22,902
2019-09-23,902
2019-09-24,886
2019-09-25,886
2019-09-26,886
2019-09-27,886
2019-09-28,897
2019-09-29,897
2019-09-30,897
2019-10-01,856
2019-10-02,856
2019-10-03,856
2019-10-04,818
2019-10-05,818
2019-10-06,799
2019-10-07,799
2019-10-08,799
2019-10-09,785
2019-10-10,785
2019-10-11,785
2019-10-12,795
2019-10-13,795
2019-10-14,795
2019-10-15,810
2019-10-16,810
2019-10-17,810
2019-10-18,810
2019-10-19,810
2019-10-20,810
2019-10-21,801
2019-10-22,801
2019-10-23,801
2019-10-24,805
2019-10-25,805
2019-10-26,805
2019-10-27,839
2019-10-28,839
2019-10-29,839
2019-10-30,839
2019-10-31,881
2019-11-01,881
2019-11-02,881
2019-11-03,926
2019-11-04,926
2019-11-05,926
2019-11-06,926
2019-11-07,953
2019-11-08,953
2019-11-09,953
2019-11-10,926
2019-11-11,926
2019-11-12,926
2019-11-13,926
2019-11-14,922
2019-11-15,922
2019-11-16,922
2019-11-17,922
2019-11-18,925
2019-11-19,925
2019-11-20,925
2019-11-21,925
2019-11-22,897
2019-11-23,897
2019-11-24,897
2019-11-25,899
2019-11-26,899
2019-11-27,899
2019-11-28,899
2019-11-29,888
2019-11-30,888
2019-12-01,888
2019-12-02,888
2019-12-03,915
2019-12-04,915
2019-12-05,915
2019-12-06,915
2019-12-07,899
2019-12-08,899
2019-12-09,899
2019-12-10,870
2019-12-11,870
2019-12-12,870
2019-12-13,870
2019-12-14,876
2019-12-15,876
2019-12-16,876
2019-12-17,900
2019-12-18,900
2019-12-19,900
2019-12-20,900
2019-12-21,900
2019-12-22,920
2019-12-23,920
2019-12-24,920
2019-12-25,959
2019-12-26,959
2019-12-27,959
2019-12-28,982
2019-12-29,982
2019-12-30,982
2019-12-31,982
2020-01-01,1000
2020-01-02,1000
2020-01-03,1000
2020-01-04,979
2020-01-05,979
2020-01-06,979
2020-01-07,946
2020-01-08,946
2020-01-09,946
2020-01-10,946
2020-01-11,910
2020-01-12,910
2020-01-13,910
2020-01-14,910
2020-01-15,888
2020-01-16,888
2020-01-17,888
2020-01-18,910
2020-01-19,910
2020-01-20,910
2020-01-21,911
2020-01-22,911
2020-01-23,911
2020-01-24,915
2020-01-25,915
2020-01-26,928
2020-01-27,928
2020-01-28,928
2020-01-29,887
2020-01-30,887
2020-01-31,890
2020-02-01,890
2020-02-02,892
2020-02-03,892
2020-02-04,857
2020-02-05,857
2020-02-06,857
2020-02-07,826
2020-02-08,826
2020-02-09,826
2020-02-10,852
2020-02-11,852
2020-02-12,852
2020-02-13,868
2020-02-14,868
2020-02-15,868
2020-02-16,850
2020-02-17,850
2020-02-18,831
2020-02-19,831
2020-02-20,831
2020-02-21,812
2020-02-22,812
2020-02-23,829
2020-02-24,829
2020-02-25,829
2020-02-26,812
2020-02-27,812
2020-02-28,790
2020-02-29,790
2020-03-01,790
2020-03-02,793
2020-03-03,793
2020-03-04,793
2020-03-05,793
2020-03-06,771
2020-03-07,771
2020-03-08,771
2020-03-09,802
2020-03-10,802
2020-03-11,802
2020-03-12,834
2020-03-13,834
2020-03-14,834
2020-03-15,830
2020-03-16,830
2020-03-17,819
2020-03-18,819
2020-03-19,819
2020-03-20,820
2020-03-21,820
2020-03-22,852
2020-03-23,852
2020-03-24,895
2020-03-25,895
2020-03-26,925
2020-03-27,925
2020-03-28,924
2020-03-29,924
2020-03-30,942
2020-03-31,942
2020-04-01,987
2020-04-02,987
2020-04-03,987
2020-04-04,1019
2020-04-05,1019
2020-04-06,1006
2020-04-07,1006
2020-04-08,961
2020-04-09,961
2020-04-10,932
2020-04-11,940
2020-04-12,940
2020-04-13,954
2020-04-14,954
2020-04-15,952
2020-04-16,952
2020-04-17,1000
2020-04-18,1000
2020-04-19,1032
2020-04-20,1032
2020-04-21,1064
2020-04-22,1108
2020-04-23,1108
2020-04-24,1164
2020-04-25,1164
2020-04-26,1178
2020-04-27,1178
2020-04-28,1193
2020-04-29,1193
2020-04-30,1186
2020-05-01,1186
2020-05-02,1145
2020-05-03,1145
2020-05-04,1092
2020-05-05,1092
2020-05-06,1079
2020-05-07,1079
2020-05-08,1042
2020-05-09,1039
2020-05-10,1039
2020-05-11,1091
2020-05-12,1091
2020-05-13,1072
