date_obj,Hunters'%20crossbow price
2019-03-23,1610
2019-03-24,1662
2019-03-25,1579
2019-03-26,1609
2019-03-27,1623
2019-03-28,1589
2019-03-29,1535
2019-03-30,1535
2019-03-31,1573
2019-04-01,1628
2019-04-02,1673
2019-04-03,1644
2019-04-04,1589
2019-04-05,1600
2019-04-06,1660
2019-04-07,1622
2019-04-08,1645
2019-04-09,1642
2019-04-10,1583
2019-04-11,1653
2019-04-12,1649
2019-04-13,1669
2019-04-14,1719
2019-04-15,1739
2019-04-16,1719
2019-04-17,1709
2019-04-18,1760
2019-04-19,1791
2019-04-20,1810
2019-04-21,1810
2019-04-22,1881
2019-04-23,1835
2019-04-24,1839
2019-04-25,1861
2019-04-26,1867
2019-04-27,1896
2019-04-28,1952
2019-04-29,1994
2019-04-30,2022
2019-05-01,2022
2019-05-02,1979
2019-05-03,1992
2019-05-04,1970
2019-05-05,2024
2019-05-06,2017
2019-05-07,2012
2019-05-08,1969
2019-05-09,1879
2019-05-10,1792
2019-05-11,1708
2019-05-12,1684
2019-05-13,1650
2019-05-14,1680
2019-05-15,1680
2019-05-16,1646
2019-05-17,1586
2019-05-18,1636
2019-05-19,1613
2019-05-20,1647
2019-05-21,1659
2019-05-22,1717
2019-05-23,1702
2019-05-24,1701
2019-05-25,1695
2019-05-26,1720
2019-05-27,1660
2019-05-28,1692
2019-05-29,1713
2019-05-30,1737
2019-05-31,1678
2019-06-01,1692
2019-06-02,1694
2019-06-03,1685
2019-06-04,1685
2019-06-05,1685
2019-06-06,1666
2019-06-07,1656
2019-06-08,1642
2019-06-09,1650
2019-06-10,1650
2019-06-11,1660
2019-06-12,1662
2019-06-13,1653
2019-06-14,1677
2019-06-15,1615
2019-06-16,1677
2019-06-17,1681
2019-06-18,1706
2019-06-19,1751
2019-06-20,1723
2019-06-21,1721
2019-06-22,1725
2019-06-23,1700
2019-06-24,1753
2019-06-25,1777
2019-06-26,1721
2019-06-27,1740
2019-06-28,1662
2019-06-29,1628
2019-06-30,1574
2019-07-01,1536
2019-07-02,1549
2019-07-03,1620
2019-07-04,1620
2019-07-05,1624
2019-07-06,1579
2019-07-07,1511
2019-07-08,1452
2019-07-09,1505
2019-07-10,1548
2019-07-11,1480
2019-07-12,1456
2019-07-13,1456
2019-07-14,1487
2019-07-15,1487
2019-07-16,1491
2019-07-17,1489
2019-07-18,1489
2019-07-19,1471
2019-07-20,1545
2019-07-21,1583
2019-07-22,1558
2019-07-23,1540
2019-07-24,1540
2019-07-25,1593
2019-07-26,1648
2019-07-27,1675
2019-07-28,1677
2019-07-29,1642
2019-07-30,1658
2019-07-31,1625
2019-08-01,1625
2019-08-02,1618
2019-08-03,1537
2019-08-04,1463
2019-08-05,1397
2019-08-06,1379
2019-08-07,1327
2019-08-08,1335
2019-08-09,1335
2019-08-10,1352
2019-08-11,1384
2019-08-12,1449
2019-08-13,1494
2019-08-14,1569
2019-08-15,1648
2019-08-16,1717
2019-08-17,1717
2019-08-18,1676
2019-08-19,1693
2019-08-20,1693
2019-08-21,1764
2019-08-22,1853
2019-08-23,1853
2019-08-24,1935
2019-08-24,1935
2019-08-25,1935
2019-08-25,1935
2019-08-26,1879
2019-08-26,1879
2019-08-27,1832
2019-08-27,1832
2019-08-28,1784
2019-08-29,1694
2019-08-30,1630
2019-08-31,1630
2019-09-01,1625
2019-09-02,1625
2019-09-03,1579
2019-09-04,1605
2019-09-05,1534
2019-09-06,1501
2019-09-07,1489
2019-09-08,1417
2019-09-09,1417
2019-09-10,1346
2019-09-11,1348
2019-09-12,1282
2019-09-13,1282
2019-09-14,1225
2019-09-15,1175
2019-09-16,1168
2019-09-17,1162
2019-09-18,1163
2019-09-19,1163
2019-09-20,1185
2019-09-21,1169
2019-09-22,1200
2019-09-23,1191
2019-09-24,1191
2019-09-25,1156
2019-09-26,1098
2019-09-27,1068
2019-09-28,1015
2019-09-29,1015
2019-09-30,999
2019-10-01,1016
2019-10-02,1016
2019-10-03,1051
2019-10-04,1051
2019-10-05,1077
2019-10-06,1066
2019-10-07,1066
2019-10-08,1087
2019-10-09,1087
2019-10-10,1117
2019-10-11,1117
2019-10-12,1172
2019-10-13,1231
2019-10-14,1293
2019-10-15,1293
2019-10-16,1358
2019-10-17,1358
2019-10-18,1426
2019-10-19,1399
2019-10-20,1360
2019-10-21,1360
2019-10-22,1342
2019-10-23,1300
2019-10-24,1302
2019-10-25,1302
2019-10-26,1289
2019-10-27,1289
2019-10-28,1266
2019-10-29,1266
2019-10-30,1212
2019-10-31,1222
2019-11-01,1170
2019-11-02,1195
2019-11-03,1171
2019-11-04,1140
2019-11-05,1140
2019-11-06,1088
2019-11-07,1088
2019-11-08,1047
2019-11-09,1024
2019-11-10,1019
2019-11-11,1027
2019-11-12,1027
2019-11-13,1001
2019-11-14,1001
2019-11-15,989
2019-11-16,962
2019-11-17,962
2019-11-18,932
2019-11-19,932
2019-11-20,949
2019-11-21,949
2019-11-22,933
2019-11-23,966
2019-11-24,1008
2019-11-25,1054
2019-11-26,1052
2019-11-27,1052
2019-11-28,1081
2019-11-29,1081
2019-11-30,1102
2019-12-01,1102
2019-12-02,1125
2019-12-03,1148
2019-12-04,1149
2019-12-05,1149
2019-12-06,1179
2019-12-07,1184
2019-12-08,1184
2019-12-09,1187
2019-12-10,1246
2019-12-11,1246
2019-12-12,1248
2019-12-13,1301
2019-12-14,1288
2019-12-15,1319
2019-12-16,1382
2019-12-17,1452
2019-12-18,1452
2019-12-19,1524
2019-12-20,1566
2019-12-21,1585
2019-12-22,1604
2019-12-23,1597
2019-12-24,1587
2019-12-25,1518
2019-12-26,1518
2019-12-27,1537
2019-12-28,1548
2019-12-29,1582
2019-12-30,1587
2019-12-31,1666
2020-01-01,1735
2020-01-02,1809
2020-01-03,1809
2020-01-04,1891
2020-01-05,1927
2020-01-06,1927
2020-01-07,1989
2020-01-08,1989
2020-01-09,2087
2020-01-10,2156
2020-01-11,2205
2020-01-12,2295
2020-01-13,2295
2020-01-14,2291
2020-01-15,2273
2020-01-16,2207
2020-01-17,2176
2020-01-18,2176
2020-01-19,2145
2020-01-20,2094
2020-01-21,2094
2020-01-22,2020
2020-01-23,2100
2020-01-24,2024
2020-01-25,1922
2020-01-26,1953
2020-01-27,1977
2020-01-28,2059
2020-01-29,2029
2020-01-30,1950
2020-01-31,2040
2020-02-01,2002
2020-02-02,1980
2020-02-03,2028
2020-02-04,1947
2020-02-05,1872
2020-02-06,1831
2020-02-07,1887
2020-02-08,1892
2020-02-09,1813
2020-02-10,1792
2020-02-11,1822
2020-02-12,1817
2020-02-13,1817
2020-02-14,1822
2020-02-15,1744
2020-02-16,1656
2020-02-17,1660
2020-02-18,1578
2020-02-19,1507
2020-02-20,1489
2020-02-21,1489
2020-02-22,1501
2020-02-23,1493
2020-02-24,1505
2020-02-25,1512
2020-02-26,1495
2020-02-27,1482
2020-02-28,1470
2020-02-29,1470
2020-03-01,1457
2020-03-02,1449
2020-03-03,1418
2020-03-04,1418
2020-03-05,1435
2020-03-06,1390
2020-03-07,1357
2020-03-08,1314
2020-03-09,1266
2020-03-10,1244
2020-03-11,1270
2020-03-12,1297
2020-03-13,1268
2020-03-14,1220
2020-03-15,1169
2020-03-16,1110
2020-03-17,1057
2020-03-18,1004
2020-03-19,960
2020-03-20,920
2020-03-21,898
2020-03-22,909
2020-03-23,894
2020-03-24,894
2020-03-25,933
2020-03-26,980
2020-03-27,1014
2020-03-28,1011
2020-03-29,1032
2020-03-30,1036
2020-03-31,1061
2020-04-01,1023
2020-04-02,1016
2020-04-03,1016
2020-04-04,1024
2020-04-05,986
2020-04-06,972
2020-04-07,954
2020-04-08,947
2020-04-09,932
2020-04-10,912
2020-04-11,934
2020-04-12,915
2020-04-13,891
2020-04-14,902
2020-04-15,920
2020-04-16,966
2020-04-17,1007
2020-04-18,1056
2020-04-19,1090
2020-04-20,1125
2020-04-21,1106
2020-04-22,1103
2020-04-23,1113
2020-04-24,1162
2020-04-25,1221
2020-04-26,1282
2020-04-27,1275
2020-04-28,1241
2020-04-29,1248
2020-04-30,1267
2020-05-01,1292
2020-05-02,1306
2020-05-03,1281
2020-05-04,1231
2020-05-05,1202
2020-05-06,1189
2020-05-07,1188
2020-05-08,1186
2020-05-09,1174
2020-05-10,1230
2020-05-11,1258
2020-05-12,1253
2020-05-13,1250
