date_obj,Black%20trimmed%20set%20(lg) price
2019-03-24,152001
2019-03-25,152001
2019-03-26,153720
2019-03-27,153720
2019-03-28,153720
2019-03-29,156663
2019-03-30,156663
2019-03-31,156663
2019-04-01,161068
2019-04-02,161068
2019-04-03,161068
2019-04-04,166368
2019-04-05,166368
2019-04-06,166368
2019-04-07,159521
2019-04-08,159521
2019-04-09,159521
2019-04-10,157186
2019-04-11,157186
2019-04-12,158205
2019-04-13,158205
2019-04-14,159366
2019-04-15,159366
2019-04-16,159366
2019-04-17,156655
2019-04-18,156655
2019-04-19,156655
2019-04-20,150792
2019-04-21,150792
2019-04-22,150792
2019-04-23,148280
2019-04-24,148280
2019-04-25,148280
2019-04-26,143411
2019-04-27,143411
2019-04-28,143411
2019-04-29,143411
2019-04-30,138292
2019-05-01,138292
2019-05-02,138292
2019-05-03,131994
2019-05-04,131994
2019-05-05,126255
2019-05-06,126255
2019-05-07,120808
2019-05-08,120808
2019-05-09,120808
2019-05-10,117672
2019-05-11,117672
2019-05-12,117771
2019-05-13,117771
2019-05-14,117191
2019-05-15,117191
2019-05-16,117191
2019-05-17,116159
2019-05-18,116159
2019-05-19,116159
2019-05-20,115454
2019-05-21,115454
2019-05-22,115454
2019-05-23,115454
2019-05-24,119063
2019-05-25,119063
2019-05-26,119063
2019-05-27,121011
2019-05-28,121011
2019-05-29,121011
2019-05-30,117969
2019-05-31,117969
2019-06-01,117969
2019-06-02,114445
2019-06-03,114445
2019-06-04,114445
2019-06-05,111311
2019-06-06,111311
2019-06-07,111311
2019-06-08,112223
2019-06-09,112223
2019-06-10,112223
2019-06-11,110971
2019-06-12,110971
2019-06-13,110971
2019-06-14,114751
2019-06-15,114751
2019-06-16,114751
2019-06-17,115723
2019-06-18,115723
2019-06-19,115723
2019-06-20,117119
2019-06-21,117119
2019-06-22,117119
2019-06-23,111802
2019-06-24,111802
2019-06-25,111802
2019-06-26,108074
2019-06-27,108074
2019-06-28,108074
2019-06-29,105480
2019-06-30,105480
2019-07-01,105480
2019-07-02,106574
2019-07-03,106574
2019-07-04,106574
2019-07-05,109951
2019-07-06,109951
2019-07-07,109951
2019-07-08,113102
2019-07-09,113102
2019-07-10,113102
2019-07-11,116992
2019-07-12,116992
2019-07-13,116992
2019-07-14,120313
2019-07-15,120313
2019-07-16,120313
2019-07-17,124467
2019-07-18,124467
2019-07-19,124467
2019-07-20,124467
2019-07-21,128169
2019-07-22,128169
2019-07-23,128169
2019-07-24,131162
2019-07-25,131162
2019-07-26,131162
2019-07-27,125542
2019-07-28,125542
2019-07-29,125542
2019-07-30,124571
2019-07-31,124571
2019-08-01,124571
2019-08-02,121148
2019-08-03,121148
2019-08-04,121148
2019-08-05,119374
2019-08-06,119374
2019-08-07,119374
2019-08-08,119374
2019-08-09,115460
2019-08-10,115460
2019-08-11,115460
2019-08-12,113607
2019-08-13,113607
2019-08-14,113607
2019-08-15,115838
2019-08-16,115838
2019-08-17,115838
2019-08-18,118917
2019-08-19,118917
2019-08-20,118917
2019-08-21,118917
2019-08-22,122588
2019-08-23,122588
2019-08-24,122588
2019-08-24,122588
2019-08-25,122588
2019-08-25,122588
2019-08-26,126897
2019-08-27,126897
2019-08-27,126897
2019-08-28,126897
2019-08-29,128887
2019-08-30,128887
2019-08-31,128887
2019-09-01,130593
2019-09-02,130593
2019-09-03,130593
2019-09-04,130593
2019-09-05,131494
2019-09-06,131494
2019-09-07,131494
2019-09-08,134203
2019-09-09,134203
2019-09-10,134203
2019-09-11,134203
2019-09-12,136493
2019-09-13,136493
2019-09-14,136493
2019-09-15,136493
2019-09-16,131654
2019-09-17,131654
2019-09-18,131654
2019-09-19,131654
2019-09-20,128558
2019-09-21,128558
2019-09-22,128558
2019-09-23,125357
2019-09-24,125357
2019-09-25,125357
2019-09-26,128285
2019-09-27,128285
2019-09-28,128285
2019-09-29,128285
2019-09-30,132285
2019-10-01,132285
2019-10-02,132285
2019-10-03,135816
2019-10-04,135816
2019-10-05,135816
2019-10-06,139161
2019-10-07,139161
2019-10-08,139161
2019-10-09,139161
2019-10-10,140887
2019-10-11,140887
2019-10-12,140887
2019-10-13,140887
2019-10-14,144769
2019-10-15,144769
2019-10-16,144769
2019-10-17,144769
2019-10-18,150312
2019-10-19,150312
2019-10-20,150312
2019-10-21,156693
2019-10-22,156693
2019-10-23,156693
2019-10-24,156693
2019-10-25,162591
2019-10-26,162591
2019-10-27,162591
2019-10-28,162591
2019-10-29,157773
2019-10-30,157773
2019-10-31,157773
2019-11-01,157773
2019-11-02,153876
2019-11-03,153876
2019-11-04,153876
2019-11-05,153876
2019-11-06,147914
2019-11-07,147914
2019-11-08,147914
2019-11-09,144775
2019-11-10,144775
2019-11-11,144775
2019-11-12,140856
2019-11-13,140856
2019-11-14,140856
2019-11-15,140856
2019-11-16,138364
2019-11-17,138364
2019-11-18,138364
2019-11-19,138364
2019-11-20,134362
2019-11-21,134362
2019-11-22,134362
2019-11-23,134362
2019-11-24,130041
2019-11-25,130041
2019-11-26,130041
2019-11-27,129081
2019-11-28,129081
2019-11-29,129081
2019-11-30,129467
2019-12-01,129467
2019-12-02,129467
2019-12-03,129467
2019-12-04,129770
2019-12-05,129770
2019-12-06,129770
2019-12-07,129770
2019-12-08,128067
2019-12-09,128067
2019-12-10,128067
2019-12-11,128067
2019-12-12,127391
2019-12-13,127391
2019-12-14,127391
2019-12-15,127636
2019-12-16,127636
2019-12-17,127636
2019-12-18,127636
2019-12-19,127636
2019-12-20,129484
2019-12-21,129484
2019-12-22,129484
2019-12-23,129481
2019-12-24,129481
2019-12-25,129481
2019-12-26,130968
2019-12-27,130968
2019-12-28,130968
2019-12-29,132676
2019-12-30,132676
2019-12-31,132676
2020-01-01,131667
2020-01-02,131667
2020-01-03,131667
2020-01-04,131667
2020-01-05,133030
2020-01-06,133030
2020-01-07,133030
2020-01-08,133030
2020-01-09,135231
2020-01-10,135231
2020-01-11,135231
2020-01-12,135290
2020-01-13,135290
2020-01-14,135290
2020-01-15,135290
2020-01-16,132465
2020-01-17,132465
2020-01-18,132465
2020-01-19,133142
2020-01-20,133142
2020-01-21,133142
2020-01-22,133979
2020-01-23,133979
2020-01-24,133979
2020-01-25,131711
2020-01-26,131711
2020-01-27,131711
2020-01-28,131636
2020-01-29,131636
2020-01-30,131636
2020-01-31,131563
2020-02-01,131563
2020-02-02,131563
2020-02-03,133561
2020-02-04,133561
2020-02-05,133561
2020-02-06,135265
2020-02-07,135265
2020-02-08,135265
2020-02-09,135265
2020-02-10,135045
2020-02-11,135045
2020-02-12,135045
2020-02-13,132918
2020-02-14,132918
2020-02-15,132918
2020-02-16,132918
2020-02-17,129586
2020-02-18,129586
2020-02-19,129586
2020-02-20,129885
2020-02-21,129885
2020-02-22,129885
2020-02-23,129885
2020-02-24,130059
2020-02-25,130059
2020-02-26,130059
2020-02-27,130059
2020-02-28,128305
2020-02-29,128305
2020-03-01,128305
2020-03-02,129286
2020-03-03,129286
2020-03-04,129286
2020-03-05,129286
2020-03-06,127857
2020-03-07,127857
2020-03-08,127857
2020-03-09,125098
2020-03-10,125098
2020-03-11,125098
2020-03-12,124352
2020-03-13,124352
2020-03-14,124352
2020-03-15,123510
2020-03-16,123510
2020-03-17,123510
2020-03-18,120976
2020-03-19,120976
2020-03-20,118175
2020-03-21,118175
2020-03-22,116289
2020-03-23,116289
2020-03-24,118367
2020-03-25,118367
2020-03-26,119822
2020-03-27,119822
2020-03-28,119822
2020-03-29,117616
2020-03-30,117616
2020-03-31,113362
2020-04-01,113362
2020-04-02,110417
2020-04-03,110417
2020-04-04,110417
2020-04-05,108740
2020-04-06,108740
2020-04-07,108739
2020-04-08,108739
2020-04-09,109281
2020-04-10,109281
2020-04-11,109678
2020-04-12,109678
2020-04-13,109678
2020-04-14,108716
2020-04-15,108716
2020-04-16,108716
2020-04-17,106985
2020-04-18,106985
2020-04-19,107772
2020-04-20,107772
2020-04-21,107772
2020-04-22,105491
2020-04-23,105491
2020-04-24,105491
2020-04-25,105354
2020-04-26,105354
2020-04-27,105065
2020-04-28,105065
2020-04-29,105065
2020-04-30,103135
2020-05-01,103135
2020-05-02,103135
2020-05-03,102669
2020-05-04,102669
2020-05-05,102669
2020-05-06,102483
2020-05-07,102483
2020-05-08,102483
2020-05-09,103182
2020-05-10,103182
2020-05-11,103182
2020-05-12,103182
2020-05-13,101091
