date_obj,Golden%20scarab price
2019-07-21,989
2019-07-22,991
2019-07-23,991
2019-07-24,991
2019-07-25,998
2019-07-26,998
2019-07-27,998
2019-07-28,995
2019-07-29,995
2019-07-30,997
2019-07-31,997
2019-08-01,997
2019-08-02,995
2019-08-03,995
2019-08-04,991
2019-08-05,991
2019-08-06,995
2019-08-07,995
2019-08-08,991
2019-08-09,991
2019-08-10,988
2019-08-11,988
2019-08-12,988
2019-08-13,995
2019-08-14,995
2019-08-15,999
2019-08-16,999
2019-08-17,999
2019-08-18,995
2019-08-19,995
2019-08-20,988
2019-08-21,988
2019-08-22,992
2019-08-23,992
2019-08-24,992
2019-08-24,992
2019-08-25,992
2019-08-25,992
2019-08-26,992
2019-08-26,992
2019-08-27,994
2019-08-27,994
2019-08-28,994
2019-08-29,993
2019-08-30,993
2019-08-31,993
2019-09-01,992
2019-09-02,992
2019-09-03,992
2019-09-04,990
2019-09-05,990
2019-09-06,990
2019-09-07,991
2019-09-08,991
2019-09-09,991
2019-09-10,994
2019-09-11,994
2019-09-12,1002
2019-09-13,1002
2019-09-14,999
2019-09-15,999
2019-09-16,992
2019-09-17,992
2019-09-18,993
2019-09-19,993
2019-09-20,993
2019-09-21,995
2019-09-22,995
2019-09-23,997
2019-09-24,997
2019-09-25,997
2019-09-26,980
2019-09-27,980
2019-09-28,980
2019-09-29,989
2019-09-30,989
2019-10-01,986
2019-10-02,986
2019-10-03,986
2019-10-04,989
2019-10-05,989
2019-10-06,992
2019-10-07,992
2019-10-08,1016
2019-10-09,1016
2019-10-10,1016
2019-10-11,1004
2019-10-12,1004
2019-10-13,1007
2019-10-14,1007
2019-10-15,1007
2019-10-16,998
2019-10-17,998
2019-10-18,998
2019-10-19,990
2019-10-20,990
2019-10-21,990
2019-10-22,989
2019-10-23,989
2019-10-24,989
2019-10-25,1004
2019-10-26,1004
2019-10-27,1014
2019-10-28,1014
2019-10-29,1014
2019-10-30,1032
2019-10-31,1032
2019-11-01,998
2019-11-02,998
2019-11-03,994
2019-11-04,994
2019-11-05,994
2019-11-06,992
2019-11-07,992
2019-11-08,993
2019-11-09,993
2019-11-10,992
2019-11-11,992
2019-11-12,992
2019-11-13,1009
2019-11-14,1009
2019-11-15,1009
2019-11-16,1000
2019-11-17,1000
2019-11-18,1000
2019-11-19,1001
2019-11-20,1001
2019-11-21,1001
2019-11-22,993
2019-11-23,993
2019-11-24,993
2019-11-25,996
2019-11-26,996
2019-11-27,996
2019-11-28,999
2019-11-29,999
2019-11-30,999
2019-12-01,997
2019-12-02,997
2019-12-03,997
2019-12-04,997
2019-12-05,997
2019-12-06,997
2019-12-07,998
2019-12-08,998
2019-12-09,998
2019-12-10,1006
2019-12-11,1006
2019-12-12,1006
2019-12-13,1006
2019-12-14,1006
2019-12-15,996
2019-12-16,996
2019-12-17,996
2019-12-18,1011
2019-12-19,1011
2019-12-20,1011
2019-12-21,1002
2019-12-22,1002
2019-12-23,1002
2019-12-24,1009
2019-12-25,1009
2019-12-26,1009
2019-12-27,1001
2019-12-28,1001
2019-12-29,1001
2019-12-30,1000
2019-12-31,1000
2020-01-01,1000
2020-01-02,1001
2020-01-03,1001
2020-01-04,1001
2020-01-05,1001
2020-01-06,1001
2020-01-07,1002
2020-01-08,1002
2020-01-09,1002
2020-01-10,1004
2020-01-11,1004
2020-01-12,1012
2020-01-13,1012
2020-01-14,1012
2020-01-15,1003
2020-01-16,1003
2020-01-17,1010
2020-01-18,1010
2020-01-19,1005
2020-01-20,1005
2020-01-21,1005
2020-01-22,1003
2020-01-23,1003
2020-01-24,997
2020-01-25,997
2020-01-26,999
2020-01-27,999
2020-01-28,1010
2020-01-29,1010
2020-01-30,1002
2020-01-31,1002
2020-02-01,996
2020-02-02,996
2020-02-03,997
2020-02-04,997
2020-02-05,1001
2020-02-06,1001
2020-02-07,999
2020-02-08,999
2020-02-09,999
2020-02-10,999
2020-02-11,1000
2020-02-12,1000
2020-02-13,1001
2020-02-14,1001
2020-02-15,999
2020-02-16,999
2020-02-17,996
2020-02-18,996
2020-02-19,997
2020-02-20,997
2020-02-21,997
2020-02-22,1003
2020-02-23,1003
2020-02-24,1004
2020-02-25,1004
2020-02-26,1009
2020-02-27,1009
2020-02-28,1002
2020-02-29,1002
2020-03-01,1019
2020-03-02,1019
2020-03-03,999
2020-03-04,999
2020-03-05,1002
2020-03-06,1002
2020-03-07,1000
2020-03-08,1000
2020-03-09,1015
2020-03-10,1001
2020-03-11,1001
2020-03-12,1001
2020-03-13,1001
2020-03-14,1005
2020-03-15,1005
2020-03-16,1003
2020-03-17,1003
2020-03-18,997
2020-03-19,997
2020-03-20,997
2020-03-21,997
2020-03-22,1002
2020-03-23,1002
2020-03-24,1008
2020-03-25,1008
2020-03-26,1018
2020-03-27,1018
2020-03-28,1002
2020-03-29,1008
2020-03-30,1003
2020-03-31,1003
2020-04-01,1000
2020-04-02,1013
2020-04-03,1013
2020-04-04,1002
2020-04-05,1007
2020-04-06,1004
2020-04-07,1003
2020-04-08,1000
2020-04-09,999
2020-04-10,999
2020-04-11,1000
2020-04-12,1000
2020-04-13,999
2020-04-14,1012
2020-04-15,1016
2020-04-16,1016
2020-04-17,1006
2020-04-18,1004
2020-04-19,1006
2020-04-20,1008
2020-04-21,1008
2020-04-22,1008
2020-04-23,1022
2020-04-24,1013
2020-04-25,1001
2020-04-26,1001
2020-04-27,1004
2020-04-28,1007
2020-04-29,1007
2020-04-30,1000
2020-05-01,1000
2020-05-02,1003
2020-05-03,1007
2020-05-04,1016
2020-05-05,1006
2020-05-06,1007
2020-05-07,1001
2020-05-08,1001
2020-05-09,995
2020-05-10,982
2020-05-11,982
2020-05-12,995
2020-05-13,1002
