date_obj,Adamant%20set%20(sk) price
2019-03-16,22070
2019-03-17,22111
2019-03-18,22111
2019-03-19,22334
2019-03-20,22773
2019-03-21,22773
2019-03-22,22540
2019-03-23,22415
2019-03-24,22415
2019-03-25,22780
2019-03-26,22780
2019-03-27,21960
2019-03-28,21960
2019-03-29,21502
2019-03-30,21502
2019-03-31,21502
2019-04-01,20802
2019-04-02,20802
2019-04-03,20830
2019-04-04,20830
2019-04-05,21405
2019-04-06,21405
2019-04-07,21883
2019-04-08,21883
2019-04-09,22566
2019-04-10,22566
2019-04-11,22349
2019-04-12,22349
2019-04-13,22149
2019-04-14,21953
2019-04-15,21953
2019-04-16,22073
2019-04-17,22073
2019-04-18,22864
2019-04-19,22864
2019-04-20,23047
2019-04-21,23047
2019-04-22,22607
2019-04-23,22607
2019-04-24,22193
2019-04-25,22193
2019-04-26,21805
2019-04-27,21805
2019-04-28,21626
2019-04-29,21626
2019-04-30,21281
2019-05-01,21281
2019-05-02,20780
2019-05-03,20780
2019-05-04,20916
2019-05-05,20916
2019-05-06,21410
2019-05-07,21410
2019-05-08,21789
2019-05-09,21789
2019-05-10,22249
2019-05-11,22249
2019-05-12,22796
2019-05-13,22796
2019-05-14,23043
2019-05-15,23043
2019-05-16,23059
2019-05-17,23059
2019-05-18,23341
2019-05-19,23341
2019-05-20,22484
2019-05-21,22484
2019-05-22,22002
2019-05-23,22002
2019-05-24,21445
2019-05-25,21445
2019-05-26,20477
2019-05-27,20748
2019-05-28,20748
2019-05-29,20718
2019-05-30,20718
2019-05-31,20718
2019-06-01,21361
2019-06-02,21361
2019-06-03,21697
2019-06-04,21697
2019-06-05,21476
2019-06-06,21476
2019-06-07,21310
2019-06-08,21310
2019-06-09,21751
2019-06-10,21751
2019-06-11,22212
2019-06-12,22212
2019-06-13,22260
2019-06-14,22260
2019-06-15,22237
2019-06-16,22237
2019-06-17,22208
2019-06-18,22208
2019-06-19,22208
2019-06-20,21957
2019-06-21,21957
2019-06-22,21957
2019-06-23,21380
2019-06-24,21380
2019-06-25,21258
2019-06-26,21258
2019-06-27,21120
2019-06-28,21120
2019-06-29,21015
2019-06-30,21015
2019-07-01,20794
2019-07-02,20794
2019-07-03,20599
2019-07-04,20599
2019-07-05,20646
2019-07-06,20646
2019-07-07,20467
2019-07-08,20467
2019-07-09,20042
2019-07-10,20042
2019-07-11,20055
2019-07-12,20055
2019-07-13,20108
2019-07-14,20108
2019-07-15,20149
2019-07-16,20149
2019-07-17,20216
2019-07-18,20216
2019-07-19,20216
2019-07-20,19932
2019-07-21,19932
2019-07-22,20209
2019-07-23,20209
2019-07-24,21005
2019-07-25,21005
2019-07-26,21388
2019-07-27,21388
2019-07-28,21867
2019-07-29,21867
2019-07-30,21874
2019-07-31,21874
2019-08-01,21790
2019-08-02,21790
2019-08-03,21174
2019-08-04,21174
2019-08-05,21593
2019-08-06,21593
2019-08-07,21156
2019-08-08,21156
2019-08-09,21156
2019-08-10,21850
2019-08-11,21850
2019-08-12,21240
2019-08-13,21240
2019-08-14,20834
2019-08-15,20834
2019-08-16,20530
2019-08-17,20530
2019-08-18,21071
2019-08-19,21071
2019-08-20,20900
2019-08-21,20900
2019-08-22,20409
2019-08-23,20409
2019-08-24,19525
2019-08-24,19525
2019-08-25,19525
2019-08-25,19525
2019-08-26,19525
2019-08-27,19915
2019-08-27,19915
2019-08-28,19915
2019-08-29,19608
2019-08-30,19608
2019-08-31,19519
2019-09-01,19519
2019-09-02,20113
2019-09-03,20113
2019-09-04,20799
2019-09-05,20799
2019-09-06,20799
2019-09-07,21594
2019-09-08,21594
2019-09-09,22225
2019-09-10,22225
2019-09-11,22077
2019-09-12,22077
2019-09-13,22077
2019-09-14,21916
2019-09-15,21916
2019-09-16,21477
2019-09-17,21477
2019-09-18,21034
2019-09-19,21034
2019-09-20,21034
2019-09-21,21128
2019-09-22,21128
2019-09-23,21694
2019-09-24,21694
2019-09-25,21694
2019-09-26,22185
2019-09-27,22185
2019-09-28,22185
2019-09-29,22350
2019-09-30,22350
2019-10-01,23157
2019-10-02,23157
2019-10-03,23157
2019-10-04,23277
2019-10-05,23277
2019-10-06,23277
2019-10-07,23277
2019-10-08,23277
2019-10-09,22944
2019-10-10,22944
2019-10-11,22944
2019-10-12,23322
2019-10-13,23322
2019-10-14,23062
2019-10-15,23062
2019-10-16,23062
2019-10-17,22408
2019-10-18,22408
2019-10-19,21287
2019-10-20,21287
2019-10-21,20343
2019-10-22,20343
2019-10-23,19923
2019-10-24,19923
2019-10-25,19923
2019-10-26,20030
2019-10-27,20030
2019-10-28,20231
2019-10-29,20231
2019-10-30,20231
2019-10-31,20190
2019-11-01,20190
2019-11-02,20190
2019-11-03,20028
2019-11-04,20028
2019-11-05,20028
2019-11-06,20081
2019-11-07,20081
2019-11-08,20081
2019-11-09,19796
2019-11-10,19796
2019-11-11,20368
2019-11-12,20368
2019-11-13,20368
2019-11-14,20196
2019-11-15,20196
2019-11-16,19691
2019-11-17,19691
2019-11-18,19691
2019-11-19,19053
2019-11-20,19053
2019-11-21,19053
2019-11-22,18641
2019-11-23,18641
2019-11-24,18641
2019-11-25,18728
2019-11-26,18728
2019-11-27,18728
2019-11-28,18691
2019-11-29,18691
2019-11-30,18691
2019-12-01,18670
2019-12-02,18670
2019-12-03,18774
2019-12-04,18774
2019-12-05,18774
2019-12-06,18751
2019-12-07,18751
2019-12-08,18751
2019-12-09,19120
2019-12-10,19120
2019-12-11,19120
2019-12-12,19801
2019-12-13,19801
2019-12-14,19801
2019-12-15,19865
2019-12-16,19865
2019-12-17,19177
2019-12-18,19177
2019-12-19,19177
2019-12-20,19080
2019-12-21,19080
2019-12-22,19008
2019-12-23,19008
2019-12-24,19008
2019-12-25,18875
2019-12-26,18875
2019-12-27,18754
2019-12-28,18754
2019-12-29,18450
2019-12-30,18450
2019-12-31,18450
2020-01-01,18436
2020-01-02,18436
2020-01-03,18436
2020-01-04,18378
2020-01-05,18378
2020-01-06,18327
2020-01-07,18327
2020-01-08,18336
2020-01-09,18336
2020-01-10,18296
2020-01-11,18296
2020-01-12,18485
2020-01-13,18485
2020-01-14,18485
2020-01-15,18387
2020-01-16,18387
2020-01-17,18426
2020-01-18,18426
2020-01-19,18223
2020-01-20,18223
2020-01-21,18223
2020-01-22,18557
2020-01-23,18557
2020-01-24,19256
2020-01-25,19256
2020-01-26,19256
2020-01-27,20011
2020-01-28,20011
2020-01-29,20011
2020-01-30,20148
2020-01-31,20148
2020-02-01,20148
2020-02-02,19866
2020-02-03,19866
2020-02-04,19866
2020-02-05,19258
2020-02-06,19258
2020-02-07,19074
2020-02-08,19074
2020-02-09,19126
2020-02-10,19126
2020-02-11,19093
2020-02-12,19093
2020-02-13,19016
2020-02-14,19016
2020-02-15,19343
2020-02-16,19343
2020-02-17,19874
2020-02-18,19874
2020-02-19,20284
2020-02-20,20284
2020-02-21,20938
2020-02-22,20938
2020-02-23,20510
2020-02-24,20510
2020-02-25,20870
2020-02-26,20870
2020-02-27,20870
2020-02-28,21182
2020-02-29,21182
2020-03-01,21182
2020-03-02,20768
2020-03-03,20768
2020-03-04,20768
2020-03-05,21305
2020-03-06,21305
2020-03-07,22098
2020-03-08,22098
2020-03-09,22395
2020-03-10,22395
2020-03-11,23252
2020-03-12,23252
2020-03-13,24036
2020-03-14,24036
2020-03-15,24706
2020-03-16,24706
2020-03-17,25060
2020-03-18,25060
2020-03-19,25473
2020-03-20,25473
2020-03-21,24735
2020-03-22,24108
2020-03-23,24108
2020-03-24,22931
2020-03-25,22931
2020-03-26,21993
2020-03-27,21993
2020-03-28,21357
2020-03-29,21273
2020-03-30,21273
2020-03-31,21308
2020-04-01,21372
2020-04-02,20777
2020-04-03,20777
2020-04-04,21339
2020-04-05,21339
2020-04-06,21449
2020-04-07,21449
2020-04-08,20648
2020-04-09,20648
2020-04-10,20031
2020-04-11,19244
2020-04-12,19244
2020-04-13,19702
2020-04-14,20269
2020-04-15,20449
2020-04-16,20449
2020-04-17,20190
2020-04-18,20113
2020-04-19,20050
2020-04-20,20050
2020-04-21,19903
2020-04-22,19802
2020-04-23,19802
2020-04-24,19657
2020-04-25,19657
2020-04-26,20066
2020-04-27,20854
2020-04-28,20854
2020-04-29,21225
2020-04-30,21377
2020-05-01,21377
2020-05-02,21437
2020-05-03,21742
2020-05-04,21742
2020-05-05,21213
2020-05-06,21657
2020-05-07,21657
2020-05-08,21274
2020-05-09,20389
2020-05-10,20389
2020-05-11,20339
2020-05-12,20339
2020-05-13,19948
