date_obj,Brine%20sabre price
2019-03-26,156000
2019-03-27,160245
2019-03-28,159411
2019-03-29,155751
2019-03-30,153072
2019-03-31,151576
2019-04-01,148420
2019-04-02,145796
2019-04-03,146498
2019-04-04,145088
2019-04-05,143805
2019-04-06,144398
2019-04-07,145656
2019-04-08,150738
2019-04-09,152511
2019-04-10,157231
2019-04-11,162928
2019-04-12,170214
2019-04-13,170109
2019-04-14,172651
2019-04-15,168292
2019-04-16,168536
2019-04-17,165094
2019-04-18,165973
2019-04-19,172279
2019-04-20,172605
2019-04-21,173523
2019-04-22,173854
2019-04-23,173654
2019-04-24,173906
2019-04-25,176011
2019-04-26,177297
2019-04-27,181118
2019-04-28,180247
2019-04-29,180550
2019-04-30,182613
2019-05-01,186565
2019-05-02,191149
2019-05-03,194039
2019-05-04,200785
2019-05-05,208900
2019-05-06,218051
2019-05-07,227072
2019-05-08,230909
2019-05-09,231447
2019-05-10,238791
2019-05-11,247322
2019-05-12,257203
2019-05-13,268797
2019-05-14,273535
2019-05-15,271818
2019-05-16,263727
2019-05-17,259020
2019-05-18,261064
2019-05-19,263113
2019-05-20,264480
2019-05-21,267305
2019-05-22,266696
2019-05-23,267518
2019-05-24,265138
2019-05-25,259486
2019-05-26,246775
2019-05-27,234511
2019-05-28,223767
2019-05-29,212592
2019-05-30,201962
2019-05-31,192754
2019-06-01,184585
2019-06-02,177514
2019-06-03,170872
2019-06-04,166680
2019-06-05,162256
2019-06-06,155430
2019-06-07,149745
2019-06-08,149276
2019-06-09,148768
2019-06-10,154358
2019-06-11,155962
2019-06-12,163761
2019-06-13,171950
2019-06-14,180275
2019-06-15,182961
2019-06-16,185380
2019-06-17,180558
2019-06-18,173051
2019-06-19,167726
2019-06-20,165496
2019-06-21,169796
2019-06-22,168308
2019-06-23,169092
2019-06-24,169341
2019-06-25,166652
2019-06-26,164288
2019-06-27,163851
2019-06-28,162143
2019-06-29,162483
2019-06-30,162624
2019-07-01,163136
2019-07-02,165414
2019-07-03,165096
2019-07-04,164107
2019-07-05,165101
2019-07-06,173304
2019-07-07,180359
2019-07-08,180890
2019-07-09,176246
2019-07-10,174386
2019-07-11,169158
2019-07-12,166438
2019-07-13,164426
2019-07-14,162469
2019-07-15,160046
2019-07-16,157523
2019-07-17,155193
2019-07-18,155668
2019-07-19,158526
2019-07-20,164220
2019-07-21,169180
2019-07-22,170704
2019-07-23,171289
2019-07-24,168599
2019-07-25,166712
2019-07-26,163780
2019-07-27,158438
2019-07-28,155777
2019-07-29,151289
2019-07-30,152972
2019-07-31,157671
2019-08-01,162572
2019-08-02,160733
2019-08-03,162882
2019-08-04,164648
2019-08-05,164130
2019-08-06,163387
2019-08-07,163116
2019-08-08,164168
2019-08-09,164243
2019-08-10,163977
2019-08-11,164760
2019-08-12,167752
2019-08-13,167421
2019-08-14,168409
2019-08-15,169608
2019-08-16,166900
2019-08-17,166438
2019-08-18,168102
2019-08-19,172684
2019-08-20,171389
2019-08-21,171656
2019-08-22,172678
2019-08-23,173893
2019-08-24,174257
2019-08-24,174257
2019-08-25,175363
2019-08-25,175363
2019-08-26,172402
2019-08-27,168601
2019-08-27,168601
2019-08-28,164122
2019-08-29,159597
2019-08-30,161967
2019-08-31,157883
2019-09-01,154629
2019-09-02,152444
2019-09-03,153114
2019-09-04,156576
2019-09-05,156695
2019-09-06,157928
2019-09-07,156137
2019-09-08,156997
2019-09-09,160093
2019-09-10,163636
2019-09-11,168262
2019-09-12,172791
2019-09-13,173126
2019-09-14,166892
2019-09-15,163941
2019-09-16,164705
2019-09-17,163508
2019-09-18,163350
2019-09-19,162037
2019-09-20,157909
2019-09-21,154133
2019-09-22,149478
2019-09-23,148276
2019-09-24,148314
2019-09-25,148149
2019-09-26,150944
2019-09-27,155209
2019-09-28,155971
2019-09-29,155874
2019-09-30,157919
2019-10-01,154488
2019-10-02,152720
2019-10-03,153399
2019-10-04,151230
2019-10-05,149245
2019-10-06,148941
2019-10-07,145812
2019-10-08,143489
2019-10-09,144425
2019-10-10,142969
2019-10-11,140489
2019-10-12,138060
2019-10-13,139457
2019-10-14,138748
2019-10-15,138344
2019-10-16,137956
2019-10-17,137083
2019-10-18,138284
2019-10-19,140730
2019-10-20,140672
2019-10-21,138478
2019-10-22,136675
2019-10-23,133946
2019-10-24,133369
2019-10-25,131932
2019-10-26,136941
2019-10-27,136077
2019-10-28,137541
2019-10-29,143454
2019-10-30,147953
2019-10-31,149675
2019-11-01,151805
2019-11-02,149877
2019-11-03,152257
2019-11-04,155474
2019-11-05,157161
2019-11-06,155729
2019-11-07,157983
2019-11-08,160129
2019-11-09,163744
2019-11-10,162586
2019-11-11,164894
2019-11-12,167015
2019-11-13,169084
2019-11-14,174543
2019-11-15,175055
2019-11-16,173895
2019-11-17,173850
2019-11-18,177141
2019-11-19,183586
2019-11-20,183934
2019-11-21,181598
2019-11-22,182931
2019-11-23,183054
2019-11-24,186597
2019-11-25,187066
2019-11-26,187679
2019-11-27,188408
2019-11-28,185172
2019-11-29,183780
2019-11-30,182610
2019-12-01,174586
2019-12-02,169593
2019-12-03,163476
2019-12-04,159913
2019-12-05,161848
2019-12-06,158021
2019-12-07,159774
2019-12-08,159083
2019-12-09,157345
2019-12-10,152908
2019-12-11,152774
2019-12-12,156326
2019-12-13,158300
2019-12-14,165419
2019-12-15,168248
2019-12-16,169298
2019-12-17,164626
2019-12-18,163858
2019-12-19,163816
2019-12-20,169469
2019-12-21,173557
2019-12-22,174221
2019-12-23,171096
2019-12-24,169484
2019-12-25,172092
2019-12-26,173038
2019-12-27,174800
2019-12-28,180638
2019-12-29,186810
2019-12-30,184801
2019-12-31,183554
2020-01-01,178036
2020-01-02,175893
2020-01-03,175071
2020-01-04,176163
2020-01-05,179979
2020-01-06,185991
2020-01-07,182389
2020-01-08,179896
2020-01-09,177335
2020-01-10,177223
2020-01-11,180325
2020-01-12,176295
2020-01-13,175286
2020-01-14,177479
2020-01-15,177847
2020-01-16,179856
2020-01-17,180702
2020-01-18,181576
2020-01-19,179294
2020-01-20,175144
2020-01-21,174981
2020-01-22,175113
2020-01-23,175569
2020-01-24,174598
2020-01-25,173850
2020-01-26,170743
2020-01-27,169684
2020-01-28,167121
2020-01-29,163752
2020-01-30,159729
2020-01-31,158266
2020-02-01,158999
2020-02-02,158506
2020-02-03,159511
2020-02-04,158444
2020-02-05,159910
2020-02-06,158341
2020-02-07,154221
2020-02-08,151175
2020-02-09,148647
2020-02-10,146711
2020-02-11,145185
2020-02-12,145083
2020-02-13,144937
2020-02-14,143695
2020-02-15,143153
2020-02-16,143157
2020-02-17,143749
2020-02-18,144775
2020-02-19,142808
2020-02-20,139798
2020-02-21,138042
2020-02-22,137117
2020-02-23,137669
2020-02-24,137669
2020-02-25,139031
2020-02-26,138789
2020-02-27,139569
2020-02-28,141766
2020-02-29,139932
2020-03-01,141525
2020-03-02,142860
2020-03-03,143251
2020-03-04,145242
2020-03-05,147506
2020-03-06,150146
2020-03-07,151154
2020-03-08,154306
2020-03-09,156240
2020-03-10,156033
2020-03-11,156137
2020-03-12,155154
2020-03-13,154824
2020-03-14,154124
2020-03-15,154111
2020-03-16,153998
2020-03-17,151853
2020-03-18,152000
2020-03-19,149839
2020-03-20,150211
2020-03-21,147939
2020-03-22,147950
2020-03-23,149403
2020-03-24,150834
2020-03-25,150562
2020-03-26,152805
2020-03-27,153438
2020-03-28,156474
2020-03-29,163760
2020-03-30,169742
2020-03-31,173396
2020-04-01,176452
2020-04-02,182247
2020-04-03,187706
2020-04-04,194131
2020-04-05,192381
2020-04-06,191637
2020-04-07,194711
2020-04-08,195048
2020-04-09,194284
2020-04-10,192911
2020-04-11,188829
2020-04-12,182968
2020-04-13,179841
2020-04-14,179239
2020-04-15,183050
2020-04-16,183308
2020-04-17,179965
2020-04-18,178742
2020-04-19,178891
2020-04-20,178143
2020-04-21,178976
2020-04-22,175870
2020-04-23,175502
2020-04-24,172443
2020-04-25,172161
2020-04-26,172872
2020-04-27,171816
2020-04-28,171890
2020-04-29,172132
2020-04-30,172959
2020-05-01,174229
2020-05-02,176578
2020-05-03,184087
2020-05-04,187560
2020-05-05,190617
2020-05-06,196269
2020-05-07,200595
2020-05-08,204099
2020-05-09,200208
2020-05-10,193418
2020-05-11,187683
2020-05-12,184006
2020-05-13,179729
