date_obj,Apprentice%20wand price
2019-03-18,794025
2019-03-19,794025
2019-03-20,794025
2019-03-21,794025
2019-03-22,794025
2019-03-23,794025
2019-03-24,794025
2019-03-25,755315
2019-03-26,755315
2019-03-27,755315
2019-03-28,755315
2019-03-29,755315
2019-03-30,755315
2019-03-31,755315
2019-04-01,755315
2019-04-02,755315
2019-04-03,731754
2019-04-04,731754
2019-04-05,731754
2019-04-06,731754
2019-04-07,731754
2019-04-08,731754
2019-04-09,731754
2019-04-10,731754
2019-04-11,731754
2019-04-12,731754
2019-04-13,731754
2019-04-14,720710
2019-04-15,720710
2019-04-16,720710
2019-04-17,720710
2019-04-18,720710
2019-04-19,720710
2019-04-20,720710
2019-04-21,720710
2019-04-22,720710
2019-04-23,720710
2019-04-24,722621
2019-04-25,722621
2019-04-26,722621
2019-04-27,722621
2019-04-28,722621
2019-04-29,722621
2019-04-30,722621
2019-05-01,722621
2019-05-02,722621
2019-05-03,722621
2019-05-04,722621
2019-05-05,695958
2019-05-06,695958
2019-05-07,695958
2019-05-08,695958
2019-05-09,695958
2019-05-10,695958
2019-05-11,695958
2019-05-12,695958
2019-05-13,695958
2019-05-14,695958
2019-05-15,711884
2019-05-16,711884
2019-05-17,711884
2019-05-18,711884
2019-05-19,711884
2019-05-20,711884
2019-05-21,711884
2019-05-22,711884
2019-05-23,711884
2019-05-24,711884
2019-05-25,711884
2019-05-26,738550
2019-05-27,738550
2019-05-28,738550
2019-05-29,738550
2019-05-30,738550
2019-05-31,738550
2019-06-01,738550
2019-06-02,738550
2019-06-03,738550
2019-06-04,738550
2019-06-05,738550
2019-06-06,755255
2019-06-07,755255
2019-06-08,755255
2019-06-09,755255
2019-06-10,755255
2019-06-11,755255
2019-06-12,755255
2019-06-13,755255
2019-06-14,755255
2019-06-15,755255
2019-06-16,777321
2019-06-17,777321
2019-06-18,777321
2019-06-19,777321
2019-06-20,777321
2019-06-21,777321
2019-06-22,777321
2019-06-23,777321
2019-06-24,777321
2019-06-25,777321
2019-06-26,777321
2019-06-27,777321
2019-06-28,784429
2019-06-29,784429
2019-06-30,784429
2019-07-01,784429
2019-07-02,784429
2019-07-03,784429
2019-07-04,784429
2019-07-05,784429
2019-07-06,784429
2019-07-07,784429
2019-07-08,784429
2019-07-09,784429
2019-07-10,793424
2019-07-11,793424
2019-07-12,793424
2019-07-13,793424
2019-07-14,793424
2019-07-15,793424
2019-07-16,793424
2019-07-17,793424
2019-07-18,793424
2019-07-19,793424
2019-07-20,793424
2019-07-21,793424
2019-07-22,783872
2019-07-23,783872
2019-07-24,783872
2019-07-25,783872
2019-07-26,783872
2019-07-27,783872
2019-07-28,783872
2019-07-29,783872
2019-07-30,783872
2019-07-31,783872
2019-08-01,783872
2019-08-02,783872
2019-08-03,783872
2019-08-04,783872
2019-08-05,783872
2019-08-06,781013
2019-08-07,781013
2019-08-08,781013
2019-08-09,781013
2019-08-10,781013
2019-08-11,781013
2019-08-12,781013
2019-08-13,781013
2019-08-14,781013
2019-08-15,781013
2019-08-16,781013
2019-08-17,781013
2019-08-18,781013
2019-08-19,781013
2019-08-20,746051
2019-08-21,746051
2019-08-22,746051
2019-08-23,746051
2019-08-24,746051
2019-08-24,746051
2019-08-25,746051
2019-08-25,746051
2019-08-26,746051
2019-08-27,746051
2019-08-27,746051
2019-08-28,746051
2019-08-29,746051
2019-08-30,746051
2019-08-31,746051
2019-09-01,713953
2019-09-02,713953
2019-09-03,713953
2019-09-04,713953
2019-09-05,713953
2019-09-06,713953
2019-09-07,713953
2019-09-08,713953
2019-09-09,713953
2019-09-10,713953
2019-09-11,713953
2019-09-12,713953
2019-09-13,696463
2019-09-14,696463
2019-09-15,696463
2019-09-16,696463
2019-09-17,696463
2019-09-18,696463
2019-09-19,696463
2019-09-20,696463
2019-09-21,696463
2019-09-22,696463
2019-09-23,696463
2019-09-24,696463
2019-09-25,696463
2019-09-26,674197
2019-09-27,674197
2019-09-28,674197
2019-09-29,674197
2019-09-30,674197
2019-10-01,674197
2019-10-02,674197
2019-10-03,674197
2019-10-04,674197
2019-10-05,674197
2019-10-06,674197
2019-10-07,674197
2019-10-08,674197
2019-10-09,661036
2019-10-10,661036
2019-10-11,661036
2019-10-12,661036
2019-10-13,661036
2019-10-14,661036
2019-10-15,661036
2019-10-16,661036
2019-10-17,661036
2019-10-18,661036
2019-10-19,661036
2019-10-20,661036
2019-10-21,661036
2019-10-22,638846
2019-10-23,638846
2019-10-24,638846
2019-10-25,638846
2019-10-26,638846
2019-10-27,638846
2019-10-28,638846
2019-10-29,638846
2019-10-30,638846
2019-10-31,638846
2019-11-01,638846
2019-11-02,638846
2019-11-03,638846
2019-11-04,638846
2019-11-05,638846
2019-11-06,635502
2019-11-07,635502
2019-11-08,635502
2019-11-09,635502
2019-11-10,635502
2019-11-11,635502
2019-11-12,635502
2019-11-13,635502
2019-11-14,635502
2019-11-15,635502
2019-11-16,635502
2019-11-17,635502
2019-11-18,635502
2019-11-19,643501
2019-11-20,643501
2019-11-21,643501
2019-11-22,643501
2019-11-23,643501
2019-11-24,643501
2019-11-25,643501
2019-11-26,643501
2019-11-27,643501
2019-11-28,643501
2019-11-29,643501
2019-11-30,643501
2019-12-01,643501
2019-12-02,643501
2019-12-03,643501
2019-12-04,643501
2019-12-05,643501
2019-12-06,640854
2019-12-07,640854
2019-12-08,640854
2019-12-09,640854
2019-12-10,640854
2019-12-11,640854
2019-12-12,640854
2019-12-13,640854
2019-12-14,640854
2019-12-15,640854
2019-12-16,640854
2019-12-17,640854
2019-12-18,640854
2019-12-19,640854
2019-12-20,647200
2019-12-21,647200
2019-12-22,647200
2019-12-23,647200
2019-12-24,647200
2019-12-25,647200
2019-12-26,647200
2019-12-27,647200
2019-12-28,647200
2019-12-29,647200
2019-12-30,647200
2019-12-31,647200
2020-01-01,647200
2020-01-02,647200
2020-01-03,647200
2020-01-04,658979
2020-01-05,658979
2020-01-06,658979
2020-01-07,658979
2020-01-08,658979
2020-01-09,658979
2020-01-10,658979
2020-01-11,658979
2020-01-12,658979
2020-01-13,658979
2020-01-14,658979
2020-01-15,658979
2020-01-16,638828
2020-01-17,638828
2020-01-18,638828
2020-01-19,638828
2020-01-20,638828
2020-01-21,638828
2020-01-22,638828
2020-01-23,638828
2020-01-24,638828
2020-01-25,638828
2020-01-26,638828
2020-01-27,638828
2020-01-28,638828
2020-01-29,638828
2020-01-30,655914
2020-01-31,655914
2020-02-01,655914
2020-02-02,655914
2020-02-03,655914
2020-02-04,655914
2020-02-05,655914
2020-02-06,655914
2020-02-07,655914
2020-02-08,655914
2020-02-09,655914
2020-02-10,665908
2020-02-11,665908
2020-02-12,665908
2020-02-13,665908
2020-02-14,665908
2020-02-15,665908
2020-02-16,665908
2020-02-17,665908
2020-02-18,665908
2020-02-19,665908
2020-02-20,682821
2020-02-21,682821
2020-02-22,682821
2020-02-23,682821
2020-02-24,682821
2020-02-25,682821
2020-02-26,682821
2020-02-27,682821
2020-02-28,682821
2020-02-29,709136
2020-03-01,709136
2020-03-02,709136
2020-03-03,709136
2020-03-04,709136
2020-03-05,709136
2020-03-06,709136
2020-03-07,709136
2020-03-08,709136
2020-03-09,709136
2020-03-10,709136
2020-03-11,709136
2020-03-12,739433
2020-03-13,739433
2020-03-14,739433
2020-03-15,739433
2020-03-16,739433
2020-03-17,739433
2020-03-18,739433
2020-03-19,739433
2020-03-20,739433
2020-03-21,759402
2020-03-22,759402
2020-03-23,759402
2020-03-24,759402
2020-03-25,759402
2020-03-26,759402
2020-03-27,759402
2020-03-28,759402
2020-03-29,764278
2020-03-30,764278
2020-03-31,764278
2020-04-01,764278
2020-04-02,764278
2020-04-03,764278
2020-04-04,764278
2020-04-05,764278
2020-04-06,764278
2020-04-07,764278
2020-04-08,782658
2020-04-09,782658
2020-04-10,782658
2020-04-11,782658
2020-04-12,782658
2020-04-13,782658
2020-04-14,782658
2020-04-15,804491
2020-04-16,804491
2020-04-17,804491
2020-04-18,804491
2020-04-19,804491
2020-04-20,804491
2020-04-21,804491
2020-04-22,825065
2020-04-23,825065
2020-04-24,825065
2020-04-25,825065
2020-04-26,825065
2020-04-27,825065
2020-04-28,825065
2020-04-29,825065
2020-04-30,846980
2020-05-01,846980
2020-05-02,846980
2020-05-03,846980
2020-05-04,846980
2020-05-05,846980
2020-05-06,846980
2020-05-07,846980
2020-05-08,858456
2020-05-09,858456
2020-05-10,858456
2020-05-11,858456
2020-05-12,858456
2020-05-13,858456
