date_obj,Essence%20impling%20jar price
2019-03-21,2673
2019-03-22,2556
2019-03-23,2562
2019-03-24,2516
2019-03-25,2516
2019-03-26,2494
2019-03-27,2494
2019-03-28,2484
2019-03-29,2530
2019-03-30,2530
2019-03-31,2517
2019-04-01,2512
2019-04-02,2512
2019-04-03,2484
2019-04-04,2570
2019-04-05,2696
2019-04-06,2831
2019-04-07,2973
2019-04-08,3049
2019-04-09,3012
2019-04-10,2951
2019-04-11,2942
2019-04-12,2915
2019-04-13,2885
2019-04-14,2967
2019-04-15,3059
2019-04-16,3077
2019-04-17,3028
2019-04-18,2954
2019-04-19,2818
2019-04-20,2743
2019-04-21,2671
2019-04-22,2701
2019-04-23,2681
2019-04-24,2792
2019-04-25,2849
2019-04-26,2735
2019-04-27,2754
2019-04-28,2838
2019-04-29,2928
2019-04-30,2851
2019-05-01,2757
2019-05-02,2810
2019-05-03,2793
2019-05-04,2653
2019-05-05,2538
2019-05-06,2546
2019-05-07,2516
2019-05-08,2403
2019-05-09,2322
2019-05-10,2229
2019-05-11,2164
2019-05-12,2213
2019-05-13,2292
2019-05-14,2388
2019-05-15,2508
2019-05-16,2632
2019-05-17,2745
2019-05-18,2850
2019-05-19,2955
2019-05-20,2942
2019-05-21,2868
2019-05-22,2772
2019-05-23,2674
2019-05-24,2549
2019-05-25,2547
2019-05-26,2554
2019-05-27,2516
2019-05-28,2478
2019-05-29,2512
2019-05-30,2528
2019-05-31,2603
2019-06-01,2699
2019-06-02,2606
2019-06-03,2540
2019-06-04,2532
2019-06-05,2477
2019-06-06,2398
2019-06-07,2451
2019-06-08,2475
2019-06-09,2475
2019-06-10,2468
2019-06-11,2515
2019-06-12,2454
2019-06-13,2438
2019-06-14,2512
2019-06-15,2490
2019-06-16,2443
2019-06-17,2453
2019-06-18,2462
2019-06-19,2432
2019-06-20,2314
2019-06-21,2204
2019-06-22,2256
2019-06-23,2153
2019-06-24,2045
2019-06-25,1995
2019-06-26,1915
2019-06-27,1881
2019-06-28,1880
2019-06-29,1971
2019-06-30,1988
2019-07-01,1899
2019-07-02,1946
2019-07-03,1983
2019-07-04,2001
2019-07-05,2041
2019-07-06,2054
2019-07-07,2124
2019-07-08,2202
2019-07-09,2292
2019-07-10,2214
2019-07-11,2251
2019-07-12,2245
2019-07-13,2328
2019-07-14,2320
2019-07-15,2436
2019-07-16,2403
2019-07-17,2319
2019-07-18,2306
2019-07-19,2314
2019-07-20,2230
2019-07-21,2205
2019-07-22,2152
2019-07-23,2044
2019-07-24,1980
2019-07-25,1881
2019-07-26,1808
2019-07-27,1736
2019-07-28,1762
2019-07-29,1758
2019-07-30,1713
2019-07-31,1700
2019-08-01,1695
2019-08-02,1760
2019-08-03,1760
2019-08-04,1781
2019-08-05,1752
2019-08-06,1736
2019-08-07,1707
2019-08-08,1760
2019-08-09,1761
2019-08-10,1779
2019-08-11,1779
2019-08-12,1803
2019-08-13,1792
2019-08-14,1763
2019-08-15,1838
2019-08-16,1876
2019-08-17,1876
2019-08-18,1908
2019-08-19,1847
2019-08-20,1837
2019-08-21,1819
2019-08-22,1763
2019-08-23,1749
2019-08-24,1804
2019-08-24,1804
2019-08-25,1804
2019-08-25,1804
2019-08-26,1852
2019-08-27,1860
2019-08-27,1860
2019-08-28,1905
2019-08-29,1910
2019-08-30,2004
2019-08-31,2004
2019-09-01,2072
2019-09-02,2072
2019-09-03,2121
2019-09-04,2090
2019-09-05,2161
2019-09-06,2173
2019-09-07,2121
2019-09-08,2039
2019-09-09,2029
2019-09-10,2019
2019-09-11,1947
2019-09-12,1904
2019-09-13,1859
2019-09-14,1865
2019-09-15,1902
2019-09-16,1876
2019-09-17,1873
2019-09-18,1910
2019-09-19,1829
2019-09-20,1829
2019-09-21,1785
2019-09-22,1871
2019-09-23,1918
2019-09-24,1918
2019-09-25,1924
2019-09-26,1868
2019-09-27,1868
2019-09-28,1814
2019-09-29,1814
2019-09-30,1842
2019-10-01,1834
2019-10-02,1834
2019-10-03,1908
2019-10-04,1849
2019-10-05,1841
2019-10-06,1855
2019-10-07,1948
2019-10-08,2034
2019-10-09,2034
2019-10-10,2103
2019-10-11,2157
2019-10-12,2265
2019-10-13,2379
2019-10-14,2463
2019-10-15,2444
2019-10-16,2409
2019-10-17,2409
2019-10-18,2311
2019-10-19,2196
2019-10-20,2118
2019-10-21,2029
2019-10-22,2044
2019-10-23,2033
2019-10-24,2022
2019-10-25,2016
2019-10-26,2026
2019-10-27,2064
2019-10-28,2158
2019-10-29,2158
2019-10-30,2158
2019-10-31,2124
2019-11-01,2167
2019-11-02,2136
2019-11-03,2088
2019-11-04,2085
2019-11-05,2085
2019-11-06,2064
2019-11-07,2072
2019-11-08,2016
2019-11-09,1967
2019-11-10,1895
2019-11-11,1841
2019-11-12,1841
2019-11-13,1856
2019-11-14,1818
2019-11-15,1854
2019-11-16,1823
2019-11-17,1823
2019-11-18,1801
2019-11-19,1784
2019-11-20,1822
2019-11-21,1822
2019-11-22,1793
2019-11-23,1767
2019-11-24,1707
2019-11-25,1694
2019-11-26,1773
2019-11-27,1773
2019-11-28,1812
2019-11-29,1812
2019-11-30,1780
2019-12-01,1780
2019-12-02,1783
2019-12-03,1826
2019-12-04,1826
2019-12-05,1826
2019-12-06,1905
2019-12-07,1883
2019-12-08,1883
2019-12-09,1947
2019-12-10,2038
2019-12-11,2038
2019-12-12,2106
2019-12-13,2164
2019-12-14,2222
2019-12-15,2271
2019-12-16,2379
2019-12-17,2411
2019-12-18,2411
2019-12-19,2325
2019-12-20,2230
2019-12-21,2143
2019-12-22,2053
2019-12-23,2053
2019-12-24,1991
2019-12-25,1913
2019-12-26,1913
2019-12-27,1818
2019-12-28,1764
2019-12-29,1764
2019-12-30,1728
2019-12-31,1728
2020-01-01,1784
2020-01-02,1874
2020-01-03,1874
2020-01-04,1951
2020-01-05,1942
2020-01-06,2025
2020-01-07,2061
2020-01-08,2061
2020-01-09,2067
2020-01-10,2153
2020-01-11,2244
2020-01-12,2223
2020-01-13,2223
2020-01-14,2221
2020-01-15,2173
2020-01-16,2117
2020-01-17,2034
2020-01-18,2034
2020-01-19,2042
2020-01-20,1979
2020-01-21,1979
2020-01-22,2042
2020-01-23,2028
2020-01-24,2130
2020-01-25,2158
2020-01-26,2124
2020-01-27,2133
2020-01-28,2036
2020-01-29,2121
2020-01-30,2081
2020-01-31,2085
2020-02-01,2042
2020-02-02,2127
2020-02-03,2232
2020-02-04,2342
2020-02-05,2371
2020-02-06,2286
2020-02-07,2203
2020-02-08,2094
2020-02-09,2011
2020-02-10,1960
2020-02-11,1903
2020-02-12,1838
2020-02-13,1873
2020-02-14,1888
2020-02-15,1957
2020-02-16,1884
2020-02-17,1953
2020-02-18,2051
2020-02-19,2146
2020-02-20,2091
2020-02-21,2091
2020-02-22,2027
2020-02-23,2074
2020-02-24,2070
2020-02-25,1998
2020-02-26,2029
2020-02-27,2047
2020-02-28,1983
2020-02-29,1983
2020-03-01,1970
2020-03-02,2039
2020-03-03,2114
2020-03-04,2082
2020-03-05,2152
2020-03-06,2167
2020-03-07,2158
2020-03-08,2165
2020-03-09,2245
2020-03-10,2192
2020-03-11,2231
2020-03-12,2153
2020-03-13,2144
2020-03-14,2203
2020-03-15,2281
2020-03-16,2278
2020-03-17,2202
2020-03-18,2233
2020-03-19,2265
2020-03-20,2265
2020-03-21,2287
2020-03-22,2330
2020-03-23,2305
2020-03-24,2287
2020-03-25,2301
2020-03-26,2328
2020-03-27,2436
2020-03-28,2486
2020-03-29,2478
2020-03-30,2471
2020-03-31,2444
2020-04-01,2497
2020-04-02,2611
2020-04-03,2592
2020-04-04,2625
2020-04-05,2529
2020-04-06,2406
2020-04-07,2354
2020-04-08,2322
2020-04-09,2300
2020-04-10,2263
2020-04-11,2294
2020-04-12,2334
2020-04-13,2379
2020-04-14,2370
2020-04-15,2409
2020-04-16,2399
2020-04-17,2367
2020-04-18,2387
2020-04-19,2317
2020-04-20,2284
2020-04-21,2246
2020-04-22,2320
2020-04-23,2415
2020-04-24,2504
2020-04-25,2586
2020-04-26,2672
2020-04-27,2672
2020-04-28,2580
2020-04-29,2466
2020-04-30,2407
2020-05-01,2354
2020-05-02,2345
2020-05-03,2310
2020-05-04,2348
2020-05-05,2281
2020-05-06,2267
2020-05-07,2306
2020-05-08,2367
2020-05-09,2486
2020-05-10,2514
2020-05-11,2580
2020-05-12,2597
2020-05-13,2685
